Sex,Feature 1,Feature 2,Feature 3,Feature 6,Feature 7,Feature 8,Feature 9,target
0.9354143466934854,-1.2460974704112802,-0.22798328198998044,1.6649811126638843,-0.8309308400621768,0.3358522042678261,-1.002019148835474,-1.2302215443478453,9
0.9354143466934854,-1.1796963109088219,-0.26171063542244916,1.1194387203067957,-0.7767823607572317,0.30269410806800867,-0.5580610366910354,-0.6902006785788198,3
0.9354143466934854,-0.8408801380629463,-1.5011908740656728,-0.48556281083072544,-1.244625221951958,0.5923911590769394,-0.8879587642924365,0.03700533391382458,2
0.9354143466934854,-0.06194345928411141,-1.3915769754101504,0.6542781780313073,-1.2186339518855847,-0.17722570535040094,0.37196979112142503,-1.1987479356067057,1
0.9354143466934854,0.04787384296995384,-0.47531720716141734,0.7201649403932746,0.8628335925965085,-0.8491134441361743,1.0177270451496994,-0.5378021520427759,6
0.9354143466934854,0.027442716969197496,-0.3474343253966403,0.40786168679754986,0.47946235911749674,-1.0166490880931462,0.9492908144238769,-0.48645047462302193,7
0.9354143466934854,0.5467338361550875,0.10507433315564789,0.7017166469319237,0.7068859721982665,0.19798433059490111,1.1932045598312957,-0.4881069803462398,4
0.9354143466934854,0.3602998113981862,0.8878299940675253,1.6544392306859697,-0.9327299811554739,1.1438626537686394,1.5406500389008564,-0.3804341083370783,10
0.9354143466934854,0.19940469414223005,-0.6060107017122335,0.2273319579257597,-1.099507297414705,1.0321722244639913,0.23860687996341204,-0.6007493695250549,5
0.9354143466934854,-0.05938956853401677,-1.2229402082478065,1.400116327968776,-0.9998740954936061,0.6377653959819529,0.6369408382906354,-1.2666646702586382,11
0.9354143466934854,-0.12153424345298389,-0.8898825931021783,0.2919009850404876,-1.2359614652631667,0.597626647950595,0.5000683768389903,-1.245130095856806,8
0.9354143466934854,-1.284405831662698,-0.12961183447861335,1.567468704368173,-0.7551229690352537,0.3498135079309071,-0.8669014625306448,-1.2285650386246272,9
0.9354143466934854,-1.2307741259107128,-0.49499149666369074,1.1168032498123175,-0.8460924142675617,0.7232783809183237,-0.8265416341538777,-0.42350325714074294,3
0.9354143466934854,-0.7898023230610555,-1.5798880320747666,-0.5198239272589484,-1.3507562413896508,0.6569621885186891,-1.0529076280931369,0.0734484598246177,2
0.9354143466934854,-0.08322588220156583,-1.4028194265543061,0.6134283853668876,-0.6273325578755831,-0.5908293263691757,0.7404725719527773,-1.14077023529408,1
0.9354143466934854,0.22324100780977912,-0.7254617451188935,0.5501770934993991,0.4166501231237603,-0.6693616594740064,1.0738798498478102,-0.9303940084454108,6
0.9354143466934854,0.1032081425553357,-0.3235441167153083,0.3762360408638056,0.5401086559390353,-1.035845880629883,0.9808767670665642,-0.6405055068822836,7
0.9354143466934854,0.41903929865036055,0.21047231263211255,0.8519384651172088,0.743706938125629,0.03219384959581413,1.2598860154103022,-0.31086086796192786,4
0.9354143466934854,0.3134784809797861,0.8920459132465839,1.6557569659332088,-0.9262321636388807,1.2363562905365508,1.5810098672776234,-0.36718206255133534,10
0.9354143466934854,0.07852053197108835,-0.9727956702903304,0.11927766765213352,-0.2807822903239338,0.33410704130994096,1.219526187033535,-0.8425992051148636,5
0.9354143466934854,-0.060240865450715046,-1.2608834808593339,1.456778943600068,-0.9717168862550343,0.7128074031710132,0.4158391697918241,-1.0960445807671977,11
0.9354143466934854,-0.19815096595582019,-0.9264205593206861,0.3591054826496941,-1.2078042560245956,0.9867979875589779,0.40882006920456027,-1.2766037045979455,8
0.9354143466934854,-1.3150525206638326,-0.18722939659241392,1.6807939356307564,-0.7681186040684406,0.4074038855411161,-0.6545736697659131,-1.2749471988747274,9
0.9354143466934854,-1.2546104395782618,-0.6509805062888584,0.9112365512429795,-0.45622336327195623,0.6744138180975404,-0.33169504275177625,-0.5858408180160941,3
0.9354143466934854,-0.7208472728085029,-1.6824753987651926,-0.37487305006262056,-1.3962409640058047,0.6517266996450337,-0.9686784210459705,-0.13195824985439802,2
0.9354143466934854,-0.11557516503609672,-1.4084406521263841,0.6635023247619826,-1.0475247572819577,-0.22434510521329934,0.5895619093266043,-1.2848862332140347,1
0.9354143466934854,0.22579489855987336,-0.873018916385944,0.5211869180601336,-0.14432812247547186,-0.3814097714229607,0.7755680748890965,-1.01653230605274,6
0.9354143466934854,0.21217414789270247,-0.4528323048731049,0.21942554644232376,0.9797943078951901,-1.2539912503655235,0.8948927848725821,-0.5477411863820831,7
0.9354143466934854,0.3134784809797861,0.15988128248340963,0.6542781780313073,1.4498031082621148,-0.09694820928768509,1.1335422048395527,0.11320459718184656,4
0.9354143466934854,0.3773257497321498,0.8569132534210956,1.4725917665669401,-0.7356295164854734,1.1630594463053756,1.5248570625795128,-0.2876697878368777,10
0.9354143466934854,-0.05598438086722405,-0.9320417848927642,0.1733048127889467,-0.7421273340020668,1.0182109208009102,0.8106635778254158,-0.4765114402837147,5
0.9354143466934854,-0.042363630200053154,-1.2313720466059235,1.41197594519393,-1.1081710541034964,0.6464912107713785,0.23509732966978011,-0.7465218731682274,11
0.9354143466934854,-0.21687949812318033,-0.8884772867091586,0.3340685129521467,-1.3074374579456947,1.0810367872847748,0.17368019953122124,-1.0861055464278904,8
0.9354143466934854,-1.3422940219981745,-0.2813849249247224,1.6373086724718582,-0.5818478352594292,0.39169741892015014,-0.48085093023113307,-1.278260210321163,9
0.9354143466934854,-1.303134363830058,-0.7915111455908113,0.7188472051460351,-0.4453936674109672,0.8018107140231545,-0.09655517307843703,-0.3771210968906426,3
0.9354143466934854,-0.7080778190580301,-1.7850627654556182,-0.1376807055595386,-1.238127404435365,0.6953557735921619,-0.9879809476609464,-0.16674487004197325,2
0.9354143466934854,-0.03129677028297689,-1.5574031297864546,0.6213347968503237,-1.1796470467860238,-0.2452870607079208,0.40882006920456027,-1.2302215443478453,1
0.9354143466934854,0.15769114522401928,-0.8912878994951977,0.5369997410270058,-0.5883456527760226,-0.2871709716971639,0.51761612830715,-0.9568981000168967,6
0.9354143466934854,0.29815513647921904,-0.5497984459914524,0.07711013974047447,1.3306764537912352,-1.3761526574174823,0.5930714596202363,-0.14024077847048738,7
0.9354143466934854,0.20791766330921166,0.08821065643941353,0.7083053231681203,1.1920563467705758,-0.0271416909722801,1.309019719521149,-0.07729356098820836,4
