Sex,Feature 0,Feature 2,Feature 4,Feature 5,Feature 6,Feature 7,Feature 9,target
0.9354143466934854,-0.5011346412573408,-0.22798328198998044,0.2072324466449029,1.6514441264664281,-0.8309308400621768,0.3358522042678261,-1.2302215443478453,9
0.9354143466934854,-0.14191451257164428,-0.26171063542244916,0.06120672147917892,2.158430919649706,-0.7767823607572317,0.30269410806800867,-0.6902006785788198,3
0.9354143466934854,1.2477607929528296,-1.5011908740656728,-0.6041888509254604,1.5387803946479226,-1.244625221951958,0.5923911590769394,0.03700533391382458,2
0.9354143466934854,1.055485916380678,-1.3915769754101504,-1.1250641180114447,0.7120274214503558,-1.2186339518855847,-0.17722570535040094,-1.1987479356067057,1
0.9354143466934854,0.6974171342612813,-0.47531720716141734,-1.99820762931165,0.22160882412274113,0.8628335925965085,-0.8491134441361743,-0.5378021520427759,6
0.9354143466934854,0.404975106421003,-0.3474343253966403,-1.9304637361935308,0.37237940640927125,0.47946235911749674,-1.0166490880931462,-0.48645047462302193,7
0.9354143466934854,-0.3203732303481926,0.10507433315564789,-2.543169613950744,0.45024992693088584,0.7068859721982665,0.19798433059490111,-0.4881069803462398,4
0.9354143466934854,-0.8488413042800345,0.8878299940675253,-2.272194041478266,-0.06170732500909038,-0.9327299811554739,1.1438626537686394,-0.3804341083370783,10
0.9354143466934854,-0.7555822324097093,-0.6060107017122335,-0.5560154158192421,1.7375987449158745,-1.099507297414705,1.0321722244639913,-0.6007493695250549,5
0.9354143466934854,-0.511496760354044,-1.2229402082478065,0.5579952710120544,1.568603147188115,-0.9998740954936061,0.6377653959819529,-1.2666646702586382,11
0.9354143466934854,0.19773272448694704,-0.8898825931021783,-0.7953771715032639,1.2521506063449581,-1.2359614652631667,0.597626647950595,-1.245130095856806,8
0.9354143466934854,-0.5172534931855454,-0.12961183447861335,0.12593977490315966,1.880085229274573,-0.7551229690352537,0.3498135079309071,-1.2285650386246272,9
0.9354143466934854,-0.03829332160461656,-0.49499149666369074,0.08228259933814941,2.1286081671095127,-0.8460924142675617,0.7232783809183237,-0.42350325714074294,3
0.9354143466934854,1.2304905944583253,-1.5798880320747666,-0.5996725913842523,1.6067099976561394,-1.3507562413896508,0.6569621885186891,0.0734484598246177,2
0.9354143466934854,1.0359130247535724,-1.4028194265543061,-0.9865654920810671,0.29119524671652414,-0.6273325578755831,-0.5908293263691757,-1.14077023529408,1
0.9354143466934854,0.7641952351066995,-0.7254617451188935,-1.8988499194050747,0.6523819163699702,0.4166501231237603,-0.6693616594740064,-0.9303940084454108,6
0.9354143466934854,0.4349101171448108,-0.3235441167153083,-2.0524027438061454,0.5115522515968375,0.5401086559390353,-1.035845880629883,-0.6405055068822836,7
0.9354143466934854,-0.4355078869782232,0.21047231263211255,-2.479941980373832,-0.015316376613234903,0.743706938125629,0.03219384959581413,-0.31086086796192786,4
0.9354143466934854,-0.8603547699430378,0.8920459132465839,-2.409187247561574,-0.10478463423381315,-0.9262321636388807,1.2363562905365508,-0.36718206255133534,10
0.9354143466934854,-0.6669285468045856,-0.9727956702903304,-0.5183799196425091,1.4476553174417777,-0.2807822903239338,0.33410704130994096,-0.8425992051148636,5
0.9354143466934854,-0.5402804245115517,-1.2608834808593339,0.5263814542235986,1.5603190492602836,-0.9717168862550343,0.7128074031710132,-1.0960445807671977,11
0.9354143466934854,0.29674852918877354,-0.9264205593206861,-0.9082836600334628,1.1096641219862595,-1.2078042560245956,0.9867979875589779,-1.2766037045979455,8
0.9354143466934854,-0.5310696519811491,-0.18722939659241392,0.16809153062110077,1.7491964820148378,-0.7681186040684406,0.4074038855411161,-1.2749471988747274,9
0.9354143466934854,0.04460363116900582,-0.6509805062888584,0.011527866525891415,2.1385490846229107,-0.45622336327195623,0.6744138180975404,-0.5858408180160941,3
0.9354143466934854,1.2650309914473343,-1.6824753987651926,-0.37988129371213153,1.530496296720091,-1.3962409640058047,0.6517266996450337,-0.13195824985439802,2
0.9354143466934854,1.0267022522231704,-1.4084406521263841,-1.0302226676460777,0.5148658907679701,-1.0475247572819577,-0.22434510521329934,-1.2848862332140347,1
0.9354143466934854,0.6548173113081703,-0.873018916385944,-1.6579827438739836,0.770016106945175,-0.14432812247547186,-0.3814097714229607,-1.01653230605274,6
0.9354143466934854,0.364677976600492,-0.4528323048731049,-1.8837957209343816,0.3110770817433194,0.9797943078951901,-1.2539912503655235,-0.5477411863820831,7
0.9354143466934854,-0.49652925499213957,0.15988128248340963,-2.0885328201358093,-0.850353447738633,1.4498031082621148,-0.09694820928768509,0.11320459718184656,4
0.9354143466934854,-0.9006518997635488,0.8569132534210956,-2.57177259104506,-0.08987325796371674,-0.7356295164854734,1.1630594463053756,-0.2876697878368777,10
0.9354143466934854,-0.5851829405972638,-0.9320417848927642,-0.6945140417496194,1.7690783170416338,-0.7421273340020668,1.0182109208009102,-0.4765114402837147,5
0.9354143466934854,-0.6174206444536726,-1.2313720466059235,0.5339085534589452,1.676296420249922,-1.1081710541034964,0.6464912107713785,-0.7465218731682274,11
0.9354143466934854,0.39691568045690073,-0.8884772867091586,-0.9669950340691662,1.2587778846872233,-1.3074374579456947,1.0810367872847748,-1.0861055464278904,8
0.9354143466934854,-0.4838644427628365,-0.2813849249247224,0.16809153062110077,1.7309714665736093,-0.5818478352594292,0.39169741892015014,-1.278260210321163,9
0.9354143466934854,0.16319232749793797,-0.7915111455908113,-0.07428106475705978,2.252869636026983,-0.4453936674109672,0.8018107140231545,-0.3771210968906426,3
0.9354143466934854,1.2926633090385418,-1.7850627654556182,-0.3196644998293589,1.374755255676862,-1.238127404435365,0.6953557735921619,-0.16674487004197325,2
0.9354143466934854,1.0531832232480771,-1.5574031297864546,-0.8586048050801751,0.6855183080812955,-1.1796470467860238,-0.2452870607079208,-1.2302215443478453,1
0.9354143466934854,0.5523474669074423,-0.8912878994951977,-1.281627782106654,0.8942775758626449,-0.5883456527760226,-0.2871709716971639,-0.9568981000168967,6
0.9354143466934854,0.2173056161140522,-0.5497984459914524,-1.5435708354967155,-0.13957784553070476,1.3306764537912352,-1.3761526574174823,-0.14024077847048738,7
0.9354143466934854,-0.4090269159533164,0.08821065643941353,-2.1969230491248,-0.4659713038872592,1.1920563467705758,-0.0271416909722801,-0.07729356098820836,4
0.9354143466934854,-1.0019703975979757,0.9271785730720721,-1.968099232370264,-1.1220718597715005,0.49029205497848577,-0.14755793506635378,0.32523732975373376,10
0.9354143466934854,-0.4769563633650344,-0.8884772867091586,-0.6553731257258171,1.661385043979826,-0.8287649008899792,1.3079079718098412,-0.5245501062570328,5
0.9354143466934854,-0.5563992764397557,-1.5250810827470054,0.6453096221420749,1.3151097505964768,-0.47788275499393434,0.18227786397393497,-1.0645709720260583,11
0.9354143466934854,0.5914932501616531,-1.0585193602645215,-0.9910817516222753,1.3565302402356332,-1.2749483703627273,1.1665497722211458,-0.777995481909367,8
0.9354143466934854,-0.4481726992075267,-0.3853775980081676,0.1966945077154177,1.7094328119612474,-0.287280107840527,0.2730263377839615,-1.4157501853482464,9
0.9354143466934854,0.18161387255874242,-0.923609946534647,-0.12094908001620872,2.232987801000188,-0.3934111272782198,0.8279881583914314,-0.20981401884563786,3
0.9354143466934854,1.092329006502288,-1.7077709138395438,-0.32869701891177483,1.3631575185778984,-1.3204330929788815,0.740730010497175,-0.07729356098820836,2
0.9354143466934854,1.0416697575850744,-1.668422334834997,-0.8360235073741354,0.6904887668379942,-1.3052715187734967,-0.041102994635361115,-1.1391137295708622,1
0.9354143466934854,0.3370456590092845,-0.875829529171983,-0.9112944997276015,0.7965252203142353,-0.44106178906657156,-0.6693616594740064,-0.7746824704629311,6
0.9354143466934854,0.13210597020782944,-0.6537911190748975,-1.299692820271486,-0.14454830428740376,1.3046851837248616,-1.3726623315017121,0.053570391146003274,7
0.9354143466934854,-0.29389225932328533,-0.1225853025135157,-2.3113349575020683,-0.05010958791012651,0.9992877604449707,0.11072618270064485,-0.23134859324747017,4
0.9354143466934854,-1.1562508374822176,0.7824320145910607,-2.6831736597281903,-0.07496188169362052,-0.09884339985931793,0.8436946250123976,-0.3820906140602962,10
0.9354143466934854,-0.39060537089251146,-1.0009017981507211,-0.697524881443758,1.5719167863592476,-0.8114373875123967,1.43355970477757,-0.17668390438128048,5
0.9354143466934854,-0.5529452367408552,-1.714797445804642,0.6106849656594805,1.2637483434439223,-0.4085727014836045,0.3794812782149541,-1.4041546452857214,11
0.9354143466934854,0.699719827393882,-1.0416556835482875,-1.1882917515883562,1.0964095653017292,-1.1818129859582218,1.168294935179031,-0.7978735505879812,8
0.9354143466934854,-0.46083751143683027,-0.46126414323122206,0.2298137443509427,1.676296420249922,-0.1984766017804171,0.2643005229945359,-1.543301126036022,9
0.9354143466934854,0.0376955517712037,-0.8716136099929243,-0.1239599197103472,2.292633306080573,-0.4497255457553628,0.6464912107713785,-0.19159245589024132,3
0.9354143466934854,1.0382157178861733,-1.5995623215770403,-0.2745019044172793,1.4261166628294164,-1.3269309104954747,0.8419494620545126,-0.01434634350592935,2
0.9354143466934854,0.9622268445103525,-1.473084746205283,-0.772795873797224,0.5148658907679701,-1.2294636477465737,0.014742220016962859,-1.1010140979368512,1
0.9354143466934854,0.07223594876021328,-0.875829529171983,-0.6824706829730648,0.9837458334832233,-0.7572889082074514,-0.5594163931272434,-0.8227211364362492,6
0.9354143466934854,0.1597382877990369,-0.6945450044724638,-1.48937572100222,0.3806635043371026,0.7177156680592556,-1.292384835438996,-0.1385842727472695,7
0.9354143466934854,-0.31001111125148995,-0.4387792409429096,-2.1141249575359877,0.24646111790623512,0.9234798894180473,0.025213197764273623,-0.3241129137476708,4
0.9354143466934854,-1.1907912344712273,0.7641630314818068,-2.7418850337638934,-0.1263232888461748,0.2693662594143094,0.8489301138860529,-0.36718206255133534,10
0.9354143466934854,-0.39405941059141253,-1.0107389429018578,-0.5966617516901137,1.8287238221220186,-0.8504242926119573,1.7389632224074676,0.13970868875333245,5
0.9354143466934854,-0.7659443515064126,-1.5995623215770403,0.5263814542235986,1.4923894462520668,-1.0583544531429467,0.9169914692435728,-1.5399881145895864,11
0.9354143466934854,0.6191255677528601,-0.9699850575042913,-1.1446345760233456,1.0102549468522837,-1.233795526090969,1.0967432539057407,-1.0596014548564046,8
0.9354143466934854,-1.034208101454385,1.2953688480431886,1.9429815303158282,1.3316779464521393,1.445471229917719,-0.524513133969541,-0.988371708758036,9
0.9354143466934854,2.108968024545461,-0.6959503108654832,-0.2489097670171008,0.8462298078812233,1.425977777367939,0.8489301138860529,0.1894038604498685,3
0.9354143466934854,1.5977701491081238,-0.6172531528563897,0.5881036679534407,0.19841334992481338,0.32134879954705675,0.21892628608952266,-0.32245640802445297,2
0.9354143466934854,1.4388843229586812,-1.5250810827470054,0.2554058817511211,-1.007751308367428,0.08309549060529793,-0.0271416909722801,-0.6951701957484734,1
0.9354143466934854,0.6329417265484644,0.7023295501889475,-1.1401183164821378,-0.5405281852377412,-0.21797005433019734,-0.09694820928768509,-0.5146110719177257,6
0.9354143466934854,1.0163401331264672,1.1632700470993527,0.041636263467277744,-1.0425445196643197,-0.19414472343602146,-1.081220117534896,0.1546172402622933,7
0.9354143466934854,0.07223594876021328,-0.6861131661143467,0.17411321000937788,-1.5611290499465607,0.3061872253416719,0.5138588259721089,-0.29098279928331344,4
0.9354143466934854,-0.8488413042800345,1.3965509083405945,-1.2259272477650893,-0.8768625611076933,0.6527374928933213,0.6534718626029189,1.1915898229966793,10
0.9354143466934854,-1.1021375488661034,0.9342051050371697,-0.9971034310105525,0.017820015098090256,0.20005620590397954,-0.1737353794346307,1.4814783245598062,5
0.9354143466934854,-1.5154709661679135,0.5899050387473853,-0.3347186983000521,1.0201958643656812,0.4383095148457384,-0.16500956464520505,1.3920270155060412,11
0.9354143466934854,0.13325731677412964,0.7810267081980411,-0.03514014873325736,0.46350448361541596,0.10692082149947381,-0.7182262222947899,-0.10379765255969428,8
0.9354143466934854,-1.2333910574243385,1.7366350554513206,1.8752376371977086,1.0583027148337052,1.5494363101832138,-0.4599421045277913,-0.966837134356204,9
0.9354143466934854,1.7808342531498733,-0.7535678729792841,-0.015569690721356357,1.1444573332831511,1.3913227506127739,0.8087913658546952,-0.14521029564014099,3
0.9354143466934854,1.720964231702257,-0.6256849912145069,0.49025137789393497,0.2580588550051988,0.32351473871925457,0.39693290779380536,-0.4152207285246536,2
0.9354143466934854,1.4411870160912819,-1.218724289068748,0.2283083245038734,-0.7625420097036206,-0.09234558234272451,-0.0009642466040031894,-0.560993232167826,1
0.9354143466934854,0.6145201814876593,0.3889462245455927,-1.0663527439757414,-0.2389870206646808,-0.287280107840527,0.19449400467913067,-0.6802616442395125,6
0.9354143466934854,0.8781785451704304,1.2560202690386417,0.17862946955058584,-1.1750900865096208,0.009453558750572463,-0.8927425180833024,0.07510496554783558,7
0.9354143466934854,0.06647921592871134,-0.24625226509923417,-0.5831129730664897,-1.1436105143838617,-0.5688522002262423,0.24335856749991433,-0.4649159002211896,4
0.9354143466934854,-0.8039387881943227,1.1829443366016261,-1.1762483928118015,-0.6217123449304881,1.0079515171337619,0.8297333213493168,1.00440467627306,10
0.9354143466934854,-1.224180284893936,0.9552847009324626,-0.7848392325737785,-0.1627733197286325,0.22388153679815545,-0.018415876182854462,1.271102097711137,5
0.9354143466934854,-1.6651460197869548,0.7318409844423576,-0.744192896702907,1.3316779464521393,0.2823618944474962,-0.524513133969541,0.5786827054060678,11
0.9354143466934854,0.20003541761954793,1.1548382087412357,-0.42956014866541914,0.5546295608215605,0.7740300865363986,-0.8264263256836675,0.24241204359284033,8
0.9354143466934854,-1.4613576775517994,1.9193248865438592,1.6313596219724789,1.0632731735904042,1.4238118381957412,-0.9642941993565927,-0.9204549741061036,9
0.9354143466934854,1.5517162864561114,-0.7071927620096394,0.23131916419801202,1.3764120752624285,1.2483707652477187,0.765162291907567,-0.39534265984603917,3
0.9354143466934854,1.4135546985000744,-0.6172531528563897,0.3622906908930428,0.5281204474525002,0.284527833619694,0.24684889341568458,-0.4533203601586645,2
0.9354143466934854,1.4849381856106936,-1.1723491780991036,0.13948855352678355,-0.6250259841016207,0.020283254611561503,-0.18769668309771187,-0.6189709324804514,1
0.9354143466934854,0.5799797844986497,0.1669078144485071,-0.9820492325398594,-0.315200721600729,-0.35442422217865927,0.3184005746889748,-0.751491390337881,6
0.9354143466934854,0.7480763831784949,1.3038006864013056,-0.5108528204071624,-1.0110649475385605,0.32351473871925457,-1.1580072876818417,0.23909903214640457,7
0.9354143466934854,0.17240310002834047,-0.007350178285914416,-0.9730167134574434,-0.5488122831655725,-0.5731840785706377,0.2136907972158671,-0.3920296483996034,4
0.9354143466934854,-0.7325553010837031,0.8836140748884667,-1.1446345760233456,-0.49910769559858464,1.5992529111437637,0.9396785876960796,0.8105935066565694,10
0.9354143466934854,-1.2886556926067534,1.2546149626456222,-1.1897971714354256,-0.3301120978708254,0.2672003202421116,-0.11963532774019175,1.2015288573359864,5
0.9354143466934854,-1.6950810305107626,0.8189699808095683,-0.9444137363631265,1.429430302000549,0.11558457818826505,-0.4547066156541359,0.575369693959632,11
0.9354143466934854,0.32438084677998097,0.7107613885470646,-0.23837182808761548,0.917473050060573,0.8390082617023326,-0.8927425180833024,0.06350942548531048,8
0.9354143466934854,-1.4659630638170011,2.241140050545331,1.4868393166538245,0.7070569626936568,0.9278117677624429,-1.0480620213350786,-0.7432088617217917,9
0.9354143466934854,1.5068137703703994,-0.6495751998958389,0.21777038557438813,1.4559394153696088,1.0642659356109048,0.8244978324756613,-0.3191433965780172,3
0.9354143466934854,1.4492464420553839,-0.7662156305164597,0.27949259930423026,0.4916704165700425,0.20005620590397954,0.30094894511012354,-0.28932629356009554,2
0.9354143466934854,1.4872408787432942,-1.3311488005103103,0.2825034389983689,-0.5968600511469941,-0.07068619062074642,-0.30287743831812997,-0.6670095984537696,1
0.9354143466934854,0.5523474669074423,-0.07339957875783232,-0.9609733546808888,-0.1362642063595724,-0.16382157502525216,0.11072618270064485,-0.9254244912757572,6
0.9354143466934854,0.9426539528832478,1.0958153402344155,-0.5816075532194205,-0.7791102055592833,-0.12266873075349381,-0.9171747994936941,0.26394661799467256,7
0.9354143466934854,0.1286519305089284,0.28214293867610846,-0.9790383928457207,-0.7211215200644641,-0.4822146333383297,0.053135805090435854,-0.03422441218454377,4
0.9354143466934854,-0.821208986688827,1.2883423160780907,-1.2710898431771687,-1.0160354062952595,1.3198467579302462,1.1176852094003622,0.8586321726298874,10
0.9354143466934854,-1.183883155073425,1.315043137545462,-1.6083038889206964,-0.13460738677400613,0.2975234686528809,-0.1824611942240565,0.9248924015586023,5
0.9354143466934854,-1.7906427955136885,0.8597238662071347,-0.7246224386910058,0.8014956790709342,0.453471089051123,-0.7025197556738237,0.625064865656168,11
0.9354143466934854,0.2978998757550742,0.27511640671101084,-0.21277969068743718,1.2090732971202356,0.03977670716134155,-0.7653456221576883,-0.8160951135433777,8
0.9354143466934854,-1.2782935735100502,2.1807118756454913,1.494366415889171,0.21995200453717487,0.3516719479578261,-0.9241554513252348,-0.6222839439268872,9
0.9354143466934854,1.3283550525938517,-0.604605395319214,0.5835874084122326,1.5420940338190547,0.8606676534243107,0.8698720693806744,-0.53448914059634,3
