Sex,Feature 3,Feature 5,Feature 6,Feature 7,Feature 9,target
0.9354143466934854,1.6649811126638843,1.6514441264664281,-0.8309308400621768,0.3358522042678261,-1.2302215443478453,9
0.9354143466934854,1.1194387203067957,2.158430919649706,-0.7767823607572317,0.30269410806800867,-0.6902006785788198,3
0.9354143466934854,-0.48556281083072544,1.5387803946479226,-1.244625221951958,0.5923911590769394,0.03700533391382458,2
0.9354143466934854,0.6542781780313073,0.7120274214503558,-1.2186339518855847,-0.17722570535040094,-1.1987479356067057,1
0.9354143466934854,0.7201649403932746,0.22160882412274113,0.8628335925965085,-0.8491134441361743,-0.5378021520427759,6
0.9354143466934854,0.40786168679754986,0.37237940640927125,0.47946235911749674,-1.0166490880931462,-0.48645047462302193,7
0.9354143466934854,0.7017166469319237,0.45024992693088584,0.7068859721982665,0.19798433059490111,-0.4881069803462398,4
0.9354143466934854,1.6544392306859697,-0.06170732500909038,-0.9327299811554739,1.1438626537686394,-0.3804341083370783,10
0.9354143466934854,0.2273319579257597,1.7375987449158745,-1.099507297414705,1.0321722244639913,-0.6007493695250549,5
0.9354143466934854,1.400116327968776,1.568603147188115,-0.9998740954936061,0.6377653959819529,-1.2666646702586382,11
0.9354143466934854,0.2919009850404876,1.2521506063449581,-1.2359614652631667,0.597626647950595,-1.245130095856806,8
0.9354143466934854,1.567468704368173,1.880085229274573,-0.7551229690352537,0.3498135079309071,-1.2285650386246272,9
0.9354143466934854,1.1168032498123175,2.1286081671095127,-0.8460924142675617,0.7232783809183237,-0.42350325714074294,3
0.9354143466934854,-0.5198239272589484,1.6067099976561394,-1.3507562413896508,0.6569621885186891,0.0734484598246177,2
0.9354143466934854,0.6134283853668876,0.29119524671652414,-0.6273325578755831,-0.5908293263691757,-1.14077023529408,1
0.9354143466934854,0.5501770934993991,0.6523819163699702,0.4166501231237603,-0.6693616594740064,-0.9303940084454108,6
0.9354143466934854,0.3762360408638056,0.5115522515968375,0.5401086559390353,-1.035845880629883,-0.6405055068822836,7
0.9354143466934854,0.8519384651172088,-0.015316376613234903,0.743706938125629,0.03219384959581413,-0.31086086796192786,4
0.9354143466934854,1.6557569659332088,-0.10478463423381315,-0.9262321636388807,1.2363562905365508,-0.36718206255133534,10
0.9354143466934854,0.11927766765213352,1.4476553174417777,-0.2807822903239338,0.33410704130994096,-0.8425992051148636,5
0.9354143466934854,1.456778943600068,1.5603190492602836,-0.9717168862550343,0.7128074031710132,-1.0960445807671977,11
0.9354143466934854,0.3591054826496941,1.1096641219862595,-1.2078042560245956,0.9867979875589779,-1.2766037045979455,8
0.9354143466934854,1.6807939356307564,1.7491964820148378,-0.7681186040684406,0.4074038855411161,-1.2749471988747274,9
0.9354143466934854,0.9112365512429795,2.1385490846229107,-0.45622336327195623,0.6744138180975404,-0.5858408180160941,3
0.9354143466934854,-0.37487305006262056,1.530496296720091,-1.3962409640058047,0.6517266996450337,-0.13195824985439802,2
0.9354143466934854,0.6635023247619826,0.5148658907679701,-1.0475247572819577,-0.22434510521329934,-1.2848862332140347,1
0.9354143466934854,0.5211869180601336,0.770016106945175,-0.14432812247547186,-0.3814097714229607,-1.01653230605274,6
0.9354143466934854,0.21942554644232376,0.3110770817433194,0.9797943078951901,-1.2539912503655235,-0.5477411863820831,7
0.9354143466934854,0.6542781780313073,-0.850353447738633,1.4498031082621148,-0.09694820928768509,0.11320459718184656,4
0.9354143466934854,1.4725917665669401,-0.08987325796371674,-0.7356295164854734,1.1630594463053756,-0.2876697878368777,10
0.9354143466934854,0.1733048127889467,1.7690783170416338,-0.7421273340020668,1.0182109208009102,-0.4765114402837147,5
0.9354143466934854,1.41197594519393,1.676296420249922,-1.1081710541034964,0.6464912107713785,-0.7465218731682274,11
