Speaker Number,Sex,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,target
0.7701718250869343,-1.0780362527123855,-0.33074643482914534,-0.5566792626408859,-0.11438854663792361,-0.3225790295600406,-0.21300650674519195,-0.8284077362788417,0.47310847167340864,0.32265654772984936,-0.5025586975930733,1.340239276317915,1
1.2565961356681559,-1.0780362527123855,0.3807322167859419,0.7527664993018517,-0.9925128553863664,-0.33323087815846325,-0.8031783628073376,1.020266521976889,0.532730076038319,-0.7859701015924673,-1.4108643631039366,0.9028950990489307,6
-0.4458889513661197,0.9276125895432155,-0.41727762218773706,-0.3119307470354781,2.1803045372030234,1.7904814361520287,-1.411462910104127,-0.7512428249662135,-3.2587623200561624,0.9931968598199601,1.9195897437692284,1.9786612362393057,10
-1.418737572528563,0.9276125895432155,-1.5121375066832512,-1.3486096447849834,2.3983522963010317,0.8304835812191983,1.4654362143318054,0.691905197242301,0.88825149465871,-1.1239224188858832,-1.5747155811960925,-0.6671872538286099,9
1.4998082909587667,0.9276125895432155,-0.1324457971323727,-0.07789512941953254,0.019110081381265246,0.15009675199495912,1.1952552367483678,-0.5870621625989194,0.21916460123027218,-0.33715511936681974,0.2703916138416612,-1.4379854206628346,8
-0.20267679607550892,0.9276125895432155,0.651142177281541,-1.1508330665179871,0.6955031300118224,0.043578266010733877,0.7711163836704575,0.7657864953075836,-0.9865167314823585,-0.8235203590695134,-0.11074056737270098,-0.6068639190328878,2
0.7701718250869343,-1.0780362527123855,-0.25863711203031886,0.3110654745055598,-0.7937482314466848,-0.8072381407882656,-0.7639341984656092,-0.44750859958671957,3.050086704778977,-1.5584325411202749,-0.11430255037470437,0.22928452716336903,6
1.4998082909587667,0.9276125895432155,0.5886474308558913,-0.23694046110924205,0.5634878200817356,-0.42244011017025185,0.458672459872851,-0.4245233068552984,0.1352527136055836,-0.7198101241329096,0.8492138516672112,-0.9218857785216581,7
-0.4458889513661197,0.9276125895432155,-1.0181886455112898,-0.6860581075905459,0.7133029470810476,-0.03497911740263242,-0.10282096840110849,1.1417602121286867,-0.3328872910374159,0.8644531198986587,1.460093936510792,0.7353302801719254,11
0.040535359215101874,0.9276125895432155,0.2629536562145256,-1.51671973631193,-1.050362260861348,1.3910371137111834,0.7182877009027462,2.2860994288287264,0.18162507255606938,0.7053115524959391,-1.5480007086810668,-0.858211147348396,9
1.013383980377545,-1.0780362527123855,-0.23580249314402368,-1.9946798004571709,1.1434651929206563,2.068760980785817,1.374872758158586,0.6426509985321127,-1.5959820205458861,-1.83201298845304,-0.19088518491777712,1.5128310397612303,9
-0.20267679607550892,0.9276125895432155,0.8578555693048435,-1.0305189814055644,-0.09362209339049421,-0.24002720292226598,1.1846895001948254,0.30936425392650607,-0.4057581408167507,-0.3282145818722849,-0.09293065236268404,-1.076045411888503,2
0.5269596697963235,0.9276125895432155,-1.038619620304291,0.35638927369174656,0.2297412500337633,0.04757270923514233,0.40735316804136,-1.3899056015749873,-0.4278402165074582,1.232803264673493,1.242812973388585,0.48565870004518735,5
1.2565961356681559,-1.0780362527123855,-0.9929503825317008,0.4074815564107204,0.34099010671642077,2.0208276620929153,1.6827885091475314,-1.3390095962411261,-1.7439319276736267,-1.3814098987284857,-0.8480710487874017,0.46555092177994667,11
-1.418737572528563,0.9276125895432155,-1.3162405130797725,-1.6386819595765778,2.334569618469642,0.9423279915026346,1.472983169012907,0.20921404988245665,0.30086828128589,-0.9969667864634887,-1.836521331843341,-0.544864936048396,9
1.7430204462493775,-1.0780362527123855,-0.49900152135973985,1.4062532766590514,-0.8085814123377059,-1.5888175316975188,0.5235762701303246,0.6820543575002633,1.8907777310168314,0.4692813626402202,0.3558792058897425,-0.5281084541606956,10
-0.6891011066567305,-1.0780362527123855,-0.8198880078145172,0.49648101663086885,-0.6231666511999435,0.2899022648492549,-0.27338214419400475,0.8380259867491926,-0.2887231396560009,2.2037456365799732,0.8135940216471773,-1.8016010776259368,5
-0.6891011066567305,-1.0780362527123855,0.754498873293192,-0.06058967882117045,-0.19152108727123282,-0.6661011468591671,-0.5797885042467299,-0.078102109260308,0.13746092117465436,-0.32642647437337796,0.3861560614067712,-0.419191321890642,7
-1.418737572528563,0.9276125895432155,0.18483522318246373,1.0354221924084335,0.10217589437098278,-0.9390547671937444,-0.7095961247616777,-1.1173657020452792,0.10212960006952232,-0.16192058447393762,2.3327797720016212,-0.3504897461510697,4
1.2565961356681559,-1.0780362527123855,0.18483522318246373,-0.08366361295232003,-0.5712505180813702,0.2845763405500435,0.7001750096681023,0.0433915808914897,-0.23793436556737352,-1.2973688462798583,-0.8249181592743797,1.7976912318521396,7
-0.4458889513661197,0.9276125895432155,2.071695836418421,-1.4549145556034937,-0.8960971795947297,-0.9763362372882233,-0.12244305057197269,1.0678789140634044,0.7204277194093328,0.8751817648921008,1.11101960231446,-0.42589391464572207,3
0.5269596697963235,0.9276125895432155,0.5537945915031254,0.7882014695746883,0.36768983232025854,-1.2426324522487864,-0.2960230082373096,0.25025921547428,0.2169563936612014,0.764319099959869,0.5945320670239692,-1.386040326810963,6
1.013383980377545,-1.0780362527123855,-0.06033647433354624,0.49977729293531875,-0.3413362142705448,-0.17611611133173083,0.2971676296972766,-0.33422394255328647,-0.6442445582763919,-0.21914002443896025,-0.3778892925229549,0.2209062862195188,8
1.2565961356681559,-1.0780362527123855,-0.8944009747066382,0.3209543034189096,-0.006106326133470458,0.6560595604200292,0.9326212138460317,-0.1995957994121055,-0.8496078621999719,-1.4118077262099038,-0.7144966862122748,0.8911655617275404,5
0.2837475145057127,-1.0780362527123855,0.788149890599311,0.7799607788135636,0.36620651423115647,-1.1347824851897583,-1.968428165569426,-0.37362730152143725,0.21916460123027218,1.0164422573057506,-1.1312486974466707,-0.392380950870321,6
0.040535359215101874,0.9276125895432155,0.5033180655439471,0.5986655820688169,-1.7742214883431724,-0.5968641309694207,-0.984305275153776,0.662352678016188,0.3737391310652248,-0.5731853092225387,0.25970566483565105,-0.18795187184037426,6
-1.6619497278191737,0.9276125895432155,1.0225051896954966,-0.12816334306239405,-1.5220574131958156,0.9023835592585501,-0.8001595809348969,0.50145562889624,-1.3111232441357594,-0.034964952051543194,0.056672633721458254,-1.0291272626029415,1
0.7701718250869343,-1.0780362527123855,-1.4232026752313656,-0.39021730926616405,1.6032938005423072,1.3470982382426906,1.4518516959058223,-2.0548372841625278,-1.785887871485971,-1.3349191037569046,-0.6860008221962476,2.11271309134091,3
-0.4458889513661197,0.9276125895432155,-0.45934139382038597,-0.9398713830331911,0.4329558282407509,-0.2027457328277871,-0.41073671939005413,1.049819041203002,-0.07894342059427915,0.8573006899030311,1.5473625200598746,1.308401960731284,11
-1.1755254172379521,0.9276125895432155,0.9455885787100822,0.200640218306487,0.4626221900227929,1.2485686387072823,-1.3284464086120096,-0.37034368827409136,-0.9158540892720942,1.7191685043761864,0.4342428319338169,0.5811706468050805,6
0.5269596697963235,0.9276125895432155,0.5153362860104179,0.6448134503311161,0.839384984654726,-1.2306491225755611,-0.47564052964752784,0.2880207678187577,0.16837582714164487,0.6409396825352884,0.7922221236351571,-1.320690047448931,6
0.7701718250869343,-1.0780362527123855,-0.4953960552197984,-0.5665680915542357,-0.28052017261735884,-0.47170490993795594,0.3379211849752253,-0.4721356989418137,-0.18272917634060473,0.34053762271891896,-0.504339689094075,1.5547222444804818,1
1.013383980377545,-1.0780362527123855,-0.21296787425772906,1.635344479818322,-0.7403487802390093,-1.4476805377684199,-0.42884941062469784,0.23712476248489667,2.6216944363792507,-0.2441735294236577,-0.6450380176732086,-0.7375644777569522,10
1.013383980377545,-1.0780362527123855,-0.8295025841876941,1.4762991481286125,-0.17520458829110971,-0.5276271150796743,-0.11489609589087107,-0.7167648858690819,0.88825149465871,-0.051057919541705764,0.53219736448891,-0.2181135392382354,5
-0.4458889513661197,0.9276125895432155,1.4335283296488077,-0.10920975431180698,0.005760218579346344,-0.819221470461491,0.8375295848641515,-1.1337837682820087,0.13746092117465436,-0.5392112667433064,0.6372758630480098,-0.953723094108289,1
0.7701718250869343,-1.0780362527123855,-2.181552386665689,2.5632462595209793,-1.6362729060566772,-1.0242695559811246,1.0367691884452337,-0.7463174050951947,-0.5139603117012176,-1.5602206486191819,0.04954866771745138,0.7135468537179146,11
-0.6891011066567305,-1.0780362527123855,0.2557427239346432,-0.39186544741838925,-0.5119177945172861,0.613452166026339,-0.3111169175995128,0.14025817168819307,0.42011149001571063,0.6892185850057765,0.48767257696386773,-1.561983386631819,8
0.5269596697963235,0.9276125895432155,1.100623622727559,0.05890033721513977,-1.4286083735823834,-0.23869572184746315,0.5069729698319012,-0.9515432330543123,0.009384882168550705,0.9610109248396348,-0.3761083010219532,-0.8766432774248666,1
1.013383980377545,-1.0780362527123855,-0.2646462222635543,-0.7214930778633828,0.8156518952290924,1.3404408328686768,1.6088283532727359,-0.6215401016960512,-1.7638057957952635,-1.1561083538662082,-0.7055917287072664,1.4541833531542787,3
-1.1755254172379521,0.9276125895432155,2.5187736377711443,-1.2093419709219735,-2.1124180126584506,0.10482639545166332,-0.26583518951290325,2.212218130763444,0.01159308973762146,2.234143464061392,-0.4580339100680309,0.21587934165320843,3
0.040535359215101874,0.9276125895432155,-1.105921654916528,1.2200136654576301,-1.3855921489984224,-0.0336476363278296,0.33641179403900495,0.6722035177582257,-0.3704268197116186,-0.3443075493624476,0.33272631637672045,-1.2436102307655086,5
