region-centroid-col,region-centroid-row,short-line-density-5,short-line-density-2,hedge-mean,hedge-sd,rawred-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,hue-mean,target
0.20859934619480355,0.030570166385624764,0,0,-0.49957792364113274,-0.13982229694302467,-0.7286052771768294,1.397184041104391,-0.8664732802535876,0.07324785172028549,-0.8722768856917833,0.1556775816936052,1
0.8675461025374633,0.16972863246399558,0,0,-0.5477580527382968,-0.14418335324838202,-0.700087369921396,1.5313063652274674,-0.9229173646354933,0.03504196619858358,-0.8567644163713672,0.2829550940794009,1
-0.2718826636383858,0.2740974820227737,0,0,-0.4513978668141262,-0.13587658365530939,-0.7222679796629426,1.4738253851872831,-0.9229173646354933,0.0923508374628007,-0.8774477080229659,0.25638291959962334,1
-1.2465747407285699,0.23930786550318098,0,0,-0.371097699832291,-0.13677648059322636,-0.7159306650383201,1.5983675186668564,-1.0019390594023163,0.10190232603589178,-0.8722768856917833,0.3996012247311183,1
-1.1779344536095429,-0.21295714925152415,0,0,-0.4353378045096961,-0.13760716199333284,-0.738111246261974,1.3492832085969637,-0.8438956597087378,0.08279934888970934,-0.8696914721993239,0.12081902169629284,1
-1.4936797743570673,0.08275459116501381,0,0,-0.49957792364113274,-0.13982229694302467,-0.7412798978707067,1.4450848736118178,-0.9229173646354933,0.12100525160407696,-0.8877893410509902,0.24354867829426285,1
-1.3563992001190133,-0.9783287126825636,1,0,0.014343246220832826,-0.08610519479260782,-0.3800532722604667,0.9852369125802548,-0.19478889759544063,-0.6526647468620065,-0.4508551751738698,-0.16825441715898767,1
-1.5211358892046782,-0.2303519575113205,0,0,0.07858332199017493,-0.12653145360245535,-0.3990651533949697,1.3492832085969637,-0.5560309380722974,-0.40432623308095894,-0.5542715519914763,0.011423488063553314,1
-1.5623200614760944,-0.2651415740309132,0,0,-0.29079751839642437,-0.12784670824853708,-0.39589653030412997,1.4450848736118178,-0.567319740724773,-0.48073800412436246,-0.5620278180644048,0.03918038440309491,1
-0.546443812114494,-0.38690523184948766,0,0,-0.3229175851891584,-0.12286265068678168,-0.33252346961158363,1.081038575870679,-0.2568773121840561,-0.6431131035549239,-0.43017189981034853,-0.12651599127807794,1
-1.4662236595094567,0.3784663315815518,0,0,-0.5156379859455628,-0.13864550533286138,-0.7793037656559166,1.5217262090725607,-1.0809607582331122,0.31203489412090757,-0.9239850717737184,0.5115865784911068,1
-1.3975833723904296,-1.1870664118001197,0,0,-0.17837738580007564,-0.13096174331348537,-0.31984883465876,0.640350937495508,0.07614267086194912,-0.7672824034271121,-0.32934099931064253,-0.2638484179293122,1
0.9773705619279066,0.10014939942481017,0,0,-0.49957793809516426,-0.14231432992920467,-0.7127620048742197,1.5025658536520021,-0.9398505838541055,0.0923508374628007,-0.8619352526637589,0.27780888177956575,1
-0.6150840992335211,-0.1259831079525424,0,0,-0.24261734593716572,-0.12930039023219328,-0.33252346961158363,0.9756567564253484,-0.20043329892167847,-0.6335616321744987,-0.4120740774960459,-0.17409519955816086,1
-1.6858725782903432,-1.3784093026578796,0,0,-0.0017166570892506458,-0.1170479249949848,-0.443426332953013,0.7361526025103623,-0.10447832397664786,-0.5571498611310949,-0.466367684051045,-0.2525823443880909,1
-0.06596180228130466,0.22191305724338461,0,0,-0.403217708808899,-0.1373302680686958,-0.7159306650383201,1.4929856802527977,-0.9454949953402758,0.11145376303098589,-0.8671060656874688,0.28309122222102134,1
0.290967690737636,0.013175358125828414,0,0,-0.5798781628931254,-0.1436295683895451,-0.7254366198645182,1.4642452117880782,-0.894695332604473,0.05414490895943457,-0.8748622968573746,0.2184038400061969,1
-1.3975833723904296,-0.6652221640062292,0,0,-0.17837718344363457,-0.1276390373378035,-0.3990651533949697,1.339703043819908,-0.49394242188435644,-0.4998409468852134,-0.5439299026753748,-0.015563996772163836,1
0.18114323134719273,-0.1259831079525424,0,0,-0.5638180716806324,-0.14176054488346546,-0.7222679796629426,1.3780237201724288,-0.8269624404901257,0.02549040885482969,-0.8593498228832221,0.1109356146756313,1
1.430396456913485,0.013175358125828414,0,0,-0.4353378045096961,-0.13926851432701565,-0.7349425946532413,1.4163443792806512,-0.9059841403369149,0.12100525160407696,-0.8774477080229659,0.2100484665296576,1
-1.4113114298142349,-0.1259831079525424,0,0,-0.595938181835461,-0.14314500609604608,-0.7444485580348071,1.397184041104391,-0.8834065197920649,0.10190232603589178,-0.8826185163929393,0.1700169079356351,1
-0.052233744857499244,-1.100092370501138,0,0,0.14282348448370602,-0.09191992235342793,-0.23429515566929904,0.5637096192790634,0.20031965243816852,-0.9010030887163973,-0.23368088856596458,-0.26704636323255426,1
-1.2603027981523753,0.4480455646207372,0,0,-0.4835178989171846,-0.14279889345625904,-0.8204962736427023,0.7553129406866225,-0.6011861486821997,0.26427749423711605,-0.8515936033476573,-0.4024572316549914,1
-0.6150840992335211,-0.4912740814082658,0,0,-0.41927790119961267,-0.13532280627256546,-0.329354760967065,1.081038575870679,-0.29074377094114556,-0.5858042752723711,-0.4327573528595672,-0.1321550042485464,1
-0.39543518045263454,-0.6826169722660256,0,0,-0.22655747153514522,-0.10292633857654193,-0.26598170027451873,1.0235575803106263,-0.15527798671245058,-0.7577309320466865,-0.35519506442919185,-0.15253203675100183,1
0.2772396333138306,-0.36951042358969133,0,0,0.06252324523171346,-0.11787857125745431,-0.30717422822382934,0.8511146057014767,-0.07061196681888403,-0.7290764319420816,-0.36036585418421985,-0.2084650033184731,1
-1.4662236595094567,0.25670267376297734,0,0,-0.4513978668141262,-0.14002997009658616,-0.7286052771768294,1.512146027051207,-0.9680726209650921,0.13055674017716834,-0.8826185163929393,0.32347021446211477,1
0.18114323134719273,0.16972863246399558,0,0,-0.3550376519818924,-0.1416913248599992,-0.7159306650383201,1.4450848736118178,-0.8721176917397581,0.03504196619858358,-0.8619352526637589,0.18420744295310298,1
-0.052233744857499244,-0.17816753273193145,0,0,0.15888335888572655,-0.11704790630475237,-0.367378637307643,1.0331377450876817,-0.30203262439328393,-0.5189439756093929,-0.46119682448997135,-0.14396643025460829,1
-0.40916323787643993,-1.152276795280527,0,0,-0.08201715651381047,-0.11351754567883911,-0.23429515566929904,0.6786716052258794,0.14951998970236577,-0.9296575888210019,-0.25177864107422165,-0.2430797989691627,1
0.20859934619480355,-1.7089106595940102,0,0,-0.37109778655648,-0.14342191656153883,2.421037630166403,-1.5439267782497013,1.0921359255780037,-0.3088113473500472,2.2586536880292836,-0.6407615928727005,6
0.23605546104241437,-1.5697521935156395,0,0,-0.5477576913875093,-0.1391028814870955,1.8221618772401766,-2.4732027874905405,1.6622209167249833,-0.3470173188350775,1.9406482915035352,-0.675305190985628,6
-0.8072769031667969,-1.4305937274372686,0,0,-0.5798772667431723,-0.13951162827314242,1.7746321031091863,-2.674386584072525,1.8315533121097558,-0.4329806472222352,1.9458190579898818,-0.6731901977041435,6
0.5518007817899389,-0.4216948483690804,0,0,-0.46745764003792617,-0.13677649274187745,1.3151770494850898,-2.626485372190535,2.6556367693347385,-1.8752542010797366,1.6924489406039163,-0.5459207224995616,6
1.4166683994896798,-1.7958847008929921,0,0,-0.4513978523600946,-0.13156752925844237,2.3133033043621345,-1.745110316167211,1.2784014233421641,-0.42342917584180995,2.2172870907648776,-0.6365325108156563,6
-0.011049572586083013,-1.6393314265548249,0,0,-0.3871583258439496,-0.1286772092879005,2.4622300155262486,-1.2852623034027528,1.1090690787570543,-0.5953558326161253,2.271580604245149,-0.5868635062048396,6
0.42824826497569013,-1.5871470017754359,0,0,0.06252281161076834,-0.12618540394875166,2.7632526313031764,-0.5859102143226509,0.43738466053914327,-0.1559876333365828,2.3517284155307885,-0.5930832765863315,6
-1.4250394872380403,-0.5782481227072476,0,0,-0.46745764003792617,-0.1351151310630784,2.0819913947099344,-0.8637351739223954,1.2050239521027593,-1.1779961885653782,1.9380629082603629,-0.4748900660800267,6
-1.6035042337475107,-1.4653833439568613,1,0,-0.16231719340936207,-0.13255389319252042,1.9869319890374193,-1.6972093629496956,1.7468871906168641,-1.263959516952536,2.0182104868591835,-0.5397192360592558,6
-0.038505687433693835,-1.9524379752311591,0,0,0.14282391810465114,-0.051216749059687684,2.9660462201904956,-0.5954903704775575,0.04227626290452249,0.5221674622059234,2.457730059248159,-0.7487181867948706,6
