dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Car evaluation,Data\Input\Subsets\Car evaluation\2903257547_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,-0.4908571258826231,-1.3507380363083454,0.7235093341877883,-0.047346937821803346,-0.33941352314031825,0.5292838020255849,0.73939378606867,0.17317356034556794,-1.4261644326704652,-1.4565119540772906,-0.5395669333870214,-0.8146838743819006,-1.0290980498379598,-0.5671055668948659,0.2276274497758752,1.0706465166330656,-1.6974538351991533,-1.2141613848696595,-1.2130017692102422,-0.04503067631501862,0.6078382147286711,-1.1342477436513865,0.4470997684582976,0.2881114330078287,0.8408728736585768,-0.057064630025640585,-0.3490429591157151,1,1,1,1,0,0,0,0
Car evaluation,Data\Input\Subsets\Car evaluation\3812274549_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,1.5457564103533274,-1.3507380363083454,0.7235093341877883,-1.760499809217175,-1.2515740480645547,-1.3302519401357336,0.11878523426483355,-1.1603817628209416,0.9551490943133263,-1.4565119540772906,0.018918282528148915,-0.8146838743819006,0.10390512521818034,-0.03978079509342405,0.2930999038359669,0.3318699703811673,-1.3429795113658798,-1.3008147541019388,-1.5693145924089937,2.4001390661173967,-3.4990185961352873,1.3697426561537298,-0.2150325083651462,0.48918207402124203,-0.7157322186413018,-0.5550828404043087,-0.9439819185809102,1,0,1,1,0,1,1,1
Car evaluation,Data\Input\Subsets\Car evaluation\3772102763_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,-0.6010881123724672,-1.3507380363083454,0.7235093341877883,0.11685304044334802,-0.33941352314031825,0.6976952210494938,0.73939378606867,0.3127631271375985,-1.4173025364465384,-1.4565119540772906,-0.23518008336149313,-0.46669883730558664,-0.40609927653771244,-0.2841110232237426,0.507595833445717,0.6142223870038561,-0.6691922518797943,-1.2286089369902335,-1.010975068543911,-0.4920630988162773,-0.6292840994276425,0.06778235544027768,-0.3037646953542948,0.04089604007473038,0.8373540704002025,0.32283900325658116,0.3788057889240224,1,1,0,0,1,0,0,1
Car evaluation,Data\Input\Subsets\Car evaluation\206314115_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,-0.6190913686440217,-1.7272017986858972,0.7235093341877883,0.14651942612625649,0.2375225390920221,1.0459990759008702,1.5835754475394566,0.1491383112740165,-1.4261644326704652,-1.4565119540772906,-0.7699604994250108,0.45156142726351134,-1.2119595068422193,-0.7747816900085354,1.3309171064958945,1.4063134047937282,-1.4446837496484115,-0.6288138135939676,0.7607478113022839,-1.5688578326250757,-0.4881089059416302,-1.550905111884643,-1.8291921323529061,0.5120796282690279,1.387960763912343,-0.22185787002875682,1.2432218473029544,1,1,1,0,0,1,1,1
Car evaluation,Data\Input\Subsets\Car evaluation\1240130516_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,-0.6190913686440217,-1.915433679874673,0.7235093341877883,0.14651942612625649,0.2375225390920221,1.2698051651077489,1.8108592753062964,0.1491383112740165,-1.4261644326704652,-1.4565119540772906,0.5530542844591867,1.81489904946665,-0.33537725819911834,0.5003406233704675,0.7189573693668707,1.1853960675440405,-1.2135766335747384,-1.475169968978645,-0.6523589731463088,-1.410703929028054,-1.5268101007586043,-0.903790879322942,-1.8291921323529061,0.6922587817086715,-0.06295530758204343,-0.3390039884851242,-0.9887005945791756,1,1,1,1,1,1,1,1
Car evaluation,Data\Input\Subsets\Car evaluation\1967781947_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,-0.6190913686440217,-1.915433679874673,0.7235093341877883,0.14651942612625649,0.2375225390920221,1.2698051651077489,1.8108592753062964,0.1491383112740165,-1.4261644326704652,-1.4565119540772906,0.2999362877317646,-0.8146838743819006,-0.33537725819911834,0.23969642818194697,0.8700593999939026,1.2283962803616844,-0.7949805113522281,-1.5412668616201417,-1.2640067360479819,-1.1858370740693585,-0.4434016533244247,-0.9584970217429792,-0.567738294393478,0.6453535170631968,0.6064453753822183,-0.307076392989424,-0.42813994812114614,1,1,0,0,0,1,1,1
Car evaluation,Data\Input\Subsets\Car evaluation\2416487703_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,-0.6190913686440217,-1.5389699174971212,0.7235093341877883,0.14651942612625649,0.2375225390920221,0.8713279374427751,1.3549481198805347,0.1491383112740165,-1.4261644326704652,-1.4565119540772906,-0.5288273608280258,-0.8146838743819006,-0.47807032085682744,-0.5572915311602257,1.015982216284675,1.0665854242795365,-1.5947983325461206,0.2885674985230295,-0.16404287858859048,0.10925569894244531,0.15418812410305482,-0.903790879322942,0.31510368411553147,-0.08535637222837915,0.901841464203976,0.5804974197370051,-0.17273846715780802,1,1,1,1,0,0,1,1
Car evaluation,Data\Input\Subsets\Car evaluation\700614227_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,-0.6190913686440217,-1.7272017986858972,0.7235093341877883,0.14651942612625649,0.2375225390920221,1.0459990759008702,1.5835754475394566,0.1491383112740165,-1.4261644326704652,-1.4565119540772906,0.20693258801152353,0.05985935248775284,-0.3647472829032993,0.14608247872357352,0.6973358654073472,1.0759168560262484,-1.0131145842038771,-0.3616438803008488,-0.7572014785940616,-0.8729695426896128,-0.813208962379104,-0.6547517417495018,-0.6057778631761552,0.44550107393970156,0.4496586964682351,-0.06872574536384587,-0.25632190139010463,1,1,1,1,0,1,1,1
Car evaluation,Data\Input\Subsets\Car evaluation\1289566210_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,-0.6190913686440217,-1.5389699174971212,0.7235093341877883,0.14651942612625649,0.2375225390920221,0.8713279374427751,1.3549481198805347,0.1491383112740165,-1.4261644326704652,-1.4565119540772906,-0.13300013083745157,-0.8146838743819006,-0.2104765108966351,-0.18677786324188203,0.7389678477261835,1.0061158954849658,-1.020944004674871,-0.8756355339448729,-0.662001785176526,-0.9923144020673303,-1.0869320559528872,-0.25046525987237916,-0.8472800469423392,0.28196395781896216,0.49749821198629623,0.12230613754698855,-0.05172863579044913,0,0,0,1,0,0,0,0
Car evaluation,Data\Input\Subsets\Car evaluation\806145203_20260528_183153.csv,-0.6180962988120431,-0.1669647302156753,1.6943615101719935,-0.9186373758451808,-0.5512982099128535,0.7588898356048035,-0.8879079784327135,-0.7730939618025506,-0.3613135366258978,0.6516891494175018,-1.3507380363083454,0.7235093341877883,-1.07445853940358,0.2375225390920221,-0.5649323867600499,1.1355473091634603,-0.9762990513497556,-1.4255668981740386,-1.4565119540772906,-0.15562095670350912,-0.09942990802841609,-0.27256338481203385,-0.20843049132389357,0.6027773790224945,0.00863695766183477,-0.5623593610925046,-0.5215472780180569,0.48803143672256516,1.8899695161023202,2.160099169474511,-0.08268751087743342,1.399576980393062,0.2184138852134517,1.1375674155923392,-0.035302704263542595,0.5200767990097052,1,1,1,1,1,1,1,1
