RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,target
-0.7245196985012761,1.6368731212838068,0.7569793213087266,0.397379018496129,-1.0233074417660475,-0.7850045149049459,-0.957929011784892,-0.46438544087668954,0.6087239655507316,1
0.09237332907227881,0.1967963074057965,0.8854862122843958,-0.5813887186416735,-0.9065099811570048,0.214248898356814,-0.35873735476584306,-0.46438544087668954,2.6659074502374147,1
-0.667873831625763,-0.45241864967035716,0.7055765649184589,-0.060767581866246624,0.5729245198910472,0.5560987502621529,-0.6645747630359827,-0.46438544087668954,-0.6255861252612781,1
-0.5545820978746705,-0.1573209419084695,0.692725875820892,0.043356645488838844,0.2744421205568045,0.39832189553661174,-0.6271252844722924,-0.46438544087668954,-0.6255861252612781,1
-0.6589297473822644,-0.5350460078436861,0.6863005312721087,-0.019117890924212438,0.5859020155142823,0.6875794625334369,-0.6208837047116769,-0.46438544087668954,-0.6255861252612781,1
-0.6768179158692615,-0.5350460078436861,0.6991512203696756,-0.08159242733726371,0.5988795111375175,0.6086910351706664,-0.5834342261479866,-0.46438544087668954,-0.6255861252612781,1
-0.512843038071633,-0.03928185880371486,0.7184272540160258,-0.019117890924212438,-0.3484776693581696,0.529802607807896,-0.5397431678236814,-0.46438544087668954,-0.6255861252612781,1
-0.5665075435326907,-0.5586538244646365,0.6991512203696756,-0.019117890924212438,0.2225321380638823,0.39832189553661174,-0.5335015880630664,-0.46438544087668954,-0.6255861252612781,1
-0.6082466033357282,0.5273057400991099,0.6605991530769748,-0.6230384095837077,0.2874196161800212,-0.23278552336555236,-0.5959173856692165,-0.46438544087668954,0.8144423140194001,1
-0.6768179158692615,-0.7711241740531953,0.6605991530769748,0.730576546032402,0.2614646249335693,0.6086910351706664,-0.5771926463873717,-0.46438544087668954,-0.6255861252612781,1
-0.6708551930402845,-0.7239085408112943,0.6605991530769748,1.188723146394778,0.0019147124689952574,0.6086910351706664,-0.5771926463873717,-0.46438544087668954,-0.6255861252612781,1
-0.667873831625763,-0.26355611670274887,0.6156217412354906,-0.24819119110540047,0.6637669892536564,0.39832189553661174,-0.6458500237541372,-0.46438544087668954,-0.6255861252612781,1
-0.5098616766571776,-0.07469358373514062,0.679875186723325,-0.6230384095837077,0.19657714681743044,0.5823948927164098,-0.4960521094993755,-0.46438544087668954,-0.6255861252612781,1
-0.6648924702112413,-0.45241864967035716,0.6605991530769748,0.001706954546804657,0.2744421205568045,0.5823948927164098,-0.5272600083024503,-0.46438544087668954,0.3001464428477292,1
-1.2164443318941616,0.9168347143448017,0.3843093374792859,1.1054237645107097,-0.4912301212136826,1.6868328757951971,-1.1326932450821148,-0.46438544087668954,-0.6255861252612781,1
-0.5724702663616678,-0.133713125287519,0.6991512203696756,-0.1232421182792979,0.07977968620836932,-0.022416383731497617,-0.4273947321326087,-0.46438544087668954,-0.6255861252612781,1
-0.7394265055738178,-0.27536002501322415,0.6413231194306245,-0.1648918092213321,0.7675869542394823,-0.2064893809112955,-0.5397431678236814,-0.46438544087668954,-0.6255861252612781,1
-0.512843038071633,-0.08649749204561588,0.6413231194306245,-0.060767581866246624,-0.01106278315422146,0.5560987502621529,-0.5085352690206054,-0.46438544087668954,0.40300561708206345,1
-0.5933397962631864,-0.5468499161541612,0.6477484639794079,-0.144066963750315,0.3003971118032564,0.37202575308235486,-0.4835689499781456,-0.46438544087668954,-0.6255861252612781,1
-0.5277498451441748,-1.0898296984360334,0.634897774881841,0.6681020096193512,0.7416319629930305,0.4509141804451255,-0.5085352690206054,-0.46438544087668954,0.3001464428477292,1
0.07150379917076005,-0.6412811826379654,0.801956733150211,-0.9145862461779466,-0.4912301212136826,0.4772103228993823,0.04072374991352325,-0.46438544087668954,1.6373157078940732,1
-0.6320974946517686,-0.6766929075693912,0.609196396686707,-0.20654150016336628,0.5210145373981434,-0.04871252618575448,-0.38994525356891896,-0.46438544087668954,-0.6255861252612781,1
-0.6827806386983047,-0.41700692473893136,0.5899203630403568,0.06418149095985594,0.7805644498627174,-1.0216697969932576,-0.3150462964415372,-0.46438544087668954,1.328738185191071,1
-0.6768179158692615,-0.27536002501322415,0.5449429511988724,-0.1648918092213321,0.5729245198910472,-0.18019323845703863,-0.42115315237199374,-0.46438544087668954,-0.6255861252612781,1
-0.5605448207037137,-0.9009671654684251,0.5385176066500891,-0.1232421182792979,0.8065194411091694,0.5560987502621529,-0.40866999285076383,-0.46438544087668954,-0.6255861252612781,1
0.12814966604627315,-0.133713125287519,0.6027710521379237,-0.24819119110540047,-0.5171851124601344,0.1353604709940434,-0.18397312146862085,-0.46438544087668954,-0.6255861252612781,1
0.07150379917076005,-0.5350460078436861,0.7248525985648094,-1.018710473533032,-0.4133651474743085,0.4772103228993823,0.14683060584397978,-0.46438544087668954,0.9173014882537341,1
-0.22066961945043648,-1.5029664893026777,0.4871148502598214,-0.8104620188228615,1.1569118229363342,0.4246180379908686,0.0032742713498323797,-0.46438544087668954,1.8430340563627414,1
-0.38166313583354344,-0.9481827987103283,0.2493771019548333,0.3349044820830777,0.7156769717465602,0.7138756049876938,-0.2214226000323117,-0.46438544087668954,-0.6255861252612781,1
-0.017937043264292008,-0.6058694577065376,0.300779858345101,-0.24819119110540047,0.33932959867294343,0.37202575308235486,-0.0653831060169344,-0.2319886248739395,-0.6255861252612781,1
-0.4830294239266157,-0.8537515322265242,0.23010106830848306,-0.22736634563438338,0.7935419454859343,0.2931373257195843,-0.0653831060169344,-0.28178794258881457,1.6373157078940732,1
-0.2594273178389524,-1.3259078646455449,0.14657158917429816,0.16830571831494096,0.2744421205568045,0.6349871776249232,0.20924640345013049,-0.46438544087668954,-0.6255861252612781,1
0.00889520946620375,-1.0072023402627066,0.17227296736943173,-1.497681919366425,1.4943267091402823,-0.2853778082740661,0.3278364189018169,-0.46438544087668954,1.431597359425405,1
2.707027289590572,0.38565884037340475,0.4228614047719867,-1.851704292373715,-2.71038187278577,-0.9953736545390006,1.713467125758368,-0.46438544087668954,-0.6255861252612781,1
1.7678984440224261,0.42107056530483056,0.26222779105240024,-0.7896371733518445,-1.9576871266384994,-0.9953736545390006,1.1829328461060842,-0.46438544087668954,-0.6255861252612781,1
