RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,target
-0.23319578760469029,-0.44353036970326387,0.5696915264036356,-0.484416637478974,0.46531665598405325,0.14354779158042186,-0.2654368011570348,-0.36841282216996285,-0.5673023240286165,1
-1.0435733384401353,0.8675132786304083,-0.02614625942810921,4.1992920524157435,-3.6926899528503574,1.5893865491517951,-2.0464938236954127,3.7354262095967123,-0.5673023240286165,4
-0.7583204405460805,1.9367139238734037,-1.8829430803921519,1.9085698984061,0.8396709487408507,-0.7688747253335517,-0.11143563003529502,0.8254312597985243,0.34327210689629656,5
1.860819803753929,0.6383988546497668,0.12627736020326724,-0.5662281429793184,-2.008095635444769,-0.656576569405678,1.2477920976913617,-0.36841282216996285,-0.5673023240286165,2
1.2125177630856163,0.5111130635494107,0.7775419168100582,-1.486607579858193,-1.1925380690817502,-0.5302411439868201,0.5447432730051603,-0.36841282216996285,-0.5673023240286165,1
0.016400498052589627,-0.3926160532631223,0.6251182971786817,-0.7912097831052654,-0.4170898912283896,0.12951052208943764,0.1363053843779387,-0.36841282216996285,0.9503217275129052,2
-0.7874940323761297,-0.30351599949287233,0.6043332581380393,0.14962253014869534,0.5990146176829013,0.17162233056239032,-0.7341360176145022,-0.36841282216996285,-0.5673023240286165,2
-0.7907355425794925,-0.5962733190236931,0.5558348337098742,1.3767951126538618,0.010743586207939417,0.19969686954435859,-0.6403961743230089,-0.36841282216996285,-0.5673023240286165,2
-0.37582223655171765,0.065612794698163,0.5419781410161126,-0.6071338957294907,0.26476971343576217,-0.0670112507843413,-0.33239383207952994,-0.36841282216996285,-0.5673023240286165,1
2.6938879260126978,0.8420561204103375,0.6805450679537278,-1.5070604562332792,-1.4465641963095919,-0.7408001863515833,0.5983088977431568,-0.36841282216996285,0.44444704366573146,1
-0.7323883589193221,0.001969899147983794,0.5627631800567547,-0.21852924460285442,0.024113382377831824,0.017212366161564033,-0.39935086300202516,-0.36841282216996285,-0.5673023240286165,3
0.2433062122864739,0.7274989084200167,0.70133010699437,-0.5457752666042324,-0.7112254069658706,-0.6846511083876464,-0.02439148983605045,-0.36841282216996285,-0.5673023240286165,1
-0.30450901207823994,-0.0744015755122308,0.6251182971786817,-0.4230580083537156,0.5722750253431355,0.0031750966705798127,-0.573439143400513,-0.36841282216996285,-0.5673023240286165,1
-1.3839319097909977,1.1729991772712645,0.25791594079400154,1.2949836071535172,-0.49730866824770603,0.7752249186747113,-1.236313749533218,-0.36841282216996285,-0.5673023240286165,2
-0.09056933865766291,0.12925569024833994,0.10549232116262511,-0.5253223902291463,0.25139991726588873,0.0031750966705798127,0.06934835345544234,-0.36841282216996285,-0.5673023240286165,1
0.6711855591275561,0.065612794698163,-1.8829430803921519,-0.09581198635233813,-0.5374180567573643,-0.3056448321310728,2.392757326466034,-0.36841282216996285,-0.5673023240286165,4
-0.32395807329827275,-0.6981019519039784,0.6251182971786817,-0.320793626478285,0.1845509364164647,0.05932417463451654,-0.15160984858879262,-0.36841282216996285,-0.5673023240286165,1
-1.063022399660168,2.3185712971744743,-1.8829430803921519,1.642682505529981,1.1338064644783317,-0.7688747253335517,-0.39265515990977573,0.8067774460177667,-0.5673023240286165,5
-1.6853923587017223,-0.3926160532631223,-1.8829430803921519,3.258459739161783,-2.9038719788271043,7.948269628567641,-1.3166621866402124,-0.36841282216996285,-0.5673023240286165,4
-0.03870517540421804,-0.5835447399136576,0.5281214483223511,-0.320793626478285,0.3984676751346292,0.07336144412550076,-0.33239383207952994,-0.36841282216996285,-0.5673023240286165,1
-0.08084480804764649,-0.46898752792333465,0.16784743828455181,-0.03445335722707976,0.358358286624971,0.07336144412550076,-0.09134852075854683,-0.10725942923935626,-0.5673023240286165,2
-0.7777695017661133,-0.3926160532631223,0.5835482190973972,0.19052828289886758,0.6123844138527937,0.24180867801731126,-0.6872660959687552,-0.36841282216996285,-0.5673023240286165,2
1.0245101712917977,-0.2653302621627662,0.5974049117911587,-1.118455805106643,-0.6042670376067883,-0.44601752704091496,0.5983088977431568,-0.36841282216996285,1.05149666428234,1
-0.18457313455460822,-0.15077305017244313,0.46576633120042443,-0.23898212097794053,0.1444415479068065,0.05932417463451654,-0.22526258260353718,-0.36841282216996285,-0.5673023240286165,1
-0.15215803252119617,-0.17623020839251619,0.8191119948913428,-0.3003407501031989,-0.430459687398282,0.0031750966705798127,-0.32569812898728057,-0.36841282216996285,2.265595905515558,2
-0.5865203997689319,0.10379853202826916,0.46576633120042443,-0.34124650285337116,-0.015996006131826397,-0.03893671180237285,-0.1850883640500396,-0.36841282216996285,-0.5673023240286165,3
-0.7972185629861461,-0.6471876354638346,0.5558348337098742,0.9268318324019671,0.27813950960565453,0.19969686954435859,-0.6403961743230089,-0.36841282216996285,-0.5673023240286165,2
1.086098865155259,-2.2509886033283273,-0.5804139671785699,0.23143403564903983,0.27813950960565453,-0.10912305925729396,1.662925689410834,-0.36841282216996285,-0.5673023240286165,4
-0.5476222773288663,-0.4944446861434077,0.6181899508318008,-0.3821522556035434,0.13107175173691407,0.017212366161564033,-0.21856687951128778,-0.36841282216996285,-0.5673023240286165,2
-0.7777695017661133,-0.6853733727939431,0.6181899508318008,0.3541512938995566,0.425207267474395,0.12951052208943764,-0.573439143400513,-0.36841282216996285,2.063246031976688,1
0.18171751842301262,0.16744142757844838,0.7706135704631776,-0.3821522556035434,-0.13632417166080105,0.031249635652548097,-0.4796993001090191,-0.36841282216996285,0.8491467907434705,2
-2.0127848892392057,-0.4308017905932285,0.5211931019754705,-0.6684925248547486,0.43857706364428745,0.10143598310746921,-0.38595945681752636,-0.36841282216996285,2.5691207158238623,1
-0.2591278692314487,-0.22714452483265773,0.6181899508318008,-0.8116626594803514,0.7861917640613,0.031249635652548097,-0.4596121908322709,-0.36841282216996285,-0.5673023240286165,1
-1.0435733384401353,1.9367139238734037,-1.8829430803921519,1.9903814039064445,1.4279419802158126,-0.7688747253335517,-0.35917664444852754,0.6762007495524635,-0.5673023240286165,5
-0.5508637875322291,-0.5962733190236931,-1.8829430803921519,0.7836616977763646,1.641858718933977,0.5927404152919165,0.8326585059718905,-0.36841282216996285,-0.5673023240286165,4
0.22385715106644108,0.3456415351189461,0.6251182971786817,-0.6889454012298347,-0.015996006131826397,-0.5723529524597728,-0.11143563003529502,-0.36841282216996285,-0.5673023240286165,1
2.684163395402681,-2.6710317139595046,-1.8829430803921519,-1.3843431979827625,0.7460823755516418,-0.7688747253335517,3.852420600576434,-0.36841282216996285,-0.5673023240286165,2
-0.21698823658802024,0.4092844306691253,0.6528316825662048,-0.6889454012298347,0.1578113440766799,-0.6144647609327254,-0.21856687951128778,-0.36841282216996285,-0.5673023240286165,3
1.2546573957290448,-0.15077305017244313,0.729043492381893,-1.3434374452325901,-0.8850327571743959,-0.586390221950757,0.7322229595881471,-0.36841282216996285,-0.5673023240286165,1
-0.2623693794348115,-0.7872020056742262,0.48655137024106654,-0.5048695138540601,0.7327125793817684,0.05932417463451654,-0.191784067142289,-0.36841282216996285,-0.5673023240286165,1
-0.7972185629861461,-0.11258731284233697,0.43112459946602044,0.047358148273264726,0.5990146176829013,-0.22142121518516755,-0.4730035970167697,-0.36841282216996285,-0.5673023240286165,2
-0.6643166446491352,0.014698478258019183,0.5904765654442778,0.25188691202412594,0.29150930577554696,0.08739871361648498,-0.6939617990610053,-0.36841282216996285,-0.5673023240286165,2
-0.5930034201756574,-1.7545740180369382,-1.8829430803921519,-0.5253223902291463,3.379932221019116,3.0211880372321844,0.0023913225329471486,-0.36841282216996285,-0.5673023240286165,5
-0.17160709374122898,-0.8126591638942992,0.5696915264036356,-0.21852924460285442,0.3984676751346292,0.031249635652548097,-0.11813133312754442,-0.36841282216996285,-0.5673023240286165,1
-0.6189355018023439,2.0512711358637246,-1.8829430803921519,0.8654732032767092,0.6123844138527937,-0.7688747253335517,-0.1716969578655408,2.205813479574587,-0.5673023240286165,5
-0.7356298691226849,2.1403711896339743,-1.8829430803921519,2.174457291282219,0.5321656368334773,-0.6986883778786307,-0.06456570838954803,0.6202393082101906,-0.5673023240286165,5
1.5042536813863245,-0.023487259072086982,0.5974049117911587,-1.282078816107332,-0.8850327571743959,-0.6004274914417412,0.8326585059718905,-0.36841282216996285,-0.2637775137203121,1
0.02612502866260604,-0.09985873373230157,0.7221151460350121,-0.25943499735302666,-0.3368711142090732,0.04528690514353232,-0.33908953517177937,-0.36841282216996285,-0.5673023240286165,2
1.0245101712917977,-0.3544303159330139,0.6459033362193239,-1.1798144342319015,-0.5775274452670225,-0.5021666050048518,0.6183960070199049,-0.36841282216996285,1.152671601051775,1
-0.8717732976629866,-0.04894441729216002,0.507336409281709,-0.484416637478974,0.11770195556702168,0.017212366161564033,-0.23865398878803598,-0.36841282216996285,-0.5673023240286165,1
4.178499599143142,-3.3074606694612876,-1.8829430803921519,1.3358893599036894,-3.7996483222094395,0.04528690514353232,2.9284135738459978,5.507538518768684,2.265595905515558,2
-0.6156939915990531,-0.36715889504305155,0.47269467754730504,-0.3821522556035434,0.4786864521539457,-0.03893671180237285,-0.23195828569578658,-0.36841282216996285,-0.5673023240286165,3
-2.2850717463199532,0.46019874710926684,0.3341277506096901,0.7427559450261925,0.21129052875623053,1.701684705079669,-2.3411047597543924,1.8513910177401929,-0.5673023240286165,5
-0.016014603980822415,1.3511992848117644,-1.8829430803921519,0.7632088214012785,0.27813950960565453,1.2103802728952215,-1.6447516381604401,5.003885546688229,-0.5673023240286165,5
-0.7226638283093056,0.7529560666400875,0.5558348337098742,-0.4026051319786295,0.30487910194542034,-0.249495754167136,-0.660483283599757,-0.36841282216996285,0.8491467907434705,2
1.0893403753586217,0.2310843231286253,0.7913986095038198,-1.1593615578568153,-1.152428680572092,-0.44601752704091496,0.41082921116016885,-0.36841282216996285,0.5456219804351662,1
-0.07436178764099288,0.12925569024833994,0.8745387656663889,-0.5457752666042324,-0.2165429486801175,0.04528690514353232,-0.5198735186625167,-0.36841282216996285,-0.5673023240286165,2
-0.6156939915990531,0.10379853202826916,0.5766198727505163,-0.4026051319786295,0.21129052875623053,0.18565960005337453,-0.5533520341237649,-0.36841282216996285,-0.5673023240286165,2
0.0779891919160509,0.04015563647808996,0.4934797165879475,-0.03445335722707976,-0.5240482605874719,-0.05297398129335707,-0.21856687951128778,-0.36841282216996285,-0.5673023240286165,2
-0.9074299098997615,0.6893131710899083,-1.8829430803921519,2.235815920407478,0.7728219678914267,-0.5723529524597728,0.32378507096092546,1.1425460940714038,-0.4661273872591817,5
-0.187814644757971,-0.15077305017244313,0.06392224308134054,-0.320793626478285,0.43857706364428745,-0.05297398129335707,0.06265265036319294,-0.36841282216996285,0.34327210689629656,1
0.03909106947598525,0.3965558515590899,0.7983269558507007,-0.36169937922845724,-0.9251421456840541,-0.01086217282040441,-0.40604656609427453,-0.36841282216996285,2.670295652593297,2
-0.12946746109780055,0.21835574401858993,0.444981292159782,0.3746041702746422,-0.9518817380238199,0.031249635652548097,-0.07795711457404683,-0.36841282216996285,0.34327210689629656,3
-0.18457313455460822,0.3965558515590899,0.6459033362193239,-1.6297777144837957,0.46531665598405325,-0.6846511083876464,0.0023913225329471486,-0.36841282216996285,-0.5673023240286165,3
2.522087885235621,0.4729273262193022,-1.8829430803921519,-0.17762349185268217,-1.8877674699158133,-0.5021666050048518,3.0221534171374906,-0.36841282216996285,0.44444704366573146,2
-0.7323883589193221,0.11652711113830455,0.47269467754730504,-0.4639637611038879,0.050852974717597636,0.05932417463451654,-0.40604656609427453,-0.36841282216996285,-0.5673023240286165,3
-0.40499582838183884,-0.5580875816935846,0.6251182971786817,0.25188691202412594,0.4118374713045026,0.08739871361648498,-0.5466563310315155,-0.36841282216996285,-0.5673023240286165,2
0.11688731435618854,-0.5071732652534431,0.6528316825662048,0.23143403564903983,-0.18980335634033269,0.04528690514353232,-0.2520453949725348,-0.36841282216996285,0.6467969172046009,2
-0.5703128487522618,-0.4308017905932285,0.3202710579159286,-0.44351088472880174,0.425207267474395,0.04528690514353232,-0.07795711457404683,-0.36841282216996285,1.8608961584378183,2
2.071517966971143,-2.3910029735387215,-1.8829430803921519,0.8859260796517948,-0.6176368337766807,0.36814410343616927,2.8882393552925003,-0.36841282216996285,2.8726455261321666,2
-0.1683655835378662,-0.3162445786029077,0.5350497946692321,-0.34124650285337116,0.27813950960565453,0.07336144412550076,-0.2922196135260324,-0.36841282216996285,-0.5673023240286165,1
-0.2364372978080531,-0.6726447936839054,0.6528316825662048,-0.36169937922845724,0.4786864521539457,0.07336144412550076,-0.24534969188028538,-0.36841282216996285,-0.5673023240286165,1
1.1055479263753638,0.5365702217694814,-1.1831800993571955,-0.17762349185268217,-0.6176368337766807,-0.3056448321310728,1.4821417059200965,-0.36841282216996285,-0.5673023240286165,2
-0.0970523590643885,-0.4180732114831931,0.7498285314225351,-0.7503040303550931,0.5589052291732431,0.017212366161564033,-0.36587234754077697,-0.36841282216996285,0.6467969172046009,2
0.006675967442573211,1.2620992310415144,0.37569782869097434,1.581323876404723,-1.874397673745921,1.2805666203501427,-2.100059448433409,2.6721588240935277,-0.5673023240286165,5
-0.4601015018386465,-0.5962733190236931,0.5974049117911587,-0.27988787372811275,-0.05610539464148462,0.08739871361648498,-0.09134852075854683,-0.36841282216996285,-0.5673023240286165,3
1.0893403753586217,0.19289858579851915,0.7082584533412509,-1.118455805106643,-0.858293164834611,-0.5162038744958359,0.45769913280591584,-0.36841282216996285,0.1409222333574271,1
1.167136620238825,1.313013547481656,0.7844702631569391,-1.1389086814817293,-1.7273299158771804,-0.5583156829687885,0.1496967905624375,-0.36841282216996285,-0.5673023240286165,1
-0.48279207326204215,-0.12531589195237236,0.5696915264036356,0.06781102464835084,0.25139991726588873,0.017212366161564033,-0.5533520341237649,-0.36841282216996285,-0.5673023240286165,2
-0.19429766516462463,0.2565414813486961,0.47962302389418593,0.14962253014869534,-0.8181837763249528,0.04528690514353232,-0.09134852075854683,-0.36841282216996285,-0.5673023240286165,3
-0.5249317059054706,-0.5835447399136576,0.5835482190973972,0.39505704664972835,0.6524938023624519,0.14354779158042186,-0.6270047681385095,-0.36841282216996285,-0.5673023240286165,2
1.2514158855256818,1.402113601251906,-1.8829430803921519,-0.9139270413557821,0.024113382377831824,-0.6285020304237097,1.7365784234255786,-0.36841282216996285,0.24209717012686183,2
-0.30126750187487716,-1.4363595402860467,0.36876948234409374,-0.5866810193544046,1.2006554453277556,0.10143598310746921,-0.01769578674380105,-0.36841282216996285,1.8608961584378183,2
-0.2850599508582071,-0.5962733190236931,0.5835482190973972,-0.36169937922845724,0.7460823755516418,-0.01086217282040441,-0.36587234754077697,-0.36841282216996285,1.152671601051775,1
-0.48927509366869576,2.0258139776436535,-1.8829430803921519,1.1109077197777422,0.5455354330033697,-0.7688747253335517,-0.35248094135627817,2.5975435689704973,-0.5673023240286165,5
0.03260804906925966,0.10379853202826916,0.8121836485444622,-0.23898212097794053,-0.36361070654885796,-0.05297398129335707,-0.4328293784632733,-0.36841282216996285,-0.5673023240286165,2
-0.7096977874959265,2.0639997149737597,-1.8829430803921519,1.6835882582801531,0.8664105410806164,-0.7688747253335517,-0.14491414549654202,0.8813927011407972,-0.5673023240286165,5
1.1055479263753638,-0.16350162928248077,0.6666883752599664,-0.6071338957294907,0.13107175173691407,-0.01086217282040441,-0.27213250424928415,-0.36841282216996285,-0.5673023240286165,2
-0.5541052977355199,-0.23987310394269312,0.507336409281709,0.6404915631507618,-0.2299127448499909,0.07336144412550076,-0.36587234754077697,-0.36841282216996285,1.152671601051775,3
-1.6691848076850524,-0.4180732114831931,-1.8829430803921519,3.2175539864116107,-2.6097364630896234,7.948269628567641,-1.3367492959169613,-0.36841282216996285,-0.5673023240286165,4
0.035849559272622455,-0.29078742038283695,0.8676104193195083,-0.5253223902291463,-0.2833919295295415,0.07336144412550076,-0.33239383207952994,-0.36841282216996285,-0.5673023240286165,2
-0.08084480804764649,0.001969899147983794,0.7844702631569391,-0.4026051319786295,0.1711811402465723,-0.03893671180237285,-0.5399606279392661,-0.36841282216996285,-0.5673023240286165,2
-0.16188256313121258,-0.7617448474541554,0.4934797165879475,-0.5253223902291463,0.3984676751346292,0.10143598310746921,-0.11143563003529502,-0.36841282216996285,2.467945779054427,1
-0.11650142028442133,0.4856559053293399,0.8398970339319852,0.19052828289886758,-1.125689088232326,-0.01086217282040441,-0.4796993001090191,-0.36841282216996285,0.9503217275129052,2
