Speaker Number,Sex,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,target
-1.3685153989266403,0.9590375834240038,-0.8364281815439654,1.2850113479756295,1.359645525524833,-1.3559549255441488,-1.227862415398322,-0.8488728781520397,0.6690427592302891,0.6494579042686949,0.4180007838422187,1.1497144172022609,10
0.9477201878281089,-1.042712003454286,-1.2364955199590577,0.8313498755968859,1.0887159574960261,-0.5836810394149465,-0.3705193596817022,-0.18007746572981254,-0.6501618445485978,1.141244446250993,-0.03999187243047839,-1.7155977588104234,11
1.1793437465035839,-1.042712003454286,-0.26908122501963994,0.13700540833018268,-0.5625284623848071,0.46123683691865336,0.8574459544957479,-0.29042870877948,-0.6286764275489416,-1.2518858390290628,-0.4944884015560556,1.2750006395492095,7
-1.3685153989266403,0.9590375834240038,-0.8621635074069247,1.7914845566427384,1.3311266236270638,-1.431616894117618,-1.111763876603363,-1.1247509857762081,0.5487244240322148,0.9559586716309018,0.4984117082259747,1.3937784867093037,10
-1.6001389576021152,0.9590375834240038,1.096060833256419,-0.02056403436625135,-1.6376910639307038,0.5916885068729105,-0.8646823709628092,0.7278123066333606,-1.1486235189406202,-0.2423381137625849,0.43198529243069805,-1.229096713593051,1
1.6425908638545337,-1.042712003454286,-0.5088876705608495,-1.358172764948616,1.422387109699925,1.6731328507937027,0.9348449803590535,-0.2753808119999799,-1.812522904229995,-1.8493025889723476,-0.8598336884300775,1.7143159646618868,9
-1.1368918402511654,0.9590375834240038,-0.5463208718160628,1.0374022237383764,0.277353198504494,1.416143060983816,-2.3962900173732287,-0.9425042358911512,0.043817124540295516,1.7507826954684893,1.1591797390316216,0.6811114037487384,10
-0.6736447229002156,-1.042712003454286,-0.112329694763434,-1.8802297646516357,-0.04633633803518568,0.5603801060838888,1.810049349736436,0.6224770291768598,2.3062315346040876,-2.4501826244225495,-1.2007060852742604,0.27759214216376055,9
-1.6001389576021152,0.9590375834240038,-0.2994957010395005,0.5672911941550597,0.04920198332234094,0.6712640255450074,-2.5302498698289506,0.49038993522347,0.7227563017294295,0.19749914561594925,1.2133697098119791,-0.5001586926653494,4
-0.21039760554926573,0.9590375834240038,-0.6902047391407885,1.3482122782879356,0.986047910664057,-1.1968038881999552,-2.1402778549022936,-0.29210069731053556,-0.6609045530484259,1.7265396969200661,1.695835256114515,1.034190757635594,10
