age,academic_level,study_hours,self_study_hours,online_classes_hours,sleep_hours,screen_time_hours,caffeine_intake_mg,upcoming_deadline,target
-0.878151701319912,0,1.7021330955051204,-0.7799947677391298,0.19111051952927197,-0.4266950314223225,-0.2049859865620158,-1.4840637098980343,0,10
-0.878151701319912,0,-1.2789547712429135,-0.21966223764029194,0.08946463857803805,-0.8993758949252134,-0.3739344593597396,0.6087090217497317,0,3
0.5155186705574288,0,-0.5981906911752223,-2.1044171116091097,-1.7503258066392942,1.180419904487508,0.2576110222888949,0.10115948882519048,1,8
-1.2265692942892472,0,0.664516876692269,-0.3385206531158031,1.0144421552342655,-0.6071731793052445,1.8867570099812319,1.589044420960147,1,3
-0.5297341083505768,0,1.2574404302996127,-0.6441565786242601,1.339708974278214,0.8538403987946008,1.2230308668473167,-1.5814019764863025,0,8
1.5607714494654346,2,-1.2789547712429135,0.8670432752786659,-0.32728347332202073,1.1374489168963355,0.43460466045793905,0.2541196220353262,1,8
0.5155186705574288,0,0.033163092758523076,-0.09231393534510164,-0.7541961733172027,0.5100724980652259,1.7540117813544487,-0.8930813770406918,1,6
-1.2265692942892472,0,2.3225068136313225,1.1047601062296877,0.07930005048291443,0.5186666955834601,0.11682062829079144,0.8868183548590695,0,1
-1.5749868872585824,2,1.1311696735128633,-1.3912666187560438,-1.028640051885534,1.094477929305163,0.5070111487998206,0.39317428858999504,0,10
-1.2265692942892472,0,-0.30721894727532223,-1.96857892249424,-0.7338669971269559,-1.3634625609098703,0.32599492794511636,1.1371167546574734,0,9
1.5607714494654346,1,-1.2405245409165115,0.17936244288463773,0.9534546266635255,-0.5298254016411345,-0.8204411374680095,-1.5814019764863025,1,8
-1.5749868872585824,0,0.7962776663827899,0.10295346150752362,-0.9676525233147937,0.05458002959880341,0.28174651840285525,-0.6566884438977547,0,2
-1.5749868872585824,1,0.18688401406413085,-0.7035857863620156,-2.045098861397872,-1.767389844266886,0.7322757791967859,-0.4063900440993508,0,10
1.5607714494654346,2,0.4339354947338575,-0.34701053993548264,-0.7135378209367091,-0.7274919445605257,1.5689729778140848,0.32364695531266063,0,7
-0.5297341083505768,1,0.4229554289263139,-1.0771408064279073,-1.1099567566465212,0.1491162022993819,-0.015924600335991242,-1.511874643208968,0,6
-0.18131651538124158,2,-0.3785893750243543,0.518957915671812,1.370202738563584,-1.6556652765298392,0.1650916205187126,1.1232112880020064,0,4
-1.5749868872585824,2,0.2033541127754461,-0.7715048809194504,0.7908212171415513,0.8452462012763666,-0.5428829321574634,0.3166942219849272,1,4
-1.5749868872585824,2,-0.6036807240789941,1.0708005589509706,0.2825918123853822,-0.2290284885029313,-0.3095731363891781,-0.8166013104356239,1,8
-0.18131651538124158,1,0.296684672139565,-0.7715048809194504,-0.19514382808541667,-0.6759267594511189,0.5995305505700028,-1.3589145099988325,0,2
-1.2265692942892472,1,-2.184810200365244,-0.1262734826238191,-0.012181242373195855,-1.3204915733186977,0.036368974577589905,0.7686218882876009,0,5
0.8639362635267641,2,2.618968590434995,1.3254971635413513,1.0652650957098826,0.6217970658022729,-1.6410480053426686,-0.9278450436793589,0,10
-0.5297341083505768,2,-0.021737236279193745,-0.23664201127965068,0.1301229909585316,-2.2314765102515426,1.5448374817001242,-0.503728310687619,0,2
-0.878151701319912,1,0.13747371793018562,-0.8733835227556028,-0.30695429713177397,0.33818854770053813,0.02430122652060953,-0.33686271082201635,0,10
