age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,target,focus_index,productivity_score,exam_score
-0.878151701319912,2,0,1.7021330955051204,-0.7799947677391298,0.19111051952927197,0.5631477647653407,-0.4266950314223225,-0.2049859865620158,0.1505870315431143,-1.4840637098980343,1,0,1,10,1.3670460507795772,2.1594792106514134,2.585095907785569
-0.878151701319912,2,0,-1.2789547712429135,-0.21966223764029194,0.08946463857803805,0.8872688407215134,-0.8993758949252134,-0.3739344593597396,0.8494316182477475,0.6087090217497317,0,0,1,3,-1.356328422847392,-1.3988674472591298,-1.4677906118879134
0.5155186705574288,1,0,-0.5981906911752223,-2.1044171116091097,-1.7503258066392942,0.464110769334288,1.180419904487508,0.2576110222888949,-0.15224562269556008,0.10115948882519048,0,1,1,8,-0.20494231107071145,0.4678548611860173,-0.04153070972454363
-1.2265692942892472,2,0,0.664516876692269,-0.3385206531158031,1.0144421552342655,0.5721511279863457,-0.6071731793052445,1.8867570099812319,0.8960212573613897,1.589044420960147,1,1,2,3,-0.7148848958854925,-0.9703226120612294,-0.7777446361013582
-0.5297341083505768,2,0,1.2574404302996127,-0.6441565786242601,1.339708974278214,-0.7783533551643742,0.8538403987946008,1.2230308668473167,1.0823798138159586,-1.5814019764863025,1,0,1,8,0.8711570017667787,1.3035766450622548,0.7425000226207535
1.5607714494654346,1,2,-1.2789547712429135,0.8670432752786659,-0.32728347332202073,-0.004064118157961482,1.1374489168963355,0.43460466045793905,0.8261367986909264,0.2541196220353262,0,1,0,8,0.10925459650217506,-0.06337453978644876,-0.02256887287497279
0.5155186705574288,2,0,0.033163092758523076,-0.09231393534510164,-0.7541961733172027,0.2930468681351967,0.5100724980652259,1.7540117813544487,-1.2936917809797943,-0.8930813770406918,1,1,2,6,0.38430236862668266,0.019129244275196886,-0.6969507225684043
-1.2265692942892472,1,0,2.3225068136313225,1.1047601062296877,0.07930005048291443,1.4094639075397917,0.5186666955834601,0.11682062829079144,1.408507287611454,0.8868183548590695,1,0,1,1,0.25581289843713184,0.46132578474948427,0.08955329284422847
-1.5749868872585824,0,2,1.1311696735128633,-1.3912666187560438,-1.028640051885534,-0.6433029068493022,1.094477929305163,0.5070111487998206,0.6164834226795364,0.39317428858999504,1,0,0,10,0.08014370091235498,1.4579002699257646,0.9832329078413918
-1.2265692942892472,0,0,-0.30721894727532223,-1.96857892249424,-0.7338669971269559,0.5091275854393119,-1.3634625609098703,0.32599492794511636,1.5715710245092018,1.1371167546574734,1,0,0,9,-0.920668812985945,-0.4871709557577797,-0.8090728882876056
1.5607714494654346,2,1,-1.2405245409165115,0.17936244288463773,0.9534546266635255,-0.8683869873744222,-0.5298254016411345,-0.8204411374680095,1.6647503027364863,-1.5814019764863025,1,1,2,8,-1.0260703315008113,-0.7590179564788853,-0.5897751229838736
-1.5749868872585824,1,0,0.7962776663827899,0.10295346150752362,-0.9676525233147937,1.0403260154785952,0.05458002959880341,0.28174651840285525,1.2920331898273485,-0.6566884438977547,0,0,1,2,-0.4408409477468405,-0.36430560827029307,-0.31276741944231745
-1.5749868872585824,2,1,0.18688401406413085,-0.7035857863620156,-2.045098861397872,-0.15712129291504318,-1.767389844266886,0.7322757791967859,0.4301248662249676,-0.4063900440993508,1,0,1,10,0.3551914730368626,0.6566045254421562,0.27092738444881875
1.5607714494654346,2,2,0.4339354947338575,-0.34701053993548264,-0.7135378209367091,0.05895942438907196,-0.7274919445605257,1.5689729778140848,-0.38519381826377114,0.32364695531266063,0,0,2,7,0.17048785963938293,0.12062670524312025,0.27340066751615416
-0.5297341083505768,2,1,0.4229554289263139,-1.0771408064279073,-1.1099567566465212,-1.2105147897726045,0.1491162022993819,-0.015924600335991242,1.5016865658387384,-1.511874643208968,0,0,0,6,0.16446491572424787,0.7919344733993879,0.9090344158213319
-0.18131651538124158,2,2,-0.3785893750243543,0.518957915671812,1.370202738563584,1.0673361051416095,-1.6556652765298392,0.1650916205187126,0.523304144452252,1.1232112880020064,0,0,0,4,-0.7801334549661237,-0.6124105128585511,-0.33914910549389427
-1.5749868872585824,2,2,0.2033541127754461,-0.7715048809194504,0.7908212171415513,-0.7963600816063837,0.8452462012763666,-0.5428829321574634,0.08070257287265098,0.3166942219849272,1,1,2,4,0.28592761801280797,-0.5447455388799352,-0.46858425268444287
