age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,target,focus_index,burnout_level,productivity_score
-0.878151701319912,2,0,1.7021330955051204,-0.7799947677391298,0.19111051952927197,0.03536853288687141,0.5631477647653407,-0.4266950314223225,0.1505870315431143,-1.4840637098980343,1,0,10,1.3670460507795772,-0.9719313762337813,2.1594792106514134
-0.878151701319912,2,0,-1.2789547712429135,-0.21966223764029194,0.08946463857803805,-0.9184386490220623,0.8872688407215134,-0.8993758949252134,0.8494316182477475,0.6087090217497317,0,0,3,-1.356328422847392,-0.6047892929063939,-1.3988674472591298
0.5155186705574288,1,0,-0.5981906911752223,-2.1044171116091097,-1.7503258066392942,-1.129638810730469,0.464110769334288,1.180419904487508,-0.15224562269556008,0.10115948882519048,0,1,8,-0.20494231107071145,-0.7894133233368011,0.4678548611860173
-1.2265692942892472,2,0,0.664516876692269,-0.3385206531158031,1.0144421552342655,-0.4960383256052487,0.5721511279863457,-0.6071731793052445,0.8960212573613897,1.589044420960147,1,1,3,-0.7148848958854925,2.2249425195079433,-0.9703226120612294
-0.5297341083505768,2,0,1.2574404302996127,-0.6441565786242601,1.339708974278214,-0.23714780480139533,-0.7783533551643742,0.8538403987946008,1.0823798138159586,-1.5814019764863025,1,0,8,0.8711570017667787,-0.4271851875874092,1.3035766450622548
1.5607714494654346,1,2,-1.2789547712429135,0.8670432752786659,-0.32728347332202073,1.0028015316802186,-0.004064118157961482,1.1374489168963355,0.8261367986909264,0.2541196220353262,0,1,8,0.10925459650217506,-0.8406587766501838,-0.06337453978644876
0.5155186705574288,2,0,0.033163092758523076,-0.09231393534510164,-0.7541961733172027,0.08305889198231829,0.2930468681351967,0.5100724980652259,-1.2936917809797943,-0.8930813770406918,1,1,6,0.38430236862668266,1.1508939774603282,0.019129244275196886
-1.2265692942892472,1,0,2.3225068136313225,1.1047601062296877,0.07930005048291443,-0.8434966561577889,1.4094639075397917,0.5186666955834601,1.408507287611454,0.8868183548590695,1,0,1,0.25581289843713184,0.025599982099330162,0.46132578474948427
-1.5749868872585824,0,2,1.1311696735128633,-1.3912666187560438,-1.028640051885534,0.948298264142565,-0.6433029068493022,1.094477929305163,0.6164834226795364,0.39317428858999504,1,0,10,0.08014370091235498,0.2684893909545425,1.4579002699257646
-1.2265692942892472,0,0,-0.30721894727532223,-1.96857892249424,-0.7338669971269559,0.1375621595199717,0.5091275854393119,-1.3634625609098703,1.5715710245092018,1.1371167546574734,1,0,9,-0.920668812985945,1.064548898589834,-0.4871709557577797
1.5607714494654346,2,1,-1.2405245409165115,0.17936244288463773,0.9534546266635255,0.18525251861541828,-0.8683869873744222,-0.5298254016411345,1.6647503027364863,-1.5814019764863025,1,1,8,-1.0260703315008113,0.18495228212861706,-0.7590179564788853
-1.5749868872585824,1,0,0.7962776663827899,0.10295346150752362,-0.9676525233147937,-1.436219690629769,1.0403260154785952,0.05458002959880341,1.2920331898273485,-0.6566884438977547,0,0,2,-0.4408409477468405,-0.6651606488646259,-0.36430560827029307
-1.5749868872585824,2,1,0.18688401406413085,-0.7035857863620156,-2.045098861397872,0.46458176474589186,-0.15712129291504318,-1.767389844266886,0.4301248662249676,-0.4063900440993508,1,0,10,0.3551914730368626,0.43345763107296714,0.6566045254421562
1.5607714494654346,2,2,0.4339354947338575,-0.34701053993548264,-0.7135378209367091,0.5735882998211983,0.05895942438907196,-0.7274919445605257,-0.38519381826377114,0.32364695531266063,0,0,7,0.17048785963938293,0.34219860462447715,0.12062670524312025
-0.5297341083505768,2,1,0.4229554289263139,-1.0771408064279073,-1.1099567566465212,-0.7004255788714489,-1.2105147897726045,0.1491162022993819,1.5016865658387384,-1.511874643208968,0,0,6,0.16446491572424787,-1.2365825529344028,0.7919344733993879
-0.18131651538124158,2,2,-0.3785893750243543,0.518957915671812,1.370202738563584,-0.5914190437961422,1.0673361051416095,-1.6556652765298392,0.523304144452252,1.1232112880020064,0,0,4,-0.7801334549661237,-0.25589901486870475,-0.6124105128585511
-1.5749868872585824,2,2,0.2033541127754461,-0.7715048809194504,0.7908212171415513,0.23294287771086486,-0.7963600816063837,0.8452462012763666,0.08070257287265098,0.3166942219849272,1,1,4,0.28592761801280797,0.8736069355591468,-0.5447455388799352
-1.5749868872585824,1,2,-0.6036807240789941,1.0708005589509706,0.2825918123853822,0.9006079050471187,-0.9674239828054749,-0.2290284885029313,-0.3386041791501289,-0.8166013104356239,1,1,8,-0.14772434387692696,1.064548898589834,0.02328411109844482
-0.18131651538124158,2,1,0.296684672139565,-0.7715048809194504,-0.19514382808541667,0.5122721238413385,0.15799641982012483,-0.6759267594511189,0.24376630977039873,-1.3589145099988325,1,0,2,-1.575162051763971,0.6089557588585252,-0.7483340132191039
-1.2265692942892472,2,1,-2.184810200365244,-0.1262734826238191,-0.012181242373195855,-1.6201682185693491,-1.1294845207835613,-1.3204915733186977,1.3619176484978117,0.7686218882876009,0,0,5,0.48568859119812585,0.18986622970661268,-1.5514104149126757
0.8639362635267641,1,2,2.618968590434995,1.3254971635413513,1.0652650957098826,-1.047883909423989,-0.3011751044511199,0.6217970658022729,-0.08236116402509676,-0.9278450436793589,1,0,10,3.1408030337868955,-0.9642094586112169,3.220157355386382
-0.5297341083505768,1,2,-0.021737236279193745,-0.23664201127965068,0.1301229909585316,-1.1977678951525357,-1.40858878063471,-2.2314765102515426,1.385212468054633,-0.503728310687619,1,0,2,-1.0009747318544147,1.1565099175494664,-0.9726968216745143
-0.878151701319912,0,1,0.13747371793018562,-0.8733835227556028,-0.30695429713177397,-0.7072384873136555,0.19400987270414405,0.33818854770053813,0.2903559488840409,-0.33686271082201635,0,0,10,1.3068166116282256,-1.167787286842464,1.5249716915010594
-0.18131651538124158,1,0,-0.5213302305224187,-0.13476336944349865,-1.9841113328271318,1.4320147635392386,-0.4632356424292062,-0.6931151544875881,-1.4800503374343632,-1.6926457097300376,0,1,4,0.2939582098996547,-0.21799141926702426,-0.9418320967018123
0.8639362635267641,1,1,1.5923324374296868,-0.10080382216478119,-0.3781064137976377,-0.15539290349491522,-0.15712129291504318,-0.15168071083882198,-1.2238073223093309,0.28888328867399343,0,1,6,1.0387956074047089,-0.13305032541881412,1.408635420450106
-0.878151701319912,0,0,0.6754969424998121,-0.3894599740338793,-0.9269941709343001,0.6144657504744384,-0.022070844599971093,-0.03136194558354012,-0.40848863782059225,-0.6358302439145543,1,0,4,-0.7570455032914387,-0.8294268964719084,0.3070021598859744
-0.18131651538124158,0,1,0.0551232243736099,0.3152006319995076,-0.48991688284399476,-0.5505415931429021,0.6351746705333792,-0.9595352775528536,-0.9675643071842988,-0.6984048438641554,0,0,8,0.2668549622815467,-1.0617864176599872,1.0952397514965166
1.2123538564960994,1,2,1.5154719767768825,-0.36399031357484135,1.024606743329389,1.3706985875593787,-1.2645349690986334,0.42413052288288167,-0.5482575551615189,-0.48287011070441865,0,0,1,-0.37760003663792063,-1.1663833018201795,0.30047308344944135
-1.5749868872585824,0,1,-0.5213302305224187,1.3509668240003896,0.8518087457122917,-0.29165107233904874,0.8152419349534753,0.5874202757293353,0.6164834226795364,-0.2603826442169485,0,1,5,-0.566318945978824,-0.8701424621181577,-0.18742699208057798
0.8639362635267641,0,0,-0.5487803950412771,-0.0753341617057429,0.6688461600000706,1.5273954817301323,-0.3101784676721247,-0.9509410800346194,-0.8510902094001932,0.5113707551614636,1,0,6,-1.287064567823337,-0.32750225100521213,-0.46461596443157427
1.5607714494654346,1,0,-0.3236890459866372,-0.024394840787666704,0.5265419266683432,0.6621561095698852,-0.7603466287223646,-0.9595352775528536,1.5016865658387384,-1.7204566430409713,0,1,9,0.19859493124334734,0.4762791742526432,0.9159869256935171
-0.5297341083505768,1,1,0.5382461199055196,-0.05835438806638417,-2.045098861397872,0.6212786589166452,-1.1745013368885853,0.9827533615681169,0.47671450533860976,0.37926882193452816,1,1,6,-0.6667013445644108,1.6415867427487485,-0.010548375890862688
-0.18131651538124158,1,1,0.07708335598869673,-0.25362178491900944,0.6485169838098238,-0.1008896359572618,-0.9224071667004509,-0.4524776239770251,-1.456755517877542,-0.11437524433454622,1,0,1,-0.39667269236918223,-0.07057299192715544,-1.0314585096033122
0.5155186705574288,1,1,-2.4922520429764594,-1.0686509196082281,0.25209804810001185,2.80140936042278,0.5541444015443361,1.1288547193781013,1.0124953551454952,0.5252762218169305,0,0,6,-2.2256399945985734,-1.7722028389359257,-2.0108199750832783
-1.2265692942892472,2,2,-0.6860312176355696,1.1896589744264814,-0.022345830468319245,1.5069567564035122,-1.40858878063471,2.5640857049232433,-1.2238073223093309,0.0733485555142567,0,1,9,0.10925459650217506,-0.36891980916260403,0.6482947917956595
0.16710107758809364,1,0,-1.064843487995817,0.4340590474750187,0.4248960457171097,-0.19627035414815527,0.8692621142795037,-1.9908389797409798,0.8960212573613897,-1.1572852434945626,1,0,8,-0.5211468666153101,-0.5303780867253172,0.01378727264530596
