age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,target,focus_index,burnout_level,productivity_score,exam_score
0.534221176420351,1,0,-0.577332504236638,-2.0967652443329685,-1.7101587620863672,-1.1368733370392916,0.46213393503945,1.197165930353548,0.2422280112401673,-0.1545346144992992,0.11803328549051186,0,1,1,3,-0.4035279106459588,-0.8274597048600978,0.36510912205149476,-0.1595215212882565
-0.5105707597559087,2,0,1.2992864607075278,-0.645595813986639,1.3650854941763115,-0.24099931757328732,-0.7711831777899909,0.8691714858996459,1.206219549017332,1.0895878088250546,-1.5505083371608013,1,0,1,3,0.7971914146087461,-0.46559240073773156,1.3321802654960717,0.6884495856220451
1.579013112596611,1,2,-1.265796266523847,0.8561958057903764,-0.2939278545969758,1.0036500835168867,-0.002594252403527732,1.154008766609613,0.41895979316598103,0.831373720965283,0.2697188875497221,0,1,0,3,-0.05294474944752355,-0.8786541102882618,-0.2496129471124939,-0.1390132821095636
1.579013112596611,2,1,-1.226931376717311,0.17279624847611655,0.9806799621434769,0.1830021267541347,-0.8605539830674866,-0.5204891866550414,-0.8342292059443335,1.6764380085063533,-1.5505083371608013,1,1,2,3,-1.3197484405511348,0.14593529150006518,-1.0545897795819859,-0.7524771323243771
1.579013112596611,2,2,0.46646739342461396,-0.3502997089743046,-0.6783333866298106,0.5728099062164418,0.05996531129071912,-0.71901213987714,1.55164985005415,-0.3892746943718188,0.33866688848572685,0,0,2,2,0.0153797643962609,0.30302497390977456,-0.03669245388250929,0.18109358159264283
-0.16230678103048876,2,2,-0.355247419627861,0.5102775113473559,1.3954332993367984,-0.5966134321704799,1.0609183303986711,-1.651206876746123,0.14984548886985546,0.5262116171310075,1.1315688992497805,0,0,0,1,-1.0453303111785577,-0.29447685382715555,-0.8849402252987397,-0.48141171013643635
-1.5553626959321685,2,2,0.23327805458539816,-0.7721512875633537,0.8188250012875462,0.23087325756529511,-0.78905733884549,0.8605400531508591,-0.5570816388333988,0.08020546537322036,0.33177208839212635,1,1,2,1,0.14418827410175655,0.8339039452675867,-0.8066404310141646,-0.62140273409534
-1.5553626959321685,1,2,-0.5828846313518575,1.0586845635131201,0.3130282486127635,0.9010690889215429,-0.958861868872732,-0.21838904044750088,-0.32411701720391717,-0.34232667839731484,-0.7920803268647498,1,1,1,3,-0.33968369279193056,1.0246557024793765,-0.1493342632041788,-0.5268865013587554
-0.16230678103048876,1,0,-0.4996027246235662,-0.13937391967978,-1.9428252683167673,1.4344902608173313,-0.4583853593187559,-0.6844864088819924,-1.0551439333516006,-1.4925530697726606,-1.6608251386584088,0,1,2,1,0.15314886608126907,-0.256607019674815,-1.2661365922104872,-0.7917102855357896
-0.8588347384813286,0,0,0.7107609864942684,-0.3924848668332094,-0.8907680227532192,0.6138423040545794,-0.02046841345902689,-0.019866087225402264,0.6278246263510333,-0.4127487023590707,-0.6128155244311377,1,0,1,1,-1.0195686092374585,-0.8674334186875685,0.1789754005504433,-0.33517904816662625
-0.16230678103048876,0,1,0.0833706224744734,0.30778875362461244,-0.45578281545290616,-0.5555810343323423,0.6319384650666918,-0.9520608240943854,-1.3483580260921548,-0.9761248940531176,-0.6748687252735419,0,0,0,3,0.12290686815041407,-1.0995614761769157,1.0910993199356696,0.9345484557663599
0.18595719769493116,1,0,-1.0492633090302892,0.4259071956295463,0.4546513393617028,-0.19996691973514968,0.8643025587881804,-1.9878327539488112,-1.3523746574995599,0.9017957449270388,-1.1299255314511727,1,0,2,3,-0.7563512198392724,-0.5686825048191032,-0.16032370801604878,0.18644355703056262
1.230749133871191,2,1,-0.5051548517387855,2.0458172574114952,0.0803617423823635,0.8531979581103822,-1.396778814732461,-0.07165468371812397,-0.11525218401886458,-0.17800862248655114,-1.5436135370672008,1,1,0,3,-0.5782594542464571,0.36964783028889203,-0.2853286427510722,0.2693681763183208
-0.5105707597559087,2,1,-0.23865275020825333,0.7802625216443476,0.48499914452218956,-0.7539042905500074,-0.6907494530402447,-0.41691199366959947,-0.8462791001665482,1.2304318567485661,-0.48181432265272883,0,0,0,3,1.6674889106189197,-1.3211701352906127,0.4118142625019431,1.7575530106330353
