age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,target,focus_index,burnout_level,productivity_score,exam_score
-0.8981427568203475,2,0,1.683555944014298,-0.7781442189241655,0.2112076776033569,0.04761622089637631,0.5655495879328323,-0.431952738286275,-0.20580422825423936,0.15051375860905014,-1.4748733449761569,1,0,1,8,1.3837305969210887,-0.9767110540598883,2.1880450341269837,2.607832786993665
0.5019703901666369,1,0,-0.5982007425676814,-2.0942538547465035,-1.728481158827943,-1.1277843346531364,0.4665839344431069,1.17232458240472,0.25717658312037717,-0.15292394433515416,0.10781606200765126,0,1,1,7,-0.19198701053873396,-0.7943788292498789,0.4937425308648801,-0.023057704798050915
-0.5481144700736015,2,0,1.2424526227418868,-0.6431586152500797,1.3587722771674242,-0.2273312774777787,-0.7749851729734494,0.8463217044033408,1.2233974068587068,1.0841682292066017,-1.5720560278611275,1,0,1,7,0.8866651447594334,-0.4325194907807825,1.3307874166869997,0.7622457659156721
1.5520552504068752,1,2,-1.2734700245155706,0.8585562256241263,-0.30671970804060295,1.0236798401246268,-0.0012537002355954075,1.129429466878222,0.43431706747240445,0.8274132497922752,0.2605317065411766,0,1,0,7,0.12295526987948087,-0.8455721077542275,-0.03832790437006085,-0.004065086684049163
0.5019703901666369,2,0,0.028057059238828216,-0.0947796003241055,-0.733248143276805,0.09573203311185365,0.29564326023358095,0.5031607801913639,1.7548188599147883,-1.296650670817155,-0.8848356274602635,1,1,2,5,0.39865554091651234,1.1439529760380702,0.0443064984206172,-0.6795416787385452
-1.2481710435670936,1,0,2.2989223057893904,1.0947810320537765,0.09949784932720843,-0.8390894613602736,1.4112560813904864,0.5117398032966631,0.11626937965853718,1.410947293915745,0.892219145293486,1,0,1,1,0.26986125371673136,0.019804682305587375,0.48720311769439484,0.1082390899900479
-1.5981993303138398,0,2,1.1172010623805846,-1.3855794354575524,-1.0074449945000776,0.9686903404497957,-0.6400320091238236,1.0865343513517245,0.5067836292527791,0.6173409939078259,0.3993641106625633,1,0,0,8,0.09377531418578054,0.2624467968604465,1.4853553643530164,1.0033694393629984
1.5520552504068752,2,1,-1.2353499844056093,0.17519160702406622,0.9728655976680034,0.19883734500216174,-0.8649539488731998,-0.5349010155498675,-0.8217700033874243,1.6677022733300717,-1.5720560278611275,1,1,2,7,-1.0150630021748357,0.17899474012048067,-0.7350726530799505,-0.5721920980941876
-1.5981993303138398,1,0,0.7850121414223493,0.099262204957393,-0.9465123608949059,-1.437100270324061,1.04238410020151,0.048472555610493726,0.2813321037138352,1.294240485091051,-0.6488205404539061,0,0,1,2,-0.4284452721945824,-0.6702526608215259,-0.3397354023187931,-0.2947347204287712
-1.5981993303138398,2,1,0.18053721967867425,-0.7022148168574923,-2.0229888879196065,0.4806585308356708,-0.1542006192651713,-1.7702803427129863,0.7322351547917229,0.43061009978831566,-0.3989222130354101,1,0,1,8,0.369475585222812,0.42724707697718606,0.6827910207025464,0.28990761108049906
1.5520552504068752,2,2,0.42559462038556956,-0.34787760721301686,-0.6926263875400237,0.5906375301853326,0.061724442894229764,-0.7322185469717548,1.5696265353649421,-0.3863375619845421,0.32994790860186995,0,0,2,6,0.18433379737312655,0.33608096457218145,0.14596464861634303,0.29238490909536896
-0.5481144700736015,2,1,0.41470318035415177,-1.0734252269612286,-1.08868850597364,-0.6947420247138423,-1.2068352972922514,0.14284180976878777,-0.01658598360548284,1.5043127409755002,-1.502639825800434,0,0,0,5,0.17829656516063694,-1.2410927800344025,0.8183352209635147,0.9290504989169045
-0.19808618332685532,2,2,-0.3803719419393302,0.5126556162092809,1.3892385939700098,-0.5847630253641803,1.069374732971435,-1.6587530423440937,0.1645804208454537,0.5239755468480708,1.1282342322998433,0,0,0,3,-0.7685426868315045,-0.2614077105744659,-0.588233102797235,-0.3211592325873823
-1.5981993303138398,2,2,0.19687437972580074,-0.7697076186945352,0.8103785747208787,0.24695315721763875,-0.7929789281533993,0.8377426812980415,-0.5439815165626547,0.08048967331423375,0.3230062883958006,1,1,2,3,0.3000474147791802,0.8669482498844019,-0.5204610026667508,-0.450804495365568
-1.5981993303138398,1,2,-0.6036464625833904,1.0610346311352554,0.3026066280111144,0.920574528234319,-0.9639196023629253,-0.23463520686438766,-0.31047815082589164,-0.3396548384546645,-0.8084778051935008,1,1,1,7,-0.13463330452008138,1.0576958081471812,0.04846794316547109,-0.36327329884016873
-0.19808618332685532,2,1,0.28945161999285,-0.7697076186945352,-0.1746990018960641,0.5287743430511478,0.16069009638395534,-0.6807444083399579,0.5993797915277025,0.2438792056688053,-1.3499241812669087,1,0,2,2,-1.5654573388801505,0.6025665239098876,-0.7243717951646109,-0.9941585266270084
-1.2481710435670936,2,1,-2.1720138271075196,-0.128526001242627,0.008098898919450995,-1.6226898317266156,-1.125863398982476,-1.3241711412374153,0.03575097768034331,1.3642645703858673,0.7742116017903072,0,0,2,4,0.5002822831600902,0.18390368463459633,-1.528719615134304,-1.4516328933729628
0.8519986769133829,1,2,2.5929911866376654,1.3141326380241662,1.0845754259441516,-1.04530008514089,-0.2981506607047719,0.6146880805602565,-1.6430577035650047,-0.0828998590403378,-0.9195437284906102,1,0,1,8,3.1616954834993183,-0.9689969983948495,3.2504024282776425,3.7581248318982046
-0.5481144700736015,1,2,-0.026400140918259415,-0.23820180422782175,0.15027504399818514,-1.1965212092466753,-1.4047666042717024,-2.233547590399156,1.5454710147714836,1.387605932150806,-0.49610489592038076,1,0,2,2,-0.9899078679561283,1.149563198339917,-0.9490898113867426,-1.4516328933729628
