attribute#1,attribute#2,attribute#3,attribute#4,attribute#5,attribute#6,attribute#7,target
0.7198484689028783,-1.148670729340852,0.7585985091688539,-1.5978709238739224,1.0942433098048312,0.7488308644489767,-1.3891812557774843,2
0.7198484689028783,-1.148670729340852,0.7585985091688539,0.6258327785172862,-0.9138735334633754,0.7488308644489767,0.7198484689028783,2
0.7198484689028783,-1.148670729340852,0.7585985091688539,0.6258327785172862,1.0942433098048312,0.7488308644489767,0.7198484689028783,2
0.7198484689028783,-1.148670729340852,-1.3182203601950575,0.6258327785172862,-0.9138735334633754,0.7488308644489767,0.7198484689028783,2
-1.3891812557774843,-1.148670729340852,0.7585985091688539,0.6258327785172862,-0.9138735334633754,0.7488308644489767,0.7198484689028783,2
0.7198484689028783,0.870571500132014,0.7585985091688539,0.6258327785172862,-0.9138735334633754,0.7488308644489767,0.7198484689028783,2
0.7198484689028783,-1.148670729340852,0.7585985091688539,0.6258327785172862,-0.9138735334633754,-1.3354150416006756,0.7198484689028783,2
0.7198484689028783,-1.148670729340852,-1.3182203601950575,-1.5978709238739224,-0.9138735334633754,0.7488308644489767,0.7198484689028783,2
0.7198484689028783,-1.148670729340852,0.7585985091688539,0.6258327785172862,-0.9138735334633754,0.7488308644489767,-1.3891812557774843,2
0.7198484689028783,-1.148670729340852,0.7585985091688539,0.6258327785172862,-0.9138735334633754,-1.3354150416006756,-1.3891812557774843,2
0.7198484689028783,0.870571500132014,0.7585985091688539,0.6258327785172862,1.0942433098048312,-1.3354150416006756,0.7198484689028783,2
0.7198484689028783,0.870571500132014,0.7585985091688539,0.6258327785172862,-0.9138735334633754,0.7488308644489767,-1.3891812557774843,3
-1.3891812557774843,0.870571500132014,0.7585985091688539,0.6258327785172862,-0.9138735334633754,0.7488308644489767,-1.3891812557774843,3
-1.3891812557774843,0.870571500132014,0.7585985091688539,0.6258327785172862,-0.9138735334633754,0.7488308644489767,0.7198484689028783,3
-1.3891812557774843,0.870571500132014,0.7585985091688539,-1.5978709238739224,-0.9138735334633754,0.7488308644489767,-1.3891812557774843,3
-1.3891812557774843,0.870571500132014,0.7585985091688539,0.6258327785172862,1.0942433098048312,-1.3354150416006756,-1.3891812557774843,3
-1.3891812557774843,0.870571500132014,0.7585985091688539,-1.5978709238739224,1.0942433098048312,0.7488308644489767,-1.3891812557774843,3
-1.3891812557774843,0.870571500132014,0.7585985091688539,0.6258327785172862,1.0942433098048312,0.7488308644489767,-1.3891812557774843,3
-1.3891812557774843,0.870571500132014,-1.3182203601950575,-1.5978709238739224,-0.9138735334633754,0.7488308644489767,-1.3891812557774843,3
-1.3891812557774843,-1.148670729340852,0.7585985091688539,0.6258327785172862,-0.9138735334633754,0.7488308644489767,-1.3891812557774843,3
-1.3891812557774843,0.870571500132014,0.7585985091688539,0.6258327785172862,-0.9138735334633754,-1.3354150416006756,-1.3891812557774843,3
0.7198484689028783,0.870571500132014,0.7585985091688539,0.6258327785172862,-0.9138735334633754,-1.3354150416006756,0.7198484689028783,3
0.7198484689028783,0.870571500132014,0.7585985091688539,0.6258327785172862,1.0942433098048312,0.7488308644489767,-1.3891812557774843,3
-1.3891812557774843,0.870571500132014,0.7585985091688539,0.6258327785172862,1.0942433098048312,-1.3354150416006756,0.7198484689028783,1
0.7198484689028783,0.870571500132014,0.7585985091688539,-1.5978709238739224,1.0942433098048312,-1.3354150416006756,0.7198484689028783,1
0.7198484689028783,-1.148670729340852,0.7585985091688539,0.6258327785172862,1.0942433098048312,-1.3354150416006756,0.7198484689028783,1
0.7198484689028783,-1.148670729340852,0.7585985091688539,0.6258327785172862,1.0942433098048312,0.7488308644489767,-1.3891812557774843,1
0.7198484689028783,-1.148670729340852,-1.3182203601950575,0.6258327785172862,1.0942433098048312,-1.3354150416006756,0.7198484689028783,1
-1.3891812557774843,-1.148670729340852,0.7585985091688539,0.6258327785172862,1.0942433098048312,-1.3354150416006756,0.7198484689028783,1
