FWidth,FSize,FConc,FAsym,FM3Trans,FDist,target
-0.3357219332872511,-0.3805181707272911,0.06323256840056336,0.540231796599251,-0.40732508760898833,-1.4973775838456294,1
-0.5695229127995172,-0.6481083579475285,0.8212872343310784,0.5160285031036561,-0.4917883248586548,0.15463133940763557,1
6.22316985135722,2.6178044729437766,-1.8765116453595414,2.049177164771682,-2.1889761614638243,0.8445673555634152,1
-0.6870463472493442,-1.0291703334193865,1.283235348443248,0.5319329919326827,-0.356715497568355,-1.0306869576827098,1
0.4794831648186224,0.7122828944870029,-0.3472663481683073,-0.022875230848568864,1.0387594701242315,2.1791818775482223,1
-0.054407759812961004,0.1775259222414966,-0.7566706009596614,0.9329837004403505,0.45994056359901936,0.5943120691708149,1
-0.26171173213467464,0.4415171908044998,-0.6970114250849855,0.21608526529576302,0.49711555540839847,0.3397586582767683,1
-0.45826717627659525,-0.5769767891927822,0.2372841090257646,0.5729982634622482,-0.15348290282747798,0.581404305870522,1
1.3317152212093346,2.814263091409267,-1.6548422304123511,1.940955464545615,2.0662150154697927,0.7299239225996139,1
-0.37959035434845034,-0.5208759983594253,-0.2328739834177821,0.49031356293406103,-0.3340870323999112,-1.2246515418819182,1
0.4242869863010372,1.0764087821601116,-0.7265673470779442,-0.503802569773641,1.1317426783052202,1.7323911661331186,1
-0.3107003214238689,-0.817469235935021,0.8097932646671501,0.49661943431741834,-0.8275473826962332,-0.4132700764173708,1
0.030826374680385515,0.4645926104302954,-0.8699683019326698,-0.2409946610771448,-0.7016106598283341,-0.20697349014391955,1
-0.52897686343802,-0.6967996103689329,0.48905677785467233,-0.21787087310995587,-0.40624685399960075,-2.0396803877645158,1
0.5989136843394957,0.7827793599492968,0.47975213574577774,0.313139082582748,1.3753320167117495,2.3948379311939805,1
0.017061482720599694,-0.4209530803468047,-0.3970735500453306,0.37794669705260786,0.6213290299184367,0.27333188054569896,1
-0.2436791225803701,0.2569138337981338,-0.5131079104621314,-0.010112662348686142,0.532678010346595,-0.03022818354240382,1
-0.3340443541559868,-0.10382483631522547,-0.2186433543100613,0.9176384530938575,-0.6285170109062287,-1.582528652239696,1
-0.183543101930333,0.8405737595625282,-0.7506499501833179,0.905772365637188,0.5071614194387202,-0.17312408597053852,1
-0.35570534332970316,-0.3951255464537121,-0.38065359338257576,0.30878377770362186,0.5852755936045368,0.3761655134774899,1
2.717783557960254,2.167304537497046,-1.6542948985235926,-0.8902587702583384,2.8765557083536106,1.2278636545615198,1
-0.017331621683883164,1.1306042631161088,-0.7845845272863446,-0.9254181127981164,-0.9178783287398441,1.4573513674284422,1
-0.23353714581285814,0.44109378860953113,-0.9197755038096929,-0.9022282326557188,0.7079198531294844,1.0487617438719843,1
-0.7158220205563043,-1.0334043553690735,1.399269708860049,0.4482043739704326,-0.11069531999780421,-1.7078129560486657,1
0.3163426926235421,0.12735276213770141,-0.35438166272216787,-0.23780190061322515,-0.5585232836111127,1.9922871056130746,1
0.381948604838385,1.4858387046948742,-1.361472338037798,-0.7276855766146325,-0.9774988710875028,1.3398960773141624,1
-0.15651058088028896,-0.3961840519411333,-0.050612464461203426,0.4612635099231741,0.45546878224579995,-1.1974434765020485,1
-0.17698578936513126,-0.3102334063624811,0.2619140440198969,0.2260600997387732,-0.5751300066128422,-1.7399886357277143,1
-0.6641066821254138,-1.3022647491742179,1.0270840245042723,0.5792973561609689,-0.4100832476901452,-0.1141286449943053,1
-0.15941219169039073,-0.5541130706644704,-0.07469506756657728,0.585365973582039,0.6767473493152232,-1.1283253497840924,1
0.20896123494122684,1.0474057318047534,-1.0188425756749804,0.6151176204528319,-0.8877744314491726,-0.6977630710660369,1
0.25358921137456203,1.26693976989604,-0.5437584962326071,0.24836705620723107,-1.1722981386692406,2.3844206699412553,1
-0.3379077041423183,0.04457763302131475,-0.29308049118121654,0.33860151674962324,0.5640238017052221,-0.5222094563044855,1
-0.16522087773773195,0.0767561998389385,-0.21919068619881973,-0.10416182767042181,0.5393062589185897,0.07158782489683302,1
0.5211658150247543,0.653641690483834,-1.0303365453389086,-0.9142146417646911,0.4843644802688095,1.194402554470824,1
0.7824965784565922,1.8127051992107341,-1.3187804507146352,0.9935580263545462,0.7647677947672893,0.8687894964453953,1
-0.07298134765389477,0.4639575071378429,-0.8442437031610205,0.0622328494372644,-0.45550383848560044,-0.3766623742773291,1
0.11960145795894085,0.4567596698233743,-0.7249253514116688,0.17244748294654239,0.6506098113733706,-0.8316610306126395,1
-0.3400169730174581,-0.28377076917693594,-0.295817150625009,0.24251535669453753,-0.1620461956448916,-0.22367056569938146,1
0.7342074358410196,1.3308735013363189,-0.7167153730802913,-0.7432799406215267,-1.2772044926111814,2.391477092409361,1
