FConc1,FAsym,FM3Long,FM3Trans,FAlpha,target
-0.14821201202871329,0.540231796599251,0.22381770488285602,-0.40732508760898833,0.48079825376394514,1
1.4743552551726313,0.5160285031036561,0.2594330972762465,-0.4917883248586548,-0.8124548499126028,1
-1.774403103389078,2.049177164771682,-1.4828645114793706,-2.1889761614638243,1.8943203572929428,1
1.6093427050961377,0.5319329919326827,-0.3356060416016545,-0.356715497568355,-0.6557167650846518,1
-0.2841054179919748,-0.022875230848568864,0.3523360683765477,1.0387594701242315,-0.8781275745283894,1
-0.729835789551473,0.9329837004403505,0.6398879252543846,0.45994056359901936,-0.9178095582853741,1
-0.5712934825943345,0.21608526529576302,0.5398276905569344,0.49711555540839847,-0.8726066028752437,1
0.025731547604261853,0.5729982634622482,0.19326721107674266,-0.15348290282747798,-1.025200124955243,1
-1.5904940273187969,1.940955464545615,1.4622934658810884,2.0662150154697927,-0.8702295178579171,1
-0.21072297877181356,0.49031356293406103,0.6534126583322808,-0.3340870323999112,-0.7544041333846312,1
-0.8014063166921244,-0.503802569773641,0.9227226287155993,1.1317426783052202,-0.6762133723469552,1
0.7133521817783659,0.49661943431741834,-0.3371149020031397,-0.8275473826962332,-0.6169166031889334,1
-0.8430802945208579,-0.2409946610771448,-0.6141833225498242,-0.7016106598283341,-1.0416786917366458,1
0.24134908506597025,-0.21787087310995587,-0.6423467520489003,-0.40624685399960075,0.5512289824224775,1
0.2884587991332344,0.313139082582748,-0.8741827598047072,1.3753320167117495,-0.7384163196390635,1
-0.3674533736494421,0.37794669705260786,0.23742298910197723,0.6213290299184367,0.7853871926615195,1
-0.5024408235729486,-0.010112662348686142,-0.5813145276060122,0.532678010346595,-1.0465938901111824,1
-0.20438128649352796,0.9176384530938575,0.4468913202029544,-0.6285170109062287,0.4276972416833425,1
-0.5812589990316402,0.905772365637188,0.46145535946885274,0.5071614194387202,-0.723310327754762,1
-0.3901022746433188,0.30878377770362186,0.5227135200395676,0.5852755936045368,-0.9316886675800875,1
-1.5542557857285937,-0.8902587702583384,1.211858003150203,2.8765557083536106,-0.4190434455369546,1
-0.43811794475033816,-0.9254181127981164,0.9273670896389209,-0.9178783287398441,-0.9794604084121677,1
-0.9653843598877934,-0.9022282326557188,1.4538513133482995,0.7079198531294844,-0.9781568456607305,1
1.5839759359829957,0.4482043739704326,0.045774142169581984,-0.11069531999780421,0.5924138973517075,1
-0.3076602750256068,-0.23780190061322515,1.101544197573389,-0.5585232836111127,-0.8866199024531933,1
-1.3250489076705592,-0.7276855766146325,1.5500156233372275,-0.9774988710875028,-0.9293499226436855,1
-0.09657251776267375,0.4612635099231741,0.249983073147153,0.45546878224579995,1.9164770900592822,1
0.061969789194465,0.2260600997387732,0.15848876468730094,-0.5751300066128422,-0.025712555331248114,1
1.1038192349128042,0.5792973561609689,-0.4810538973864895,-0.4100832476901452,-0.039062571509201754,1
-0.14640009994920308,0.585365973582039,-0.5290446955988324,0.6767473493152232,-0.9980170075796853,1
-0.9173686897807742,0.6151176204528319,0.5579124040929647,-0.8877744314491726,-0.19479231220883517,1
-0.3484282968145853,0.24836705620723107,1.1341163285580549,-1.1722981386692406,-1.0423496431528267,1
-0.34752234077483035,0.33860151674962324,0.02369527082597412,0.5640238017052221,-0.6886508945989029,1
-0.2279361435271599,-0.10416182767042181,-0.6641230654474187,0.5393062589185897,-0.26049187488126896,1
-1.040578711187465,-0.9142146417646911,0.6377523376809284,0.4843644802688095,-0.9952718577854822,1
-1.2969642704381519,0.9935580263545462,1.4814332029009702,0.7647677947672893,-0.382505348415789,1
-0.891095964627877,0.0622328494372644,0.5335368428934504,-0.45550383848560044,-0.8933869267363893,1
-0.5776351748726202,0.17244748294654239,0.4674240025674362,0.6506098113733706,-0.12788887099536814,1
-0.43811794475033816,0.24251535669453753,0.30433937617826157,-0.1620461956448916,-0.9577215825279066,1
-0.7361774818297586,-0.7432799406215267,0.6285557549473968,-1.2772044926111814,-0.8849137688520476,1
-0.6981273281600453,-0.7534547462613218,-0.5900572734219096,0.8047250143723204,-1.031794618874278,1
1.0376844440106836,0.05615067464692061,-0.1100431995515017,-0.2889119322923077,1.344446916672001,1
0.07102934959201553,0.5950815233376927,0.18906283443718752,0.7164301969750084,-0.313612057002334,1
1.7669790560135215,0.32021941868585646,-0.16016369135135752,-0.582971267995398,1.5739506410867938,1
-0.9599486236492628,1.0000384488673004,0.8225916661868292,-0.926374231956671,-0.8948016757225079,1
1.109254971151335,-0.0020206075635394137,0.10634270638493049,0.37727277785069924,-0.8723075502440316,1
-0.7850991079765327,0.702488086736188,0.24042695727108,0.7686090020007328,-0.8450055786176076,1
2.317800328184608,0.3038285592341415,-0.33128574990521437,-0.33004846990760656,0.5631834196547749,1
-0.7905348442150634,-0.39280330351765663,0.8650755168661473,0.9397978416626201,-1.018939189740252,1
0.16887260188556397,0.16916659958234473,0.16934941611882476,-0.5112783600569166,-0.6782223925874056,1
-0.31219005522438215,-0.5055040196174708,-0.7075617418495517,-0.3187607118093295,-1.0470348010418156,1
-1.04329657930673,0.510610639407716,-0.8988274796956321,0.9165821242604921,-0.43832850624203995,1
-0.4933812631753979,-1.4423826339234282,-0.8224708918001599,-0.9635781050234444,-0.8694627162394246,1
-0.6664188667686178,0.6289546104676431,0.5462148066574921,0.5219967586535985,-0.43330595564091434,1
-0.23065401164642535,0.6354468956785115,0.1682334881135596,-0.3435312035678514,-0.5598052186436152,1
-0.4770740544598065,-0.3613959629243322,0.8090119225734622,-0.9271203311060241,-0.7599596111106091,1
1.0150355430168068,-0.3364148153666677,-0.40186819623823233,-0.14726861894480178,1.3602430300129458,1
-1.3286727318295797,-0.9296802107634867,1.088624580385672,-1.284752127876895,-0.9102297242865761,1
-1.4518827532362701,0.43005105651315684,1.538196216858927,-0.751811098722548,-1.0531117038683684,1
0.7196938740566512,-0.07745042085922128,-0.6089926855957566,0.6019641468355504,-0.7962523317138571,1
-1.138421963481013,0.5344699146579946,1.1087584363679903,-0.36837389846985913,-0.6751935261943603,1
-0.43087029643229835,-0.11130825594873886,-0.9470442140358016,-0.67090988321818,-0.7220834451651741,1
-0.1355286274721421,0.896307627213095,1.6039986405919273,0.35827853757103983,1.8025495395917657,1
1.2795747066252894,0.04459301734122413,-0.03250977912935006,-0.30247649618183636,2.206523636262147,1
-0.6972213721202903,-0.5189614032926227,0.9910692897141248,0.9765973771258731,-0.6812895990613753,1
0.24497290922499068,-0.47504230553097615,-0.604780450308277,-0.2580041733374944,-1.0215386472269414,1
1.621120133612954,-0.31863771490673276,-0.44763696174995043,0.28057832809454153,0.5024220594054325,1
-1.1375160074412582,0.8179697582082378,0.30243758338055626,1.091694001385107,-1.0306444164465394,1
0.22594783239013386,-0.13792645584618382,0.11136045308466122,0.06682332857633669,-0.9154324732680474,1
0.2214180521913585,0.24038007103395434,0.2617337164561153,0.7129259377444985,-0.4454674293102047,1
0.1634368656470336,-0.363141474218301,-0.4135186417861585,0.2546622131260452,0.22425710428110823,1
-1.2643498530069692,0.7875741362969516,0.7845675982046094,-0.624305160869558,-0.6148117327461717,1
-0.45442515346592954,-0.1413581649435497,0.010264841523170837,-0.37723563094701396,-0.37892438485742924,1
1.7570135395762152,-0.19439289887049563,-0.5785993647481311,-0.4891071814638829,0.6139533548151604,1
0.0021766905706296588,0.11282895156613157,-0.4148860465250045,-0.20131989215825735,-0.5268979271860114,1
-0.22703018748740492,0.9355155391521849,0.8638220625222051,-0.6910930685939053,-0.8610278984360077,1
0.9153803786437481,0.4679744077135785,0.15785810819136767,-0.5337624189383887,-0.5051706033260275,1
-0.18898003381769157,0.3868725300480776,0.7446829953262875,0.6749904061570692,-0.9222570076726304,1
-1.2108984466614194,-0.33687576592196816,0.9893639631145295,1.2470655390807093,-0.9549994367822583,1
-0.4806978786188267,0.37876352855133893,0.05933816848710007,0.3016760866210867,-0.9127525016114163,1
-0.4707323621815209,0.4649121369289167,0.642724897155094,0.5995573753860244,-0.7643840564493106,1
-1.2145222708204397,0.44527428753618786,1.7269255760874067,0.6647327462391892,-0.9148957121351028,1
0.2784932826959284,-0.20664876069377963,-0.7102160001860185,0.7022446860515019,2.08245896839816,1
0.6146029734450622,-0.04452804424957822,0.13306210932789778,-0.2526274459192533,-0.5513934048887529,1
1.2551138935519026,0.5110936206880861,-0.2119718277929787,0.30570502202759325,0.3047137641014295,1
-1.3395442043066403,1.7521368986594865,1.2652142932329313,-0.7049320044286801,-0.9632425541810522,1
0.7332832146529774,-0.7055413085774571,-1.001567513335304,-0.46425004593317803,-0.9840228780421979,1
0.3518757219160899,0.5789058871231952,0.3641358282350375,0.5884669725466085,-0.7351957528413952,1
-0.3022245387870764,0.8747615780951148,0.5362284298075581,0.763636612186012,-0.37882470064702517,1
-0.6455818778542508,0.1312263016703311,0.8759617089034254,0.39900111049702036,-1.0032657646582661,1
-1.1021837218908102,-1.054514772363123,0.7434727635459295,-1.215706668532892,-0.9437657930713438,1
-0.4698264061417657,-0.5482300688830457,1.030606147421792,-0.6025960823948332,-0.901860084620731,1
-0.8276790418450215,0.029464687903107935,0.9341569614456045,-0.7042388542512166,-1.0469696229042438,1
-0.1273750231143463,-0.5752770205837663,0.2908303603962143,0.8085806622344611,-0.8072214288663918,1
1.0358725319311737,0.10006129905277125,-0.35911715152948465,-0.3157426204116239,0.6063275127192532,1
0.14259987673266683,0.18997546674607596,0.10175718532104179,0.2863642066592021,-0.10369627993193108,1
0.4614964027264543,-0.07835876460054873,-0.5227086607097832,0.4875943675540734,2.156877065472853,1
-0.09838442984218396,0.031630477644556634,-0.5572631356333794,-0.5575894562886965,-0.5893232469474824,1
1.726211034224543,0.06919455855922937,-0.33708150274946097,0.5361148799765182,1.5979170256727757,1
-1.0170238541538328,0.7362137374752885,0.39069805821951686,-1.1364276169855048,-1.0320093233274559,1
-0.20166341837426277,-1.09257369725628,-1.1697366849315667,0.31394099392787134,-0.9601025015533257,1
-0.44898941722739893,-0.807484252158714,0.25830734596107596,0.35991514215671755,0.4461771606890107,1
