FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist,target
0.5576060225596327,0.15740337304973998,1.188870698695617,-0.9795701167466295,-0.9977617926583102,-0.8263371998703886,1.1389880956764014,-1.0041238011009403,-0.8557756554819187,1.0706996458917204,1
0.7627497833134066,0.3571734807979821,0.9081873170014305,-0.7209305900757963,-0.4059294268042398,-0.23385809500930863,0.8553042947267216,-0.8474860649793066,-1.0088703513870487,1.5508607059659232,1
-0.6695104200671053,-0.24000643241249445,-0.48001809416907393,0.2868905191246865,0.27806614716756345,-0.20689181515288865,-0.7161369089289328,0.6533064676182304,2.080038929315562,-0.9870406660332119,1
-0.23312020391505936,-0.7265557113809736,-1.2224641884351355,0.9193023575455636,0.7208109704782422,-0.7436888513284374,-0.7018157913010675,0.28587825684024554,-0.7753370408332552,-0.07571836028743155,1
-0.6321858520954351,-0.019098500226863466,-0.3056068169025298,-0.4437388610699244,-0.5604383345310276,-0.34741331607457604,-0.16366201655838658,0.9606547051731604,0.15564421804929116,-1.3546585917827718,1
-0.7854093057925438,-0.8182516769283188,-1.0172131632170418,1.117374400122594,0.8708020738855332,0.5444333020770467,-0.22243027700450058,0.1761524713803403,1.588195808920591,-1.5894042935418387,2
-0.8563570848186075,-0.5877361151004232,-0.9632436043018269,1.2275963081131178,1.0668747813516908,0.11866628399658576,-0.37336381646548317,0.2607536512271124,1.7531305003988282,-0.2568559317655314,1
-0.24079150762139415,-0.21355297513354993,0.12552452439314254,-0.6467217807356417,-0.721272168305111,-0.3440435804621089,0.5108085965343871,0.665420862713423,-1.0448984760254498,-0.4231450746367757,1
-0.7123481485648269,-0.08717289500420618,0.03863145077289317,0.33272537195242924,0.2084919606473141,0.21032410005049448,0.1909657353302068,0.6144986295374238,-0.9787450318988415,-1.703722610536533,1
-0.26674105891794614,-0.30602835898610836,-0.28685291612118125,0.044074929739621675,-0.0011341597773336903,-0.3509324819159967,-0.701357734777705,-0.6604973596900618,-0.975757333758096,-0.42786475372966914,1
-0.938218094424445,-0.6464730785813089,-1.1599511858306402,2.407298115417636,1.7960483985184614,-0.18285201719608507,-0.26482203798714815,-0.5847661449877007,1.0234902956328362,-1.2274924067854847,1
-0.31716762931926257,0.12653840816328726,1.0119589013248942,-0.7727676260119338,-0.7077187553466209,0.3906108317871656,0.43213836740012307,0.5999984876686952,-1.0424533010765022,-0.8955504822690044,1
2.2359958587072484,0.009958214191494008,0.05071729794309622,-0.5086715692425599,-0.540559995525242,-2.4236657557986323,1.5100021345610117,-0.8369033750110924,-0.011338307448690025,0.168299654835595,1
-0.24413710076113487,-0.2890058632002466,-0.21788023658088815,0.7517868835203617,0.6394904927273011,-0.3444901921576327,-0.7850196055127149,0.20609962737811138,-0.8191400576921384,-0.07510851411250682,1
-0.1615056623125543,-0.2778757698017986,-0.01367109473953436,-0.5817890725630062,-0.6688656381989488,0.3035030822553226,-0.657413671132551,-0.5515699175084604,2.0694138800452127,-1.9341635937521657,1
-0.5774594876940998,-0.036292468039872176,-0.469807637077006,0.0026053009907117345,-0.03908371606110622,-0.1877210920720964,-0.4658520840545177,0.5333321823996335,-0.22645257358236356,-1.2482934643606247,1
