FLength,FWidth,FSize,FConc,FAlpha,FDist,target
-0.5765613242458169,-0.3357219332872511,-0.3805181707272911,0.06323256840056336,0.48079825376394514,-1.4973775838456294,1
-0.5101394536346245,-0.5695229127995172,-0.6481083579475285,0.8212872343310784,-0.8124548499126028,0.15463133940763557,1
2.576763088756293,6.22316985135722,2.6178044729437766,-1.8765116453595414,1.8943203572929428,0.8445673555634152,1
-0.6943951283387423,-0.6870463472493442,-1.0291703334193865,1.283235348443248,-0.6557167650846518,-1.0306869576827098,1
0.5200065168555219,0.4794831648186224,0.7122828944870029,-0.3472663481683073,-0.8781275745283894,2.1791818775482223,1
-0.03638106595272799,-0.054407759812961004,0.1775259222414966,-0.7566706009596614,-0.9178095582853741,0.5943120691708149,1
-0.11629839162450785,-0.26171173213467464,0.4415171908044998,-0.6970114250849855,-0.8726066028752437,0.3397586582767683,1
-0.6240545353743441,-0.45826717627659525,-0.5769767891927822,0.2372841090257646,-1.025200124955243,0.581404305870522,1
1.0192295006985583,1.3317152212093346,2.814263091409267,-1.6548422304123511,-0.8702295178579171,0.7299239225996139,1
-0.15143674200056675,-0.37959035434845034,-0.5208759983594253,-0.2328739834177821,-0.7544041333846312,-1.2246515418819182,1
0.2275316328175822,0.4242869863010372,1.0764087821601116,-0.7265673470779442,-0.6762133723469552,1.7323911661331186,1
-0.8117911524586343,-0.3107003214238689,-0.817469235935021,0.8097932646671501,-0.6169166031889334,-0.4132700764173708,1
-0.1781720832726195,0.030826374680385515,0.4645926104302954,-0.8699683019326698,-1.0416786917366458,-0.20697349014391955,1
-0.47279327236753843,-0.52897686343802,-0.6967996103689329,0.48905677785467233,0.5512289824224775,-2.0396803877645158,1
0.17266478711623523,0.5989136843394957,0.7827793599492968,0.47975213574577774,-0.7384163196390635,2.3948379311939805,1
-0.5605314780981017,0.017061482720599694,-0.4209530803468047,-0.3970735500453306,0.7853871926615195,0.27333188054569896,1
-0.401984136513083,-0.2436791225803701,0.2569138337981338,-0.5131079104621314,-1.0465938901111824,-0.03022818354240382,1
-0.16256818520677457,-0.3340443541559868,-0.10382483631522547,-0.2186433543100613,0.4276972416833425,-1.582528652239696,1
-0.16807474735406325,-0.183543101930333,0.8405737595625282,-0.7506499501833179,-0.723310327754762,-0.17312408597053852,1
-0.19929674175514872,-0.35570534332970316,-0.3951255464537121,-0.38065359338257576,-0.9316886675800875,0.3761655134774899,1
0.9106032743087272,2.717783557960254,2.167304537497046,-1.6542948985235926,-0.4190434455369546,1.2278636545615198,1
0.7782351751110973,-0.017331621683883164,1.1306042631161088,-0.7845845272863446,-0.9794604084121677,1.4573513674284422,1
0.8842796828491487,-0.23353714581285814,0.44109378860953113,-0.9197755038096929,-0.9781568456607305,1.0487617438719843,1
-0.7756470913337153,-0.7158220205563043,-1.0334043553690735,1.399269708860049,0.5924138973517075,-1.7078129560486657,1
0.8063903433227176,0.3163426926235421,0.12735276213770141,-0.35438166272216787,-0.8866199024531933,1.9922871056130746,1
1.2820229025648429,0.381948604838385,1.4858387046948742,-1.361472338037798,-0.9293499226436855,1.3398960773141624,1
-0.613625906503222,-0.15651058088028896,-0.3961840519411333,-0.050612464461203426,1.9164770900592822,-1.1974434765020485,1
-0.6260233620638774,-0.17698578936513126,-0.3102334063624811,0.2619140440198969,-0.025712555331248114,-1.7399886357277143,1
-0.7003702333760881,-0.6641066821254138,-1.3022647491742179,1.0270840245042723,-0.039062571509201754,-0.1141286449943053,1
-0.43571685821897016,-0.15941219169039073,-0.5541130706644704,-0.07469506756657728,-0.9980170075796853,-1.1283253497840924,1
-0.06338380796506604,0.20896123494122684,1.0474057318047534,-1.0188425756749804,-0.19479231220883517,-0.6977630710660369,1
0.8107279146230959,0.25358921137456203,1.26693976989604,-0.5437584962326071,-1.0423496431528267,2.3844206699412553,1
-0.4316490540371099,-0.3379077041423183,0.04457763302131475,-0.29308049118121654,-0.6886508945989029,-0.5222094563044855,1
-0.5797748658857041,-0.16522087773773195,0.0767561998389385,-0.21919068619881973,-0.26049187488126896,0.07158782489683302,1
0.5216511497271872,0.5211658150247543,0.653641690483834,-1.0303365453389086,-0.9952718577854822,1.194402554470824,1
0.7441924578567382,0.7824965784565922,1.8127051992107341,-1.3187804507146352,-0.382505348415789,0.8687894964453953,1
-0.17870925113142247,-0.07298134765389477,0.4639575071378429,-0.8442437031610205,-0.8933869267363893,-0.3766623742773291,1
-0.36488169220395616,0.11960145795894085,0.4567596698233743,-0.7249253514116688,-0.12788887099536814,-0.8316610306126395,1
-0.3544767271151602,-0.3400169730174581,-0.28377076917693594,-0.295817150625009,-0.9577215825279066,-0.22367056569938146,1
0.48427657192130996,0.7342074358410196,1.3308735013363189,-0.7167153730802913,-0.8849137688520476,2.391477092409361,1
0.24098922582644788,0.12238285137201402,1.2673631720910088,-0.8010044839490995,-1.031794618874278,1.3100636119271791,1
-0.8613762419447907,-0.5874079828211046,-1.1130039680231945,1.1091838078180465,1.344446916672001,-0.32168387208749416,1
-0.6031144543939585,-0.1765540996212555,-0.5979351978437344,-0.02379320191203711,-0.313612057002334,0.3953798706724274,1
-0.944178182682125,-0.624658982618588,-1.4665448008220852,2.200563594002485,1.5739506410867938,-1.1496686845358208,1
0.20078445965436617,-0.05327115896832617,1.2821822489149146,-0.9252488226972778,-0.8948016757225079,0.5472201567982745,1
-0.8165925338926046,-0.38133350660536636,-0.8274191875167856,0.7813320064517085,-0.8723075502440316,-1.8472783927532161,1
-0.3549263389793565,0.16192344614018023,0.5916132689209148,-0.7293040065217368,-0.8450055786176076,-0.07482959386737739,1
-0.9509862528573502,-0.6142055335042289,-1.5296317278724256,1.9860094936091548,0.5631834196547749,-0.3410053476500687,1
0.23964748936855676,0.23393913138750763,1.3099150926853667,-0.7993624882828241,-1.018939189740252,1.4619574572368452,1
-0.6664292703857311,-0.40760100785613684,-0.5953947846739213,0.28325998768147886,-0.6782223925874056,-0.26390690254313515,1
-0.40630987592229817,-0.1473467365704196,-0.16521815458569125,-0.27666053451846173,-1.0470348010418156,-0.23730137798122486,1
-0.21479178642229355,0.04745462646030933,0.15402710042073228,-1.0068012741222934,-0.43832850624203995,0.2260659008257482,1
0.28860312224483825,0.011061541723439964,-0.1842712533592839,-0.5185812293497164,-0.8694627162394246,1.0573579928748762,1
-0.222179619264509,-0.09797017295445087,0.15572070920060702,-0.5798824008906678,-0.43330595564091434,1.072849986794418,1
-0.4655994825403974,-0.38629520644636905,-0.05873250255105545,-0.09823033878319237,-0.5598052186436152,-0.33001232517129303,1
0.9397097265698573,0.1933930820260105,0.7000042308329101,-0.7566706009596614,-0.7599596111106091,1.4845594328083116,1
-0.7928601265977366,-0.6780409713264672,-1.2419299363911733,1.0823645452688802,1.3602430300129458,-1.0092097249714347,1
1.0340217310306172,0.9469649064461256,2.4677083948273606,-1.4222261776899907,-0.9102297242865761,1.9720952933134466,1
1.0023808876823594,0.6758145674478984,2.7623963225255976,-1.531145223552931,-1.0531117038683684,0.8993450108139305,1
-0.7185960785236674,-0.3977158591640953,-0.5454333256676109,0.766554045455229,-0.7962523317138571,-1.1174394456729535,1
0.3211692194820475,0.1526830998503835,1.293614108179071,-1.1600542029746719,-0.6751935261943603,0.4043644237580043,1
-0.192722943024952,-0.20189264825862233,-0.2659878769882493,-0.5267912076810939,-0.7220834451651741,-0.20172469012969202,1
1.099896968270076,-0.4698408329541761,-0.8223383611771613,0.02382467240995184,1.8025495395917657,-1.8208710371714352,1
