device_age_months,battery_capacity_mah,avg_charging_cycles_per_week,fast_charging_usage_percent,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,target
0.9738981987886461,0.4903440031958131,1.011048553983498,1.8037023212592054,1.3715850376186014,0.7974230699855498,2,1
0.2665140513783161,-1.5231134421743464,0.648519083170316,0.4448828832776848,1.618585234767366,0.19623862615512644,2,3
-0.723823754996146,-1.5231134421743464,0.9451341047447371,-0.9634299779415734,-1.3101313885679882,0.0559622559280278,2,3
1.256851857752778,-1.5231134421743464,-0.010625409217287525,0.530371523415595,-0.7455595093708115,-1.0261697429667342,2,1
-1.218992658183377,-1.5231134421743464,1.076963003222258,1.5607346071830397,1.3715850376186014,-0.14443255868211333,0,3
-0.29939326654994797,-0.1808084785942401,0.5826046339315554,-1.341379755393387,1.1951563253694837,-1.1864855946548474,2,3
0.9738981987886461,-1.5231134421743464,1.1428774524610188,-0.023054936424560614,0.9834418706705422,0.3966334407652676,2,1
-0.440870096032014,1.1614964849858662,-0.1754115323141887,-1.8093175750956325,0.4541557339231891,0.3365149963822251,1,3
-0.15791643706788197,-1.5231134421743464,1.044005778602878,-0.6754682427401913,3.0653006752101315,0.1761991446941124,2,3
-1.006777413960278,0.4903440031958131,-0.8015988000824119,1.259274665644093,0.4188699914733656,1.2382916621278601,2,2
-1.006777413960278,1.1614964849858662,0.31894683697651427,-1.6023450779196393,-0.18098763017363473,0.7974230699855498,1,2
-0.08717802232684896,0.4903440031958131,0.022331815402092534,0.7778386396042826,-1.1689884187686939,2.079949883490453,1,3
0.7616829545655471,0.4903440031958131,-0.7686415754630319,-0.15803699980020836,0.03072682452530644,0.9777784031346769,2,3
1.0446366135296792,-0.1808084785942401,-1.4937005170893958,-0.4459987350015905,-0.5691307971216938,0.15615966323309835,1,3
-0.08717802232684896,-0.1808084785942401,0.8133052062672169,-1.1928994856801747,-0.2868448575231053,-0.3047484103702264,1,3
-1.572684731888542,0.4903440031958131,-0.5049837785079905,1.0028087452303622,1.15987058291966,-1.4269593721870166,2,2
-0.22865485180891498,0.4903440031958131,0.15416071387961336,-0.19853161881290293,0.5952987037224834,1.3785680323549587,0,3
-1.643423146629575,-1.5231134421743464,-0.9004704739405527,-0.014056132199517622,0.3835842490235419,0.5769887739143946,1,2
-0.08717802232684896,1.1614964849858662,-0.9004704739405527,-0.7564574807655803,-0.4985593122220466,-0.46506426205833923,2,3
1.3275902724938111,-1.5231134421743464,-0.40611210464985004,-1.629341490594769,0.17186979432460076,0.29643603346019703,1,1
0.33725246611934906,-0.1808084785942401,1.241749126319159,0.012940280475611991,4.053301463805191,0.13612018177208396,0,1
0.9031597840476131,-0.1808084785942401,-1.1311710462762137,-0.07254835966229818,1.3010135527189544,-0.10435359576008524,0,3
-1.643423146629575,-1.5231134421743464,1.8679363940873823,0.7778386396042826,-0.6397022820213407,0.9176599587516344,2,2
-0.29939326654994797,1.1614964849858662,1.274706350938539,0.4763786980653358,-0.18098763017363473,-1.5471962609531014,0,3
0.5494677103424481,0.4903440031958131,-0.9663849231793128,0.2064145713140403,0.06601256697513018,0.8575415143685923,2,3
-0.936038999219245,-1.5231134421743464,0.9121768801253571,1.965680797309983,-0.32213059997292887,1.3184495879719171,2,2
-0.22865485180891498,-0.1808084785942401,0.7473907570284563,0.9353177135425382,3.0653006752101315,-1.126367150271805,1,3
1.3275902724938111,1.1614964849858662,0.18711793849899344,-1.6653367074949414,-0.2162733726234583,-1.9680253716343978,2,1
-0.016439607585815957,-0.1808084785942401,1.1758346770803987,-0.9814275863916598,0.06601256697513018,0.45675188514831006,1,1
1.681282346198976,1.1614964849858662,0.41781851083465443,0.1614205501888244,1.0540133555701894,0.9577389216736628,1,1
