device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,target
-0.14369481755769895,1.1233367870367306,0.7659446854123361,0.7516196418734338,0.7732278172796874,0.623355169322061,1.1312388008432905,-1.1509348819417853,0.5356368766449607,2,1,-1.3327118849434032,10.0,0.31798260125999234,3
0.2786255293431368,0.44723010256731643,-0.22271719639269583,-0.24288652576757774,1.4068914294475103,-0.3384298592152526,0.6966672435686633,-1.0799196529411756,-0.5373962486782589,1,0,-1.3327118849434032,10.0,0.8869836549285469,3
-1.5514293072271512,-1.581089950840926,-2.20004096000276,-1.8340963939931956,-0.17726760097204575,-1.3954411282018053,1.1312388008432905,0.3758925415713196,-1.7521507301762436,1,1,0.3047715625328734,10.0,-0.05636019720616159,2
-1.1994956848097882,1.1233367870367306,0.9740840289502377,1.282022931281973,-0.2168715767325338,1.1137703076356424,-1.0416189855298459,1.6186590490819865,-0.4361667085534269,0,1,0.3047715625328734,10.0,0.31798260125999234,3
-0.6364018889420073,-0.22887658190209773,1.390362716026041,1.1825723145178717,-0.2564755524930233,1.6327533180839944,-1.4761905428044733,-0.9023815804396519,-0.8815766851026878,1,1,0.3047715625328734,10.0,-0.5055715553655461,3
-0.2844682665246442,-0.22887658190209773,0.7139098495278609,0.2543665580529282,0.4563960111957773,-0.40984953955218184,-0.6070474282552186,-0.9733968094402614,-0.01100264002913216,1,1,0.3047715625328734,10.0,0.10835063411894663,3
0.7009458762439724,1.1233367870367306,1.390362716026041,1.2157225201059052,-1.3257828980262234,0.7661945299959195,1.1312388008432905,-0.582813049936909,0.9203091291193226,0,0,-1.3327118849434032,10.0,-1.344099423929731,1
0.0674653558927189,-1.581089950840926,-0.5869610475840236,-0.6075387872359485,1.2484755264055554,1.128054243703028,1.1312388008432905,0.5179229995725388,0.25219416429543096,0,1,-1.3327118849434032,10.0,1.2763001653333466,3
1.4751998455621713,0.44723010256731643,0.24559632656758226,-0.11028570341544308,0.5356039627167563,1.3994490289833592,1.1312388008432905,0.8729991445755865,1.790883174192878,1,2,-2.1514536086815412,10.0,0.752220247480731,1
-0.49562843997506206,-1.581089950840926,0.14152665479863188,-0.0771354978274089,0.2583761323933328,-0.6336312046078932,1.5658103581179177,-0.050198832432337456,0.49514506059502805,2,0,-1.3327118849434032,10.0,0.21316661768946948,3
0.4897857027935546,0.44723010256731643,0.8179795212968116,0.6521690251093325,-0.05845567369057875,1.3613585328036633,-0.6070474282552186,-0.22773690493386128,0.009243267995834177,2,0,-0.5139701612052648,10.0,-0.11625504496074561,1
0.419398978310082,0.44723010256731643,0.08949181891415624,0.4864179971691639,-0.8505351889003568,0.6185938572995994,0.26209568629403596,2.3643189535883864,-1.529445741901613,1,0,0.3047715625328734,10.0,0.003534650548423095,3
1.4048131210786987,0.44723010256731643,1.0781537007191886,0.2543665580529282,0.09996022935137772,-0.9050259898882245,-0.17247587098059133,-0.582813049936909,-1.2662489375770498,1,0,-0.5139701612052648,10.0,-0.11625504496074561,1
-0.9179487868758978,1.1233367870367306,0.08949181891415624,0.35381717481702896,-0.49409940705595584,0.3995735042663496,1.5658103581179177,-1.1154272674414805,0.029489176020800513,0,1,-1.3327118849434032,10.0,-0.790072082199823,3
1.6159732945291165,-0.22887658190209773,0.3496659983365331,0.38696738040506257,-0.2564755524930233,-0.3479524832601763,1.5658103581179177,-1.2574577254426995,-0.41592080052846053,2,2,-2.1514536086815412,10.0,-0.6403349628133612,1
0.0674653558927189,-0.22887658190209773,0.19356149068310707,0.08861553011275965,-1.2465749465052458,0.909033890669778,1.5658103581179177,1.1925676750783296,-0.334937168428595,2,1,-1.3327118849434032,10.0,-0.7301772344452383,3
1.0528794986613355,-0.22887658190209773,-0.7430655552374495,-1.104791871056454,-1.4445948253076903,-0.00513801764291612,0.26209568629403596,-0.1922292904335565,-0.2539535363287293,1,0,0.3047715625328734,10.0,-1.344099423929731,3
-1.5514293072271512,-1.581089950840926,0.7659446854123361,0.7516196418734338,-0.13766362521155628,-0.3098619870804808,1.5658103581179177,-0.7958587369387375,-0.6183798807781246,2,1,-1.3327118849434032,10.0,-0.37080814791773087,2
1.193652947628281,0.44723010256731643,0.7139098495278609,0.022315118936691872,-0.09805964945106681,0.4471866244909691,-1.0416189855298459,-0.47629020643599457,1.1227682093689866,2,0,0.3047715625328734,10.0,-0.23604474046991497,1
0.982492774177863,1.1233367870367306,-1.6276577652735311,-1.33684331017269,-0.7317232616188898,1.1137703076356424,-0.6070474282552186,0.056324011068576936,-1.0030521332524862,0,1,0.3047715625328734,10.0,-0.6403349628133612,3
