device_age_months,battery_capacity_mah,avg_charging_cycles_per_week,avg_battery_temp_celsius,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,target
0.9738981987886461,0.4903440031958131,1.011048553983498,1.1369216050202264,1.5328199020076552,1.3715850376186014,0.7974230699855498,2,2,-2.1075788487556264,0.02743619790306621,1.4248354945159738,1
0.2665140513783161,-1.5231134421743464,0.648519083170316,1.372745268874746,-0.635364863760783,1.618585234767366,0.19623862615512644,2,0,0.34119595615021386,0.02743619790306621,1.7066480724156063,3
-0.723823754996146,-1.5231134421743464,0.9451341047447371,-0.9854913696704439,0.2319090425465922,-1.3101313885679882,0.0559622559280278,2,0,-0.4750623121517329,0.02743619790306621,-1.289464597885745,3
1.256851857752778,-1.5231134421743464,-0.010625409217287525,0.3508427255051631,-1.5026387700681583,-0.7455595093708115,-1.0261697429667342,2,0,1.1574542244521606,0.02743619790306621,0.07510156878615716,1
-1.218992658183377,-1.5231134421743464,1.076963003222258,2.669775420074602,1.0991829488539675,1.3715850376186014,-0.14443255868211333,0,0,-1.2913205804536796,0.02743619790306621,2.7745694202457902,3
-0.29939326654994797,-0.1808084785942401,0.5826046339315554,-0.4745400979856525,-0.635364863760783,1.1951563253694837,-1.1864855946548474,2,0,1.1574542244521606,0.02743619790306621,-0.05838859969261568,3
0.9738981987886461,-1.5231134421743464,1.1428774524610188,0.31153878152941217,0.2319090425465922,0.9834418706705422,0.3966334407652676,2,0,0.34119595615021386,0.02743619790306621,0.5942300017591636,1
-0.440870096032014,1.1614964849858662,-0.1754115323141887,0.2329308935779047,1.0991829488539675,0.4541557339231891,0.3365149963822251,1,0,-0.4750623121517329,0.02743619790306621,0.3420819057437035,3
-0.15791643706788197,-1.5231134421743464,1.044005778602878,2.158824148389809,-1.5026387700681583,3.0653006752101315,0.1761991446941124,2,0,1.1574542244521606,0.02743619790306621,2.8635628658983054,3
-1.006777413960278,0.4903440031958131,-0.8015988000824119,0.5473624453839289,-1.5026387700681583,0.4188699914733656,1.2382916621278601,2,0,1.1574542244521606,0.02743619790306621,0.6238944836433354,2
-1.006777413960278,1.1614964849858662,0.31894683697651427,-0.5138440419614049,-1.0690018169144706,-0.18098763017363473,0.7974230699855498,1,0,1.1574542244521606,0.02743619790306621,-0.5033558279551923,2
-0.08717802232684896,0.4903440031958131,0.022331815402092534,-0.4745400979856525,0.2319090425465922,-1.1689884187686939,2.079949883490453,1,0,-0.4750623121517329,0.02743619790306621,-0.7703361649127386,3
0.7616829545655471,0.4903440031958131,-0.7686415754630319,-1.06409925762195,-1.0690018169144706,0.03072682452530644,0.9777784031346769,2,1,1.1574542244521606,0.02743619790306621,-0.9186585743335977,3
1.0446366135296792,-0.1808084785942401,-1.4937005170893958,-0.04219671425236716,0.6655459957002798,-0.5691307971216938,0.15615966323309835,1,1,-0.4750623121517329,0.02743619790306621,-0.20671100911347476,3
-0.08717802232684896,-0.1808084785942401,0.8133052062672169,-0.4745400979856525,1.0991829488539675,-0.2868448575231053,-0.3047484103702264,1,1,-0.4750623121517329,0.02743619790306621,-0.5181880688972785,3
-1.572684731888542,0.4903440031958131,-0.5049837785079905,-0.9461874256946902,1.5328199020076552,1.15987058291966,-1.4269593721870166,2,1,-2.1075788487556264,0.02743619790306621,-0.45885910512893485,2
-0.22865485180891498,0.4903440031958131,0.15416071387961336,-0.317324322082639,1.0991829488539675,0.5952987037224834,1.3785680323549587,0,1,-0.4750623121517329,0.02743619790306621,-0.0880530815767875,3
-1.643423146629575,-1.5231134421743464,-0.9004704739405527,-0.5138440419614049,1.5328199020076552,0.3835842490235419,0.5769887739143946,1,0,-1.2913205804536796,0.02743619790306621,-0.3402011775922476,2
-0.08717802232684896,1.1614964849858662,-0.9004704739405527,0.7831861092384484,-1.5026387700681583,-0.4985593122220466,-0.46506426205833923,2,1,1.9737124927541074,0.02743619790306621,0.5200687970487344,3
1.3275902724938111,-1.5231134421743464,-0.40611210464985004,-1.1034032015977022,1.0991829488539675,0.17186979432460076,0.29643603346019703,1,0,-0.4750623121517329,0.02743619790306621,-0.9186585743335977,1
0.33725246611934906,-0.1808084785942401,1.241749126319159,1.3334413248989923,-0.635364863760783,4.053301463805191,0.13612018177208396,0,0,-0.4750623121517329,0.02743619790306621,2.433427878577814,1
0.9031597840476131,-0.1808084785942401,-1.1311710462762137,0.66527427731119,-0.635364863760783,1.3010135527189544,-0.10435359576008524,0,1,0.34119595615021386,0.02743619790306621,1.0095327481375684,3
-1.643423146629575,-1.5231134421743464,1.8679363940873823,0.3901466694809168,-0.635364863760783,-0.6397022820213407,0.9176599587516344,2,2,0.34119595615021386,0.02743619790306621,0.1344305325545008,2
-0.29939326654994797,1.1614964849858662,1.274706350938539,1.17622554899598,0.2319090425465922,-0.18098763017363473,-1.5471962609531014,0,0,-0.4750623121517329,0.02743619790306621,0.9798682662533972,3
0.5494677103424481,0.4903440031958131,-0.9663849231793128,0.3901466694809168,1.5328199020076552,0.06601256697513018,0.8575415143685923,2,1,-1.2913205804536796,0.02743619790306621,0.3420819057437035,3
-0.936038999219245,-1.5231134421743464,0.9121768801253571,0.5473624453839289,-0.2017279106070954,-0.32213059997292887,1.3184495879719171,2,1,0.34119595615021386,0.02743619790306621,0.3717463876278753,2
-0.22865485180891498,-0.1808084785942401,0.7473907570284563,0.6259703333354364,0.6655459957002798,3.0653006752101315,-1.126367150271805,1,1,-1.2913205804536796,0.02743619790306621,1.498996699226403,3
1.3275902724938111,1.1614964849858662,0.18711793849899344,0.4294506134566705,0.6655459957002798,-0.2162733726234583,-1.9680253716343978,2,1,0.34119595615021386,0.02743619790306621,0.29758518291744546,1
-0.016439607585815957,-0.1808084785942401,1.1758346770803987,1.7657847086322775,-1.0690018169144706,0.06601256697513018,0.45675188514831006,1,0,0.34119595615021386,0.02743619790306621,1.5583256629947466,1
1.681282346198976,1.1614964849858662,0.41781851083465443,2.5518635881473406,1.0991829488539675,1.0540133555701894,0.9577389216736628,1,0,-1.2913205804536796,0.02743619790306621,2.566918047056587,1
0.12503722189625005,1.1614964849858662,-0.5049837785079905,0.5866663893596826,-0.2017279106070954,-0.2868448575231053,-0.8858933727396356,1,1,0.34119595615021386,0.02743619790306621,0.40141086951204713,3
1.186113443011745,1.1614964849858662,0.3848612862152744,0.508058501408178,1.0991829488539675,-0.9925597065195763,-1.4069198907260025,1,0,-0.4750623121517329,0.02743619790306621,0.1344305325545008,1
0.19577563663728306,-1.5231134421743464,0.022331815402092534,0.3508427255051631,-0.2017279106070954,-0.7455595093708115,-1.8878674457903413,2,1,0.34119595615021386,0.02743619790306621,0.07510156878615716,3
-0.653085340255113,-1.5231134421743464,-1.7573583140444373,-1.5750505293067414,-1.5026387700681583,-0.780845251820635,1.0779758104397474,0,1,1.1574542244521606,0.02743619790306621,-1.6157738986116348,2
-0.723823754996146,-1.5231134421743464,0.18711793849899344,1.0583137170687218,1.5328199020076552,-0.2868448575231053,-0.10435359576008524,2,0,-0.4750623121517329,0.02743619790306621,0.8463780977746237,3
