device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,gaming_hours_per_week,signal_strength_avg,usage_intensity_score,target
0.9738981987886461,0.4903440031958131,0.8031778351672503,1.011048553983498,1.3715850376186014,2,0.02743619790306621,1
0.2665140513783161,-1.5231134421743464,0.6512411498252477,0.648519083170316,1.618585234767366,0,0.02743619790306621,3
-0.723823754996146,-1.5231134421743464,0.8538233969479181,0.9451341047447371,-1.3101313885679882,0,0.02743619790306621,3
1.256851857752778,-1.5231134421743464,-0.0071511533234303246,-0.010625409217287525,-0.7455595093708115,0,0.02743619790306621,1
-1.218992658183377,-1.5231134421743464,1.056405644070588,1.076963003222258,1.3715850376186014,0,0.02743619790306621,3
-0.29939326654994797,-0.1808084785942401,0.9551145205092533,0.5826046339315554,1.1951563253694837,0,0.02743619790306621,3
0.9738981987886461,-1.5231134421743464,1.1576967676319232,1.1428774524610188,0.9834418706705422,0,0.02743619790306621,1
-0.440870096032014,1.1614964849858662,-0.614897894691441,-0.1754115323141887,0.4541557339231891,0,0.02743619790306621,3
-0.15791643706788197,-1.5231134421743464,1.056405644070588,1.044005778602878,3.0653006752101315,0,0.02743619790306621,3
-1.006777413960278,0.4903440031958131,-0.5136067711301058,-0.8015988000824119,0.4188699914733656,0,0.02743619790306621,2
-1.006777413960278,1.1614964849858662,-0.15908783866543288,0.31894683697651427,-0.18098763017363473,0,0.02743619790306621,2
-0.08717802232684896,0.4903440031958131,-0.2097334004461007,0.022331815402092534,-1.1689884187686939,0,0.02743619790306621,3
0.7616829545655471,0.4903440031958131,-1.0200623889367813,-0.7686415754630319,0.03072682452530644,1,0.02743619790306621,3
1.0446366135296792,-0.1808084785942401,-1.7797458156467945,-1.4937005170893958,-0.5691307971216938,1,0.02743619790306621,3
-0.08717802232684896,-0.1808084785942401,1.208342329412591,0.8133052062672169,-0.2868448575231053,1,0.02743619790306621,3
-1.572684731888542,0.4903440031958131,-0.7161890182527761,-0.5049837785079905,1.15987058291966,1,0.02743619790306621,2
-0.22865485180891498,0.4903440031958131,-0.2603789622267681,0.15416071387961336,0.5952987037224834,1,0.02743619790306621,3
-1.643423146629575,-1.5231134421743464,-0.7668345800334435,-0.9004704739405527,0.3835842490235419,0,0.02743619790306621,2
-0.08717802232684896,1.1614964849858662,-0.2603789622267681,-0.9004704739405527,-0.4985593122220466,1,0.02743619790306621,3
1.3275902724938111,-1.5231134421743464,-0.5136067711301058,-0.40611210464985004,0.17186979432460076,0,0.02743619790306621,1
0.33725246611934906,-0.1808084785942401,1.3096334529739257,1.241749126319159,4.053301463805191,0,0.02743619790306621,1
0.9031597840476131,-0.1808084785942401,-0.614897894691441,-1.1311710462762137,1.3010135527189544,1,0.02743619790306621,3
-1.643423146629575,-1.5231134421743464,1.7147979472192665,1.8679363940873823,-0.6397022820213407,2,0.02743619790306621,2
-0.29939326654994797,1.1614964849858662,1.1576967676319232,1.274706350938539,-0.18098763017363473,0,0.02743619790306621,3
0.5494677103424481,0.4903440031958131,-0.46296120934943846,-0.9663849231793128,0.06601256697513018,1,0.02743619790306621,3
-0.936038999219245,-1.5231134421743464,0.2967222173605748,0.9121768801253571,-0.32213059997292887,1,0.02743619790306621,2
-0.22865485180891498,-0.1808084785942401,0.49930446448324517,0.7473907570284563,3.0653006752101315,1,0.02743619790306621,3
1.3275902724938111,1.1614964849858662,0.8538233969479181,0.18711793849899344,-0.2162733726234583,1,0.02743619790306621,1
-0.016439607585815957,-0.1808084785942401,0.9551145205092533,1.1758346770803987,0.06601256697513018,0,0.02743619790306621,1
1.681282346198976,1.1614964849858662,0.19543109379924006,0.41781851083465443,1.0540133555701894,0,0.02743619790306621,1
