avg_charging_cycles_per_week,avg_battery_temp_celsius,overnight_charging_freq_per_week,gaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,thermal_stress_index,target
1.011048553983498,1.1369216050202264,1.5328199020076552,1.3715850376186014,2,2,-2.1075788487556264,1.4248354945159738,1
0.648519083170316,1.372745268874746,-0.635364863760783,1.618585234767366,2,0,0.34119595615021386,1.7066480724156063,3
0.9451341047447371,-0.9854913696704439,0.2319090425465922,-1.3101313885679882,2,0,-0.4750623121517329,-1.289464597885745,3
-0.010625409217287525,0.3508427255051631,-1.5026387700681583,-0.7455595093708115,2,0,1.1574542244521606,0.07510156878615716,1
1.076963003222258,2.669775420074602,1.0991829488539675,1.3715850376186014,0,0,-1.2913205804536796,2.7745694202457902,3
0.5826046339315554,-0.4745400979856525,-0.635364863760783,1.1951563253694837,2,0,1.1574542244521606,-0.05838859969261568,3
1.1428774524610188,0.31153878152941217,0.2319090425465922,0.9834418706705422,2,0,0.34119595615021386,0.5942300017591636,1
-0.1754115323141887,0.2329308935779047,1.0991829488539675,0.4541557339231891,1,0,-0.4750623121517329,0.3420819057437035,3
1.044005778602878,2.158824148389809,-1.5026387700681583,3.0653006752101315,2,0,1.1574542244521606,2.8635628658983054,3
-0.8015988000824119,0.5473624453839289,-1.5026387700681583,0.4188699914733656,2,0,1.1574542244521606,0.6238944836433354,2
0.31894683697651427,-0.5138440419614049,-1.0690018169144706,-0.18098763017363473,1,0,1.1574542244521606,-0.5033558279551923,2
0.022331815402092534,-0.4745400979856525,0.2319090425465922,-1.1689884187686939,1,0,-0.4750623121517329,-0.7703361649127386,3
-0.7686415754630319,-1.06409925762195,-1.0690018169144706,0.03072682452530644,2,1,1.1574542244521606,-0.9186585743335977,3
-1.4937005170893958,-0.04219671425236716,0.6655459957002798,-0.5691307971216938,1,1,-0.4750623121517329,-0.20671100911347476,3
0.8133052062672169,-0.4745400979856525,1.0991829488539675,-0.2868448575231053,1,1,-0.4750623121517329,-0.5181880688972785,3
-0.5049837785079905,-0.9461874256946902,1.5328199020076552,1.15987058291966,2,1,-2.1075788487556264,-0.45885910512893485,2
0.15416071387961336,-0.317324322082639,1.0991829488539675,0.5952987037224834,0,1,-0.4750623121517329,-0.0880530815767875,3
-0.9004704739405527,-0.5138440419614049,1.5328199020076552,0.3835842490235419,1,0,-1.2913205804536796,-0.3402011775922476,2
-0.9004704739405527,0.7831861092384484,-1.5026387700681583,-0.4985593122220466,2,1,1.9737124927541074,0.5200687970487344,3
-0.40611210464985004,-1.1034032015977022,1.0991829488539675,0.17186979432460076,1,0,-0.4750623121517329,-0.9186585743335977,1
1.241749126319159,1.3334413248989923,-0.635364863760783,4.053301463805191,0,0,-0.4750623121517329,2.433427878577814,1
-1.1311710462762137,0.66527427731119,-0.635364863760783,1.3010135527189544,0,1,0.34119595615021386,1.0095327481375684,3
1.8679363940873823,0.3901466694809168,-0.635364863760783,-0.6397022820213407,2,2,0.34119595615021386,0.1344305325545008,2
1.274706350938539,1.17622554899598,0.2319090425465922,-0.18098763017363473,0,0,-0.4750623121517329,0.9798682662533972,3
-0.9663849231793128,0.3901466694809168,1.5328199020076552,0.06601256697513018,2,1,-1.2913205804536796,0.3420819057437035,3
0.9121768801253571,0.5473624453839289,-0.2017279106070954,-0.32213059997292887,2,1,0.34119595615021386,0.3717463876278753,2
0.7473907570284563,0.6259703333354364,0.6655459957002798,3.0653006752101315,1,1,-1.2913205804536796,1.498996699226403,3
0.18711793849899344,0.4294506134566705,0.6655459957002798,-0.2162733726234583,2,1,0.34119595615021386,0.29758518291744546,1
1.1758346770803987,1.7657847086322775,-1.0690018169144706,0.06601256697513018,1,0,0.34119595615021386,1.5583256629947466,1
0.41781851083465443,2.5518635881473406,1.0991829488539675,1.0540133555701894,1,0,-1.2913205804536796,2.566918047056587,1
-0.5049837785079905,0.5866663893596826,-0.2017279106070954,-0.2868448575231053,1,1,0.34119595615021386,0.40141086951204713,3
0.3848612862152744,0.508058501408178,1.0991829488539675,-0.9925597065195763,1,0,-0.4750623121517329,0.1344305325545008,1
0.022331815402092534,0.3508427255051631,-0.2017279106070954,-0.7455595093708115,2,1,0.34119595615021386,0.07510156878615716,3
-1.7573583140444373,-1.5750505293067414,-1.5026387700681583,-0.780845251820635,0,1,1.1574542244521606,-1.6157738986116348,2
0.18711793849899344,1.0583137170687218,1.5328199020076552,-0.2868448575231053,2,0,-0.4750623121517329,0.8463780977746237,3
-1.0322993724180731,-0.04219671425236716,-1.0690018169144706,-0.03984466037434056,0,0,1.1574542244521606,-0.0435563587505301,3
