device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,target
-0.35653942971270464,-1.5081408270183725,-0.1224783761498141,-0.35203041383648853,1.543814992825267,-0.5721074929938957,1.5375814420951721,2.0845704066146222,1.1147582072837332,1,0,-0.46398750097748676,0.03175902573527178,2.0116686451303303,3
0.8468102513552382,-1.5081408270183725,0.38341056881680874,0.11335831300802192,1.273570819653139,-0.31757242925110024,0.22540963124913627,1.7653610431465803,0.27365001731808464,2,0,0.3576758017243926,0.03175902573527178,1.6475724670623562,1
-0.4981099804265803,-1.5081408270183725,0.8892995137834315,0.8446834551922533,0.8875077151215254,-0.7993709427642491,-0.211980972366209,-0.2917659658696888,0.49394025754718307,2,0,0.3576758017243926,0.03175902573527178,0.6717947098401857,3
1.5546630049246164,1.1638833288645924,-0.3754228486331255,-0.48499862150634854,-0.5023194611922843,-0.031220482540454814,0.6628002348644815,-0.3981690870257028,1.174837363709851,1,0,-0.46398750097748676,0.03175902573527178,-0.5661322955909261,1
1.4838777295676786,1.1638833288645924,0.38341056881680874,0.41253678026520746,-0.30928790892647745,-0.11758059345318903,0.22540963124913627,-0.575507622285726,-1.108170580482624,0,0,0.3576758017243926,0.03175902573527178,-0.4641853657318936,1
-1.4891038354237098,-0.17212874907689008,1.3445995642533919,1.5095244935415542,0.6944761628557186,-0.5357453410306393,0.6628002348644815,0.5594590033784224,-1.0681178095318788,1,0,-0.46398750097748676,0.03175902573527178,0.8028693339446562,2
-1.418318560066772,-1.5081408270183725,2.052844087206664,1.7422188569638093,2.0070907182632043,-1.5766119409788577,1.5375814420951721,0.31118505401439017,0.5540194139733009,0,0,-1.2856508036793661,0.03175902573527178,1.8805940210258596,3
-1.3475332847098342,0.49587728989385116,-1.893089683532994,-1.7814386462874854,-0.5409257716454462,-1.7175152798364768,-1.0867621795968996,0.09837881170236212,-0.367194317893838,2,0,1.179339104426272,0.03175902573527178,-0.4496215186091743,2
-1.0643921832820828,1.1638833288645924,0.13046609633349732,0.14660036492548745,0.7330824733088778,1.6368932387739386,0.22540963124913627,-0.25629825881768425,0.21357086089196675,2,1,-0.46398750097748676,0.03175902573527178,0.584411627103872,3
0.2097427731427979,1.1638833288645924,-0.6283673211164369,-0.9171452964333944,1.9298780973568805,0.9005596615179936,-1.0867621795968996,-0.6109753293377307,-0.8278011838274076,0,0,1.179339104426272,0.03175902573527178,1.5164978429578857,3
-0.1441836036418912,1.1638833288645924,0.23164388532682198,0.14660036492548745,0.540050921043071,-0.5448358790214536,0.6628002348644815,0.8432006597944598,-1.5086982899900756,0,0,-0.46398750097748676,0.03175902573527178,0.7446139454537803,3
-1.418318560066772,1.1638833288645924,-0.47660063762645016,-0.9171452964333944,-1.2358393598023512,2.0914201383146453,0.6628002348644815,-0.07895972355766108,0.13346531899047667,1,0,-2.1073141063812453,0.03175902573527178,-1.104994639131528,2
-1.5598891107806476,0.49587728989385116,-0.9319006880964105,-1.2495658156080447,0.385625679230426,0.7642015916557816,-0.211980972366209,1.6234902149385615,1.1948637491852239,1,1,0.3576758017243926,0.03175902573527178,0.8465608753128134,2
1.5546630049246164,1.1638833288645924,0.4845883578101334,0.14660036492548745,0.6558698524025567,0.40058007202321655,1.1001908384798267,0.6303944174824317,-2.029384312349763,1,1,-0.46398750097748676,0.03175902573527178,0.7883054868219376,1
1.4130924542107408,1.1638833288645924,0.5351772523067955,0.6452311436874631,-0.5409257716454462,0.700567825720083,1.5375814420951721,-0.6819107434417399,1.355074832988204,1,0,-2.1073141063812453,0.03175902573527178,-0.6680792254499587,1
-1.5598891107806476,0.49587728989385116,1.395188458750055,1.4097983377891588,0.1539878165114573,2.191416056213601,-1.0867621795968996,-0.04349201650565641,-1.008038653105761,2,2,-0.46398750097748676,0.03175902573527178,0.10380467205414606,2
