device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,target
-1.4345357683426314,-1.5195495944527402,-1.2638739572460198,-1.453137188228524,-0.8733809421216385,-1.8720728315827915,1.5365705063430513,-0.21764697316581036,-2.004263161723739,2,1,0.3425942193967195,0.02899575874052723,-0.83452574700452,2
0.9700955521826323,1.165942770834901,-0.0009703793406286263,0.027531253481476756,1.0949884740711153,-1.7415434347277132,-0.6328480231106984,0.1357698411910622,-0.4004908253177722,1,0,1.1636832559272934,0.02899575874052723,1.021112516195551,1
0.3335754967494743,1.165942770834901,-0.3040672380379223,-0.1698912054131902,0.937518920775693,0.8645434886891962,1.5365705063430513,1.8675122315397372,0.5818197307308828,1,0,-1.2995838536644282,0.02899575874052723,1.4219303810467663,3
1.6773400582194746,-0.17680341180891956,0.8578040536350374,0.7843173459110323,0.2682733192701588,-0.5037646714467978,1.5365705063430513,1.6908038243613008,-0.2601607458822502,2,0,-2.120672890195002,0.02899575874052723,0.7687457124003414,1
0.05067769433473737,-1.5195495944527402,-1.2638739572460198,-1.189907243035635,0.22890593094630318,-0.31472209669116696,-1.5006154348921983,0.10042815975537478,-0.701198138393891,2,0,1.9847722924578672,0.02899575874052723,0.21947678649312027,3
-1.010189064720526,-1.5195495944527402,-0.9607770985487258,-0.6963510957989681,1.0556210857472599,0.0273549433428312,1.1026868004523014,-0.9598222833152424,-0.7212452925989655,0,1,0.3425942193967195,0.02899575874052723,0.6351397574499359,2
-0.09077120687263109,-0.17680341180891956,-0.6071640967352164,-0.2027949485623012,-0.2828701172638128,-1.5930099831340032,-0.19896431721994853,-0.5003804246513083,1.483941669959239,2,0,1.1636832559272934,0.02899575874052723,-0.3891725638365032,3
1.535891157012106,-0.17680341180891956,-0.35458338115413823,-0.33440992115874585,1.5280297456335188,0.5899816539250655,1.1026868004523014,0.8072617884691196,-1.8037916196729935,2,1,-1.2995838536644282,0.02899575874052723,1.6000716543139732,1
0.4042999473531585,0.4945696795129907,-0.9607770985487258,-0.6634473526498571,-0.991483107093204,-0.19319472720540457,0.2349193886708014,0.20645320406243645,0.2811124176547639,2,1,-0.47849481713385433,0.02899575874052723,-0.8196806408989197,3
1.6773400582194746,0.4945696795129907,-0.6576802398514319,-0.7950623252463015,-0.007298398996827699,-0.42724743880761384,0.6688030945615513,-0.8891389204438679,0.16082949242431646,1,1,-0.47849481713385433,0.02899575874052723,-0.28525682109729883,1
