battery_capacity_mah,avg_screen_on_hours_per_day,avg_battery_temp_celsius,fast_charging_usage_percent,gaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,target
0.4903440031958131,0.8031778351672503,1.1369216050202264,1.8037023212592054,1.3715850376186014,2,2,-2.1075788487556264,0.02743619790306621,1.4248354945159738,1
-1.5231134421743464,0.6512411498252477,1.372745268874746,0.4448828832776848,1.618585234767366,2,0,0.34119595615021386,0.02743619790306621,1.7066480724156063,3
-1.5231134421743464,0.8538233969479181,-0.9854913696704439,-0.9634299779415734,-1.3101313885679882,2,0,-0.4750623121517329,0.02743619790306621,-1.289464597885745,3
-1.5231134421743464,-0.0071511533234303246,0.3508427255051631,0.530371523415595,-0.7455595093708115,2,0,1.1574542244521606,0.02743619790306621,0.07510156878615716,1
-1.5231134421743464,1.056405644070588,2.669775420074602,1.5607346071830397,1.3715850376186014,0,0,-1.2913205804536796,0.02743619790306621,2.7745694202457902,3
-0.1808084785942401,0.9551145205092533,-0.4745400979856525,-1.341379755393387,1.1951563253694837,2,0,1.1574542244521606,0.02743619790306621,-0.05838859969261568,3
-1.5231134421743464,1.1576967676319232,0.31153878152941217,-0.023054936424560614,0.9834418706705422,2,0,0.34119595615021386,0.02743619790306621,0.5942300017591636,1
1.1614964849858662,-0.614897894691441,0.2329308935779047,-1.8093175750956325,0.4541557339231891,1,0,-0.4750623121517329,0.02743619790306621,0.3420819057437035,3
-1.5231134421743464,1.056405644070588,2.158824148389809,-0.6754682427401913,3.0653006752101315,2,0,1.1574542244521606,0.02743619790306621,2.8635628658983054,3
0.4903440031958131,-0.5136067711301058,0.5473624453839289,1.259274665644093,0.4188699914733656,2,0,1.1574542244521606,0.02743619790306621,0.6238944836433354,2
1.1614964849858662,-0.15908783866543288,-0.5138440419614049,-1.6023450779196393,-0.18098763017363473,1,0,1.1574542244521606,0.02743619790306621,-0.5033558279551923,2
0.4903440031958131,-0.2097334004461007,-0.4745400979856525,0.7778386396042826,-1.1689884187686939,1,0,-0.4750623121517329,0.02743619790306621,-0.7703361649127386,3
0.4903440031958131,-1.0200623889367813,-1.06409925762195,-0.15803699980020836,0.03072682452530644,2,1,1.1574542244521606,0.02743619790306621,-0.9186585743335977,3
-0.1808084785942401,-1.7797458156467945,-0.04219671425236716,-0.4459987350015905,-0.5691307971216938,1,1,-0.4750623121517329,0.02743619790306621,-0.20671100911347476,3
-0.1808084785942401,1.208342329412591,-0.4745400979856525,-1.1928994856801747,-0.2868448575231053,1,1,-0.4750623121517329,0.02743619790306621,-0.5181880688972785,3
