battery_capacity_mah,avg_battery_temp_celsius,overnight_charging_freq_per_week,video_streaming_hours_per_week,signal_strength_avg,charging_habit_score,thermal_stress_index,target
0.4903440031958131,1.1369216050202264,1.5328199020076552,0.7974230699855498,2,-2.1075788487556264,1.4248354945159738,1
-1.5231134421743464,1.372745268874746,-0.635364863760783,0.19623862615512644,0,0.34119595615021386,1.7066480724156063,3
-1.5231134421743464,-0.9854913696704439,0.2319090425465922,0.0559622559280278,0,-0.4750623121517329,-1.289464597885745,3
-1.5231134421743464,0.3508427255051631,-1.5026387700681583,-1.0261697429667342,0,1.1574542244521606,0.07510156878615716,1
-1.5231134421743464,2.669775420074602,1.0991829488539675,-0.14443255868211333,0,-1.2913205804536796,2.7745694202457902,3
-0.1808084785942401,-0.4745400979856525,-0.635364863760783,-1.1864855946548474,0,1.1574542244521606,-0.05838859969261568,3
-1.5231134421743464,0.31153878152941217,0.2319090425465922,0.3966334407652676,0,0.34119595615021386,0.5942300017591636,1
1.1614964849858662,0.2329308935779047,1.0991829488539675,0.3365149963822251,0,-0.4750623121517329,0.3420819057437035,3
-1.5231134421743464,2.158824148389809,-1.5026387700681583,0.1761991446941124,0,1.1574542244521606,2.8635628658983054,3
0.4903440031958131,0.5473624453839289,-1.5026387700681583,1.2382916621278601,0,1.1574542244521606,0.6238944836433354,2
1.1614964849858662,-0.5138440419614049,-1.0690018169144706,0.7974230699855498,0,1.1574542244521606,-0.5033558279551923,2
0.4903440031958131,-0.4745400979856525,0.2319090425465922,2.079949883490453,0,-0.4750623121517329,-0.7703361649127386,3
0.4903440031958131,-1.06409925762195,-1.0690018169144706,0.9777784031346769,1,1.1574542244521606,-0.9186585743335977,3
-0.1808084785942401,-0.04219671425236716,0.6655459957002798,0.15615966323309835,1,-0.4750623121517329,-0.20671100911347476,3
-0.1808084785942401,-0.4745400979856525,1.0991829488539675,-0.3047484103702264,1,-0.4750623121517329,-0.5181880688972785,3
0.4903440031958131,-0.9461874256946902,1.5328199020076552,-1.4269593721870166,1,-2.1075788487556264,-0.45885910512893485,2
0.4903440031958131,-0.317324322082639,1.0991829488539675,1.3785680323549587,1,-0.4750623121517329,-0.0880530815767875,3
-1.5231134421743464,-0.5138440419614049,1.5328199020076552,0.5769887739143946,0,-1.2913205804536796,-0.3402011775922476,2
1.1614964849858662,0.7831861092384484,-1.5026387700681583,-0.46506426205833923,1,1.9737124927541074,0.5200687970487344,3
-1.5231134421743464,-1.1034032015977022,1.0991829488539675,0.29643603346019703,0,-0.4750623121517329,-0.9186585743335977,1
-0.1808084785942401,1.3334413248989923,-0.635364863760783,0.13612018177208396,0,-0.4750623121517329,2.433427878577814,1
-0.1808084785942401,0.66527427731119,-0.635364863760783,-0.10435359576008524,1,0.34119595615021386,1.0095327481375684,3
-1.5231134421743464,0.3901466694809168,-0.635364863760783,0.9176599587516344,2,0.34119595615021386,0.1344305325545008,2
1.1614964849858662,1.17622554899598,0.2319090425465922,-1.5471962609531014,0,-0.4750623121517329,0.9798682662533972,3
0.4903440031958131,0.3901466694809168,1.5328199020076552,0.8575415143685923,1,-1.2913205804536796,0.3420819057437035,3
-1.5231134421743464,0.5473624453839289,-0.2017279106070954,1.3184495879719171,1,0.34119595615021386,0.3717463876278753,2
-0.1808084785942401,0.6259703333354364,0.6655459957002798,-1.126367150271805,1,-1.2913205804536796,1.498996699226403,3
1.1614964849858662,0.4294506134566705,0.6655459957002798,-1.9680253716343978,1,0.34119595615021386,0.29758518291744546,1
-0.1808084785942401,1.7657847086322775,-1.0690018169144706,0.45675188514831006,0,0.34119595615021386,1.5583256629947466,1
1.1614964849858662,2.5518635881473406,1.0991829488539675,0.9577389216736628,0,-1.2913205804536796,2.566918047056587,1
1.1614964849858662,0.5866663893596826,-0.2017279106070954,-0.8858933727396356,1,0.34119595615021386,0.40141086951204713,3
1.1614964849858662,0.508058501408178,1.0991829488539675,-1.4069198907260025,0,-0.4750623121517329,0.1344305325545008,1
-1.5231134421743464,0.3508427255051631,-0.2017279106070954,-1.8878674457903413,1,0.34119595615021386,0.07510156878615716,3
-1.5231134421743464,-1.5750505293067414,-1.5026387700681583,1.0779758104397474,1,1.1574542244521606,-1.6157738986116348,2
-1.5231134421743464,1.0583137170687218,1.5328199020076552,-0.10435359576008524,0,-0.4750623121517329,0.8463780977746237,3
1.1614964849858662,-0.04219671425236716,-1.0690018169144706,1.2984101065109026,0,1.1574542244521606,-0.0435563587505301,3
1.1614964849858662,0.508058501408178,-1.5026387700681583,-2.008104334556426,1,1.1574542244521606,0.0899338097282434,3
-0.1808084785942401,0.193626949602151,-0.2017279106070954,0.07600173738904184,0,0.34119595615021386,0.7425524111800227,2
0.4903440031958131,-1.8108741931612595,0.6655459957002798,1.1180547733617756,0,-0.4750623121517329,-1.6899351033220642,3
-1.5231134421743464,0.7438821652626947,-1.5026387700681583,-0.946011817122678,0,0.34119595615021386,0.6980556883537646,2
1.1614964849858662,0.5866663893596826,-1.5026387700681583,0.7373046256025073,0,1.9737124927541074,0.3420819057437035,3
-0.1808084785942401,-1.4178347534037279,0.2319090425465922,-1.0662487058887626,1,-0.4750623121517329,-1.2153033931753159,2
-0.1808084785942401,-1.4964426413552339,-1.0690018169144706,-0.946011817122678,0,1.1574542244521606,-1.4377870073066041,3
-0.1808084785942401,-0.19941249015538065,1.0991829488539675,0.07600173738904184,1,-2.1075788487556264,-0.32536893665016203,3
-1.5231134421743464,-0.8282755937674304,-1.0690018169144706,-0.605340632285438,1,1.1574542244521606,-1.0966454656386286,2
-1.5231134421743464,-0.04219671425236716,-0.2017279106070954,1.358528550893945,0,-0.4750623121517329,0.030604845959899766,3
0.4903440031958131,0.66527427731119,-0.635364863760783,-0.004156188455014679,0,-0.4750623121517329,0.3420819057437035,3
-0.1808084785942401,-0.002892770276614835,-1.5026387700681583,1.3986075138159733,2,1.9737124927541074,-0.2957044547659902,2
-1.5231134421743464,-0.5531479859371585,-1.0690018169144706,0.6771861812194652,1,1.1574542244521606,-0.6813427192602232,3
-0.1808084785942401,-1.7322663052097536,-0.635364863760783,-0.9259723356616638,0,0.34119595615021386,-1.7640963080324938,2
1.1614964849858662,0.66527427731119,-1.0690018169144706,0.2162781076161405,0,1.9737124927541074,0.17892725538075885,3
-0.1808084785942401,1.844392596583785,0.6655459957002798,-0.8458144098176075,0,0.34119595615021386,2.0774540959677537,3
0.4903440031958131,-0.5138440419614049,-0.2017279106070954,1.158133736283804,0,0.34119595615021386,-0.19187876817138852,3
-1.5231134421743464,0.193626949602151,0.6655459957002798,1.4587259581990157,0,0.34119595615021386,0.04543708690198535,2
1.1614964849858662,0.9404018851414605,-1.5026387700681583,-1.7275515941022284,0,1.1574542244521606,0.9798682662533972,1
-1.5231134421743464,1.490657100802007,1.0991829488539675,0.5569492924533807,0,-0.4750623121517329,1.4841644582843174,3
1.1614964849858662,0.193626949602151,0.2319090425465922,1.2182521806668465,0,-1.2913205804536796,0.0009403640757279511,1
