Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,target
-0.11474033772127941,0.2522074302184147,0.2398617299746535,-0.35322021456082536,1.4806330855891723,1.3103845039659117,-0.0853053535149337,-0.04146600931294352,-1.5242623406794802,-2.8501025820096695,-1.9450386652620493,-1.3992513227416095,0.23789441758454075,-0.784017939168177,-1.3791834424646505,0.5442139558545827,1
-0.11467286851658258,-0.12680460549280076,-0.07336650792054245,-0.021929579469482683,-0.1260140944062905,0.008210796526232036,-0.11690560114539708,-0.04139300416461955,-1.0500174377677316,0.13699025155871702,0.4543773819626445,0.09517391999249297,-0.14332670201716105,-0.0768259205805296,0.07731169650204554,0.6476511443371922,1
-0.07931900525544122,0.21097537621632495,-0.3971968213267187,0.4930560689724751,-1.9346121086100205,-2.3548056310881766,-0.045375333496523895,-0.0032597427321557283,0.49013636358524704,-3.2537373014259443,-1.507815796597735,2.014957018314204,-0.616971689526418,0.9131328904036495,2.065168527747221,-2.111502249289745,1
-0.0044281880419547665,0.40210915215814946,0.1878229567550775,-0.066347724838734,0.6313727385542914,0.6867297388040274,0.01987455020905636,0.0767410830787532,-0.4700298858734739,-2.3553292630353897,-2.1808860996199906,-0.6384300759695438,-0.09468240406284796,-0.5162899466893695,-0.6476185436715518,0.6402164061551435,1
-0.0028763963339275694,0.14139880744020528,-0.2651911032602689,0.45578582381286387,-1.560834142091188,-1.749363569066808,0.0025539123865011156,0.0783878024906265,0.37064504649304586,-0.6451689791881116,-0.6468593831995357,1.6713270224947185,-0.6282597670049967,0.6483880964114138,1.6997023519347296,0.8800664159800743,1
0.05663144220868059,0.23830422375474095,0.12809317506896625,0.14952553212871325,-0.0077589645842765665,0.12320373895162903,0.05722630734548275,0.14120801574978412,0.126712473148002,-0.2390381789697732,-0.9063799728901449,-0.06702351924271777,-0.3036003050896335,-0.2918336832014553,-0.08461954606875466,-0.6366382735545227,1
0.11715131882174126,0.26105247932326786,-0.09294233949902855,0.5191727306168635,-1.2811397853064557,-1.3436467890285884,0.13212814953233423,0.204454492101511,1.063822848924081,-1.5309665255403475,-0.7077318461320566,1.3383781499237155,-0.6841822706037398,0.36415017268574024,1.3496102058002635,0.6938799703585343,1
0.12308860883506272,0.5095949960330914,0.24459946335198887,0.15007224867469718,0.27452689727433843,0.38355998761106375,0.1366896915543049,0.21062512443869982,0.7079433646521301,-1.4123149786074458,-2.1019953629745047,-0.3145251017146838,-0.3179092056976053,-0.4571632597042367,-0.3299079927718148,0.21427580053978965,1
0.16033160982771544,0.1637165815313852,0.1813060807310959,0.2909899419877867,-0.18390707352207503,-0.04943805455809278,0.15513418755618624,0.24919500673387504,-0.11354957766360708,0.20473044054645026,0.1528955807292342,0.1570411216985812,-0.46808954188759405,-0.26133904961531096,0.13932437192158398,0.7454817347628999,1
0.1663363690457337,0.42192475266225266,0.3269651805408145,0.14353469395670576,0.4897469139916536,0.5696670152460817,0.18693276310064835,0.2553917838750845,0.5259824633879162,-2.018139753226627,-1.393334593266907,-0.502322571393927,-0.31964973261421276,-0.573648717590265,-0.5145694594410376,0.7399170967178256,1
0.20850462198125538,0.4567399421426472,0.27104604417853506,0.2956115435861684,0.019848849376557096,0.14952978680869966,0.22005352473843529,0.29873941035315993,0.9831537762444859,-1.253983364447695,-1.3718859889177413,-0.053287269549829895,-0.4698728116125476,-0.3952606118632468,-0.07094217037618787,0.5701024604345099,1
0.22543939236016086,0.24632866754340202,0.05396994593360606,0.5934170195304078,-1.0849266280914556,-1.0799691335019503,0.22362342719041234,0.31606537958145925,0.6701423091508142,-0.1280765779422015,-0.012779558819419244,1.0888284528799033,-0.7401733614995974,0.14789642579126375,1.0898017129213093,-0.06754697371003332,1
0.24196934751088536,0.37208306911323413,0.37097128484965564,0.2844932533632247,0.2818770800217847,0.3900863997252525,0.24279512554362234,0.33293216751131965,1.0549182037623541,-0.3606731674200933,-0.7016773272904977,-0.37020975029131753,-0.43052457746412226,-0.5642309185944939,-0.3847938719087562,-1.2241977378401383,1
0.2574197953864605,0.28853603114260545,0.2623911497905413,0.4171307275323462,-0.25611713969653604,-0.12263138386816405,0.25833081214018905,0.3486575581628255,0.6084671827647317,-0.37570168744365184,-0.10372476748799525,0.2059899420634533,-0.5787675710153517,-0.3075248978825384,0.18848498838795108,0.031507039022545605,1
0.26686548404401733,0.5391636925083255,0.19652195580240653,0.51572271847232,-0.6082390137140458,-0.5014210871455399,0.27915524311005513,0.3582524693087205,-0.8147670880003792,-1.3286471869776033,-1.5364322304550821,0.5662109914769886,-0.6681398012107524,-0.14187295173197986,0.5528909208857484,-0.15028635790495334,1
0.26727029927219836,0.5332983823794805,0.26430407368192416,0.42410943335124124,-0.2660375317139071,-0.13280065915773523,0.285435627053348,0.3586633617866681,-0.746286998861734,-1.815619247610205,-1.5018433551791253,0.24062355705066538,-0.5963786020727632,-0.2980405781657969,0.22331999318454646,0.7435223667574976,1
0.3022868165098555,0.4555292129876106,0.26074440384029335,0.5097836210495279,-0.44847737682810734,-0.3248968442404921,0.30916886742852867,0.39410711091931083,1.5682231885156974,-0.8909176024128169,-0.8793139721959352,0.41272339506596445,-0.6690761669191722,-0.240860901513667,0.39705472728303687,0.2695614071629373,1
0.3107879363016567,0.37031405929226335,-0.14206651241709006,1.01278759314747,-2.252386336734636,-2.937334124291983,0.31432539319249553,0.4026828043054793,-0.3186852959509083,-0.6186546250676968,-0.3237255259403762,2.530870631123532,-1.1109473435264614,0.838033554917947,2.6217683055934566,0.9768064574697357,1
0.316792695519675,0.6398829056612275,0.8100634099810267,-0.0374960220362776,2.1229453856410743,1.7075506742769635,0.32919998674239986,0.4087334261939705,0.18159531914598137,-1.3481582454025758,-1.837637002967226,-1.944697593780339,-0.11816709220205943,-1.2812373020144634,-1.8909588199143867,0.15129752507341115,1
