Perimeter,MajorAxisLength,Eccentricity,EquivDiameter,Solidity,roundness,ShapeFactor1,ShapeFactor2,target
-1.1396627344211194,-1.3019761535258991,-2.182833063901597,-1.060491463461867,0.3664763405699049,1.4203459748678264,0.6819175161916984,2.398279665087112,6
-1.010528619363842,-1.3911693661111542,-3.685503750885848,-1.041409711693179,-0.46588588669212394,0.22498659564811133,0.36955141339463937,3.097471570977421,6
-1.0753029286009257,-1.2478073515840138,-2.0422287164313984,-1.005356514266152,0.5176141993998845,1.248978809464903,0.6043728682043114,2.2310855800766856,6
-0.9738939690576228,-1.2742405668555132,-2.740195617790069,-0.9706859183374021,-2.248692176614546,0.5095879794092917,0.403253775986596,2.511257764658271,6
-1.0938205194498358,-1.3757498723432617,-4.535823177599937,-0.9634447508333935,0.8046048369438649,1.8724343515436777,0.12021501408647196,3.2676751360828553,6
-1.0249244627526706,-1.2509023940685133,-2.503030271512914,-0.9558367034805204,0.507082776189171,1.1816673376098883,0.4062070484217616,2.407499556672825,6
-0.8614238228276595,-1.2685048866859407,-2.8396800253600407,-0.9450294294474001,-0.6603492507009008,-0.346713085693798,0.3219591094034764,2.5573639401763337,6
-1.0491426399192536,-1.2458188540760693,-2.5753305745832686,-0.9427414956878235,0.4763446551337679,1.5732669692773313,0.36998785323592726,2.4167463186165286,6
-1.0214128270635159,-1.2395560108697654,-2.571832626204052,-0.933714077914969,0.2761022344674943,1.356576660848232,0.35206814681127824,2.405435577299629,6
-1.0388638866487443,-1.1965093283294579,-2.1411362328378702,-0.9256319279781016,0.786651523873559,1.6266250615626117,0.42834685367687714,2.1644252600927687,6
-0.9977349015414186,-1.2392536523843505,-2.6804664361780617,-0.9211382585418255,0.2673648307059296,1.2221852676988865,0.3065819085045459,2.4435075157783386,6
-1.0080136548119278,-1.2750766858113283,-3.306244101529032,-0.9117373291596245,0.2541408729108252,1.4227993803504926,0.18483643934947347,2.7118147579094574,6
-0.9985313069828579,-1.2265685495516514,-2.6449372782050133,-0.9108741987039015,0.6003898524722516,1.3286590751373146,0.3002079392200154,2.395087130678288,6
-0.9890675885208396,-1.2051681144733648,-2.4038124923914266,-0.9081244478947494,0.48220650938034365,1.2535170623861043,0.34238325459283914,2.2702474474514105,6
-0.9961514053420649,-1.2566546814505537,-3.052557513351945,-0.9081244478947494,0.6038942335467553,1.329355208527441,0.2168612086366813,2.599338798153257,6
-1.015791415555811,-1.2460616095672905,-2.9172557199630353,-0.9070467303293371,0.4296491805510329,1.5528994101853366,0.23880448317219025,2.5328665706752784,6
-0.9805539677784334,-1.21500589499525,-2.5305677286544195,-0.9057539231714937,0.23603357783072618,1.1854972162118156,0.30975915513818214,2.3384225838670787,6
-1.0023130684942552,-1.2216832495630854,-2.605952173100318,-0.9057000664642014,0.3438676524078755,1.419022809563801,0.2933072321959986,2.3804662971363544,6
-1.0075106619015448,-1.2521871221979575,-3.0530002030175685,-0.9019860748800997,0.5779912766336244,1.5112337793351336,0.2057474849702928,2.589658751686946,6
-1.024533246044595,-1.2016106036593996,-2.4247972323458105,-0.8985986161413531,0.9663407871731501,1.7315671027737762,0.31626325962893914,2.2776653456543423,6
-1.0180595409942972,-1.165770471213381,-2.061093318760861,-0.8965033238106449,1.1979880107807237,1.6801960820321868,0.395424417048764,2.0701170211333344,6
-1.0066211096248494,-1.2366248774933624,-2.9914664374770754,-0.8881351482193833,0.9974864444136344,1.635288154016666,0.19402823422187393,2.5320134368090597,6
-0.8424684418530459,-1.1955861619411046,-2.493583474583241,-0.8858321770735939,-1.4048946345397006,-0.009310681367836634,0.2845881733788682,2.279845203446374,6
-0.9234689297917397,-1.0509317648163454,-1.1444658213971604,-0.8824074030896256,0.02494295252859926,0.8110786630874441,0.6195845229565468,1.495580064758713,6
-0.9201156437225204,-0.9689634879663546,-0.6492537263280562,-0.8803755803994684,0.5190467052199113,0.7957022039446942,0.8084461181307042,1.1212659015577633,6
-0.9699957740021555,-1.280211208197922,-3.782867356736524,-0.8800014314126847,0.45308648977963867,1.3170765968510454,0.06072551937103033,2.8542226170704232,6
-0.9253598105474385,-1.214210939783406,-2.765808921355066,-0.8788792289489694,0.14965805763310125,0.8627090837663458,0.21497734660369805,2.4172938021605983,6
-0.992793461931083,-1.1668062449910344,-2.2235448688173283,-0.876475761254819,0.9362334332052867,1.596383500936218,0.3198627817276752,2.1353011508251125,6
-0.9502812463202048,-1.153019617804329,-2.088628859826791,-0.8754081000889776,0.05588989555537972,1.1522494888057262,0.3489705747936989,2.058174826403643,6
-0.9915546090221772,-1.1177635196484617,-1.7500527532709593,-0.8731137672622695,1.1460573629241642,1.6152075916747364,0.4248358589293146,1.8669132976200198,6
-0.9562100423842544,-1.2372076927558475,-3.1792536125551125,-0.8725804223002533,0.44322712492168287,1.241042562168185,0.13774431489244315,2.5858683518128194,6
-0.8963585433904552,-1.130722902540611,-1.8775024689491393,-0.8724737644366629,-0.24216034929990451,0.6291895351097722,0.39155134543489983,1.9402509015647373,6
-0.9248987337129206,-1.106949936615337,-1.6694536329372374,-0.8717272470730798,0.08803213468598105,0.9238158694146981,0.44554594746296944,1.812153187431433,6
-0.9979537966042705,-1.2070849329214604,-2.788942703369907,-0.8675710824794767,0.9655891571114346,1.7389057502668364,0.191926594905002,2.407610396899538,6
-1.0014188588757966,-1.237769013041016,-3.2509009257785775,-0.8645370967430172,0.9356985822858348,1.806621391672369,0.10832756137082267,2.615560097393039,6
-0.9997235864741362,-1.2470937216002718,-3.411339671102763,-0.8634731805911676,0.9897131486825698,1.7981689038149593,0.08248819811014409,2.6813202603842523,6
-0.9336033054676023,-1.25543773988344,-3.5818927697326064,-0.8633668076926219,0.12722571758280846,1.0907694979379439,0.062309273683533374,2.7382350374042543,6
-0.9376039620418508,-1.2465969550067404,-3.4414034630045234,-0.8622500886982901,0.3717044169075104,1.1427247831105833,0.07943488976815151,2.681978584155036,6
-0.9349911933129179,-1.0362496744025205,-1.1701557897587864,-0.8616652881545669,0.6157611711160261,1.1209861726038441,0.5763309444464233,1.4772695951851194,6
-0.9776151851261035,-1.1119639524065879,-1.7915713784193186,-0.8610274368993578,0.9658315282357628,1.579486287351159,0.39442140215996185,1.8690662850540607,6
-0.9423777373487258,-1.2091036089393603,-2.883601420167583,-0.8607085559556212,0.43292861025369606,1.2069649098685367,0.1629861185326967,2.4418046068406496,6
-0.9916011824398052,-1.211770803013943,-2.9322877030082597,-0.8600177501013981,1.138548804419395,1.7419697710115216,0.1542440426042609,2.460936301730347,6
-0.8647771088968789,-0.972645943289001,-0.7591890741842843,-0.8595395821285099,0.015350260425011765,0.4347144925700803,0.7190388050859966,1.1870378203305978,6
-0.8914683345395108,-1.1120801306379229,-1.820642991550052,-0.8572559279031566,-0.26134766903517614,0.7181085199827614,0.3804305395804173,1.8802409951836296,6
-0.9614029784497814,-1.1332306673754997,-2.0258026142158947,-0.8569904854931563,0.9107960783189186,1.4433204309281775,0.3294379000306594,1.9985327080475392,6
-0.931935977116518,-1.1879702586272058,-2.6774247968425695,-0.8541780693530763,0.4221178258269391,1.1588469118381606,0.1900577825217181,2.329847580873153,6
-0.916459630438719,-1.1469405692406018,-2.204909520575825,-0.8517389827145037,0.3079169392393058,1.0214837342713172,0.2782451886672484,2.092102012162217,6
-0.937981206724638,-1.132081984365176,-2.0612996670362524,-0.851473968595162,0.4649751482748764,1.247201248074399,0.31233264523681137,2.0078516840783447,6
-0.8825681544307913,-1.1498241710267936,-2.2429573054596514,-0.8506790527009147,-0.3730448425531635,0.6888686950353586,0.2676723671165327,2.1119306569623104,6
-0.9824308765088431,-1.152769426943596,-2.292409114926932,-0.8497253977872171,1.0235188666478519,1.7404840892726663,0.2573438810550577,2.1319020505392325,6
-0.9323318511663565,-1.1548314332183074,-2.3231995240569514,-0.8493546043059909,0.42865001795684277,1.207873045375418,0.25117263940471574,2.1450702053522694,6
-0.9434582406376962,-1.1327511105157586,-2.0725571336117232,-0.8491427386967889,0.775169756387426,1.326653465405191,0.3024096144437135,2.018329444297518,6
-0.9707642353930181,-1.185393672338431,-2.690902940576739,-0.8482424633003978,0.4953594978134007,1.627428450411695,0.17530824054261132,2.332113087931282,6
-0.9566338604846697,-1.1948352677034209,-2.843250098743186,-0.8459134355579334,0.8376838716535194,1.4972304931436784,0.14497434366282755,2.397883327306742,6
-0.9379486053322987,-1.1477537166339637,-2.272989667189888,-0.8451198095942143,0.5645840888492072,1.3062947292112337,0.2528068543073883,2.1161509825642955,6
-0.9213498392896635,-1.149288809271486,-2.298645233285489,-0.8442205914350008,0.3640556401480287,1.141367117581218,0.2460185770193625,2.127727068666357,6
-0.8364977297131305,-1.1448783543559933,-2.260240862382239,-0.8435331141073961,-0.1082043880806449,0.3037000636442522,0.2539373485818808,2.1040895506210187,6
-0.9872838266256855,-1.174340728677939,-2.600403261779194,-0.8431101180650846,1.2329870893218016,1.8578136308655746,0.18331376890927983,2.2801189452184087,6
-0.9372127453337755,-1.1661049101716108,-2.526319865309826,-0.8400977913582172,0.5189998224292133,1.3455840033982667,0.19207266503443907,2.2394556965909285,6
-0.936793584575123,-1.103571444559268,-1.8704073499588858,-0.8384078204923053,0.7809827923152549,1.3570015574740997,0.3324743881759286,1.8863691162029863,6
-0.959325804023571,-1.147355742559795,-2.3476432485582404,-0.8358216649116518,0.608771334130222,1.622056080036607,0.22092726987610545,2.141056445627341,6
-0.9470350791115302,-1.149485014454804,-2.369168800843969,-0.8356106356495634,0.8426310813643424,1.4920324423551836,0.21521105881079736,2.1541423099690316,6
-0.9308275297769708,-1.1546313413645624,-2.430971187116075,-0.8356106356495634,0.6414471338282267,1.3203564250082007,0.20318904452136294,2.184447035590924,6
-0.8899220970742597,-1.1050234836531732,-1.9131991311199918,-0.8352413681645837,-0.3324510126372356,0.9023732132567949,0.31775406022270924,1.9031378989868377,6
-0.9194636158757278,-1.0821845644626105,-1.7146812469480068,-0.8324467631828988,0.6517882301134323,1.2309679407290035,0.36104127912627876,1.7877632993623422,6
-0.9566664618770095,-1.1126415639686782,-2.0000339670009275,-0.8322886463652331,0.995538658013407,1.6269517950290246,0.2894633746080218,1.953439209146268,6
-0.8858469230318059,-1.1857999080637707,-2.90916739884321,-0.8304971604960073,0.15106819735113686,0.9043894811844454,0.11271674744203092,2.3889724448379273,6
-0.9220810419464239,-0.9862322187336535,-1.0047503152583963,-0.8301284410207288,0.9329150778828119,1.2798195526285698,0.5761494633765161,1.319606090274679,6
-0.9405241153271295,-1.1057654472895135,-1.9813657188708391,-0.8261277442502033,0.8337285125420009,1.512040165275534,0.28361791361000005,1.9327070485587223,6
