height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
-0.02854288852112418,1.0711224550904184,0.1734600784597494,0.2852392980867964,-1.3489307702677158,-1.8838421729310357,-0.24920325845372995,-0.07145566324807312,0.12164553696220319,0.7392526984826191,1
0.019907401783815035,0.6043433137643496,0.10031337349388061,0.04314933966383923,-0.19889557440159406,-1.0522084665390998,-0.13358112325919824,0.16066589310946727,0.16026499780981363,0.4643818829908422,1
-0.1254434691310026,-0.18226597995180333,-0.13340868379811696,-0.16444703202577693,0.14728848966014663,0.33974582217364446,-0.18607982248266128,-0.12653535458715048,-0.15286576581946007,-0.06818032202447545,1
-0.02854288852112418,-0.23413032898803318,-0.11796874607445072,-0.24733039483083946,-1.0203492857345382,-2.261321302073475,-0.1917046831137466,-0.20207321699502803,-0.2650709561199498,-0.30296581025703484,1
-0.17389375943594182,-0.09582539822475356,-0.13340868379811696,-0.06995999842800564,0.8044514587265018,0.3810326019235988,-0.10295688204551144,-0.07696363238198085,-0.15077822739526492,-0.17698335315663713,1
-0.17389375943594182,0.29315721954697044,-0.07261392901118117,0.1567524509809058,-0.5450796384633347,0.44001371585210497,-0.23670356816242924,-0.11158515265225806,-0.006738076125799016,0.33267295056769913,1
0.019907401783815035,-0.17362192177909835,-0.09075585583648899,-0.24539057144604012,0.5756179248551818,-0.7337104513251664,0.022040020867495843,-0.014015413708749562,-0.12990284315331332,-0.257154007675072,1
-0.17389375943594182,-0.25141844533344315,-0.15772658571289128,-0.16067319380443995,0.17075859569823076,0.516689163959163,-0.2073292959778725,-0.16351743305767388,-0.20140103418199748,-0.10826564928369291,1
-0.1254434691310026,-0.5453164232054124,-0.19825642223751513,-0.3496119914838954,0.440664815136198,-1.6951026083598164,0.9007682483459372,-0.22017082986358205,-0.34074422399702425,-0.6007425270397931,1
-0.0769931788260634,1.1143427459539432,0.14065021079695864,0.38907275344769204,-0.7797806988441759,-0.14979742343295605,-0.23420363010416909,0.061522448699127985,0.3846753784107931,1.180191298334011,1
-0.1254434691310026,0.7945125935638591,0.04106261247931146,0.33373488270677976,-0.4394641612919564,-0.7042198943609134,-0.19420462117200676,0.033982603029589296,0.10859842181098346,0.527373111541041,1
-0.22234404974088104,-0.5539604813781174,-0.21022237397335644,-0.3143424753966347,0.6577632959884759,0.1510062576024254,-0.17858000830788084,-0.23669473726530527,-0.33030653187604847,-0.44040121800292326,1
0.019907401783815035,1.4773931892075522,0.3147355086312954,0.3669940363770666,-0.609622430068066,0.02714591835256179,-0.20295440437591727,0.2904965941230068,0.786526525068361,1.581044570926186,1
-0.0769931788260634,-0.5107401905145925,-0.18590447205858213,-0.3476368985830088,-0.4159940552538723,0.2512741512808852,-0.22857876947308375,-0.23118676813139752,-0.274464879028828,-0.3144187609025256,1
-0.17389375943594182,-0.666333237623282,-0.22257432415228945,-0.4025162656147863,-0.2751734190253675,0.37513449053074815,-0.23170369204590893,-0.27288996300241325,-0.3553569929663904,-0.5091189218758675,1
-0.3676949206556987,0.2153606959926256,-0.17432451876583246,0.8907110807567999,0.1296859101315835,-1.7068988311455175,1.7694967235913377,-0.19184413146062795,-0.3089092630280481,-0.6064690023625384,2
0.019907401783815035,-0.4156555506148377,-0.150199616072604,-0.3351867594042057,-0.16955794185398887,0.5402816095305655,-0.16983022510397033,-0.17295966585865857,-0.18261318836424106,-0.2628804829978174,1
-0.0769931788260634,-0.6404010631051671,-0.21195936696726891,-0.4064311819004723,0.5169426597599714,0.9295569614587055,-0.17045520961853539,-0.24298955913262837,-0.32352203199741425,-0.46903359461665006,1
-0.22234404974088104,0.19807257964721567,-0.10947678032643429,0.19706550786864474,-0.49813942638716646,-0.25006531711141655,-0.21420412563808794,-0.14778037838936606,-0.13407792000170365,-0.010915568797021932,1
0.3106091436134503,-0.6058248304143472,-0.17258752577192002,-0.4294974454215407,0.05927559201733111,-1.0050235753962948,0.7151478475201212,-0.19263098419404334,-0.28438068654375503,-0.5835631010715571,1
-0.1254434691310026,-0.5712485977235273,-0.202888403554615,-0.3628380600166181,0.012335379941162843,-0.3149445424327733,-0.20982923403613266,-0.23984214819896682,-0.32247826278531666,-0.4003158907437058,1
-0.02854288852112418,-0.6490451212778721,-0.21060837241644811,-0.4166240720496906,0.07101064503637318,-0.08491819811159927,-0.19045471408461653,-0.2500712337333669,-0.33448160872443883,-0.46903359461665006,1
-0.0769931788260634,3.6211196160383867,0.6443781790315695,1.5255623703274916,-1.6892473078199353,-2.9219097780727434,-0.23420363010416909,-0.025031351976565037,0.29177991853410856,0.7507056491281098,1
0.019907401783815035,-0.6058248304143472,-0.19690542768669433,-0.405725791578727,0.28224159937913007,-0.6098501120753035,-0.07670753243377991,-0.22253138806382822,-0.31673753211878,-0.4919394959076314,1
-0.46459550126557714,1.607054061798127,-0.18802746349558624,9.296600658381893,3.738214713487016,1.277545533636892,16.987869653249973,-0.07932419058222702,-0.2541113793929252,-0.6236484283307745,2
-0.22234404974088104,0.08569982340205096,-0.12453071960700887,0.12063646650755085,0.28224159937913007,0.5461797209234154,-0.20357938889048233,-0.10135606711785798,-0.1215526894565327,0.10934041298063045,1
-0.1254434691310026,-0.6231129467597571,-0.21215236618881472,-0.3892901970820636,0.18836117522679385,-0.4682954386468887,-0.20295440437591727,-0.2500712337333669,-0.34283176242121943,-0.451854168648414,1
-0.31924463035075945,-0.700909470314102,-0.23376827900194747,-0.384881507571156,-0.369053843177704,-0.786793453860822,-0.1367060458320234,-0.2878401649373057,-0.38510441551117136,-0.6064690023625384,1
-0.17389375943594182,0.1807844633018057,-0.0901768581718515,0.09125695960686278,-1.1435673424344797,-0.6865255601823615,-0.24607833588090477,-0.19341783692745873,-0.12572776630492302,-0.022368519442512634,1
-0.0769931788260634,-0.1217575727428685,-0.10773978733252185,-0.17128931814670548,-0.6565626421442343,-1.3176234792173769,-0.2073292959778725,-0.1603700221240123,-0.1961821881215096,-0.0968126986382022,1
-0.1254434691310026,0.4919705575191849,-0.012977169553520351,0.17943074982501442,-1.0614219713011854,-0.9342462386820874,-0.24920325845372995,-0.12732220732056587,-0.0124788067923357,0.40139065444064337,1
-0.02854288852112418,-0.5885367140689373,-0.19709842690824017,-0.39193541078860816,-0.011134726096921291,-0.05542764114734619,-0.17170517864766544,-0.2319736208648129,-0.3057779553917554,-0.4346747426801779,1
-0.17389375943594182,-0.4934520741691825,-0.19555443313587353,-0.30175125815348264,-0.5744172710109399,-0.2087785373614622,-0.23670356816242924,-0.24771067553312073,-0.3057779553917554,-0.3716835141299791,1
-0.22234404974088104,0.07705576522934598,-0.12568871493628384,0.1147817268370657,-0.12261772977782061,0.2276817057094834,-0.21732904821091312,-0.1359775873881352,-0.1413843044863867,0.05780213507592229,1
-0.22234404974088104,-0.674977295795987,-0.22643430858320598,-0.3966262564282138,-1.378268402815321,-1.2173555855389164,-0.21982898626917324,-0.28941387040413646,-0.37518860799624437,-0.5950160517170477,1
-0.0769931788260634,1.6762065271797668,0.253554755401268,0.6438244681459754,-0.14608783581590473,-0.10851064368300174,-0.1729551476767955,0.38413206939943834,0.6247422971932362,1.4207032618893158,1
-0.17389375943594182,-0.6231129467597571,-0.21581935139818545,-0.37733383112848223,-0.0991476237397368,0.34564393356649575,-0.2135791411235229,-0.26108717200118237,-0.34022233939097546,-0.48048654526214074,1
-0.17389375943594182,-0.5107401905145925,-0.19825642223751513,-0.31183833975443914,-0.5040069528966875,0.2748665968522877,-0.2360785836478642,-0.24849752826653612,-0.30160287854336504,-0.3774099894527244,1
-0.22234404974088104,-0.674977295795987,-0.22643430858320598,-0.3966262564282138,1.0274174660883004,0.823390956387395,-0.15983047287092975,-0.2642345829348439,-0.3610977236329271,-0.5377512984895942,1
-0.02854288852112418,-0.700909470314102,-0.22218832570919778,-0.43778578170204696,0.5697503983456608,-1.9074346185024382,2.5507273667976333,-0.26108717200118237,-0.3746667233901956,-0.6236484283307745,1
-0.17389375943594182,-0.43294366696024766,-0.18609747128012796,-0.266481742066222,0.34678439098386143,1.277545533636892,-0.21607907918178304,-0.20207321699502803,-0.24889253333243733,-0.2285216310613453,1
0.1652582726986327,0.05976764888393603,0.02330668409709529,-0.22616868517848307,-0.32211363110153574,-0.09081630950444988,-0.17233016316223046,0.03476945576300469,0.1513929595069842,0.3670318025041713,1
0.019907401783815035,1.4687491310348473,0.3126125171942913,0.3637845104131258,-0.7739131723346548,-1.1052914690747553,-0.2073292959778725,0.22361411178269858,0.49427114568103886,1.3977973605983345,1
-0.27079434004582026,-0.026672932843113742,-0.1565685903836163,0.14768818534647987,0.006467853431641809,-0.04952952975449557,-0.21982898626917324,-0.1713859603918278,-0.2207107646058027,-0.07963327266996614,1
0.6497611757480248,1.8836639233246861,1.1897939791200791,-0.018960278165826752,3.274680119234855,1.183175751351282,0.7701464848018446,5.075348066022,3.408474785857479,1.6039504722171674,1
-0.1254434691310026,-0.6317570049324621,-0.21369635996118136,-0.39369888659297114,0.1942287017363149,0.5815683892805198,-0.20920424952156763,-0.2524317919336131,-0.33239407030024365,-0.451854168648414,1
-0.0769931788260634,-0.5885367140689373,-0.2015374090037942,-0.3829064146702694,-0.2282332069491992,1.1949719741369833,-0.2223289243274334,-0.24456326459945918,-0.29220895563448684,-0.3945894154209605,1
0.9889132078825993,-0.17362192177909835,0.1833030387585866,-0.3922881059494807,-1.196375081020169,-2.8747248869299384,0.3189076652858881,-0.021883941042903473,-0.058926536730677964,-0.4346747426801779,5
-0.02854288852112418,-0.32921496888778795,-0.13919866044449178,-0.28612686252682623,-0.40425900223483024,0.7349192854946358,-0.21482911015265296,-0.17453337132548935,-0.14764691975897218,-0.11971859992918361,1
-0.22234404974088104,0.068411707056641,-0.1268467102655588,0.1088917176504931,-0.363186316668183,0.11561758924532103,-0.232953661075039,-0.15643575845693536,-0.14973445818316733,0.07498156104415835,1
