height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
-0.2913872217004149,-0.7286268409866377,-0.34206145696349505,-0.40843644070181145,0.20085184895029926,-0.8252981084101089,-0.05469554444528177,-0.27540115410090615,-0.39425318561286943,-0.654989018472193,1
-0.2307278779594686,-0.7286268409866377,-0.33966084787275796,-0.4159195887298643,0.37435072916004736,0.5624378301721475,-0.03660808187468592,-0.2721333732488682,-0.3862574455241984,-0.6615590333623893,1
-0.2307278779594686,-0.6327481266064348,-0.3170265335886655,-0.35705001647483925,-0.4751955118669961,-0.3048971314417626,-0.02478714176949337,-0.261513085479745,-0.3616991009661374,-0.6484190035819968,1
-0.2913872217004149,-0.7286268409866377,-0.34206145696349505,-0.40843644070181145,0.027352968740550796,-0.2925066319901353,-0.026211351420721382,-0.2762180993139156,-0.3925398127367256,-0.6746990631427818,1
-0.2307278779594686,-0.7634918280339842,-0.347891507612428,-0.4373413043294833,0.7991238496735691,0.9527385628984076,-0.05583491216626418,-0.27948588016595355,-0.397679931365157,-0.6681290482525856,1
-0.2913872217004149,-0.7199105942248011,-0.34034673618439715,-0.40201313767343994,1.0982598500352043,1.2996725475439723,-0.05312891382893095,-0.2688655923968303,-0.38454407264805457,-0.6352789738016044,1
-0.2307278779594686,-0.7547755812721475,-0.3458338426775105,-0.4319778463007931,0.3025580890732549,-0.5093403723936132,-0.05227438803819413,-0.2786689349529441,-0.397679931365157,-0.6681290482525856,1
-0.2913872217004149,-0.7373430877484743,-0.34377617774259295,-0.41485974373018303,-0.19999039153429166,-2.832559019573731,0.054541335803907305,-0.2786689349529441,-0.4016778014094925,-0.6878390929231742,1
-0.2913872217004149,-0.7460593345103109,-0.3454908985216909,-0.4212830467585545,0.20085184895029926,-1.6740473208465787,0.054541335803907305,-0.2786689349529441,-0.39996442853334874,-0.6878390929231742,1
-0.2913872217004149,-0.7286268409866377,-0.34206145696349505,-0.40843644070181145,0.7153657695723112,0.7668810711239987,0.03317819103548702,-0.27295031846187773,-0.38911306698443804,-0.6812690780329781,1
-0.2913872217004149,-0.7722080747958208,-0.35063506085898466,-0.44055295584366905,2.593939851843379,1.2996725475439723,0.026057142779346922,-0.280302825378963,-0.4016778014094925,-0.6878390929231742,1
-0.2913872217004149,-0.7634918280339842,-0.3489203400798867,-0.4341296528152976,0.9965536099122477,-0.35445912924827183,0.026057142779346922,-0.280302825378963,-0.4011066771174446,-0.6878390929231742,1
-0.2913872217004149,-0.7373430877484743,-0.34377617774259295,-0.41485974373018303,0.3982816091889782,-0.35445912924827183,0.09726762534074788,-0.2762180993139156,-0.39482430990491735,-0.6878390929231742,1
-0.2913872217004149,-0.7286268409866377,-0.34206145696349505,-0.40843644070181145,0.37435072916004736,0.4137518367526205,-0.016669146757493657,-0.27458420888789664,-0.3902553155685339,-0.6746990631427818,1
-0.2307278779594686,-0.7286268409866377,-0.33966084787275796,-0.4159195887298643,0.23076544898646276,0.5624378301721475,-0.0273507191417038,-0.27295031846187773,-0.3862574455241984,-0.6681290482525856,1
-0.2913872217004149,-0.7199105942248011,-0.34034673618439715,-0.40201313767343994,0.05128384876948162,-1.952833558508193,0.12575181836530827,-0.27458420888789664,-0.39653768278106116,-0.6878390929231742,1
-0.2307278779594686,-0.7286268409866377,-0.33966084787275796,-0.4159195887298643,0.23076544898646276,1.002300560704917,-0.0273507191417038,-0.27295031846187773,-0.38454407264805457,-0.6681290482525856,1
-0.2913872217004149,-0.6240318798445982,-0.3214848076143201,-0.3313568043613532,-0.8042451122647943,-2.4174772879442163,-0.009548098501353559,-0.2688655923968303,-0.38568632123215046,-0.6681290482525856,1
-0.2913872217004149,-0.7460593345103109,-0.3454908985216909,-0.4212830467585545,0.20085184895029926,-1.4262373318140324,-0.016669146757493657,-0.2786689349529441,-0.3993933042413008,-0.6812690780329781,1
-0.3520465654413612,-0.7373430877484743,-0.3458338426775105,-0.4052247891876257,0.3025580890732549,-1.7979523153628518,0.054541335803907305,-0.2786689349529441,-0.40053555282539666,-0.6878390929231742,1
-0.3520465654413612,-0.7373430877484743,-0.3458338426775105,-0.4052247891876257,0.5478496093697958,0.011060604574733707,-0.009548098501353559,-0.2778519897399346,-0.39653768278106116,-0.6812690780329781,1
-0.3520465654413612,-0.6327481266064348,-0.32937252319817045,-0.30887524376205283,-0.6965561521346059,-1.6244853230400695,-0.051277441282334524,-0.2721333732488682,-0.38568632123215046,-0.6484190035819968,1
-0.2307278779594686,-0.7286268409866377,-0.33966084787275796,-0.4159195887298643,-0.056405111360707076,-1.500580328523797,0.018936094523206826,-0.27458420888789664,-0.39425318561286943,-0.6812690780329781,1
-0.2913872217004149,-0.7286268409866377,-0.34206145696349505,-0.40843644070181145,0.37435072916004736,0.5934140788012158,-0.05227438803819413,-0.27458420888789664,-0.38968419127648596,-0.654989018472193,1
-0.2913872217004149,-0.7547755812721475,-0.3472056193007888,-0.427706349786926,0.7991238496735691,0.06062260238124294,0.054541335803907305,-0.2786689349529441,-0.3982510556572049,-0.6878390929231742,1
0.19388752822715546,-0.5717343992735784,-0.24260765177581592,-0.3916395032826199,-0.7922796722503289,-3.123735756686972,0.06678953880446827,-0.2247505508943184,-0.35427448516951426,-0.6484190035819968,1
0.19388752822715546,-0.5717343992735784,-0.24260765177581592,-0.3916395032826199,-0.09230143140410331,-0.6828073647163948,-0.0024270502452134637,-0.19370663279995814,-0.28117057578737914,-0.5695788248996418,1
-0.1700685342185223,-0.650180620130108,-0.31565475696538714,-0.37998120828612564,-0.27178303162108414,-0.9120316045715,-0.051277441282334524,-0.2574283594146976,-0.3662680953025208,-0.602428899350623,1
-0.1700685342185223,0.10813284814967834,-0.10680176607126098,0.019162841896880944,-0.42733375180913447,-0.6146596177324453,-0.06281353945728148,-0.11282905671201961,-0.12296914689010233,0.1005626939003753,1
0.07256884074526287,-0.7111943474629644,-0.3201130309910417,-0.4271282525143726,-0.14016319146196463,-1.017350849910332,-0.039456501177141966,-0.2590622498407165,-0.3719793382230001,-0.6287089589114081,1
0.07256884074526287,-0.7199105942248011,-0.32388541670505716,-0.4300508553922816,1.2777414502521849,1.2996725475439723,-0.015244937106265642,-0.2451741812195554,-0.3571301066297539,-0.6287089589114081,1
0.07256884074526287,-0.7199105942248011,-0.32388541670505716,-0.4300508553922816,0.25469632901539324,-1.9404430590565658,0.4248358451231923,-0.2574283594146976,-0.38340182406395873,-0.6878390929231742,1
