height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
-0.18171849753531039,-0.6906985086363704,-0.237786745527798,-0.39461750016900776,0.08374687249746643,1.122816777030955,-0.20906163399766398,-0.25767517999287715,-0.3461943846748303,-0.5366417392013398,1
-0.027355705458778305,-0.47204969136174907,-0.17745604592404976,-0.33024974214465674,0.024567740572150866,0.03220236865121292,-0.1719401833656633,-0.17964024334250286,-0.23844662444089784,-0.2954572902502651,1
-0.07880996948428899,3.892180701439693,0.7722728117957326,1.441338764071143,-1.5200076026786018,-1.8483705841765592,-0.2312236940764704,0.10674039795692887,0.7812905513615827,1.8993211952045155,1
-0.027355705458778305,-0.45455778597977936,-0.17319239224180608,-0.3239049656020889,-0.32458913778721515,-0.8933460752170009,-0.1802509558952157,-0.19100455450517873,-0.2611303634375152,-0.3135461239215957,1
2.442448967765735,-0.7606661301642492,-0.2171080251689161,-0.4428060780098107,-0.14113382881873487,-2.5852722114601687,2.9706399358090834,-0.2349465576675254,-0.35392747751458625,-0.6391451300055466,4
-0.13026423350979968,-0.6994444613273553,-0.23714719747546145,-0.40480086651982916,0.07191104611240318,0.3918103627656141,-0.1941022434444697,-0.25691755924869875,-0.3498031613333831,-0.5487009616488936,1
-0.13026423350979968,-0.3670982590699308,-0.17233966150535734,-0.25411242363384234,-0.05236513093076088,0.4802385580396473,-0.19354819194249956,-0.17660976036578932,-0.2137007273536789,-0.21104273311738894,1
-0.07880996948428899,-0.4633037386707642,-0.18321197839507875,-0.3140388380783958,0.16067974400037752,0.16189705505312768,-0.1857914709149173,-0.18115548483085966,-0.24566417775800337,-0.25927962290760387,1
-0.027355705458778305,-0.08722777295841551,-0.08365566491468854,-0.1906646582081637,-0.5198802731407584,-2.0547030398159696,-0.08052168554058692,-0.11296961785480449,-0.2054520949912726,-0.3075165126978188,1
-0.13026423350979968,-0.47204969136174907,-0.19280519918012706,-0.30169824770310133,0.37964253212404786,0.8280561261175113,-0.1885617284247681,-0.18645883004010838,-0.24772633584860496,-0.2713388453551576,1
-0.23317276156082106,0.08769128086128157,-0.12629220173712546,0.08428623326401484,-0.10562634966354548,0.06757364676082621,-0.2051832734838729,-0.12281868752912356,-0.1389474965693717,0.0964674392952314,1
-0.027355705458778305,-0.0697358675764458,-0.07939201123244485,-0.18431988166559585,-0.3719324433274681,0.28569652843677484,-0.18468336791097698,-0.09327147850616632,-0.03326189442604081,0.0783786056239008,1
-0.4389898176628638,-0.3321144483059914,-0.232030813056769,0.38036523062294425,-1.2951269013624003,-0.48068116393817917,-0.1597510503223198,-0.2682818704113746,-0.3472254637201311,-0.6089970738866622,1
-0.49044408168837456,0.14016699700719068,-0.23160444768854466,2.9182758476500905,2.930263118105174,1.2760923155059458,0.5422322026738727,-0.2107026938538169,-0.3302126594726681,-0.6089970738866622,2
-0.18171849753531039,-0.6207308871084916,-0.22584851521751567,-0.35835710222823236,-0.4547832280229108,-0.6752231935410523,-0.222912921546918,-0.2508565932952716,-0.3389768313577248,-0.4763456269635712,1
-0.18171849753531039,-0.297130637542052,-0.17063420003245985,-0.1906646582081637,-1.301044814554932,-2.2551402824371114,-0.2118318915075148,-0.23721941990006057,-0.30392014381749793,-0.42810873717335624,1
2.905537343995331,-0.5245254075076582,0.1742953828610548,-0.4302434204555263,-1.1471790715491104,-1.9073227143592477,-0.17304828636960362,-0.022812749297575968,0.09149867005535467,0.2592669423372069,5
-0.07880996948428899,-0.5507632655806127,-0.20239841996517535,-0.3492840717723603,-0.09970843647101385,1.1287119900492237,-0.19465629494643985,-0.21600603906306565,-0.2626769820054664,-0.3738422361593644,1
-0.07880996948428899,-0.37584421176091565,-0.16402553682498214,-0.27879360438443135,-0.52579818633329,-0.21539657811608015,-0.16418346233808107,-0.19176217524935713,-0.22194935971608523,-0.3557534024880338,1
0.17846135064326446,2.396622791281283,0.8321771460312565,0.38036523062294425,0.018649827379618584,-1.306010986495822,-0.03730566838691446,1.1333165063186483,1.0921608835197707,1.7425513033863167,1
-0.23317276156082106,-0.6207308871084916,-0.22989898621564717,-0.3439861833593162,-0.6441564501839224,1.016702942702115,-0.2339939515863212,-0.25767517999287715,-0.3286660409047169,-0.49443446063490176,1
-0.18171849753531039,-0.6207308871084916,-0.22584851521751567,-0.35835710222823236,-0.09970843647101385,0.3446486586194637,-0.20019680996614145,-0.24479562734184449,-0.3271194223367657,-0.4884048494111249,1
-0.027355705458778305,-0.09597372564940035,-0.0857874917558104,-0.1938370464794476,0.1310901780377194,0.5686667533136806,-0.1802509558952157,-0.04932947534381965,-0.02655988063158568,0.21705966377076877,1
-0.027355705458778305,-0.6819525559453855,-0.22861989011097406,-0.40638706065547114,-1.3069627277474636,-2.7503381759716974,-0.14146735075730452,-0.26676662892301783,-0.36526934701289493,-0.6089970738866622,1
-0.4389898176628638,3.1137909119420413,-0.06404285797636756,6.629970125052292,0.45065749043442666,-1.0643072527467985,0.6890558506959652,0.017341150143878745,-0.10749958568769763,-0.5125232943062323,2
-0.07880996948428899,-0.41957397521583994,-0.17361875761003046,-0.2964003592900572,0.5275903619373378,0.9341699604463506,-0.14035924775336417,-0.15009303431954563,-0.20132777881006944,-0.2833980678027114,1
