fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,target
-1.4293912418094685,-0.30177968915456577,-0.6058912945213555,-0.47963339567044144,-0.38173288667116806,-0.9737709056289835,-0.5088172418501805,-1.1860485632509237,1.4705368643662682,0.10005123848760022,1.6357245317577516,4
-0.8516388265493045,-0.010445321542118849,-0.5245579765465818,0.432461478631787,0.06500847419253876,0.3330250223437448,0.5678168199227717,0.42827603550664683,0.10175694903227067,0.18764122164010213,-0.5726288020258918,3
-0.7360883434972709,-1.1757827919919057,1.1021083829488911,-0.9356808328215558,-0.7066356945720497,-0.6896848343305644,-1.2876589035582735,-1.3270376111773328,0.42765692887369755,-0.6006686267324146,1.3085610749009151,4
-0.8516388265493045,-0.30177968915456577,-1.256557838319545,0.9506972026671441,0.1056213251801485,0.3330250223437448,-0.3026532725745088,0.8935398936638435,-0.35450302274572754,-1.2137985087999275,-0.0818836167406379,3
0.7660679361791557,0.08666613432869624,-0.768557930470903,0.8263206288986584,0.47113698406863164,-0.5760504058111966,-0.5088172418501805,0.6714821431797571,-0.2893230267774433,-0.25030869412240697,0.24527984011619852,3
-0.3894368943411727,0.5722234136827744,0.2074418852263809,1.0543443474742156,0.22745987814297744,1.0148315934599508,2.5149209741930045,1.6337323952775689,1.6008968563028396,0.5380011542501099,-1.0633739873111456,4
0.9971689022832215,0.5722234136827744,-0.44322465857180804,1.0543443474742156,-0.25989433370833886,-0.23514712025309362,-0.4630030264555868,1.545614240323563,0.49283692484198466,-1.7393384077149385,-1.1451648515253559,4
-0.7360883434972709,0.4751119578119588,-1.5818911102186395,-0.2308802481334701,0.22745987814297744,-0.462415977291829,-0.21102484178532138,0.34720733294896955,0.10175694903227067,-0.07512872781740361,-0.981583123096937,3
-0.27388641128914026,0.18377759019951187,-0.28055802262226104,-0.2308802481334701,5.019776294680923,1.4125520932777378,0.6594452507119591,0.29433643997656617,-0.09378303887258488,-0.16271871096990553,-0.981583123096937,3
0.07276503786695908,2.708675442840717,-0.6058912945213555,1.0336149185128012,0.5523626860438551,1.1284660219793186,1.2779371585389743,1.105023465553496,0.10175694903227067,-0.4254886604274108,-0.981583123096937,3
-0.04278544518507438,-0.2046682332837501,1.1834417009236649,0.05933175732632994,0.1056213251801485,1.1284660219793186,1.0259589738687087,0.7243530361521605,0.10175694903227067,-0.33789867727490885,-0.981583123096937,4
0.3038660039710239,0.7664463254244052,0.28877520320115463,-0.2308802481334701,-1.1127642044481425,0.21939059382437712,-0.5317243495474774,-1.200147468043541,-0.7455829985554415,0.012461255335098311,1.7175153959719602,5
-2.353795106225731,0.5722234136827744,-2.720557561865471,0.12152004421057275,-0.7472485455596594,-0.12151269173372592,0.5907239276200685,0.047605606105311324,1.0794568885565543,1.0635410531651204,-0.5726288020258918,4
0.4194164870230574,-0.7873369685086434,2.2407748345957224,2.1322746534677584,-0.13805578074550992,-1.201039762667719,-0.7837025342177427,1.7394741812224146,-0.8759429904920129,-1.1262085256474257,-1.1451648515253559,4
-0.27388641128914026,-0.39889114502538137,-0.36189134059703476,-0.81130425905307,-0.9503128004977038,-0.9169536913692997,-1.1731233650717894,-1.3270376111773328,0.36247693290541333,-0.33789867727490885,1.5539336675435427,4
0.7660679361791557,0.4751119578119588,1.1834417009236649,2.8059810947137223,0.06500847419253876,1.1284660219793186,2.423292543403817,2.5501612067993054,-1.5929229461431538,-0.7758485930374179,-1.472328308382191,3
0.8816184192311881,1.5918937003263376,0.8581084290245703,1.7798743611237156,-0.05683007877029045,1.8670898073552085,1.7131722047876146,1.7042269192408124,1.8616168401759823,-1.1262085256474257,-0.49083793781168306,4
0.5349669700750898,-0.5931140567670123,0.28877520320115463,1.7384155032008872,0.6742012390066843,0.7307455221615317,1.2321229431443805,1.4222488233879553,-1.9840029219528676,-0.9510285593424218,-1.3087465799537734,4
-0.5049873773932051,-0.30177968915456577,1.5901082907975335,0.14224947317198697,-0.3411200356835583,1.355734879018054,2.2171285741281452,0.6115617978110255,-1.0714829783968713,-0.6006686267324146,-1.472328308382191,3
-0.04278544518507438,-0.5931140567670123,0.2074418852263809,-0.9771396907443842,0.22745987814297744,0.16257337956469328,-0.23393194948261825,-0.16387796578434127,-1.0063029824285843,0.4504111710976079,-1.1451648515253559,3
0.3038660039710239,-0.010445321542118849,-0.19922470464748732,-0.9149514038601414,0.26807272913058716,-0.8601364771096158,-0.8982380727042271,-1.0838315035042616,-0.2893230267774433,0.10005123848760022,0.6542341611872436,3
-0.27388641128914026,-0.10755677741293448,-0.28055802262226104,-0.8320336880144844,-0.8690870985224843,-1.201039762667719,0.3616528506471,-0.3401142756923525,0.623196916778556,1.1511310363176221,-0.0818836167406379,4
2.730426148063713,-1.1757827919919057,1.2647750188984386,-0.81130425905307,-0.09744292975790018,-0.9737709056289835,-0.6920741034285554,0.48467165467723394,-0.6152230066188702,0.362821187945106,-0.3272562093832656,2
1.2282698683872875,-0.5931140567670123,0.939441746999344,1.7176860742394726,-0.3411200356835583,1.0148315934599508,0.08676755827953773,1.915710491130426,-1.0714829783968713,-0.25030869412240697,-1.1451648515253559,4
-1.0827397926533693,0.7664463254244052,0.6141084751002491,-0.95641026178297,0.024395623204929027,0.5602938793824802,-0.760795426520446,-0.7278341574900162,0.8839169006516987,0.18764122164010213,-9.2752526429167e-05,4
-0.27388641128914026,-0.10755677741293448,0.6141084751002491,-0.95641026178297,0.22745987814297744,-1.0874053341483512,0.10967466597683459,0.47057274988457737,1.4705368643662682,-0.16271871096990553,-0.49083793781168306,4
0.9971689022832215,-0.30177968915456577,0.7767751110497966,-0.2930685350177129,0.6335883880190745,-0.8601364771096158,-0.5088172418501805,0.9992816796086893,1.2098168804931255,0.10005123848760022,-0.5726288020258918,4
-0.27388641128914026,-1.1757827919919057,1.9154415626966275,-0.9978691197057984,3.395262255176534,1.29891766475837,0.06386045058224088,-0.37536153767395475,-0.48486301468229887,-0.8634385761899199,-1.0633739873111456,5
-0.6205378604452385,0.5722234136827744,-0.5245579765465818,-0.7076571142459985,-0.909699949510094,0.276207808084061,0.33874574294980314,-0.9921886223520723,1.01427689258827,0.9759510700126184,1.0631884822582889,5
0.4194164870230574,0.2808890460703275,-0.768557930470903,-0.9356808328215558,0.4305241330810261,-1.0305881198886673,-0.4630030264555868,-0.3401142756923525,-0.2241430308091562,-1.2137985087999275,-0.0818836167406379,3
-0.9671893096013369,1.2520036047784828,-0.8498912484456765,-0.9978691197057984,0.7960397919695135,-0.7465020485902482,0.24711731216061572,-0.38946044246661127,0.6883769127468402,-0.16271871096990553,-0.7907377732637861,3
0.7660679361791557,-0.39889114502538137,1.2647750188984386,0.722673484091587,0.06500847419253876,0.8443799506808993,0.2700244198579126,0.8582926316822411,-0.158963034840872,0.8883610868601165,-0.0818836167406379,5
-0.8516388265493045,0.18377759019951187,-0.28055802262226104,-0.7905748300916556,-0.6254099925968262,0.8443799506808993,0.5907239276200685,-1.5032739210853439,1.2749968764614126,-0.5130786435799127,1.7175153959719602,5
1.2282698683872875,0.08666613432869624,0.2074418852263809,1.0750737764356297,-0.5441842906216067,0.4466594508631125,1.621543773998427,1.105023465553496,-0.35450302274572754,-0.25030869412240697,-0.2454653451690554,3
-0.27388641128914026,0.37800050194114315,0.6141084751002491,0.26662604694047276,0.06500847419253876,1.1284660219793186,0.9343305430795213,0.5657403572349112,0.03657695306398646,-0.25030869412240697,-0.981583123096937,3
