input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
1.322963481731821,0.9856110800270257,0.23737455784577338,-0.3575948418204068,-0.7981544828655018,-0.5724354183680427,-0.9342845396316487,-0.7938159829072717,0.20276358599936908,-1.2509753755909403,0.9859371636910449,-0.6688109748536017,-0.1993185831832011,-0.15041345792729852,-1.1228125857503957,-0.3206241974201899,7
0.9528583604620601,0.4578686435176185,-1.4933062643207,0.5602095551970735,-0.9661482258549635,-0.24803953919344346,1.6831250780131588,-0.43353902215239704,0.5876443217676239,-1.2509753755909403,-1.250815804682669,-0.3663661457639849,-0.5450695063654729,0.7505853836470606,0.4642413175503718,1.7710014681535808,9
-1.0518777130824788,0.12802962069923907,-0.17648389962881808,0.917133487370538,-0.04218263941292396,0.43679620573071054,-0.36382346911931884,0.3525198013127841,1.0317374784233027,0.4877036169178312,0.9859371636910449,-0.5931997675811975,0.059994609203502774,-1.0232560857024589,-1.1228125857503957,-0.8435306138136326,4
-0.28082537710380995,0.9856110800270257,0.12450406944361207,-0.8164970403291469,0.46179858955546127,-1.1851831901422858,-0.16248426776202593,-1.3833601005061575,-1.7216400928419053,-0.18405872109692142,-0.3925268749578718,0.9190243778668865,1.9184058213082138,1.510803156225426,-0.6490651519292711,1.6925655056945643,9
-1.1135618999607722,0.5898042526449703,-1.154694799114216,-1.275399238837887,-0.8541523971953223,-1.6177110290417513,-1.4376325430248809,-1.3833601005061575,-1.1295158839676671,0.1715801637344182,0.20567450030486562,1.2592748105927054,1.9184058213082138,1.7642090804182147,-0.6964398953113835,1.5618389015962038,9
-1.1135618999607722,-1.4551976888289824,0.613609519186311,-2.3971601685259185,1.3297662616676802,-2.3025467739659056,-0.2967104020002212,-1.3506076495284416,0.11394495466823333,0.2901264586781981,0.9859371636910449,1.486108432409918,0.5786209939769105,1.7642090804182147,-0.8859388688398334,1.0912231268421053,9
-0.43503584429954373,0.9856110800270257,-1.4933062643207,-0.3575948418204068,-1.2741367546689768,-0.5363914317930872,0.3744202691907551,0.1560050954464888,1.238980951529286,1.4360739764680701,0.6218145874441612,0.6543851524134718,0.6218398593746944,-0.31935074072249087,0.5116160609324842,-0.8435306138136326,5
-1.1135618999607722,-0.7295518386285476,-0.1388604034947643,0.917133487370538,0.3778017180607304,0.3647082325807996,0.1395245342739134,-0.17151941433066997,-0.6262103064245645,-1.2509753755909403,-1.0167370056668152,-0.8578389930346122,-0.7611638333543927,0.04668003866709254,1.2459245833552275,0.28071818143226923,8
-0.3733516574212502,-0.20180940211914042,0.8393504959906337,0.917133487370538,0.7137892040396538,0.25657627285593315,0.07241146715481578,-0.07326206139752235,-1.3367593570736505,-0.6187284692241143,-1.6149383809295526,-0.8200333893984101,-0.15609971778541712,-0.6853815201120742,1.2459245833552275,-0.8435306138136326,3
1.939805350514756,-1.059390861446927,1.742314403207924,0.917133487370538,-0.5181649112163988,0.9774560043550427,0.40797680275030396,0.909311467933954,1.238980951529286,1.3570431131722167,0.9339196527986329,-0.2907549384915807,0.059994609203502774,-1.0514122995016577,-1.1228125857503957,-0.8173852929939605,10
