mcg,mit,pox,vac,nuc,target
0.5787666186312738,-0.9536130438614908,-0.10019381109315616,-0.3739837676099278,-0.5398544922122246,7
-0.5116741190129711,0.06902370758721209,-0.10019381109315616,0.513922138169852,-0.5398544922122246,7
1.0149429136889723,-0.807522079368819,-0.10019381109315616,0.513922138169852,-0.5398544922122246,7
0.5787666186312738,-0.9536130438614908,-0.10019381109315616,0.691503319325808,-0.5398544922122246,8
-0.5843701681892542,2.041251728238282,-0.10019381109315616,-0.3739837676099278,-0.5398544922122246,7
0.06989427439729308,-0.661431114876147,6.439860435014475,-0.19640258645397182,-0.5398544922122246,1
-0.0028017747789899983,2.844752032947977,-0.10019381109315616,0.513922138169852,-0.5398544922122246,7
-0.14819387313155616,-0.44229466813713936,-0.10019381109315616,1.4018280439496298,0.586899509010225,8
0.3606784711024254,0.7264330478042351,-0.10019381109315616,-0.19640258645397182,-0.5398544922122246,7
-0.72976226654182,-0.807522079368819,-0.10019381109315616,1.4018280439496298,0.2113148419360749,1
-0.5116741190129711,-0.3692491858908036,-0.10019381109315616,0.513922138169852,-0.07037365836953717,8
-0.5843701681892542,-0.44229466813713936,-0.10019381109315616,0.33634095701389605,0.11741867516753736,8
-0.72976226654182,0.6533875655578991,-0.10019381109315616,0.513922138169852,-0.2581659919066122,1
0.7241587169838399,1.4568878702675945,-0.10019381109315616,0.513922138169852,-0.5398544922122246,7
1.1603350120415383,-0.5153401503834754,-0.10019381109315616,-0.7291461299218387,-0.5398544922122246,7
-0.2935859714841219,-1.0997040083541627,-0.10019381109315616,-0.018821405298015865,-0.5398544922122246,1
-0.22088992230783921,-1.0997040083541627,-0.10019381109315616,-0.19640258645397182,1.1502765096214496,1
0.5787666186312738,-1.0997040083541627,-0.10019381109315616,0.1587597758579401,-0.1642698251380747,8
-0.0028017747789899983,-0.3692491858908036,-0.10019381109315616,-0.19640258645397182,-0.5398544922122246,8
0.7968547661601231,-0.3692491858908036,-0.10019381109315616,-0.018821405298015865,-0.2581659919066122,8
-0.366282020660405,-0.734476597122483,-0.10019381109315616,-0.018821405298015865,-0.5398544922122246,1
-0.5116741190129711,-0.2962037036444676,-0.10019381109315616,0.1587597758579401,-0.5398544922122246,1
1.6692073562755192,0.2881601543262196,-0.10019381109315616,-0.19640258645397182,-0.5398544922122246,1
-0.5116741190129711,-0.9536130438614908,-0.10019381109315616,0.869084500481764,-0.5398544922122246,1
-0.2935859714841219,-0.807522079368819,-0.10019381109315616,1.4018280439496298,-0.5398544922122246,1
0.06989427439729308,1.822115281499274,-0.10019381109315616,0.691503319325808,-0.5398544922122246,7
0.6514626678075569,-0.5153401503834754,-0.10019381109315616,1.5794092251055858,-0.07037365836953717,1
0.5060705694549907,-0.5883856326298113,-0.10019381109315616,0.1587597758579401,-0.5398544922122246,1
0.9422468645126891,-0.15011273915179585,-0.10019381109315616,-0.19640258645397182,-0.5398544922122246,7
2.1780797005095005,0.945569494543243,-0.10019381109315616,1.04666568163772,0.49300334224168746,4
0.21528637274985923,-1.1727494906004985,-0.10019381109315616,1.224246862793674,0.39910717547314994,8
0.06989427439729308,4.451752642367366,-0.10019381109315616,0.33634095701389605,-0.5398544922122246,7
-0.8751543648943861,-1.0266585261078267,-0.10019381109315616,0.513922138169852,1.8075496770012114,1
-1.238634610775801,1.2377514235285865,-0.10019381109315616,0.1587597758579401,-0.5398544922122246,8
2.0326876021569347,-0.0040217746591238845,-0.10019381109315616,-1.2618896733897067,-0.5398544922122246,4
1.7419034054518021,0.5803420833115636,-0.10019381109315616,-1.4394708545456625,-0.5398544922122246,3
1.596511307099236,0.2881601543262196,-0.10019381109315616,0.691503319325808,-0.2581659919066122,7
-0.72976226654182,-0.5883856326298113,-0.10019381109315616,1.04666568163772,-0.1642698251380747,1
0.6514626678075569,1.3107969057749225,-0.10019381109315616,-0.018821405298015865,-0.5398544922122246,7
0.5060705694549907,0.5803420833115636,-0.10019381109315616,0.513922138169852,-0.5398544922122246,7
2.6142559955671985,-0.15011273915179585,-0.10019381109315616,0.691503319325808,-0.5398544922122246,5
2.6142559955671985,1.018614976789579,-0.10019381109315616,0.869084500481764,-0.5398544922122246,5
2.105383651333218,0.14206918983354808,-0.10019381109315616,1.5794092251055858,-0.5398544922122246,5
-0.6570662173655373,-0.44229466813713936,-0.10019381109315616,0.1587597758579401,-0.5398544922122246,6
-0.9478504140706692,-0.5883856326298113,-0.10019381109315616,-0.3739837676099278,-0.1642698251380747,10
0.21528637274985923,0.945569494543243,-0.10019381109315616,-0.5515649487658838,0.868588009315837,8
1.7419034054518021,1.52993335251393,-0.10019381109315616,-1.7946332168575736,0.680795675778762,5
-0.07549782395527307,0.21511467207988363,-0.10019381109315616,-0.3739837676099278,-0.5398544922122246,3
1.7419034054518021,0.14206918983354808,-0.10019381109315616,1.4018280439496298,-0.5398544922122246,10
-0.5843701681892542,-0.734476597122483,-0.10019381109315616,-0.018821405298015865,-0.5398544922122246,6
-0.14819387313155616,-0.3692491858908036,-0.10019381109315616,0.33634095701389605,0.023522508399000358,1
-0.6570662173655373,-0.8805675616151548,-0.10019381109315616,0.33634095701389605,3.591576845603423,6
-0.366282020660405,1.2377514235285865,-0.10019381109315616,0.869084500481764,0.9624841760843746,8
0.4333745202787085,0.06902370758721209,-0.10019381109315616,0.1587597758579401,-0.5398544922122246,1
1.0149429136889723,-0.22315822139813163,-0.10019381109315616,-0.7291461299218387,-0.5398544922122246,1
1.0149429136889723,-0.2962037036444676,-0.10019381109315616,-0.9067273110777947,-0.5398544922122246,1
