mcg,gvh,alm,erl,pox,nuc,target
0.5787666186312738,0.880311306807158,-0.3355283226816736,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
-0.5116741190129711,1.3646325217979953,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
1.0149429136889723,0.9610315093056309,-0.10052101834015917,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
0.5787666186312738,-0.4919321356668798,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,8
-0.5843701681892542,-0.4919321356668798,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
0.06989427439729308,-0.8148129456607709,0.7220045468551413,-0.09863558413301868,6.439860435014475,-0.5398544922122246,1
-0.0028017747789899983,0.3152698893178486,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
-0.14819387313155616,-0.41121193316840693,1.0745155033674116,-0.09863558413301868,-0.10019381109315616,0.586899509010225,8
0.3606784711024254,-0.007610920676042921,1.8970410685627122,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
-0.72976226654182,-0.8955331481592438,1.192019155538169,-0.09863558413301868,-0.10019381109315616,0.2113148419360749,1
-0.5116741190129711,-0.8955331481592438,0.48699724251362686,-0.09863558413301868,-0.10019381109315616,-0.07037365836953717,8
-0.5843701681892542,-1.0569735531561895,1.0745155033674116,-0.09863558413301868,-0.10019381109315616,0.11741867516753736,8
-0.72976226654182,-0.6533725406638256,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,-0.2581659919066122,1
0.7241587169838399,-0.8148129456607709,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
1.1603350120415383,0.3959900918163215,-0.5705356270231874,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
-0.2935859714841219,-0.4919321356668798,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
-0.22088992230783921,-0.8955331481592438,0.01698263383059804,-0.09863558413301868,-0.10019381109315616,1.1502765096214496,1
0.5787666186312738,-0.2497715281714616,0.48699724251362686,-0.09863558413301868,-0.10019381109315616,-0.1642698251380747,8
-0.0028017747789899983,-1.2991341606516078,0.6045008946843841,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,8
0.7968547661601231,0.7995911043086851,0.6045008946843841,-0.09863558413301868,-0.10019381109315616,-0.2581659919066122,8
-0.366282020660405,-0.8148129456607709,0.01698263383059804,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
-0.5116741190129711,-0.4919321356668798,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
1.6692073562755192,1.0417517118041038,-0.923046583535459,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
-0.5116741190129711,0.23454968681937574,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
-0.2935859714841219,0.23454968681937574,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
0.06989427439729308,0.07310928182242997,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
0.6514626678075569,-0.41121193316840693,0.36949359034286966,-0.09863558413301868,-0.10019381109315616,-0.07037365836953717,1
0.5060705694549907,-0.2497715281714616,1.192019155538169,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
0.9422468645126891,1.3646325217979953,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
2.1780797005095005,3.059756774265924,-1.6280684965600016,-0.09863558413301868,-0.10019381109315616,0.49300334224168746,4
0.21528637274985923,0.3152698893178486,-0.8055429313647018,-0.09863558413301868,-0.10019381109315616,0.39910717547314994,8
0.06989427439729308,0.07310928182242997,-0.8055429313647018,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
-0.8751543648943861,0.880311306807158,1.309522807708926,-0.09863558413301868,-0.10019381109315616,1.8075496770012114,1
-1.238634610775801,0.3959900918163215,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,8
2.0326876021569347,1.9296739392873046,-0.923046583535459,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,4
1.7419034054518021,1.3646325217979953,-0.3355283226816736,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,3
1.596511307099236,0.880311306807158,-0.5705356270231874,-0.09863558413301868,-0.10019381109315616,-0.2581659919066122,7
-0.72976226654182,-0.41121193316840693,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,-0.1642698251380747,1
0.6514626678075569,0.23454968681937574,-0.8055429313647018,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
0.5060705694549907,0.23454968681937574,0.36949359034286966,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
2.6142559955671985,1.445352724296468,-1.27555754004773,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,5
2.6142559955671985,1.9296739392873046,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,5
2.105383651333218,0.5574304968132664,-1.0405502357062162,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,5
-0.6570662173655373,0.3152698893178486,-1.27555754004773,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,6
-0.9478504140706692,-1.1376937556546625,0.7220045468551413,-0.09863558413301868,-0.10019381109315616,-0.1642698251380747,10
0.21528637274985923,-1.5412947681470264,0.9570118511966544,-0.09863558413301868,-0.10019381109315616,0.868588009315837,8
1.7419034054518021,2.0103941417857776,0.9570118511966544,-0.09863558413301868,-0.10019381109315616,0.680795675778762,5
-0.07549782395527307,-0.8955331481592438,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,3
1.7419034054518021,0.5574304968132664,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,10
-0.5843701681892542,-2.1063361856363363,-1.8630758009015154,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,6
-0.14819387313155616,-0.8955331481592438,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,0.023522508399000358,1
-0.6570662173655373,0.23454968681937574,-0.5705356270231874,-0.09863558413301868,-0.10019381109315616,3.591576845603423,6
-0.366282020660405,-0.33049173066993404,0.6045008946843841,-0.09863558413301868,-0.10019381109315616,0.9624841760843746,8
0.4333745202787085,-0.1690513256729887,0.9570118511966544,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
1.0149429136889723,0.7188709018102122,0.7220045468551413,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
1.0149429136889723,0.4767102943147944,0.7220045468551413,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
1.1603350120415383,0.9610315093056309,-0.10052101834015917,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
0.21528637274985923,-0.4919321356668798,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
-0.8751543648943861,-0.0883311231745158,0.36949359034286966,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
-0.366282020660405,0.6381506993117393,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
-0.5116741190129711,-1.2184139581531352,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,7
-0.9478504140706692,-1.4605745656485536,-0.3355283226816736,-0.09863558413301868,-0.10019381109315616,-0.2581659919066122,8
-0.14819387313155616,-0.5726523381653527,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,1.4319650099270618,8
-0.6570662173655373,-0.33049173066993404,1.0745155033674116,-0.09863558413301868,-0.10019381109315616,-0.07037365836953717,8
0.2879824219261423,-0.1690513256729887,-0.6880392791939446,-0.09863558413301868,-0.10019381109315616,-0.07037365836953717,1
0.7241587169838399,-0.2497715281714616,-0.5705356270231874,-0.09863558413301868,-0.10019381109315616,0.11741867516753736,1
-1.165938561599518,-0.33049173066993404,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
-0.14819387313155616,0.3152698893178486,0.6045008946843841,-0.09863558413301868,-0.10019381109315616,-0.5398544922122246,1
