Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,target
1.3342770040886767,0.9818872461248106,0,2,-1.0656147288935334,-0.2005492741623227,0,3,0,0,0,0,-0.32378568338460306,5
1.3342770040886767,-1.0184468776294577,1,1,1.2111170779538538,-0.8053553529353119,0,3,0,0,0,0,0.9214966519213298,3
1.3342770040886767,-1.0184468776294577,0,2,0.5638446265728175,-1.0472777844445076,0,3,0,0,0,0,0.8276927902820707,3
1.3342770040886767,0.9818872461248106,0,1,0.00023305042544041838,-0.07958805840772486,0,2,0,0,0,1,-0.28467938677218424,5
-0.4068749296965486,0.9818872461248106,0,2,-0.7853540383920934,1.492907746402047,0,2,0,0,0,0,-1.6797510991392781,5
0.4637010371960641,-1.0184468776294577,0,1,-0.9862599014704,-0.07958805840772486,1,2,1,1,1,0,0.39097799061177163,4
-1.2774508965891613,0.9818872461248106,1,0,-1.2423346032862168,0.76714045187446,1,4,0,1,0,1,-0.27755241911348766,5
-1.2774508965891613,-1.0184468776294577,0,2,-0.17481464465787447,-0.5634329214261162,1,3,1,0,0,0,1.0120300648914888,3
1.3342770040886767,0.9818872461248106,1,2,-1.037710038922527,0.041373157346872975,1,2,0,1,1,0,0.0429602465017612,5
-1.2774508965891613,-1.0184468776294577,0,0,1.4524250813615178,0.5252180203652643,0,2,0,1,1,0,-0.04087089971204114,5
0.4637010371960641,0.9818872461248106,1,2,-0.8553770243815928,-0.07958805840772486,1,1,1,0,0,0,-0.1557209344300317,5
1.3342770040886767,-1.0184468776294577,1,2,-1.696143789173139,0.8881016676290578,0,1,1,0,0,0,-1.067557582053277,5
-1.2774508965891613,-1.0184468776294577,3,2,0.7129593648697865,-1.2892002159537033,0,0,0,0,0,0,0.6951676489180296,3
-0.4068749296965486,-1.0184468776294577,3,0,-0.20641852614131978,-1.410161431708301,0,0,0,0,0,0,1.0638023665369791,3
0.4637010371960641,-1.0184468776294577,0,3,-0.9689469297041605,1.3719465306474492,1,4,1,1,0,0,-0.9496296591358501,5
-0.4068749296965486,-1.0184468776294577,3,2,-0.5768881863915293,0.8881016676290578,0,1,0,0,0,0,-1.2493720591072468,5
-0.4068749296965486,-1.0184468776294577,0,1,0.92724922237876,0.5252180203652643,0,3,0,1,0,0,0.004283115643483706,5
-1.2774508965891613,-1.0184468776294577,0,2,-1.1225246072559278,-0.32151048991692055,1,4,0,0,0,0,0.3312545922271642,4
1.3342770040886767,-1.0184468776294577,3,2,0.007782826719894018,1.7348301779112427,0,3,0,1,1,0,-1.1329130471802775,5
1.3342770040886767,-1.0184468776294577,0,2,-0.9304110684698702,1.3719465306474492,0,3,1,0,0,0,-1.4994280256115542,5
-0.4068749296965486,0.9818872461248106,0,3,-1.5935442951337866,-0.4424717056715184,0,3,0,0,0,0,0.09027869281491145,5
