Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,target
1.4114522024577634,-1.0657211593113716,0,3,0.38779637676137996,-1.6972128700572449,0,1,0,0,0,0,0.9416050097601398,3
-1.2793458386809267,-1.0657211593113716,0,2,0.2541742060878327,-1.3402835250337943,1,3,0,0,0,0,1.467178727153017,2
-1.2793458386809267,0.9383317495977672,0,1,1.7185391853710659,-0.5074483866457429,1,3,0,1,1,1,1.3072368480555783,2
-0.3824131583013633,-1.0657211593113716,0,1,-0.19864628227268677,0.32538675174230847,0,3,0,0,0,0,-0.7463225938334463,5
-1.2793458386809267,0.9383317495977672,2,2,-1.026015741847227,0.9202689934480595,0,2,0,0,0,0,-1.1201615399852851,5
-1.2793458386809267,0.9383317495977672,0,2,1.5388631969747777,-0.626424834986893,0,3,1,1,0,1,0.9401440675455132,3
-1.2793458386809267,0.9383317495977672,0,1,-1.108642326203634,-1.4592599733749445,1,0,0,0,0,0,0.798427890664309,3
0.5145195220782001,0.9383317495977672,2,1,1.573611194479548,0.682316096765759,0,1,1,0,0,0,-0.6743273617186945,5
-0.3824131583013633,0.9383317495977672,3,2,-1.4826230733873365,0.9202689934480595,0,3,1,1,0,0,-0.8418356986657749,5
-1.2793458386809267,0.9383317495977672,1,2,0.5745574952943732,-0.03154259328114212,1,3,0,0,0,0,0.7451382615423875,3
1.4114522024577634,0.9383317495977672,1,0,-0.1975869264160462,0.8012925451069093,1,3,0,1,0,1,-0.9659555760899285,5
0.5145195220782001,-1.0657211593113716,2,2,-0.09238868086700247,-0.03154259328114212,0,2,1,0,0,0,0.23171211483487436,4
-1.2793458386809267,-1.0657211593113716,0,2,1.1252749940995146,-0.9833541800103437,0,3,0,1,0,0,1.2719937429682007,2
-0.3824131583013633,-1.0657211593113716,3,4,1.16466356461255,0.44436320008345864,0,3,0,0,0,0,-0.32882968269217633,5
0.5145195220782001,-1.0657211593113716,2,2,-0.33390774105975457,-0.7454012833280432,0,4,1,1,0,0,1.3350286969604612,2
-0.3824131583013633,-1.0657211593113716,1,1,-1.4618044552992435,-0.5074483866457429,0,3,0,0,0,0,0.2597464455836248,4
-0.3824131583013633,0.9383317495977672,3,1,-0.3595970954456234,0.8012925451069093,1,4,1,0,0,0,-0.0004248874388872085,5
0.5145195220782001,0.9383317495977672,2,2,-1.2338240846820752,-0.9833541800103437,0,2,0,0,0,0,0.6004703198690096,4
0.5145195220782001,0.9383317495977672,1,1,0.04209753908149488,-1.4592599733749445,0,3,1,1,0,0,1.9455145758009706,1
0.5145195220782001,0.9383317495977672,0,2,-0.9212806461024946,0.32538675174230847,1,3,0,0,0,0,-0.7016645054487788,5
1.4114522024577634,-1.0657211593113716,1,1,-0.026750016130242086,-1.5782364217160947,0,3,1,0,0,0,1.7299922246206036,2
-0.3824131583013633,-1.0657211593113716,0,3,0.01712786009186961,1.6341276834949605,0,3,1,0,0,0,-1.3062749290470508,5
-0.3824131583013633,0.9383317495977672,0,3,1.4954823762440899,1.5151512351538103,0,2,0,1,0,0,-1.0293053486485768,5
0.5145195220782001,0.9383317495977672,2,1,1.076196345094655,1.27719833847151,0,0,0,0,0,0,-1.245615943821322,5
-0.3824131583013633,0.9383317495977672,2,0,-1.351533950312222,-0.2694954899634425,1,1,1,0,1,0,0.07085825119023292,5
-1.2793458386809267,-1.0657211593113716,2,3,-0.6095064363506244,-1.5782364217160947,0,2,1,1,0,0,1.725911427200176,5
-1.2793458386809267,0.9383317495977672,0,2,-0.83950327154741,0.5633396484246088,0,2,0,0,1,0,-0.8268859361534328,5
0.5145195220782001,0.9383317495977672,1,2,0.5420483034298181,1.6341276834949605,0,1,0,0,1,0,-1.5068991524456088,5
1.4114522024577634,-1.0657211593113716,0,0,-1.530730232201563,1.3961747868126602,0,1,1,1,0,0,-1.351618130287376,5
1.4114522024577634,0.9383317495977672,0,3,-0.22738605018821628,-1.6972128700572449,0,1,1,0,0,0,1.152431085053931,3
-1.2793458386809267,0.9383317495977672,0,3,-0.6986965852062478,-1.4592599733749445,0,3,0,0,0,0,1.2258652840541315,2
-0.3824131583013633,-1.0657211593113716,2,2,0.28934742662042284,1.0392454417892096,1,0,1,0,0,1,-0.9035289980246561,5
0.5145195220782001,-1.0657211593113716,0,3,1.5928916000460138,1.3961747868126602,0,3,0,1,1,0,-0.4598334548559668,5
-0.3824131583013633,0.9383317495977672,0,2,-1.280793329279705,0.32538675174230847,0,3,1,0,0,1,-0.015866362628995778,5
-1.2793458386809267,-1.0657211593113716,0,2,-1.2853334079775016,-1.5782364217160947,1,2,1,0,1,0,1.7433957321315499,2
1.4114522024577634,-1.0657211593113716,0,1,-0.7702108701376628,-0.3884719383045927,0,2,0,0,1,0,-0.1635003903516488,5
-1.2793458386809267,0.9383317495977672,0,3,0.7910838367004803,-0.8643777316691935,0,2,0,1,0,1,0.529953118618915,5
-1.2793458386809267,-1.0657211593113716,0,3,1.429289598377538,0.8012925451069093,1,2,0,1,0,0,-0.016246401606782528,5
1.4114522024577634,0.9383317495977672,2,1,-1.6948400018309349,-1.1023306283514938,0,4,0,0,0,0,0.6866390756711095,3
0.5145195220782001,-1.0657211593113716,1,2,-1.259802684280371,-1.6972128700572449,1,0,1,0,1,0,1.8125752047065031,1
-1.2793458386809267,-1.0657211593113716,2,2,0.7732114319362808,-1.1023306283514938,0,3,1,0,0,0,1.25421993574471,2
-1.2793458386809267,-1.0657211593113716,0,2,0.9832848445889714,1.3961747868126602,0,3,1,0,0,0,-0.8271719902940784,1
1.4114522024577634,0.9383317495977672,1,2,1.086482077918279,-1.5782364217160947,0,3,1,0,0,0,1.7990001061655005,1
1.4114522024577634,-1.0657211593113716,1,2,1.5055720870062481,-0.03154259328114212,0,3,0,0,1,0,0.3518009587294581,4
-0.3824131583013633,0.9383317495977672,0,1,1.4756038461381897,-1.6972128700572449,0,3,1,0,0,0,1.826605438958887,1
-1.2793458386809267,0.9383317495977672,2,1,0.6566693416810766,0.08743385506000807,0,4,1,1,0,0,0.543535849014754,4
-1.2793458386809267,-1.0657211593113716,0,1,-1.682773913708226,-1.1023306283514938,0,3,0,0,0,0,0.5954803614251322,4
0.5145195220782001,0.9383317495977672,1,1,-0.2904773733205406,-1.3402835250337943,0,1,1,0,0,0,0.8474242914192306,3
-0.3824131583013633,-1.0657211593113716,0,1,-1.2262274325860971,-0.9833541800103437,0,2,1,0,1,0,0.6623218898617789,3
-1.2793458386809267,0.9383317495977672,0,3,1.2360277257274346,-0.03154259328114212,0,3,1,0,1,0,0.3079360129956985,4
0.5145195220782001,-1.0657211593113716,1,3,-0.7240614236324849,-0.9833541800103437,0,2,0,0,0,0,0.14472330962062224,4
