Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,target
0.4673506418931181,-1.0185504081392855,2,4,1.3800481190107166,0.06097093603461429,0,2,0,1,1,0,0.4679261167295285,4
-0.42307025151807764,-1.0185504081392855,0,1,1.66383618795615,-1.7162806132936905,0,4,0,0,0,0,1.7610221392061713,1
0.4673506418931181,0.9817874422404153,0,4,-0.42574444344997986,1.0088384290097103,0,1,0,0,0,0,-1.6230805646179327,5
0.4673506418931181,-1.0185504081392855,2,2,-0.7895589249440124,-1.0053799935623686,0,1,0,0,0,0,0.6467667172813706,3
1.3577715353043138,-1.0185504081392855,3,2,1.6339702583975515,1.2458053022534843,0,2,0,0,0,0,-1.185841283337483,2
-0.42307025151807764,-1.0185504081392855,0,2,0.5933577613665679,-0.2944793738310467,0,1,1,0,0,0,-0.18829751224976332,5
0.4673506418931181,-1.0185504081392855,3,2,0.9461365398636563,-1.5977971766718035,0,3,1,0,0,1,1.4874685503182228,2
-1.3134911449292734,-1.0185504081392855,3,4,0.7476722272568378,-1.3608303034280296,0,3,0,0,0,0,1.1810513978878752,3
-0.42307025151807764,-1.0185504081392855,0,0,0.3522791334740498,0.06097093603461429,1,4,1,0,0,0,0.7997859706478337,3
-1.3134911449292734,-1.0185504081392855,0,0,-0.3389118555010874,0.8903549923878232,0,3,0,0,0,1,-1.066871639510788,5
0.4673506418931181,0.9817874422404153,1,1,0.059420714416024756,-1.4793137400499166,0,3,1,1,0,0,1.9314108670289851,1
1.3577715353043138,-1.0185504081392855,3,2,1.5776996499261906,-0.5314462470748207,1,3,0,0,0,0,0.7100290934593317,3
-1.3134911449292734,0.9817874422404153,1,2,-0.007519480561600209,1.0088384290097103,0,1,1,0,0,0,-1.0728498256331165,5
-1.3134911449292734,0.9817874422404153,2,0,-0.10390431053619002,0.5349046825221623,0,2,0,0,0,0,-0.9402694823870819,5
-0.42307025151807764,0.9817874422404153,0,1,-0.8518420257676574,-0.7684131203185947,0,3,0,0,1,1,0.5752033982780643,4
0.4673506418931181,-1.0185504081392855,1,0,0.08124108870684865,1.1273218656315973,0,2,0,0,0,0,-1.2417646138026313,5
-1.3134911449292734,0.9817874422404153,1,3,1.1857599769057725,-0.2944793738310467,0,2,0,0,0,0,0.3149679430457093,4
1.3577715353043138,0.9817874422404153,2,2,-0.020417912044613046,-1.0053799935623686,1,4,0,1,0,0,1.4149776274843469,2
0.4673506418931181,0.9817874422404153,1,2,-1.4840817836723563,0.17945437265650127,0,2,1,0,0,0,-0.4712936353278242,5
-1.3134911449292734,-1.0185504081392855,0,2,-0.5910665203225329,-0.7684131203185947,0,3,0,1,0,0,0.5165352886327625,4
-0.42307025151807764,0.9817874422404153,1,2,1.4450829088429806,1.1273218656315973,0,3,0,1,1,0,-0.9314884747159452,5
1.3577715353043138,-1.0185504081392855,1,2,0.3481062424109475,-0.4129628104529337,1,3,1,1,0,0,0.7221117791579511,3
0.4673506418931181,-1.0185504081392855,0,2,0.4075476515859002,-0.1759959372091597,0,4,0,0,0,1,-0.17350259490732775,5
-0.42307025151807764,0.9817874422404153,0,0,-0.6083047280481462,1.3642887388753713,0,2,0,1,0,1,-1.6668032092265537,5
-0.42307025151807764,0.9817874422404153,2,4,1.4223340654261478,0.5349046825221623,1,2,1,0,0,0,-0.42090021206959805,5
-1.3134911449292734,-1.0185504081392855,0,0,0.8501762328225804,1.3642887388753713,0,0,1,1,0,0,-1.4785716521232277,5
-1.3134911449292734,0.9817874422404153,0,2,-1.5658057058090253,0.4164212459002753,1,1,0,1,0,0,-0.606953337003961,5
1.3577715353043138,-1.0185504081392855,2,2,-0.5386951917399265,-1.1238634301842556,0,3,1,0,0,0,1.2254371804013149,4
-1.3134911449292734,-1.0185504081392855,1,3,-1.6656625068256938,-1.3608303034280296,0,3,0,1,0,0,0.9191879662913777,3
-1.3134911449292734,0.9817874422404153,0,2,-1.0069272505951274,0.29793780927838825,0,2,1,0,0,0,-0.4196750859571391,5
0.4673506418931181,0.9817874422404153,0,2,-1.12102926492857,-1.1238634301842556,0,4,0,0,0,0,0.9397062620857809,3
-1.3134911449292734,-1.0185504081392855,0,1,0.8200752011955851,0.29793780927838825,1,2,1,0,0,0,-0.4453728686298009,5
1.3577715353043138,0.9817874422404153,2,2,0.057166783077140605,-0.1759959372091597,1,3,0,1,0,0,0.27793460033952444,4
-0.42307025151807764,-1.0185504081392855,1,1,-0.7930677891265306,0.29793780927838825,1,1,0,0,1,0,-0.21116024016003632,5
1.3577715353043138,-1.0185504081392855,0,2,1.0474625629641179,0.4164212459002753,0,4,1,0,0,0,0.3330688373099159,4
0.4673506418931181,0.9817874422404153,3,2,1.040141087734558,-0.6499296836967077,0,4,1,0,1,0,1.079098851775145,3
1.3577715353043138,0.9817874422404153,0,3,1.1313304161291418,0.5349046825221623,1,3,1,0,0,0,0.24012049413129963,4
-0.42307025151807764,-1.0185504081392855,3,4,1.2029584150670198,0.4164212459002753,0,3,0,0,0,0,-0.312574676720791,5
1.3577715353043138,0.9817874422404153,2,2,-0.33541703160590175,-0.4129628104529337,0,2,1,0,1,0,0.2299212049624973,4
-1.3134911449292734,-1.0185504081392855,0,1,1.554064803757378,-1.0053799935623686,1,1,0,0,1,0,1.0281706384243297,3
