Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,target
-0.38574017689750567,0.9590734206934439,0,1,1.5514953783199064,1.717849000718137,1,3,0,0,0,0,-1.0755659521970466,5
-1.2677243479469749,-1.0426730408991678,0,2,-0.10642001429269028,-0.5108369097509416,1,3,1,0,0,0,0.9917898180146376,3
-0.38574017689750567,0.9590734206934439,1,3,-0.7661274256681604,1.4832504838266551,0,0,0,1,0,0,-2.0601708855185006,5
0.4962439941519635,0.9590734206934439,2,1,-1.495322316116852,0.07565938247776327,0,4,1,1,0,1,-0.16458235395453666,5
-0.38574017689750567,-1.0426730408991678,0,2,0.03210467260254404,-1.6838294942083516,0,0,0,1,0,0,1.2220313040585642,3
-1.2677243479469749,-1.0426730408991678,0,3,0.06658345802163708,1.4832504838266551,1,3,0,0,0,1,-1.1367374463230548,5
0.4962439941519635,0.9590734206934439,0,3,-1.117637175719347,0.6621556747064682,1,1,0,0,0,0,-0.8333058451603885,5
-0.38574017689750567,0.9590734206934439,2,2,-0.706026081131311,0.5448564162607272,0,1,0,0,1,0,-1.0927222938682077,5
1.3782281652014328,-1.0426730408991678,0,2,0.5655329413040605,-0.7454354266424237,1,0,1,1,0,0,0.7998029404536272,3
0.4962439941519635,-1.0426730408991678,0,2,-0.3221764278818968,-1.5665302357626105,0,2,0,1,0,1,1.1977347591832797,2
-0.38574017689750567,0.9590734206934439,0,1,-1.049682451592552,-1.0973332019796467,0,2,0,0,0,0,0.48302347565970655,4
1.3782281652014328,0.9590734206934439,0,1,-0.11152692745436354,1.1313527084894321,0,3,1,1,0,0,-0.5836104170165338,5
0.4962439941519635,0.9590734206934439,3,2,0.8617220760571791,-0.3935376513052007,0,4,0,0,0,0,0.6866860441563009,1
-0.38574017689750567,-1.0426730408991678,0,4,0.22927400533464568,0.4275571578149862,0,0,0,0,0,0,-1.1213003600307563,5
-0.38574017689750567,0.9590734206934439,1,3,-1.4440484666961013,-1.3319317188711286,0,3,0,0,0,0,0.8863954869822941,1
0.4962439941519635,-1.0426730408991678,2,3,-1.2746951700037459,-1.3319317188711286,0,1,0,0,1,0,0.7635136086258697,3
-1.2677243479469749,0.9590734206934439,0,2,-0.08236337787695248,1.365951225380914,0,1,1,0,1,0,-1.5059762928009957,5
