Age,Gender,Ethnicity,StudyTimeWeekly,ParentalSupport,Extracurricular,GPA,target
0.4729190115431414,0.9784921095801632,0,1.7803355189521382,2,0,1.1180863116664626,3
1.362944405415047,-1.0219806477837263,0,0.9973762482121091,1,0,1.2423744574038993,2
-1.30713177620067,-1.0219806477837263,2,-0.9840451409833825,2,0,-1.9602771889382216,5
0.4729190115431414,0.9784921095801632,0,0.04544516505111627,3,1,0.16178970455436958,4
0.4729190115431414,0.9784921095801632,0,-0.9023114520899039,3,0,-0.6755727871499934,5
1.362944405415047,-1.0219806477837263,0,-0.27970406053170993,1,1,1.2874787000437125,2
-1.30713177620067,-1.0219806477837263,1,1.0315125413772945,3,0,0.9203101403015941,3
-1.30713177620067,0.9784921095801632,1,1.000161348151086,1,1,-0.5967921020958057,5
0.4729190115431414,-1.0219806477837263,0,-0.9218612895351413,2,0,1.0827008929211555,3
-0.41710638232876435,0.9784921095801632,0,1.534518708607826,3,1,1.822243265286167,1
0.4729190115431414,-1.0219806477837263,0,0.3679266916912635,1,0,0.26338215408197463,4
0.4729190115431414,-1.0219806477837263,0,-0.38458294638771384,2,0,-0.37880352921992977,5
0.4729190115431414,-1.0219806477837263,1,0.04719372382235794,3,1,-0.4219928594510517,5
0.4729190115431414,-1.0219806477837263,1,0.4121728776841227,4,0,-0.16897414436442817,5
1.362944405415047,0.9784921095801632,0,0.25228618559498733,2,0,0.5361976465777527,4
-1.30713177620067,-1.0219806477837263,0,-0.007766166547230022,0,0,-0.617144799578235,5
1.362944405415047,-1.0219806477837263,3,0.057800374255761684,2,1,0.3562859248982236,4
1.362944405415047,0.9784921095801632,0,-1.104777759048223,2,0,-0.570275812950926,5
1.362944405415047,-1.0219806477837263,1,1.1470512342261936,2,1,-1.5701515973121711,5
0.4729190115431414,-1.0219806477837263,0,0.18812652841844757,2,0,0.5351003115572424,4
-0.41710638232876435,0.9784921095801632,0,-1.265199971456254,3,0,0.9532883431248744,3
-1.30713177620067,-1.0219806477837263,0,0.9822275933853974,1,1,-1.704210662965307,5
-0.41710638232876435,0.9784921095801632,1,1.5706878421754478,1,0,-1.741750705211649,5
1.362944405415047,0.9784921095801632,3,1.623285126311096,2,1,-0.1486991300440165,5
1.362944405415047,0.9784921095801632,0,-0.4231793544867146,2,0,-0.43830189958700966,5
-0.41710638232876435,0.9784921095801632,0,-1.2494981605194733,4,0,1.1712646878447261,3
-0.41710638232876435,-1.0219806477837263,0,0.10545710999592849,2,0,1.1394227461761934,3
-0.41710638232876435,0.9784921095801632,0,-1.330564317222663,3,0,0.2612324482298757,4
1.362944405415047,-1.0219806477837263,0,1.576149807566219,3,1,1.036780794061806,3
1.362944405415047,-1.0219806477837263,0,-1.0794124592267424,3,1,-0.4226880657197581,5
-1.30713177620067,-1.0219806477837263,2,-0.8345744513748331,0,0,-0.19570813095326517,5
-1.30713177620067,-1.0219806477837263,0,-0.29005300331601735,4,0,-0.06410175613751597,5
1.362944405415047,-1.0219806477837263,0,-0.3731165231096126,1,0,-1.6629818109863723,5
-0.41710638232876435,-1.0219806477837263,3,1.0831046143408167,0,1,-1.0457019911442749,5
-0.41710638232876435,-1.0219806477837263,0,-0.1142431105920804,2,1,-0.8363459783903939,5
-1.30713177620067,-1.0219806477837263,3,-1.1247496533848829,1,0,-1.7975714175819315,5
1.362944405415047,-1.0219806477837263,0,-0.7834595293301677,1,0,-1.844772596407541,5
-1.30713177620067,-1.0219806477837263,2,0.07259472147371422,1,0,-0.9163445651784037,5
-1.30713177620067,0.9784921095801632,1,-1.2072550446570132,1,1,1.2161341225367255,2
0.4729190115431414,0.9784921095801632,2,0.4354739992488998,3,1,-0.4145717880551482,5
0.4729190115431414,0.9784921095801632,3,0.27301228958262436,1,0,-0.9267014165077311,5
0.4729190115431414,-1.0219806477837263,0,0.8001380846748394,2,0,0.7857592189732577,3
-0.41710638232876435,0.9784921095801632,3,1.589304318825168,4,0,0.986451948855004,3
1.362944405415047,0.9784921095801632,0,1.499241016410881,2,0,1.074036600267239,3
1.362944405415047,0.9784921095801632,0,1.618927837049937,3,1,2.288409752881429,1
1.362944405415047,-1.0219806477837263,0,-0.8630629275338543,4,0,0.6657241522028583,3
1.362944405415047,-1.0219806477837263,1,-1.2634820665167572,1,1,0.7186935925282812,3
0.4729190115431414,-1.0219806477837263,0,-0.6593642236845535,2,0,-0.22140148425392314,5
-0.41710638232876435,-1.0219806477837263,1,1.4384815462358813,3,0,0.21170094893310668,4
-0.41710638232876435,0.9784921095801632,1,1.7108589396472318,4,1,0.6064286177433794,4
0.4729190115431414,0.9784921095801632,2,1.3119323599046162,3,0,1.1249517146314414,3
-0.41710638232876435,0.9784921095801632,2,-1.339735212739292,1,1,0.08764466384780215,5
0.4729190115431414,0.9784921095801632,0,1.6237136739198135,4,0,-0.36574327137287543,5
1.362944405415047,-1.0219806477837263,0,-0.23087853017696863,1,0,-0.2643551872088441,5
0.4729190115431414,-1.0219806477837263,0,-1.6961212407294486,2,1,-1.2567997223920924,5
1.362944405415047,-1.0219806477837263,0,-0.163514461179672,2,0,-1.2059667421016655,5
1.362944405415047,0.9784921095801632,0,-1.566037980718636,2,0,-0.6161978104675876,5
-1.30713177620067,-1.0219806477837263,0,0.19562034972798387,3,1,-1.7701397214966468,5
0.4729190115431414,-1.0219806477837263,0,-0.5309850920993371,3,0,0.7734205938198012,3
-1.30713177620067,0.9784921095801632,3,-0.05366509472979916,3,0,-1.0679908811013334,5
0.4729190115431414,0.9784921095801632,1,0.44083420557583025,0,1,-0.014675549404836173,5
0.4729190115431414,-1.0219806477837263,0,1.3454667830839129,2,0,0.46458113310363514,4
-1.30713177620067,-1.0219806477837263,1,0.6132854770435376,3,0,0.3585408701693228,4
-1.30713177620067,-1.0219806477837263,0,-0.19304550840836854,2,0,0.5242191512526659,4
0.4729190115431414,-1.0219806477837263,0,1.1707434921199733,4,0,1.5751107639341961,2
-0.41710638232876435,-1.0219806477837263,1,1.4756284735270304,3,1,1.4816629463552367,2
1.362944405415047,-1.0219806477837263,0,-1.3052591061080243,3,0,-0.9470994980024533,5
-1.30713177620067,0.9784921095801632,0,0.153349278053324,0,0,-2.052940488170607,5
1.362944405415047,0.9784921095801632,3,-0.7222305422137456,3,0,-0.6297749929812888,5
-0.41710638232876435,0.9784921095801632,2,-1.5625273659695795,4,0,1.5057744987032906,2
-0.41710638232876435,-1.0219806477837263,1,0.6368013926991963,2,1,1.12711244393948,3
-0.41710638232876435,0.9784921095801632,1,1.3241265383815861,3,0,-1.2758069775039758,5
-1.30713177620067,-1.0219806477837263,1,-1.152584659212786,2,1,0.7110826227671712,3
-0.41710638232876435,-1.0219806477837263,0,1.145921475914426,2,0,1.5243676211429684,2
-1.30713177620067,0.9784921095801632,0,1.2909498933854795,3,1,0.32186674144801114,4
-0.41710638232876435,-1.0219806477837263,0,1.5066225873955574,3,0,-0.0549974663187006,5
1.362944405415047,-1.0219806477837263,0,-0.7902710834038468,3,0,0.905188329135438,3
1.362944405415047,0.9784921095801632,1,1.4698634705489273,1,1,0.2465133818582196,4
0.4729190115431414,0.9784921095801632,0,-0.5942991851145265,1,0,-1.0125162087396513,5
1.362944405415047,0.9784921095801632,3,0.22555914052318893,3,0,-0.9966083645631314,5
0.4729190115431414,-1.0219806477837263,3,-1.550331607171367,1,0,0.18417509432813098,4
1.362944405415047,0.9784921095801632,2,-1.573781218759713,2,0,-1.5363199981098339,5
-1.30713177620067,0.9784921095801632,1,0.8202063975885155,0,1,0.6844550922926096,3
1.362944405415047,-1.0219806477837263,2,-0.1561316315611891,1,0,-0.4839622350562952,5
0.4729190115431414,0.9784921095801632,0,-0.8220947284990864,3,1,0.4772321417680488,4
0.4729190115431414,0.9784921095801632,2,-1.055228590149834,3,0,-0.8167966779221003,5
-0.41710638232876435,0.9784921095801632,0,0.6417797974307926,1,1,-0.4179807586121636,5
-1.30713177620067,-1.0219806477837263,2,-1.7276477413308584,1,0,-2.083344536168013,5
1.362944405415047,-1.0219806477837263,0,1.122839527197261,0,1,-0.9263357031360974,5
-0.41710638232876435,-1.0219806477837263,2,-1.4486182043217535,2,0,0.3536245172399691,4
1.362944405415047,-1.0219806477837263,3,-1.0514203931474735,1,0,-1.8705020929523215,5
1.362944405415047,0.9784921095801632,0,-0.36224551026416035,2,1,1.7495036796724708,1
-0.41710638232876435,-1.0219806477837263,0,-0.013238237708373197,3,0,1.7990868839641925,1
-0.41710638232876435,-1.0219806477837263,3,-0.47280294842604903,3,0,0.36318900861158854,4
