cap-color,bruises?,odor,gill-spacing,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-color-below-ring,ring-number,ring-type,target
-0.19824982751343181,1,0.881937664921384,-0.4388636369510842,-0.2289977647710673,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
1.7658740733635434,1,-1.970316152682646,-0.4388636369510842,-0.2289977647710673,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,-0.5441892438806311,-0.4388636369510842,0.05347685426934428,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,0.881937664921384,-0.4388636369510842,0.05347685426934428,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
-0.5910746076888268,0,0.40656202865404567,2.278612115023465,-0.2289977647710673,1,1.7814601887614623,2,0.6319913825853262,1,-1.2722157358170676,1
1.7658740733635434,1,-1.970316152682646,-0.4388636369510842,0.05347685426934428,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,-1.970316152682646,-0.4388636369510842,-0.7939470028518905,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,-0.5441892438806311,-0.4388636369510842,0.05347685426934428,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,0.881937664921384,-0.4388636369510842,0.6184260923501674,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
1.7658740733635434,1,-1.970316152682646,-0.4388636369510842,-0.7939470028518905,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.7658740733635434,1,-0.5441892438806311,-0.4388636369510842,-0.7939470028518905,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.7658740733635434,1,-1.970316152682646,-0.4388636369510842,0.05347685426934428,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.7658740733635434,1,-1.970316152682646,-0.4388636369510842,1.4658499494714023,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,0.881937664921384,-0.4388636369510842,-0.2289977647710673,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
-0.19824982751343181,0,0.40656202865404567,2.278612115023465,0.05347685426934428,1,1.7814601887614623,2,0.6319913825853262,1,-1.2722157358170676,1
-0.5910746076888268,0,0.40656202865404567,-0.4388636369510842,-0.2289977647710673,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,0,0.40656202865404567,2.278612115023465,-0.2289977647710673,1,1.7814601887614623,2,0.6319913825853262,1,-1.2722157358170676,1
-0.19824982751343181,1,0.881937664921384,-0.4388636369510842,0.05347685426934428,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
1.3730492931881484,1,0.881937664921384,-0.4388636369510842,0.05347685426934428,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
-0.19824982751343181,1,0.881937664921384,-0.4388636369510842,-0.2289977647710673,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
1.7658740733635434,1,-1.970316152682646,-0.4388636369510842,-0.2289977647710673,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
-0.19824982751343181,1,0.881937664921384,-0.4388636369510842,0.05347685426934428,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
1.7658740733635434,1,-0.5441892438806311,-0.4388636369510842,-0.2289977647710673,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,-1.970316152682646,-0.4388636369510842,1.4658499494714023,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,-0.5441892438806311,-0.4388636369510842,-0.7939470028518905,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,0.881937664921384,-0.4388636369510842,0.05347685426934428,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
1.7658740733635434,1,-1.970316152682646,-0.4388636369510842,0.05347685426934428,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,-0.5441892438806311,-0.4388636369510842,1.4658499494714023,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
-0.19824982751343181,0,0.40656202865404567,-0.4388636369510842,-0.2289977647710673,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,1
1.7658740733635434,1,-1.970316152682646,2.278612115023465,0.05347685426934428,1,-0.10348153740396093,2,0.6319913825853262,1,0.9480808566164142,1
1.7658740733635434,1,-0.5441892438806311,-0.4388636369510842,-0.7939470028518905,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
1.3730492931881484,1,0.881937664921384,-0.4388636369510842,-0.2289977647710673,0,1.7814601887614623,2,0.6319913825853262,1,0.9480808566164142,2
1.7658740733635434,1,-0.5441892438806311,-0.4388636369510842,0.05347685426934428,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
-0.19824982751343181,1,-0.5441892438806311,-0.4388636369510842,0.6184260923501674,0,2.7239310518441737,2,0.6319913825853262,1,0.9480808566164142,1
1.7658740733635434,1,-0.5441892438806311,-0.4388636369510842,0.05347685426934428,0,0.8389893256787506,2,0.6319913825853262,1,0.9480808566164142,1
