cap-shape,cap-color,bruises?,odor,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,target
1.029712237713905,-0.19824982751343181,1,0.881937664921384,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,2
1.029712237713905,1.7658740733635434,1,-1.970316152682646,0,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-2.087047158406722,1.3730492931881484,1,-0.5441892438806311,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.3730492931881484,1,0.881937664921384,1,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,2
1.029712237713905,-0.5910746076888268,0,0.40656202865404567,0,-0.2289977647710673,1,2,2,0.622441390325499,0.6319913825853262,2,1,-1.2722157358170676,-0.250470603921817,1
1.029712237713905,1.7658740733635434,1,-1.970316152682646,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
-2.087047158406722,1.3730492931881484,1,-1.970316152682646,0,-0.7939470028518905,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
-2.087047158406722,1.3730492931881484,1,-0.5441892438806311,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.3730492931881484,1,0.881937664921384,1,0.6184260923501674,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,2
-2.087047158406722,1.7658740733635434,1,-1.970316152682646,0,-0.7939470028518905,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,1.7658740733635434,1,-0.5441892438806311,0,-0.7939470028518905,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.7658740733635434,1,-1.970316152682646,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
-2.087047158406722,1.7658740733635434,1,-1.970316152682646,0,1.4658499494714023,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.3730492931881484,1,0.881937664921384,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
1.029712237713905,-0.19824982751343181,0,0.40656202865404567,0,0.05347685426934428,1,2,0,0.622441390325499,0.6319913825853262,2,1,-1.2722157358170676,-0.6701948585135749,1
0.4063603584897796,-0.5910746076888268,0,0.40656202865404567,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-0.8403433999584713,1.3730492931881484,0,0.40656202865404567,0,-0.2289977647710673,1,2,2,0.622441390325499,0.6319913825853262,2,1,-1.2722157358170676,-0.250470603921817,1
1.029712237713905,-0.19824982751343181,1,0.881937664921384,1,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,2
1.029712237713905,1.3730492931881484,1,0.881937664921384,1,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
1.029712237713905,-0.19824982751343181,1,0.881937664921384,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
-2.087047158406722,1.7658740733635434,1,-1.970316152682646,0,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,-0.19824982751343181,1,0.881937664921384,1,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
-2.087047158406722,1.7658740733635434,1,-0.5441892438806311,0,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-2.087047158406722,1.3730492931881484,1,-1.970316152682646,0,1.4658499494714023,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-2.087047158406722,1.3730492931881484,1,-0.5441892438806311,0,-0.7939470028518905,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
-0.8403433999584713,1.3730492931881484,1,0.881937664921384,1,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
1.029712237713905,1.7658740733635434,1,-1.970316152682646,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.3730492931881484,1,-0.5441892438806311,0,1.4658499494714023,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-0.8403433999584713,-0.19824982751343181,0,0.40656202865404567,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,1.7658740733635434,1,-1.970316152682646,1,0.05347685426934428,1,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-2.087047158406722,1.7658740733635434,1,-0.5441892438806311,0,-0.7939470028518905,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.3730492931881484,1,0.881937664921384,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
1.029712237713905,1.7658740733635434,1,-0.5441892438806311,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,-0.19824982751343181,1,-0.5441892438806311,0,0.6184260923501674,0,2,3,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-2.087047158406722,1.7658740733635434,1,-0.5441892438806311,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.7658740733635434,1,-0.5441892438806311,1,1.4658499494714023,1,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
0.4063603584897796,-0.5910746076888268,0,0.40656202865404567,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,-0.19824982751343181,1,0.881937664921384,1,1.4658499494714023,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
1.029712237713905,1.7658740733635434,1,-1.970316152682646,1,0.6184260923501674,1,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-2.087047158406722,1.7658740733635434,1,-0.5441892438806311,0,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
-2.087047158406722,1.7658740733635434,1,-1.970316152682646,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.7658740733635434,1,-0.5441892438806311,0,0.05347685426934428,0,2,3,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,-0.19824982751343181,0,0.40656202865404567,1,-0.7939470028518905,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,1.3730492931881484,1,0.881937664921384,1,0.6184260923501674,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
1.029712237713905,1.7658740733635434,1,-1.970316152682646,0,1.4658499494714023,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,1.3730492931881484,1,-1.970316152682646,0,0.05347685426934428,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.7658740733635434,1,-0.5441892438806311,0,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,1.3730492931881484,1,-0.5441892438806311,0,1.4658499494714023,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,1.7658740733635434,1,-0.5441892438806311,0,0.05347685426934428,0,2,3,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
-0.8403433999584713,1.7658740733635434,1,-0.5441892438806311,0,1.4658499494714023,0,2,3,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,-0.19824982751343181,1,-1.970316152682646,0,1.4658499494714023,0,2,3,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
1.029712237713905,1.3730492931881484,1,-0.5441892438806311,0,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
-2.087047158406722,1.3730492931881484,1,-0.5441892438806311,0,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
1.029712237713905,-0.19824982751343181,1,0.881937664921384,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,2
1.029712237713905,1.3730492931881484,1,0.881937664921384,1,-0.2289977647710673,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,2
-2.087047158406722,1.7658740733635434,1,-1.970316152682646,0,1.4658499494714023,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.6701948585135749,1
-0.8403433999584713,-0.5910746076888268,0,0.40656202865404567,0,0.05347685426934428,1,2,2,0.622441390325499,0.6319913825853262,2,1,-1.2722157358170676,-0.250470603921817,1
-2.087047158406722,1.3730492931881484,1,-1.970316152682646,0,1.4658499494714023,0,2,2,0.622441390325499,0.6319913825853262,2,1,0.9480808566164142,-0.250470603921817,1
