A2,A6,A7,A8,A9,A11,A12,A13,A14,A16,A17,A18,A19,A20,target
1.3014656168862622,-2.3842834296853157,2.367734419255537,-1.9339456147104566,0.9062992050884264,-0.2819815008516474,0.9511845979574489,2.9554081680346127,0.6044632131151141,-0.2445584874593877,0.2403482901741266,0.9715925803079881,0.07599998961190464,-2.1754557981245686,1
0.21156241891179373,0.7371877465010045,0.3652179477541403,-0.19116775062907984,0.9232398807549475,0.031845750398949456,-0.3890724632492302,0.703840894712717,0.28606145089487867,0.5265811945473133,1.6543419004460236,-1.0441612725512244,-0.5459561415416317,1.4652479018244697,2
-0.3600697969169208,0.60563908829239,0.4672192796906228,-0.05814673581930409,-0.4404845103999926,0.5052238310668665,-0.06049331275985082,0.2667525047961904,0.19585883749633418,0.8044279453895915,-0.3724493199674162,-0.06371845559021397,0.6293030396217173,0.06881360595360564,2
0.7658522337935461,-0.13539631799834795,-0.9397410279235688,1.3875283540676495,0.5837748029758152,-0.2153921051030964,0.5720548089312419,1.4940385133969065,0.2719252204368978,0.6632056015808686,0.4669627236838,-0.42624061642523114,-0.12995925381926643,-0.45619716454996734,2
0.5597444686931111,-0.6523362713608432,1.6148987822533687,-0.3971139918320321,0.5107995847200325,0.003495809634714866,2.655273228633137,-0.20604355993953807,-1.9366925001647772,2.555585008617756,0.7619637613887001,-0.7319349790752997,-0.5432372076349496,1.4477250776484838,1
-3.2829313719010833,-0.5009561571408797,-0.1730858556267806,3.612422992637249,-0.1622664907998209,0.18678147318023153,0.7290278443877065,-1.4022506663828007,-0.08215369484395592,-1.4183460613486338,-0.8223259024673892,-0.7959479011686902,1.1132732750111358,-0.9407706484935732,1
-0.29870437818151624,-0.502278254208303,0.13884079816607578,0.6353181484935878,1.1076326197405413,-2.302738906488369,0.8879962997864144,0.018121287536562565,-0.7916578330683283,-0.06064101645267876,0.06334766755118641,0.9075796582145976,-0.48545986211795444,-0.7668903162857146,1
0.08016038096750344,0.7510697657089488,-0.01778060183962004,-0.13444813010105364,0.724512723897682,-0.6703097592268608,-0.15627346998752417,0.13450185731766495,-0.4153648413535046,-0.06392525700636999,-0.30942637100318754,0.9487308224174915,-0.18909606628960265,-0.5202228682699153,2
1.874431863557051,-0.4652595363204517,0.36916638640974603,-0.610487802389845,1.3037535188029574,0.5929108571515922,0.9704736573991332,0.28063882278143554,0.5169532150418993,-0.08560124466073211,0.280575704406613,-0.08200786190261124,-0.10616858213579781,0.4293794111133123,2
-1.288555263000434,1.1457157403347924,1.1924158461035506,0.30377846183572027,0.6554468923341733,1.1928747198365566,0.733018684272193,-1.4564734318489962,-0.00272154274673018,0.8182217557150947,-1.0871563794979247,-2.005661490117252,-0.23667740965653988,-0.049802434622297866,1
0.3776492587500084,1.0168112762610244,1.6056857587236217,-0.07907897672845661,0.2390972096069842,-0.5714146170260423,0.26742069774878086,1.4973447795838697,-1.2076669008317649,-0.26754817133522635,-0.9711673351275889,-0.6548581953301968,-1.3725120491729983,0.98539210131286,2
0.43501258495919093,-0.8189205018561742,0.43431562422724135,-1.3410905334770398,0.19544239154325702,0.1749140561161333,0.4982242710682437,0.49223985874707626,0.40319021754672,-0.4475245536775058,0.6211678115749978,0.02903496213694357,-0.4480745209010752,-0.2102036713101674,2
1.5482613226699549,-1.7166244106365687,-0.460005731267467,-2.1324642865585486,-0.8418482108067976,-1.4298244513291456,-2.707085296155075,0.7785625105380839,-0.9761019828534118,-0.3299487418553597,-0.7988599108317721,-0.0408566976997174,1.4470224120563668,1.0265033426488266,1
-0.17397249444759602,0.3108114422570028,-0.1401822001633991,0.16805651271508615,-0.028695778813789975,-0.9960044275415558,1.4447184636722659,-0.8434916807860307,0.008048918554588565,-0.21631401869764313,-1.2943275627952295,-0.4915599246837928,1.638027519000786,2.269949904367815,1
0.5357319135357789,2.107541356885215,-0.7192865363189129,-1.280319511482726,-1.4028452011481276,-0.621521489074457,-0.47554066074643536,-0.3475517527415603,0.3594352185101126,-0.03371024391241067,-0.503188416222997,-0.8227288175547004,-0.049750703572143694,-1.1503705838294027,1
0.02213003933728387,-0.1882802006952784,0.5705367578456406,0.6191125426284375,0.18697205370999653,0.1307408925997678,-0.018589493972743728,1.1250592069318206,1.6734314972709994,-0.1322374605231476,0.02177933951095047,0.6828812378051456,0.5701662271513811,-0.7722819544937102,2
0.010790777179654761,-1.2651282621115247,1.2404551830800874,-0.10001121763760915,0.5068901980277584,-0.3934033610645694,-0.16891112962173108,-0.614036807410789,-0.8407980627555951,0.3190171915540276,0.5715540006882646,-0.6476730714217551,-0.1381160555393128,0.04994287222562099,2
1.9357972822924556,-0.1558888225434085,0.6646412124709117,-0.15470513743249156,0.43782436646424977,-0.18572356244285088,-0.30260426575202515,0.984212267367191,1.0729782797224794,-1.456443251771452,0.7807365546971938,-0.5196472272349743,2.7160848130002493,-1.7063832740289504,1
1.0219861554717566,-0.6371321550854757,0.996310059541797,0.774416265502795,0.17850171587673602,0.15183852293594238,-0.18553962914042438,-0.05461656857662643,0.741786594706928,0.7728992360741557,-0.23031245634596428,-0.7828840395169778,1.6074395125506122,-0.34971230994205393,2
-0.02856313266152862,1.2012438171665694,-0.09477515562393268,0.2646149143282736,-0.05280366341614678,-0.19693167855894364,-0.18553962914042438,0.2039334472438908,0.762654363478233,0.2809200011312093,-0.1994714387677247,0.6058044540600429,0.3186648407832844,0.41994404424931997,2
-0.2560153912351478,-1.2281095442236736,2.7145389478395776,0.401687330604337,0.4502040909897843,1.6128494237160318,-0.13432385062284902,-0.31977911677106996,-0.7539612185137127,0.2526755323694647,-0.4435177517781422,-1.2172574394364128,-1.1849056096119315,1.8359230286241681,1
-0.020558947609084544,0.190500609121486,-1.0410842867507837,-1.4538545409553776,-0.4079062879643753,-0.6327296051905498,0.009346385218660998,-1.957042132555215,0.8481449000574506,-0.0711505862244907,1.3807954836651162,-1.0115016184219436,-2.4369746736390505,-0.005995374182333504,1
1.3128048790438913,-0.15721091961083175,0.930502748615034,0.39358452767176183,0.34008969915739784,-0.06507148895785252,0.6093026478531148,-0.45070725777481013,-0.37632191913622415,0.7282335645439549,0.3402463688514678,-0.9762291919623203,0.7598118671424593,-0.22840045026215258,2
-0.6755680910674249,-0.7521545999512994,-0.7469256069081535,0.04178783368245638,0.044279439441992766,-0.33472557669208386,-0.6990276942776732,0.39701939256253793,-0.1346596936878848,1.811376099151323,-0.293335405310193,0.6672046038230909,-0.08169817697565868,-0.9812079350535402,2
-0.10526990608078436,0.8951783460580842,0.3520564855687877,-0.23910933464681627,1.159757775637529,0.5612644116473303,0.6206100275258263,0.9987598385898288,0.013434149205247936,0.22377421549698187,-1.0046901803213275,0.2694100165284504,-0.8559146069033942,-0.7385842156937376,2
-1.2805510779479898,-0.12680268706009673,-0.7127058052262367,0.6319419806050148,-0.4580767505152259,-0.7045934085231446,-0.8859320288677858,-0.21728486497521274,-1.3497023592429058,-1.3368968956170912,-0.3355741902543037,1.9846950513982793,-0.47730306039790804,-1.0014265783335239,1
