A2,A3,A4,A5,A6,A7,A8,A9,A12,A16,A17,A18,target
1.3014656168862622,0.26742268271236197,0.9858471162444682,1.9626355130999371,-2.3842834296853157,2.367734419255537,-1.9339456147104566,0.9062992050884264,0.9511845979574489,-0.2445584874593877,0.2403482901741266,0.9715925803079881,1
0.21156241891179373,0.38668475328226287,-0.4486894597728556,-0.1329976146579004,0.7371877465010045,0.3652179477541403,-0.19116775062907984,0.9232398807549475,-0.3890724632492302,0.5265811945473133,1.6543419004460236,-1.0441612725512244,2
-0.3600697969169208,0.46187171081546124,-1.3169262836112172,1.216880098321283,0.60563908829239,0.4672192796906228,-0.05814673581930409,-0.4404845103999926,-0.06049331275985082,0.8044279453895915,-0.3724493199674162,-0.06371845559021397,2
0.7658522337935461,0.21492144512452516,0.675187418070464,0.6255114930827647,-0.13539631799834795,-0.9397410279235688,1.3875283540676495,0.5837748029758152,0.5720548089312419,0.6632056015808686,0.4669627236838,-0.42624061642523114,2
0.5597444686931111,1.2221674106985794,-0.008532306420486835,-0.7082562919444049,-0.6523362713608432,1.6148987822533687,-0.3971139918320321,0.5107995847200325,2.655273228633137,2.555585008617756,0.7619637613887001,-0.7319349790752997,1
-3.2829313719010833,-0.45657586525817767,4.193089788537643,-1.3882295009190009,-0.5009561571408797,-0.1730858556267806,3.612422992637249,-0.1622664907998209,0.7290278443877065,-1.4183460613486338,-0.8223259024673892,-0.7959479011686902,1
-0.29870437818151624,-2.0867068841891596,0.3142048746198933,0.8040631945509211,-0.502278254208303,0.13884079816607578,0.6353181484935878,1.1076326197405413,0.8879962997864144,-0.06064101645267876,0.06334766755118641,0.9075796582145976,1
0.08016038096750344,-0.07027046276002044,-0.0722745771041378,-0.029625576965809756,0.7510697657089488,-0.01778060183962004,-0.13444813010105364,0.724512723897682,-0.15627346998752417,-0.06392525700636999,-0.30942637100318754,0.9487308224174915,2
1.874431863557051,-0.12730884433692954,0.11693932113575244,-0.0014332030497850369,-0.4652595363204517,0.36916638640974603,-0.610487802389845,1.3037535188029574,0.9704736573991332,-0.08560124466073211,0.280575704406613,-0.08200786190261124,2
-1.288555263000434,2.7816486160854357,-0.3440179415975972,-0.41760634181014994,1.1457157403347924,1.1924158461035506,0.30377846183572027,0.6554468923341733,0.733018684272193,0.8182217557150947,-1.0871563794979247,-2.005661490117252,1
0.3776492587500084,0.41844476120576907,-0.13333296270637188,0.9000515152650054,1.0168112762610244,1.6056857587236217,-0.07907897672845661,0.2390972096069842,0.26742069774878086,-0.26754817133522635,-0.9711673351275889,-0.6548581953301968,2
0.43501258495919093,-0.7975098278656118,0.4182054215247975,-1.4076956638610179,-0.8189205018561742,0.43431562422724135,-1.3410905334770398,0.19544239154325702,0.4982242710682437,-0.4475245536775058,0.6211678115749978,0.02903496213694357,2
1.5482613226699549,-0.886308217366027,2.5471972623587398,-0.4773473246322023,-1.7166244106365687,-0.460005731267467,-2.1324642865585486,-0.8418482108067976,-2.707085296155075,-0.3299487418553597,-0.7988599108317721,-0.0408566976997174,1
-0.17397249444759602,-2.1171705652586454,1.493101396632259,-0.8096145886424937,0.3108114422570028,-0.1401822001633991,0.16805651271508615,-0.028695778813789975,1.4447184636722659,-0.21631401869764313,-1.2943275627952295,-0.4915599246837928,1
0.5357319135357789,-0.4176860596375578,-2.654172025427179,-1.8493761885454052,2.107541356885215,-0.7192865363189129,-1.280319511482726,-1.4028452011481276,-0.47554066074643536,-0.03371024391241067,-0.503188416222997,-0.8227288175547004,1
0.02213003933728387,-0.23814479035569613,-0.1440685030320394,-0.021570612989802694,-0.1882802006952784,0.5705367578456406,0.6191125426284375,0.18697205370999653,-0.018589493972743728,-0.1322374605231476,0.02177933951095047,0.6828812378051456,2
0.010790777179654761,0.9175306000037239,0.9858471162444682,-0.3780027689281152,-1.2651282621115247,1.2404551830800874,-0.10001121763760915,0.5068901980277584,-0.16891112962173108,0.3190171915540276,0.5715540006882646,-0.6476730714217551,2
1.9357972822924556,-3.057007534423625,-1.0082794992482758,1.9646492540939389,-0.1558888225434085,0.6646412124709117,-0.15470513743249156,0.43782436646424977,-0.30260426575202515,-1.456443251771452,0.7807365546971938,-0.5196472272349743,1
1.0219861554717566,-0.2349039732206445,-0.24538516485552675,-0.16588871755992923,-0.6371321550854757,0.996310059541797,0.774416265502795,0.17850171587673602,-0.18553962914042438,0.7728992360741557,-0.23031245634596428,-0.7828840395169778,2
-0.02856313266152862,1.2305935352497137,-0.11924256602893325,0.49730331646465226,1.2012438171665694,-0.09477515562393268,0.2646149143282736,-0.05280366341614678,-0.18553962914042438,0.2809200011312093,-0.1994714387677247,0.6058044540600429,2
-0.2560153912351478,-0.2180517241183759,0.42759901930975663,1.0282596918831177,-1.2281095442236736,2.7145389478395776,0.401687330604337,0.4502040909897843,-0.13432385062284902,0.2526755323694647,-0.4435177517781422,-1.2172574394364128,1
-0.020558947609084544,1.0899420715884718,-0.5862385701954709,-0.6612690020843636,0.190500609121486,-1.0410842867507837,-1.4538545409553776,-0.4079062879643753,0.009346385218660998,-0.0711505862244907,1.3807954836651162,-1.0115016184219436,1
1.3128048790438913,0.524095399808453,1.1146736001524784,0.35835518787853043,-0.15721091961083175,0.930502748615034,0.39358452767176183,0.34008969915739784,0.6093026478531148,0.7282335645439549,0.3402463688514678,-0.9762291919623203,2
-0.6755680910674249,1.2396678232278584,0.2263076382034904,1.1524403865132267,-0.7521545999512994,-0.7469256069081535,0.04178783368245638,0.044279439441992766,-0.6990276942776732,1.811376099151323,-0.293335405310193,0.6672046038230909,2
-0.10526990608078436,0.17279082236885365,-0.11253285332539104,0.4872346114946434,0.8951783460580842,0.3520564855687877,-0.23910933464681627,1.159757775637529,0.6206100275258263,0.22377421549698187,-1.0046901803213275,0.2694100165284504,2
-1.2805510779479898,-0.4656501532363223,-0.10246828427007773,-1.3110360961489333,-0.12680268706009673,-0.7127058052262367,0.6319419806050148,-0.4580767505152259,-0.8859320288677858,-1.3368968956170912,-0.3355741902543037,1.9846950513982793,1
0.45569006301133813,0.20649532057339087,0.25113357520659657,-0.04842049290982624,-0.35816967385916754,-0.12307229932244075,-0.19116775062907984,-0.11405072159510729,-0.26934726671463854,0.03591565582584343,-0.5306771492818627,-0.5438153712906421,2
0.5063832350101506,0.42233374176783106,-0.3567663957343274,2.7875980736426604,-0.07061356169460813,-0.472509120343552,-1.748931614416657,-0.7467198012947952,-0.9896938658644319,-0.9933653337009885,-0.9725082489353384,1.1440355541105909,1
-1.1171322997939233,0.8553069110107321,-1.5047982393103991,-0.8169983056205001,1.4312887068982167,0.2336033259006144,-1.4693849132428134,2.5638791626126345,1.9455688691753077,1.2583099899097197,-1.8977387762825255,-1.821461040828108,1
-0.1486259084481898,0.8546587475837217,-2.2824539416509406,-1.246596384340877,-0.11622591052071064,-3.1587635523740154,-1.1162377520980786,-0.32776386077275677,-1.313617036488577,-1.4544727074392374,2.7129933516642906,-0.3759447490661387,1
0.19488703338586857,1.7361610083177719,-1.0143182406814637,-3.536219894520884,-0.16382140494794806,0.07369156034858045,0.13159389951849787,-2.3723731008320983,0.740335224060418,-0.0054657751506660785,0.7217363471562137,-2.5308287285160875,1
0.547071175693408,-0.6983408235330311,0.608090291035042,0.5758392152307211,0.24801183155439785,-0.09214286318686217,-0.34444577277029353,1.1851687891373106,0.7217113045994815,-0.6143639738050204,0.14581386672778354,-0.21721882999783385,2
-0.014555808819751485,-0.3755554368818863,0.4920122612637618,0.021389194882234973,-1.0866451580093845,-0.12899495730584942,0.5583415206341237,1.0724481395100747,-0.7522388927374917,-0.2622933864493204,1.1830106970220577,-0.09376533738915233,1
0.7511778945307319,0.2907565660847339,-0.12393936492141279,0.21202334231440215,0.618199010432911,-1.1608535926374923,-0.13309766294562442,-0.322551345183058,-0.11237423125817388,-0.03962187690905488,0.7257590885794624,-0.022567291387320134,2
0.6344501958492559,1.4386539953200301,-0.10381022681078617,-0.7599423107904502,-0.08581767796997564,2.055149692353413,-0.3403943713040059,-0.31538413624722217,0.6199448875450786,-1.154949968942597,0.07206360730155847,-0.44322363657245717,2
-0.6302110424369085,-0.19406967731899363,-0.410444097362665,-0.213547254417971,-0.9088231024409559,-0.15400173545801935,-0.19116775062907984,-0.20331505106869868,-0.7874913117171215,0.8280744773761683,-0.027834471375782755,-2.302211149611122,1
-0.5128163283343953,0.6828954394259841,0.1518298271941719,-2.6327214352120922,-1.4224578131348928,-0.023045186713761077,-0.2593663419782542,0.7896691687689166,-0.08709891198976008,-0.32075286830502425,-0.20282372328709858,0.6084172263903854,1
0.07882635012542942,-0.11304924894270228,-1.513520865825004,0.9349563591610359,-2.009468911070821,0.5790917082661199,0.19168968793509708,2.7632578839186124,1.3589154061558084,-0.959866080053338,2.2557417432216953,0.12048199369892988,1
-0.19998609586803928,-0.46111300924724996,0.8020009881674117,-0.2309996763659863,0.190500609121486,-0.29614552705982733,0.69879010479876,-0.06713808128781838,0.3086593765551402,0.6211673224936208,0.6198268977672483,1.714273115207834,2
-0.576849808753948,0.6731729880208291,-1.5705534238051126,2.5117155574644188,-1.5520233257423726,-0.13294339596145519,2.261280603630339,-1.3161871294693854,-2.329285787090363,0.8504073131412687,-0.44687003629751604,0.8011091857531422,1
0.6451224425858479,0.10084468197070692,-0.10582314062184883,-1.5432875574571367,0.0873770378624716,-0.1461048581468078,1.7150166392592294,0.11008744876193971,1.5052462019203092,0.024092389832555003,-1.0107242924562005,-0.08070147573744,1
0.4663623097479302,-0.05471454051177249,1.1643254741586908,-0.2893981651920375,0.3313039468020633,0.24215827632109357,-1.170931671892961,0.28535828546556075,0.6571927264669516,1.1564985327452915,0.03585893449232071,-0.1042164267105222,2
1.6429775124572097,1.0108661334932114,-1.933548881066746,-1.5244926415131204,-0.09110606623966869,-1.5563555313073376,-1.3431162342101834,-0.8027543438840569,-0.13764955052658767,0.7696149955204644,-0.1793577316514815,0.626053439620197,1
-1.088450636689332,-2.001149311823796,-0.22928185436702544,-0.0685579028498439,-0.3039636940948138,-0.08095562032931247,-4.31211827542127,-2.2407570821922045,-0.3664577039038074,-0.06720949756006123,-2.7163666559136237,-0.0846206342329537,1
0.2615885754895692,0.6278015481301059,1.3032165271220144,0.4550147555906152,-0.18299181242558535,0.0026196645476764713,-0.19319345136222363,0.2944801877475336,0.2667555577680331,0.22640160793993486,-0.09823244628263396,0.3425676417780395,2
-1.0817804824789619,-0.12925333461796054,-0.3775665051153082,-0.8666705834725438,0.5005323714322407,1.502368280568604,-0.18509064842964845,-1.0770629767919546,0.6818029057546177,0.7965457680607325,0.42137165422031536,0.05646907160553946,1
0.15153103101846313,0.4100186366546348,-2.309963763735464,-1.6835781800392597,-0.19555173456610633,-1.2760163867593275,1.51244656594485,-3.1066862345309123,0.4290497130704796,1.667526362899647,-0.8920534204703656,0.2883526159234333,1
1.7910549359274253,-0.32629501642910114,-0.8391947391190121,0.09522636466229971,-0.9907931206211981,0.5540849301139499,1.3571428430704928,0.9760166011006475,-0.2194617681585587,-0.5670709098318667,-0.7365074187714182,-0.03236518762610438,2
1.873097832714977,1.1320726943441435,3.2705042918005898,-3.009291001090422,-2.078217958576831,-0.2908809421856863,-2.4829105133924245,3.632444858500882,3.2093348325959976,-1.1615184500499796,-2.010375536133487,1.705781605134221,1
0.008789730916543743,-0.6951000063979794,0.3947214270623998,-0.3142343041180593,-0.6457257860237269,0.41128306540287435,-0.2802985828874067,1.274433118610902,0.8301291214613618,0.26646934269496786,0.056643098512438685,-0.7547967369657963,2
0.4316775078540059,0.03408384898864284,-1.2149386505173756,0.049581568798259694,-0.8612276080137184,0.701493306589899,-0.26746914491082935,-0.13359765505647767,-0.09108975187424648,0.0864929603526884,-0.41267673419990264,0.5777171515088614,1
-0.3600697969169208,0.12417856534307883,0.5537416181363501,0.2321607522544198,-1.121680730296101,-0.2777194800003337,-0.2688196120662586,2.6453247187016777,-1.497195671174951,-0.9854831563721295,0.3080644374654787,-1.6980075482194266,1
0.04214050196839406,0.7652121946562961,-0.7358651634844622,-0.029625576965809756,-0.12746373559380836,0.2783522973308132,-0.049368699309014316,0.2475675474402447,1.6123337388206942,0.4398772439298648,-0.31411956933031093,1.632623979884632,2
-0.2660206225507029,0.2829786049606099,0.6148000037385842,-0.2947681411760422,-0.16448245348165969,0.3533726317873229,-0.21817709373766375,0.7030110970901745,0.9704736573991332,0.7302041088761697,-0.045936807780401635,0.16032677173665247,2
1.0246542171559045,0.5169656021113394,0.258514259180493,0.4241373936825881,-0.04152742621129638,-0.061871500160551214,0.9830634410166056,-0.31473257179850983,0.7456563439063999,-0.4035157302580433,0.9979645915526204,-0.532057895804101,2
-0.5081472203871362,0.3588137259208186,-1.0713507986615725,0.012662983908227322,-0.7746302500974949,-0.17571814806385114,-1.5416349060582755,-2.490957830497745,-1.0542124439969618,-0.9638071687177674,0.1464843236316583,-2.622275760078074,1
-0.06591599623960098,-0.6153759048757087,-1.3726168990506176,0.049581568798259694,-2.024011978812477,-2.324984922931929,0.9796872731280326,-0.6711383252441631,-0.6704266751055207,-3.699579549942563,-0.8685874288347486,0.685494010135488,1
0.048143640757727126,0.4152039440707174,-0.6278387889574325,0.468439695550627,0.2341298123464536,0.26848120069179876,0.22950276828711455,-0.013709796493406019,-0.28531062625258413,0.46418062402717997,1.0871353597679652,-0.5999899763930051,2
