Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,target
0.4843561588451531,0.1908294551111827,-0.40272740213397695,-0.2578875005839312,1.8039670432427979,3.447752402194209,-0.38094012732376464,-0.10294759141712809,-0.32157135717872015,3.726267457656736,6,-0.14463086531205374,-0.20736198735526942,-0.9032937987339316,-0.760982121115768,2,0,1
-0.4039490356897672,-0.2549037308547031,-0.40272740213397695,-0.2578875005839312,-0.2028026148485393,0.31070785995248157,0.7180905495387636,0.6890474225170728,-0.32157135717872015,-0.3040975189819543,6,0.9719128556740831,-0.20736198735526942,-0.9032937987339316,2.2250586584129826,2,0,1
-0.7000507672014074,-0.4573740507061321,-0.40272740213397695,-0.2578875005839312,0.022677122015655908,0.8435684702667533,-0.44860695704382253,-0.15485734028046555,-0.32157135717872015,-0.3040975189819543,7,-0.14463086531205374,-0.20736198735526942,2.430551299486457,-0.5121453894883721,2,0,1
-0.7000507672014074,-0.4573740507061321,-0.40272740213397695,-0.2578875005839312,-0.24789856222137832,-0.3789309516718846,-0.44860695704382253,-0.6243354464291079,-0.32157135717872015,-0.3040975189819543,6,-0.14463086531205374,-0.20736198735526942,-0.06983252417883436,-0.5121453894883721,2,0,1
-0.7000507672014074,-0.4573740507061321,-0.40272740213397695,-0.2578875005839312,-0.1126107201028612,-0.17873214895793837,-0.44860695704382253,-0.5216629776113751,-0.32157135717872015,-0.3040975189819543,7,-0.14463086531205374,-0.20736198735526942,2.430551299486457,1.478548463530795,2,0,1
-0.7000507672014074,-0.4573740507061321,-0.40272740213397695,-0.2578875005839312,-0.24789856222137832,-0.30758314435383505,-0.44860695704382253,-0.483811388467834,-0.32157135717872015,-0.3040975189819543,7,-0.14463086531205374,-0.20736198735526942,-0.9032937987339316,2.2250586584129826,0,0,1
1.6687630848917137,0.20567064556631356,-0.40272740213397695,-0.2578875005839312,0.8569521484131782,-0.12551271006980025,-0.333472331661415,-0.6116902924031453,1.1161344837455287,1.7110849693373908,6,-0.14463086531205374,-0.20736198735526942,-0.48656316145638295,-0.2633086578609762,2,0,2
-0.7000507672014074,-0.4573740507061321,-0.40272740213397695,-0.2578875005839312,-0.02241882535718313,0.07282517664617502,-0.3074741911516965,-0.5464496832056647,-0.32157135717872015,-0.3040975189819543,5,-0.14463086531205374,1.5821535663862134,-0.48656316145638295,-0.5121453894883721,2,0,1
-0.7000507672014074,-0.4573740507061321,-0.40272740213397695,-0.2578875005839312,-0.541022220144832,-0.4520295211294603,-0.44860695704382253,-0.6243354464291079,-0.32157135717872015,-0.3040975189819543,3,0.9719128556740831,1.5821535663862134,-0.9032937987339316,-0.760982121115768,2,0,1
0.4843561588451531,-0.05380145370497294,0.395808090332607,0.1982557400497173,-0.450830325399154,-0.2193651288940472,-0.44860695704382253,-0.5587575426983138,0.26829693264652854,-0.3040975189819543,5,-0.14463086531205374,-0.20736198735526942,-0.9032937987339316,-0.5121453894883721,2,1,2
