input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
0.023674793116226504,0.9448238700834618,-0.4629250291058002,-0.27209059932442364,0.42593361205277025,-1.2681498044143937,-0.8326742300734212,-1.7695876010167633,-1.475368619723857,-0.588642275940485,-0.015110044540068179,0.6083838253650865,1.7653340152551609,2.0777079178080657,-0.4552314153960699,2.156246179099983,3
-1.4297620307277694,0.24708781166646113,-0.4629250291058002,0.858906498658341,-0.010953638197886736,0.393081808256588,-0.7293612359828746,-0.11798474639315161,-1.0709052393914815,-0.8814984670701517,-0.5018585186561739,-1.4223559413557498,0.2751991751339468,-0.940182093082259,1.056458836849761,-0.4437022779879693,1
-1.4297620307277694,0.9448238700834618,-1.238803643464257,0.3826971942445454,-1.0886088554828406,0.08706545855403874,-1.073737882951363,-0.11798474639315161,0.8435547608484293,-0.1859650131371934,1.1120969481498608,0.30185706812420554,0.5155435041857556,-0.22000379502888603,0.225029198114554,-0.6132641338850097,2
-1.4297620307277694,0.9448238700834618,-1.3939793663359485,-0.8078260667899437,-0.47696670513192085,-1.3555830471865506,1.199147987040661,-0.48500760297617646,1.221053915825313,1.1684948708375147,0.4204017480901317,2.2942809901899315,0.08292371189249984,0.671645526370528,0.19983436057712348,-0.6132641338850097,2
0.8586278621329901,0.12022671013609738,-0.3077493062341088,0.858906498658341,-1.2342379388997264,0.1307820799401172,0.4070816990131374,0.5793586811145955,1.221053915825313,1.4613510619671815,1.1120969481498608,0.03364615553843471,0.996232162289373,-1.0087705024206755,-1.0095178412195414,-0.5850038245688363,4
0.054598980857588124,0.6911016670227342,0.8948625460214996,-1.224509208152015,1.3288339292374614,-1.7053160182751785,-1.0048625535576654,-1.7695876010167633,-0.9091198872585313,-0.22257203702840173,0.5741117925478493,1.1448056505366282,1.7653340152551609,2.420649964500148,-1.4630249168932905,1.7888621579897288,3
1.3843390537361377,-0.704370449811267,0.5845111002781168,0.858906498658341,-1.2342379388997264,0.9176812648895296,-0.9359872241639677,0.39584725282308314,0.7087336340709708,1.0220667752726813,1.1120969481498608,0.07196200019354483,0.7558878332375643,-0.8715936837438425,-0.9339333286072498,-0.6132641338850097,4
1.6317325556670306,-0.32378714522017576,0.9336564767394224,0.858906498658341,-0.5060925218152981,0.43679842964266646,0.9925219988595679,0.7261678237478055,1.221053915825313,0.8390316558166397,1.0352419259210022,-0.541091514288217,-0.44583381202147937,-1.0087705024206755,-1.4630249168932905,-0.16109918482623536,4
-0.6875815249350907,-1.211814855932722,0.15777786238096542,0.858906498658341,0.4841852454195245,-0.04408440560419666,-0.5571729124986304,-0.7419236025842938,-1.475368619723857,-1.3939968015470683,-1.0398436742581856,-1.0008816501495383,-0.25355834878003236,-1.0087705024206755,1.056458836849761,-0.5850038245688363,1
-1.4297620307277694,-0.7678010005764488,-0.7732764748491829,0.7993803356066166,0.8628208623034272,1.4859973429085498,0.6825830165879282,0.9096792520393179,-0.6125134083481226,0.3265333213397232,-1.3216454224306677,-0.7326707375637677,-0.8303847385043733,-1.0087705024206755,1.056458836849761,-0.6132641338850097,1
0.8277036743916285,-1.4655370589934495,0.5457171695601939,0.858906498658341,-1.2342379388997264,0.26193194409835263,1.0958349929501143,-0.3381984603429665,1.221053915825313,-1.4306038254382765,-1.0654620150011385,-0.8859341161842081,-0.5419715436422028,0.9459991637241939,0.8045104614754558,2.0432049418352896,3
-1.0895959655727916,0.9448238700834618,-1.5103611584897172,-0.9864045559451171,-0.7973506886490693,-1.005850076097923,1.2680233164343586,-0.044580175076546644,1.221053915825313,0.9488527274902647,0.44602008883308464,1.1448056505366282,0.3713369067546703,0.12293825166319627,0.19983436057712348,-0.6132641338850097,2
-0.007249394625135112,0.9448238700834618,-1.1224218513104887,-0.15303827322097474,-0.2439601716649038,-0.08780102699027513,1.7157129574933938,1.0564883946725279,0.4390913805160538,1.5711721336408064,-0.19443842974073872,0.6466996700201966,-1.9840375179530552,-0.08282697635205312,-1.4630249168932905,-0.6132641338850097,2
0.45661342149528916,-1.6558287112889951,0.7396868231498082,0.858906498658341,-1.2342379388997264,0.7865314007312942,-0.2127962655301419,-0.22809160336805906,0.6817694087154791,-1.4306038254382765,-1.244790400201809,-1.2307767180801992,-1.455279994039076,0.5001745030244868,1.056458836849761,1.3649575182471279,3
-0.44018802300419774,-1.6558287112889951,0.5457171695601939,0.858906498658341,1.678343729437987,1.2674142359781573,0.9925219988595679,-0.08128246073484913,-0.18108580266025537,-1.4306038254382765,0.9327685629491904,-0.6943548929086575,-0.25355834878003236,0.8774107543857774,-1.4630249168932905,1.1671353530339141,3
-1.4297620307277694,-5.398231206434726,-0.3077493062341088,-4.200817360738238,0.6006885121530331,-1.574166154116943,1.3024609811312076,0.13893125321496577,1.221053915825313,1.4613510619671815,0.6509668147767081,2.409228524155262,-0.34969608040075584,1.8033542804543998,0.5273672485637202,1.1953956623500874,4
0.951400425357075,0.7545322177879161,0.04139607022719688,0.858906498658341,-1.2342379388997264,-0.3063841339206675,-1.4181145299198517,-0.7052213169259913,0.7896263101374459,-0.22257203702840173,1.1120969481498608,1.0298581165712977,0.6597501016168408,0.5001745030244868,-0.2536727150966258,-0.6132641338850097,2
0.5493859847193739,0.5008100147271887,-1.5103611584897172,-1.105456882048566,1.5909662793878556,0.04334883716796028,1.3368986458280563,1.900640964813485,-1.0978694647469731,1.1318878469463063,1.1120969481498608,1.1831214951917381,1.573058552013714,0.225820865670821,-0.7575694658452361,-0.6132641338850097,4
-1.1514443410555149,0.5008100147271887,0.5457171695601939,0.858906498658341,1.3579597459208386,0.6116649151869804,0.23489337552889317,0.13893125321496577,-1.0169767886804981,-0.3323931087020267,-1.4497371261454326,-1.2307767180801992,-0.6381092752629263,-0.940182093082259,1.056458836849761,-0.6132641338850097,1
-0.5329605862282826,-0.8312315513416307,0.23536572381681112,0.858906498658341,1.03757576240369,0.5242316724148234,0.33820636961943973,-0.26479388902636153,-0.8012629858365645,-0.9913195387437767,-1.4497371261454326,-1.2690925627353093,-0.6381092752629263,-0.803005274405426,1.056458836849761,-0.6132641338850097,1
0.5184617969780124,0.9448238700834618,0.04139607022719688,-0.7482999037382193,0.804569228936673,-0.1315176483763536,1.7157129574933938,1.0564883946725279,0.6548051833599874,1.2783159425111397,-0.04072838528302111,0.4168046020895359,-1.6475554572805229,-0.22000379502888603,-1.4630249168932905,-0.6132641338850097,2
-0.904050839124622,0.9448238700834618,-1.5103611584897172,-0.6887737406864949,-1.0594830387994636,-1.3118664258004722,0.9236466694658702,-0.41160303165957146,1.221053915825313,0.8756386797078481,0.4204017480901317,2.2176493008797116,0.3713369067546703,0.6030571170321115,0.42658789841399813,-0.6132641338850097,2
-1.05867177783143,-0.4506482467505395,0.04139607022719688,0.858906498658341,0.9210724956701816,0.480515051028745,0.06270505204464892,-0.26479388902636153,-1.124833690102465,-0.91810549096136,-1.4497371261454326,-0.7709865822188777,-0.6381092752629263,-0.7344168650670095,1.056458836849761,-0.6132641338850097,1
0.3329166705298427,-1.4021065082282675,2.369031913302568,0.858906498658341,-1.2342379388997264,1.0925477504338434,-0.48829758310493265,0.17563353887326827,1.0862327890478545,-0.8448914431789433,-1.3985004446595266,-1.4223559413557498,-2.8012082367292046,0.225820865670821,0.8297052990128864,1.2801765902986078,3
1.662656743408392,-0.3872176959853576,1.0888321996111139,0.858906498658341,-0.47696670513192085,0.43679842964266646,-0.3161092596206884,-0.374900746001269,-0.20805002801574707,-1.4306038254382765,-1.4497371261454326,-1.1158291841148689,-1.2149356649872673,0.29440927500923747,0.955679486700039,1.0258338064530472,3
1.4771116169602225,-0.3872176959853576,0.04139607022719688,0.858906498658341,-0.8556023220158236,-0.04408440560419666,0.3037687049225909,-0.6685190312676889,0.33123447909408693,-1.4306038254382765,-1.4497371261454326,-0.7709865822188777,-0.8784536043147351,0.7745281403781527,1.056458836849761,1.732341539357382,3
-1.4297620307277694,-0.196926043689812,1.3991836453544966,-1.7602446756175352,1.678343729437987,-2.3610653390663554,-0.9704248888608166,-1.7695876010167633,-0.8821556619030396,0.07028415410126489,0.9071502222062374,1.3747007184672888,0.996232162289373,2.420649964500148,-1.4126352418184296,1.647560611408862,3
1.04417298858116,0.9448238700834618,-0.11377965264449452,0.858906498658341,0.4550594287361474,0.6116649151869804,0.510394693103684,1.2399998229640403,0.7356978594264625,0.28992629744851484,1.1120969481498608,-0.8859341161842081,-0.4939026778318411,-1.0087705024206755,-1.4630249168932905,-0.4154419686717959,4
-0.37833964752147453,0.9448238700834618,-0.6956886134133372,-0.5697214145830459,-1.2342379388997264,-1.3555830471865506,-0.24723393022699072,-0.6685190312676889,0.9783758876258878,-0.36900013259323505,1.1120969481498608,0.14859368950376506,0.5155435041857556,0.5687629123629033,0.225029198114554,-0.6132641338850097,2
1.353414865994776,-0.8946621021068126,2.369031913302568,0.858906498658341,-0.5060925218152981,0.8302480221173727,-1.3836768652230027,0.0655266818983608,0.6817694087154791,0.8390316558166397,1.086478607406908,0.6083838253650865,0.03485484608213809,-0.42576902304413544,-1.4630249168932905,-0.6132641338850097,4
-0.47111221074555937,-0.7678010005764488,0.6233050309960396,0.858906498658341,0.367681978686016,-0.5686838622371383,-0.5916105771954793,-1.2557556018005285,-1.475368619723857,-1.4306038254382765,-0.6811869038568444,-1.0008816501495383,0.08292371189249984,-0.9744762977514672,1.056458836849761,-0.5850038245688363,1
-0.007249394625135112,0.9448238700834618,-0.6956886134133372,-0.03398594711752581,-1.2342379388997264,-0.262667512534589,-0.9015495594671189,-0.22809160336805906,0.35819870444957863,0.18010522577488988,1.1120969481498608,0.455120446744646,0.611681235806479,-0.15141538569046958,-0.001724339722320652,-0.6132641338850097,2
1.508035804701584,0.4373794639620068,0.42933537740642536,0.858906498658341,-0.6225957885488066,0.480515051028745,0.8203336753753236,1.4235112512555528,1.221053915825313,1.7176002292056396,0.31792838511831994,0.7233313593304168,-1.263004530797629,-0.11712118102126134,-1.4630249168932905,-0.6132641338850097,4
-0.7494299004178139,0.9448238700834618,-1.4715672277717942,-1.1649830451002905,-1.2342379388997264,-1.4430162899587076,-0.006170277349048778,-0.5951144599510839,1.221053915825313,-0.11275096535477676,0.6509668147767081,0.9915422719161876,0.6597501016168408,0.020055637655571584,0.3258085482642761,-0.6132641338850097,2
-0.1927945210733048,-0.8312315513416307,-0.8896582670029515,-2.1174016539278817,1.5618404627044784,0.1307820799401172,0.6825830165879282,1.900640964813485,-1.475368619723857,1.2417089186199313,0.21545502214650822,0.761647203985527,1.7653340152551609,0.6030571170321115,0.905289811625178,-0.6132641338850097,4
-0.4092638352628361,-1.7192592620541771,-0.7732764748491829,0.2636448681410965,1.03757576240369,1.4859973429085498,1.4057739752217542,0.5059541097979906,-0.10019312659378025,-0.4056071564844434,-1.4497371261454326,-1.3457242520455295,-1.263004530797629,-0.9744762977514672,1.056458836849761,-0.6132641338850097,1
-0.13094614559058157,-0.13349549292463012,0.8172746845856539,-1.9388231647727086,1.3579597459208386,-2.404781960452434,-1.2803638711324563,-1.7695876010167633,-1.475368619723857,-0.22257203702840173,0.5228751110619434,0.761647203985527,1.7653340152551609,2.1462963271464823,-1.0095178412195414,2.2127667977323298,3
-1.4297620307277694,0.12022671013609738,-0.07498572192657167,0.858906498658341,-0.6808474219155608,0.1744987013261957,-1.555865188707247,-0.22809160336805906,0.8974832115594127,0.3631403452309315,1.1120969481498608,0.799963048640637,0.996232162289373,-0.04853277168284488,0.7541207864005948,-0.6132641338850097,2
-1.4297620307277694,0.18365726090127926,-0.5793068212595687,-1.0459307189968416,0.9793241290369358,-1.4430162899587076,-0.24723393022699072,-1.7695876010167633,-0.6934060844145977,-0.25917906091961007,0.702203496262614,1.106489805881518,1.7653340152551609,2.420649964500148,-1.2614662165938464,1.9019033952544226,3
0.11644735634031135,0.7545322177879161,1.2828018532007281,-1.0459307189968416,1.678343729437987,1.4859973429085498,-0.2816715949238396,1.3868089655972502,1.032304338336871,1.205101894728723,0.8302951999773787,0.4168046020895359,0.32326804094430855,-0.7687110697362177,-1.4630249168932905,-0.6132641338850097,4
-0.13094614559058157,0.9448238700834618,-1.1612157820284115,-0.39114292542787255,-1.2342379388997264,-0.8747002119396875,-0.07504560674274648,-0.6318167456093864,1.221053915825313,0.25331927355730655,0.8302951999773787,0.5700679807099763,-0.8303847385043733,0.020055637655571584,-0.9843230036821108,-0.6132641338850097,2
-0.06909777010785835,-1.211814855932722,1.0888321996111139,0.858906498658341,1.0958273957704443,-0.17523426976243206,-0.10948327143959533,-0.8520304595592013,-1.3405474929463985,-1.4306038254382765,-1.4497371261454326,-1.3074084073904193,-0.6381092752629263,-0.8715936837438425,1.056458836849761,-0.4154419686717959,1
