input1,input3,input4,input8,input9,input11,input14,input15,input16,target
0.23895454510286918,-0.5165034123593343,-0.14477023642493186,-1.4880247906886739,-1.666039124214863,-0.12112665259178423,1.6608261426541908,-0.17451493153677422,1.932965036407374,9
-1.1330588906554326,-0.5165034123593343,0.846735447869493,0.016753219517641436,-1.2265942829968375,-0.630695968933919,-0.9934575019844526,1.2623182808762556,-0.6385578177966318,3
-1.1330588906554326,-0.36465341914879884,-0.8231688625211173,1.855926343103138,0.5604814046231336,-0.28204327880508995,-0.29972427668117085,-0.7492482165019863,-0.8062658300273279,2
-1.1330588906554326,-1.2757533784120116,0.4292593702718404,0.016753219517641436,0.8534446321018173,1.058928606305791,-0.36004890496841274,0.47206001404908926,-0.8062658300273279,5
-1.1330588906554326,0.3186715502986107,-0.04040121702551872,1.1871361163447756,0.0917402406572395,-0.5502376558272661,-0.4505358473992756,-0.006884390088587395,-0.8062658300273279,2
1.7861186322345712,1.7992089841013315,0.7945509381697864,0.08363224219347767,-1.666039124214863,-0.630695968933919,-0.5711851039737593,-0.6534593356744509,-0.24723912259167444,7
-1.1330588906554326,-1.4276033716225471,-0.614430823722291,-0.31764189386153974,1.2635931505719746,0.3348037883459153,0.4241712627657319,0.4481127938422054,-0.8062658300273279,5
-1.1330588906554326,-1.465565869925181,-1.1362759207193567,-1.4880247906886739,1.2635931505719746,0.7639147915813972,1.9624492840904002,-1.1324037398121276,0.7869602861642844,1
-0.7535658126797321,-1.0859408868988423,-1.7624900371158356,-1.4880247906886739,-1.5488538332233897,-1.623015163915971,1.7814753992286745,1.2623182808762556,1.9888677071509393,6
0.5308722973918696,-0.7063159038725036,-0.614430823722291,-1.4880247906886739,0.5311850818752651,1.058928606305791,1.5703392002233278,-0.5097760144331479,1.5695976765741992,1
1.0271324762831702,-0.36465341914879884,0.846735447869493,0.6521039349380857,1.2635931505719746,1.058928606305791,-1.0537821302716945,-0.7013537760882186,-0.7783144946555451,10
0.2681463203317692,0.812184028232851,-0.979722391620237,-1.4880247906886739,-1.0508163465096272,0.495720414559221,1.9624492840904002,-1.1324037398121276,1.5695976765741992,9
1.7861186322345712,1.1918090112591897,0.7945509381697864,0.3177088215589045,0.6483703728667387,0.09342884902595672,-1.0537821302716945,-1.1324037398121276,-0.7503631592837625,6
1.5233926551744708,0.5084840418117801,0.846735447869493,0.4849063782484951,0.7069630183624754,1.058928606305791,-0.9331328736972108,-0.629512115467567,-0.8062658300273279,10
-1.1330588906554326,-0.0989159310303618,0.846735447869493,0.18395077620723202,0.7948519866060806,-0.067487777187349,-0.39021121911203366,1.2623182808762556,-0.13543378110454377,8
-0.11134675764393126,0.6223715367196817,0.846735447869493,0.718982957613922,0.7069630183624754,0.5761787276658739,-1.0537821302716945,-1.1324037398121276,-0.33109312870702245,4
0.3265298707895693,0.9640340214433865,0.846735447869493,0.21739028754515016,1.2635931505719746,0.9784702931991381,-1.0537821302716945,-1.1324037398121276,-0.6106064824248492,4
