input1,input3,input4,input7,input8,input10,input12,input13,input15,target
0.23895454510286918,-0.5165034123593343,-0.14477023642493186,-0.824851895095963,-1.4880247906886739,-0.3925078734721029,0.6701448625182702,2.0138200705270766,-0.17451493153677422,9
-1.1330588906554326,-0.5165034123593343,0.846735447869493,-0.7267340898334307,0.016753219517641436,-0.6860825299460575,-1.2842226300926924,0.6258343168842557,1.2623182808762556,3
-1.1330588906554326,-0.36465341914879884,-0.8231688625211173,1.5953873013798348,1.855926343103138,1.5157273936086015,0.5963951458159698,-1.2098887766433457,-0.7492482165019863,2
-1.1330588906554326,-1.2757533784120116,0.4292593702718404,-1.0537934407085385,0.016753219517641436,0.011157279179584567,0.37514599570906826,0.8497029868266461,0.47206001404908926,5
-1.1330588906554326,0.3186715502986107,-0.04040121702551872,0.9739745347171299,1.1871361163447756,0.9652749127199368,0.19077170395331708,-0.9860201067009553,-0.006884390088587395,2
1.7861186322345712,1.7992089841013315,0.7945509381697864,-1.11920531088356,0.08363224219347767,-0.6493856978868131,-1.2842226300926924,0.8049292528381681,-0.6534593356744509,7
-1.1330588906554326,-1.4276033716225471,-0.614430823722291,1.104798275067173,-0.31764189386153974,1.3689400653716242,2.292638629968881,0.44673938093034343,0.4481127938422054,5
-1.1330588906554326,-1.465565869925181,-1.1362759207193567,0.38526770314193587,-1.4880247906886739,0.3414287677127834,2.3663883466711813,-0.851698904735521,-1.1324037398121276,1
-0.7535658126797321,-1.0859408868988423,-1.7624900371158356,0.1563261575293604,-1.4880247906886739,-0.6126888658275688,0.9651437293274722,-1.0307938406894335,1.2623182808762556,6
0.5308722973918696,-0.7063159038725036,-0.614430823722291,-0.8575578301834738,-1.4880247906886739,-0.759476194064546,0.5595202874648195,0.8944767208151243,-0.5097760144331479,1
1.0271324762831702,-0.36465341914879884,0.846735447869493,0.3525617680544251,0.6521039349380857,1.6625147218455787,0.11702198725101659,1.297440326711427,-0.7013537760882186,10
0.2681463203317692,0.812184028232851,-0.979722391620237,-0.9883815705335169,-1.4880247906886739,-0.02553955287965975,1.1863928794343737,2.0138200705270766,-1.1324037398121276,9
1.7861186322345712,1.1918090112591897,0.7945509381697864,-0.5632044143958768,0.3177088215589045,0.4882160959497607,-0.8048494715277394,-1.6128523825396486,-1.1324037398121276,6
1.5233926551744708,0.5084840418117801,0.846735447869493,-0.9229697003584953,0.4849063782484951,1.222152737134647,0.15389684560216682,1.0735716567690365,-0.629512115467567,10
-1.1330588906554326,-0.0989159310303618,0.846735447869493,1.1702101452421947,0.18395077620723202,-0.7961730261237904,-1.2842226300926924,-0.0905454269313936,1.2623182808762556,8
-0.11134675764393126,0.6223715367196817,0.846735447869493,0.5487973785794897,0.718982957613922,0.15794460741656183,-0.9523489049323404,-1.0307938406894335,-1.1324037398121276,4
0.3265298707895693,0.9640340214433865,0.846735447869493,-0.007203517908193505,0.21739028754515016,0.3047319356535391,-0.8048494715277394,-0.26964036288530596,-1.1324037398121276,4
1.756926857005671,0.8501465265354848,0.846735447869493,0.9085626645421083,0.7858619802897582,1.0386685768384254,-0.43610088801623703,-0.04577169294291551,-1.1324037398121276,10
-0.43245628516183166,0.09089656048280755,0.846735447869493,-0.5632044143958768,-0.5517184732269665,-1.199838178775478,-0.8785991882300399,0.13332324301099682,1.2623182808762556,3
-1.1330588906554326,-0.8202033987804053,0.7945509381697864,0.6142092487545113,0.9530595369793488,0.524912928009005,-0.6204751797719882,-0.4039615648507402,1.2623182808762556,3
-0.7827575879086321,-0.7822409004777714,-1.1362759207193567,-0.03990945299570429,-1.4880247906886739,-0.6126888658275688,1.0757683043809227,-1.4337574465857361,1.2623182808762556,6
-1.1330588906554326,0.3186715502986107,-1.0319069013199436,1.5953873013798348,1.855926343103138,1.5157273936086015,0.5226454291136692,0.8944767208151243,0.9988988586005335,2
-0.8411411383664322,-0.2507659242408973,-0.9275378819205304,-0.5632044143958768,-1.4880247906886739,-0.28241737729436994,1.2601425961366741,-0.9412463727124772,1.2623182808762556,6
0.9979407010542701,0.4705215435091462,0.846735447869493,1.0066804698046408,-0.18388384850986728,-1.2365350108347222,-0.7679746131765892,-0.13531916091987167,1.0228460788074174,9
0.44329697170516946,-0.2507659242408973,-0.4578772946231713,-1.6752062073712433,-1.1201901659715745,-1.2365350108347222,-0.2517265962604858,-0.49350903282769637,-0.27030381236430956,7
-0.8119493631375322,-1.5414908665304488,-0.7709843528214108,1.1702101452421947,0.08363224219347767,1.1487590730161583,1.1863928794343737,0.715381784861212,0.4481127938422054,5
-0.08215498241503123,-1.2757533784120116,-0.04040121702551872,-0.824851895095963,-1.4880247906886739,-1.0163540184792563,0.4120208540602185,1.297440326711427,-0.27030381236430956,1
