input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
-0.5853361472486492,-1.6335154791809834,-0.7025062471639612,-3.975199320443332,0.2950418070851611,-2.4183065781017716,1.3350336226410988,-0.4430098574532529,1.2708093102297526,1.6299694808017178,0.11528181752763263,2.423135626051817,-1.2515536423645823,1.5946244825574725,-1.1225616720100438,0.619203318723702,1
-1.1409997487971368,0.8588765007654092,0.7642551015312519,0.8544375350600238,0.5005317285417697,0.022020164132958226,-0.006884020312875646,-0.37637711165948584,-0.7268950355081119,-1.2423502683975092,-1.5745357161943423,-0.668574049260612,-1.2515536423645823,-0.08764447950820486,1.2784316803449391,0.09048034279856758,8
1.5788273535191448,-1.8827546771756227,1.40361261250096,0.8544375350600238,-0.6443406910021928,1.0573102972022375,-0.07234341753014269,0.7563795668345539,1.0651632746390902,1.519495644294055,1.0540693362620632,-0.22157987933592352,0.22334162438059854,-0.988859994900532,-1.1225616720100438,-0.8000004587595537,10
1.7835455225106929,-1.1973468826903646,0.27533465196618084,-0.45796378437023577,-1.1140319400458698,-0.8283967308882354,-1.6760986493531853,-1.3092355527722244,-0.28622495924240643,-1.2423502683975092,0.7590218303740993,-0.37057793597748634,1.3853803193919532,0.8736520702436107,0.3420442729264958,1.9827520461095753,1
1.7835455225106929,0.9211863002640691,1.0651292243405264,0.27698095451070964,-0.11593803582805624,-0.19982772152474446,-0.7923967869200802,-0.4763262303501364,-0.7268950355081119,-1.2423502683975092,0.19574931913344096,-0.6313245351002214,-0.670534294858905,0.0024770720310278416,-1.1225616720100438,-0.29910500788311045,7
-1.1409997487971368,-5.309793649601913,-0.10075800154541223,-3.6602230037800694,0.617954540802689,-1.2351178545940238,1.3677633212497322,0.35658309207195166,1.2708093102297526,1.7404433173093803,0.4103293234155965,2.423135626051817,-0.31298392716310364,1.414381379479007,0.6301634752090938,0.9253060942593062,10
1.5495819008060665,0.9211863002640691,0.5762087747754553,-0.3004756260386046,-0.8498306124588014,-0.5695741976209157,-1.6433689507445517,-0.8761227051127386,-0.4037369795799279,-1.2423502683975092,1.0540693362620632,-0.8548216200625656,0.22334162438059854,-0.358009134125903,-1.1225616720100438,-0.4382426331265669,7
-1.1409997487971368,0.42270790427479055,0.27533465196618084,0.8544375350600238,0.5298874316069996,0.05899481174257534,0.41860206159936014,-0.37637711165948584,-0.25684695415802605,-1.2423502683975092,-1.3867782124474561,-0.4078274501378771,-0.7152280908208802,0.4230443125474472,1.2784316803449391,0.8139959940645412,8
-0.46835433639633606,-0.4496292887064469,0.38816244801965877,0.8544375350600238,1.4692699296943534,0.4657159354483636,0.6149802532511612,-0.14316250138130118,-0.49187099483306895,-1.2423502683975092,0.4639743244861354,-1.2273167616664726,-0.8046156827448306,0.06255810639051632,-1.1225616720100438,1.2592363948436018,9
-0.6145815999617276,0.9211863002640691,1.4788311432032788,0.591957271173972,1.1757128990420553,-0.16285307391512735,0.025845678295757873,-0.6095917219376705,-0.903163066014394,-1.2423502683975092,1.0540693362620632,-0.7058235634210027,1.0725237476581269,-0.08764447950820486,-1.1225616720100438,0.20179044299333274,8
1.7835455225106929,0.9211863002640691,0.8018643668824111,0.17198884895628888,-0.46820647261081394,-0.051929131086276004,-1.2506125674409494,-0.24311162007195175,-1.6669911982082835,-0.9109287588745215,-0.8503282017420674,-1.301815789987254,-0.670534294858905,-0.29792809976641454,-1.0985517384864938,-0.1877949076883453,7
