A1,A3,A4,A5,A8,A9,A10,A12,A15,A17,A19,target
0.42869569065053154,0.26742268271236197,0.9858471162444682,1.9626355130999371,-1.9339456147104566,0.9062992050884264,-0.272901451216699,0.9511845979574489,-0.92523036254647,0.2403482901741266,0.07599998961190464,1
0.4946308996361098,0.38668475328226287,-0.4486894597728556,-0.1329976146579004,-0.19116775062907984,0.9232398807549475,0.9856616941229863,-0.3890724632492302,-1.669035172754415,1.6543419004460236,-0.5459561415416317,2
0.36814294770459227,0.46187171081546124,-1.3169262836112172,1.216880098321283,-0.05814673581930409,-0.4404845103999926,-0.24795938566899234,-0.06049331275985082,1.198598015172287,-0.3724493199674162,0.6293030396217173,2
0.21474266557487948,0.21492144512452516,0.675187418070464,0.6255114930827647,1.3875283540676495,0.5837748029758152,0.4477220101481235,0.5720548089312419,-0.6409906672170054,0.4669627236838,-0.12995925381926643,2
-1.1133808297060548,1.2221674106985794,-0.008532306420486835,-0.7082562919444049,-0.3971139918320321,0.5107995847200325,-0.38075903196353866,2.655273228633137,-0.13759419745127116,0.7619637613887001,-0.5432372076349496,1
-0.31610304758452135,-0.45657586525817767,4.193089788537643,-1.3882295009190009,3.612422992637249,-0.1622664907998209,1.0712736488407903,0.7290278443877065,-2.100043495812412,-0.8223259024673892,1.1132732750111358,1
-0.5704245679574662,-2.0867068841891596,0.3142048746198933,0.8040631945509211,0.6353181484935878,1.1076326197405413,2.820588786578596,0.8879962997864144,0.12672215474762355,0.06334766755118641,-0.48545986211795444,1
0.6271741258622213,-0.07027046276002044,-0.0722745771041378,-0.029625576965809756,-0.13444813010105364,0.724512723897682,-0.15493222227484313,-0.15627346998752417,1.1521102145342905,-0.30942637100318754,-0.18909606628960265,2
1.0947758630558633,-0.12730884433692954,0.11693932113575244,-0.0014332030497850369,-0.610487802389845,1.3037535188029574,0.31627058361291266,0.9704736573991332,0.8944349767122525,0.280575704406613,-0.10616858213579781,2
-0.5838807330565638,2.7816486160854357,-0.3440179415975972,-0.41760634181014994,0.30377846183572027,0.6554468923341733,-0.3376159996648028,0.733018684272193,-1.028167635387748,-1.0871563794979247,-0.23667740965653988,1
-0.8045618406817647,0.41844476120576907,-0.13333296270637188,0.9000515152650054,-0.07907897672845661,0.2390972096069842,-0.30997749459842516,0.26742069774878086,1.1574231060357758,-0.9711673351275889,-1.3725120491729983,2
-0.5414938129944064,-0.7975098278656118,0.4182054215247975,-1.4076956638610179,-1.3410905334770398,0.19544239154325702,1.2937299091311472,0.4982242710682437,0.6626600849599553,0.6211678115749978,-0.4480745209010752,2
0.6816715945135666,-0.886308217366027,2.5471972623587398,-0.4773473246322023,-2.1324642865585486,-0.8418482108067976,-0.14684290371883016,-2.707085296155075,0.12074515180845256,-0.7988599108317721,1.4470224120563668,1
0.08960033015327169,-2.1171705652586454,1.493101396632259,-0.8096145886424937,0.16805651271508615,-0.028695778813789975,0.24953370552580562,1.4447184636722659,0.015151433216431812,-1.2943275627952295,1.638027519000786,1
0.32642883589738964,-0.4176860596375578,-2.654172025427179,-1.8493761885454052,-1.280319511482726,-1.4028452011481276,-0.47580852499669113,-0.47554066074643536,0.9342816629733923,-0.503188416222997,-0.049750703572143694,1
-0.7763038939736597,-0.23814479035569613,-0.1440685030320394,-0.021570612989802694,0.6191125426284375,0.18697205370999653,-0.11246329985577502,-0.018589493972743728,0.6095311699451021,0.02177933951095047,0.5701662271513811,2
0.5349993949334026,0.9175306000037239,0.9858471162444682,-0.3780027689281152,-0.10001121763760915,0.5068901980277584,-0.14953934323750115,-0.16891112962173108,-1.0055878465064354,0.5715540006882646,-0.1381160555393128,2
0.10372930350732419,-3.057007534423625,-1.0082794992482758,1.9646492540939389,-0.15470513743249156,0.43782436646424977,-1.4357409936435641,-0.30260426575202515,-1.8523299295556588,0.7807365546971938,2.7160848130002493,1
0.033084436737061726,-0.2349039732206445,-0.24538516485552675,-0.16588871755992923,0.774416265502795,0.17850171587673602,1.323390743836528,-0.18553962914042438,-0.28303460230443184,-0.23031245634596428,1.6074395125506122,2
-0.36118120066649834,1.2305935352497137,-0.11924256602893325,0.49730331646465226,0.2646149143282736,-0.05280366341614678,-0.17043674950720133,-0.18553962914042438,-0.019382361543222777,-0.1994714387677247,0.3186648407832844,2
0.46502733641809507,-0.2180517241183759,0.42759901930975663,1.0282596918831177,0.401687330604337,0.4502040909897843,-1.1512666244237746,-0.13432385062284902,0.693209211093496,-0.4435177517781422,-1.1849056096119315,1
-0.7783223187385243,1.0899420715884718,-0.5862385701954709,-0.6612690020843636,-1.4538545409553776,-0.4079062879643753,-1.2045213049175267,0.009346385218660998,-0.6104415410834647,1.3807954836651162,-2.4369746736390505,1
0.27865944979559315,0.524095399808453,1.1146736001524784,0.35835518787853043,0.39358452767176183,0.34008969915739784,0.6459103147704414,0.6093026478531148,-0.6695474590374889,0.3402463688514678,0.7598118671424593,2
1.2158813489477418,1.2396678232278584,0.2263076382034904,1.1524403865132267,0.04178783368245638,0.044279439441992766,1.3699043255336025,-0.6990276942776732,1.208559686737572,-0.293335405310193,-0.08169817697565868,2
1.3316043687999812,0.17279082236885365,-0.11253285332539104,0.4872346114946434,-0.23910933464681627,1.159757775637529,-1.7714477137181026,0.6206100275258263,-0.506840156804501,-1.0046901803213275,-0.8559146069033942,2
1.3457333421540338,-0.4656501532363223,-0.10246828427007773,-1.3110360961489333,0.6319419806050148,-0.4580767505152259,1.122505999695539,-0.8859320288677858,0.054334008039886056,-0.3355741902543037,-0.47730306039790804,1
0.7361690631649119,0.20649532057339087,0.25113357520659657,-0.04842049290982624,-0.19116775062907984,-0.11405072159510729,-0.06123094900102618,-0.26934726671463854,1.8813045731131508,-0.5306771492818627,0.3723637854402564,2
0.15957238866857928,0.42233374176783106,-0.3567663957343274,2.7875980736426604,-1.748931614416657,-0.7467198012947952,0.4531148891854655,-0.9896938658644319,0.788177146682546,-0.9725082489353384,-2.0597225940869057,1
1.581889039643197,0.8553069110107321,-1.5047982393103991,-0.8169983056205001,-1.4693849132428134,2.5638791626126345,1.7015663863301345,1.9455688691753077,0.3319325889924941,-1.8977387762825255,-0.45555158914445104,1
-0.6996037529088033,0.8546587475837217,-2.2824539416509406,-1.246596384340877,-1.1162377520980786,-0.32776386077275677,-1.193061436963175,-1.313617036488577,2.7160926502840317,2.7129933516642906,-0.6146092226853554,1
0.7065654999468972,1.7361610083177719,-1.0143182406814637,-3.536219894520884,0.13159389951849787,-2.3723731008320983,-0.48996483246971384,0.740335224060418,-2.0230065690408745,0.7217363471562137,0.8026350761727028,1
0.9797256514585787,-0.6983408235330311,0.608090291035042,0.5758392152307211,-0.34444577277029353,1.1851687891373106,0.8474691687910979,0.7217113045994815,0.9123659855297654,0.14581386672778354,0.8121513448460903,2
0.7354962549099571,-0.3755554368818863,0.4920122612637618,0.021389194882234973,0.5583415206341237,1.0724481395100747,-1.375071104473467,-0.7522388927374917,2.398647383070284,1.1830106970220577,-2.1181796730805713,1
-0.7426634812259156,0.2907565660847339,-0.12393936492141279,0.21202334231440215,-0.13309766294562442,-0.322551345183058,-1.3723746649547959,-0.11237423125817388,-0.13095308307441453,0.7257590885794624,-0.11840378471586738,2
0.23963657100821006,1.4386539953200301,-0.10381022681078617,-0.7599423107904502,-0.3403943713040059,-0.31538413624722217,-0.2573969239843408,0.6199448875450786,-0.5679384090715821,0.07206360730155847,-0.8858228798768976,2
3.1798086451610383,-0.19406967731899363,-0.410444097362665,-0.213547254417971,-0.19116775062907984,-0.20331505106869868,1.9159333280644784,-0.7874913117171215,-0.01473358147942312,-0.027834471375782755,-0.42156491531092444,1
-0.9249945183186883,0.6828954394259841,0.1518298271941719,-2.6327214352120922,-0.2593663419782542,0.7896691687689166,-0.2432406165113181,-0.08709891198976008,0.7171172228501799,-0.20282372328709858,1.4035194695494526,1
0.7684638594027462,-0.11304924894270228,-1.513520865825004,0.9349563591610359,0.19168968793509708,2.7632578839186124,-1.6790946602036212,1.3589154061558084,-0.33749174019465633,2.2557417432216953,1.4273101412329212,1
-0.08263858311517774,-0.46111300924724996,0.8020009881674117,-0.2309996763659863,0.69879010479876,-0.06713808128781838,0.2906544081855382,0.3086593765551402,-0.20201300690678067,0.6198268977672483,1.3355461218823996,2
-2.09837211496,0.6731729880208291,-1.5705534238051126,2.5117155574644188,2.261280603630339,-1.3161871294693854,0.01359524764209384,-2.329285787090363,0.03972355641080142,-0.44687003629751604,-0.0755805756856239,1
-0.09273070693950096,0.10084468197070692,-0.10582314062184883,-1.5432875574571367,1.7150166392592294,0.11008744876193971,-2.7907018517757374,1.5052462019203092,-2.2826741411759697,-1.0107242924562005,0.6809627838486777,1
-0.5616780606430528,-0.05471454051177249,1.1643254741586908,-0.2893981651920375,-1.170931671892961,0.28535828546556075,0.049997181144152227,0.6571927264669516,0.17121762107256314,0.03585893449232071,0.449853401780697,2
-2.0916440324104513,1.0108661334932114,-1.933548881066746,-1.5244926415131204,-1.3431162342101834,-0.8027543438840569,1.5438246744878816,-0.13764955052658767,-1.7122024162039833,-0.1793577316514815,-1.4160149916799123,1
-2.0620404691924366,-2.001149311823796,-0.22928185436702544,-0.0685579028498439,-4.31211827542127,-2.2407570821922045,-0.47783085463569436,-0.3664577039038074,-0.0950910654393886,-2.7163666559136237,0.5436566215612304,1
0.6265013176072665,0.6278015481301059,1.3032165271220144,0.4550147555906152,-0.19319345136222363,0.2944801877475336,-0.17313318902587232,0.2667555577680331,-0.064541939305848,-0.09823244628263396,-0.008966694971911802,2
-0.05707186942689228,-0.12925333461796054,-0.3775665051153082,-0.8666705834725438,-0.18509064842964845,-1.0770629767919546,0.8103931254093718,0.6818029057546177,1.434357575550698,0.42137165422031536,-1.7015030518815355,1
0.021646696402828753,0.4100186366546348,-2.309963763735464,-1.6835781800392597,1.51244656594485,-3.1066862345309123,1.0308270560607253,0.4290497130704796,0.4826858853471401,-0.8920534204703656,0.9351831041234565,1
