A1,A5,A6,A10,A11,A14,A15,A16,A18,A20,target
0.42869569065053154,1.9626355130999371,-2.3842834296853157,-0.272901451216699,-0.2819815008516474,0.6044632131151141,-0.92523036254647,-0.2445584874593877,0.9715925803079881,-2.1754557981245686,1
0.4946308996361098,-0.1329976146579004,0.7371877465010045,0.9856616941229863,0.031845750398949456,0.28606145089487867,-1.669035172754415,0.5265811945473133,-1.0441612725512244,1.4652479018244697,2
0.36814294770459227,1.216880098321283,0.60563908829239,-0.24795938566899234,0.5052238310668665,0.19585883749633418,1.198598015172287,0.8044279453895915,-0.06371845559021397,0.06881360595360564,2
0.21474266557487948,0.6255114930827647,-0.13539631799834795,0.4477220101481235,-0.2153921051030964,0.2719252204368978,-0.6409906672170054,0.6632056015808686,-0.42624061642523114,-0.45619716454996734,2
-1.1133808297060548,-0.7082562919444049,-0.6523362713608432,-0.38075903196353866,0.003495809634714866,-1.9366925001647772,-0.13759419745127116,2.555585008617756,-0.7319349790752997,1.4477250776484838,1
-0.31610304758452135,-1.3882295009190009,-0.5009561571408797,1.0712736488407903,0.18678147318023153,-0.08215369484395592,-2.100043495812412,-1.4183460613486338,-0.7959479011686902,-0.9407706484935732,1
-0.5704245679574662,0.8040631945509211,-0.502278254208303,2.820588786578596,-2.302738906488369,-0.7916578330683283,0.12672215474762355,-0.06064101645267876,0.9075796582145976,-0.7668903162857146,1
0.6271741258622213,-0.029625576965809756,0.7510697657089488,-0.15493222227484313,-0.6703097592268608,-0.4153648413535046,1.1521102145342905,-0.06392525700636999,0.9487308224174915,-0.5202228682699153,2
1.0947758630558633,-0.0014332030497850369,-0.4652595363204517,0.31627058361291266,0.5929108571515922,0.5169532150418993,0.8944349767122525,-0.08560124466073211,-0.08200786190261124,0.4293794111133123,2
-0.5838807330565638,-0.41760634181014994,1.1457157403347924,-0.3376159996648028,1.1928747198365566,-0.00272154274673018,-1.028167635387748,0.8182217557150947,-2.005661490117252,-0.049802434622297866,1
-0.8045618406817647,0.9000515152650054,1.0168112762610244,-0.30997749459842516,-0.5714146170260423,-1.2076669008317649,1.1574231060357758,-0.26754817133522635,-0.6548581953301968,0.98539210131286,2
-0.5414938129944064,-1.4076956638610179,-0.8189205018561742,1.2937299091311472,0.1749140561161333,0.40319021754672,0.6626600849599553,-0.4475245536775058,0.02903496213694357,-0.2102036713101674,2
0.6816715945135666,-0.4773473246322023,-1.7166244106365687,-0.14684290371883016,-1.4298244513291456,-0.9761019828534118,0.12074515180845256,-0.3299487418553597,-0.0408566976997174,1.0265033426488266,1
0.08960033015327169,-0.8096145886424937,0.3108114422570028,0.24953370552580562,-0.9960044275415558,0.008048918554588565,0.015151433216431812,-0.21631401869764313,-0.4915599246837928,2.269949904367815,1
0.32642883589738964,-1.8493761885454052,2.107541356885215,-0.47580852499669113,-0.621521489074457,0.3594352185101126,0.9342816629733923,-0.03371024391241067,-0.8227288175547004,-1.1503705838294027,1
-0.7763038939736597,-0.021570612989802694,-0.1882802006952784,-0.11246329985577502,0.1307408925997678,1.6734314972709994,0.6095311699451021,-0.1322374605231476,0.6828812378051456,-0.7722819544937102,2
0.5349993949334026,-0.3780027689281152,-1.2651282621115247,-0.14953934323750115,-0.3934033610645694,-0.8407980627555951,-1.0055878465064354,0.3190171915540276,-0.6476730714217551,0.04994287222562099,2
0.10372930350732419,1.9646492540939389,-0.1558888225434085,-1.4357409936435641,-0.18572356244285088,1.0729782797224794,-1.8523299295556588,-1.456443251771452,-0.5196472272349743,-1.7063832740289504,1
0.033084436737061726,-0.16588871755992923,-0.6371321550854757,1.323390743836528,0.15183852293594238,0.741786594706928,-0.28303460230443184,0.7728992360741557,-0.7828840395169778,-0.34971230994205393,2
-0.36118120066649834,0.49730331646465226,1.2012438171665694,-0.17043674950720133,-0.19693167855894364,0.762654363478233,-0.019382361543222777,0.2809200011312093,0.6058044540600429,0.41994404424931997,2
0.46502733641809507,1.0282596918831177,-1.2281095442236736,-1.1512666244237746,1.6128494237160318,-0.7539612185137127,0.693209211093496,0.2526755323694647,-1.2172574394364128,1.8359230286241681,1
-0.7783223187385243,-0.6612690020843636,0.190500609121486,-1.2045213049175267,-0.6327296051905498,0.8481449000574506,-0.6104415410834647,-0.0711505862244907,-1.0115016184219436,-0.005995374182333504,1
0.27865944979559315,0.35835518787853043,-0.15721091961083175,0.6459103147704414,-0.06507148895785252,-0.37632191913622415,-0.6695474590374889,0.7282335645439549,-0.9762291919623203,-0.22840045026215258,2
1.2158813489477418,1.1524403865132267,-0.7521545999512994,1.3699043255336025,-0.33472557669208386,-0.1346596936878848,1.208559686737572,1.811376099151323,0.6672046038230909,-0.9812079350535402,2
1.3316043687999812,0.4872346114946434,0.8951783460580842,-1.7714477137181026,0.5612644116473303,0.013434149205247936,-0.506840156804501,0.22377421549698187,0.2694100165284504,-0.7385842156937376,2
1.3457333421540338,-1.3110360961489333,-0.12680268706009673,1.122505999695539,-0.7045934085231446,-1.3497023592429058,0.054334008039886056,-1.3368968956170912,1.9846950513982793,-1.0014265783335239,1
0.7361690631649119,-0.04842049290982624,-0.35816967385916754,-0.06123094900102618,0.8856404780660143,2.479196633375908,1.8813045731131508,0.03591565582584343,-0.5438153712906421,-0.5208968230459147,2
0.15957238866857928,2.7875980736426604,-0.07061356169460813,0.4531148891854655,-1.2518131953676725,-0.14071807816987658,0.788177146682546,-0.9933653337009885,1.1440355541105909,-0.9192040956615907,1
1.581889039643197,-0.8169983056205001,1.4312887068982167,1.7015663863301345,-1.1548959560108707,-0.21207238429111328,0.3319325889924941,1.2583099899097197,-1.821461040828108,-0.08889181163026608,1
-0.6996037529088033,-1.246596384340877,-0.11622591052071064,-1.193061436963175,-1.9447384917214066,-0.2066871536404539,2.7160926502840317,-1.4544727074392374,-0.3759447490661387,-1.4792605145171351,1
0.7065654999468972,-3.536219894520884,-0.16382140494794806,-0.48996483246971384,1.5350519118513881,-0.14812277031453322,-2.0230065690408745,-0.0054657751506660785,-2.5308287285160875,1.4571604445124762,1
0.9797256514585787,0.5758392152307211,0.24801183155439785,0.8474691687910979,0.3338055845854481,0.4839686773066106,0.9123659855297654,-0.6143639738050204,-0.21721882999783385,-0.35240812904605173,2
0.7354962549099571,0.021389194882234973,-1.0866451580093845,-1.375071104473467,1.6827353242046101,0.9006508989013794,2.398647383070284,-0.2622933864493204,-0.09376533738915233,-0.5074177275259256,1
-0.7426634812259156,0.21202334231440215,0.618199010432911,-1.3723746649547959,0.25732667461681524,0.05045760992853112,-0.13095308307441453,-0.03962187690905488,-0.022567291387320134,0.3491787927693775,2
0.23963657100821006,-0.7599423107904502,-0.08581767796997564,-0.2573969239843408,-0.4177974961407713,0.22143868308696618,-0.5679384090715821,-1.154949968942597,-0.44322363657245717,-0.503373998869929,2
