A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,target
-1.1202775537843546,-0.6319539522617192,-0.2206168282030037,0.13075392559604854,0.09465559400840064,-2.4760042004452316,-2.2350302408712346,1.9919967557340617,-0.5093700860887104,-2.234797650744121,0.3767460382780368,-2.512579908556983,1.3381930820775358,0.021769771611880123,-2.133423816505285,-0.008957235771254445,-0.3632891419567346,0.08964949168561097,0.6076253634796329,1.0455916748824887,1
1.3731187349480618,0.8557831794772954,0.44253989823755896,-0.2858805672119501,1.027161166238816,0.5659503000740757,-0.08117044948890129,-0.6009770816319032,0.6294164390127815,-0.0699105737068785,-0.06994104223635267,-0.6201631383451494,-0.49752168988248135,0.3873033733337865,0.15125093575886214,0.6413855669307005,1.129464534430793,-1.2286012068050216,0.6617341326137733,0.38358506534475184,2
0.03021129576252003,-2.1249996910720594,1.7557085200693172,-0.23929623809483527,-0.6834265252513775,0.5397998208089194,0.22258722415442692,0.914011279194317,1.1813759390475311,-1.7221145644816354,-0.3452326355607764,1.652188124596561,-0.22482493027972517,0.022447941559416127,-0.8794342561523927,-0.18260206532517742,1.553276773857339,-0.16743952213886995,2.2275066394329617,-1.6807148516541646,1
-0.3620008120375509,0.5936707053305913,0.31109158774388945,-1.0423838273814343,0.34584224068596103,1.1562973694849792,0.2802627318082234,-0.13222901100622472,-0.05675013850359977,1.008817869983754,-0.7184645072794662,-0.038388446352525654,-0.2374620971881456,-0.6319860578128281,-0.13981920923298252,-0.12516061980733978,-0.6715752272976371,-0.46202068381275435,-0.15801371976845413,-0.2743725741040691,2
0.28967469015333613,-1.4176277988179162,-0.5926155469000884,-2.5534219957858766,2.0710106873922665,-0.046624676712210836,0.5474925839374805,-2.234165604359411,-1.101460133801791,-1.0837937258544297,1.8934968361135636,-1.8292255084386633,-2.332571347794687,1.6954932021307387,-0.7555196933177271,0.6572314829356212,-1.8670762150827787,-0.19154161718491503,-1.6446521517289623,-0.9761940561828115,1
-0.7066111084635961,0.3846443018971436,0.06462600556825912,-0.5791650054563208,-0.3102917440390648,0.5607202042210444,1.3754565382564257,-1.0791811652096845,0.9116460284226833,-0.6805370690708933,-0.7892726815239695,0.11200229035305054,-0.6917349918434685,0.9732422080048944,0.27839244033401384,-0.047251532783146206,-0.36004402526893564,-0.15003245349450406,0.21466042764293805,0.5759111445682533,2
1.8008645892667716,0.10793315830429387,-0.10034162410129611,-0.6493695577877473,-0.03922224933953392,0.11616205671338717,-0.05233269566200305,0.4614735164865294,0.8873045486833677,1.9733915816870868,0.14446875641055426,-0.1023704703018278,0.16892258602474228,-0.32680958142162614,-0.19596799551744035,-1.2944571716704485,0.5284689238504232,-0.08843821059905549,0.2288639795406499,0.24861939571422445,2
-1.0612781256024637,2.3514832218232984,-0.14766301587901715,-0.26422869593216436,0.137072336455271,1.3086239112045148,-1.8236116196074865,1.832595394541468,-0.4554241039637408,0.5474706395262072,-2.17896582090207,2.65017577650681,0.3598103177466716,-0.22101506960600942,-0.3605420242822306,1.8621813458098015,-0.10887199363329507,-2.3486791238059506,1.013441131985686,-2.813751648202442,1
2.126702340362215,1.1218771089274937,-0.2508499396165477,0.8144281641880714,2.4640283166265493,-1.0540718904023574,-0.3567312082792623,1.80355192618858,-1.3054022613474077,-0.17933700318582807,-0.29758601363924153,0.7148844541640007,2.2587109242487906,1.0390246929158868,-0.3108471214787449,2.5646836220279536,0.4226781198281767,-1.2607373335330818,-3.0379529569330783,2.2535344180757084,1
-0.7307472381743696,0.2459569421587609,-0.05696368163838518,0.7251962098228938,-0.033257394932942774,0.315559461110204,0.4750777798832693,-0.03834431098177328,0.37613347415774145,-0.20365398751448352,-0.40677618887609224,-0.24022864561527266,0.7495671497642695,-0.1057261785248887,-0.2211381410932318,-1.019794627585156,0.3370070392702838,-0.4499696362897318,0.03339605104356763,-0.5220345778760869,2
-0.27081987757462844,-0.07455020977252551,-0.5400362227026206,0.6425254285728027,0.8382741100300966,-0.15907173755238294,-0.24650690476311787,0.02919863867610546,-1.1323803918490296,-0.3461785345518808,-0.06001466266936624,-0.06939004558569267,0.16293655959443787,-0.5031337677809873,-0.8620087707537678,-1.044223748092742,0.4350095632418128,-0.32812015577917053,0.8409694303706134,-0.8068121407964997,2
0.6135010971062153,0.9725725350464598,0.7961358534655298,-0.05295892162637606,0.5512983369129894,0.8509905240642794,0.40971220454229995,-0.1761319282838459,-0.7396273268660195,-0.11246529628202555,0.7201987712957674,0.7373111429709726,0.14697382244695947,0.39340690286161056,-0.516726004521757,0.27758974531772873,-1.2849022812916429,-0.018140433381423994,0.6590286941570663,-0.05842750269522535,2
-0.12265085907237941,1.1789446349442445,-0.13254646017224514,-1.0817508660719537,1.2346055472680415,0.6071373049166968,1.326111937263733,-0.2821743592467155,0.20113797116698648,-1.0837937258544297,-0.834934027532107,0.5783454958392013,-0.016644233314694234,-0.18914108207181723,-0.1546631412392185,1.7631443707790468,-0.2393256844828138,-0.07036163931452168,2.5494538157810975,2.330464849765109,1
-1.488353531873652,2.569799687631566,-0.47234034279838083,0.5487006530270644,0.6825251338579945,1.836209830379043,-0.5201451466316857,1.3503387339842137,-0.49818616296524104,-2.9075675505035887,-0.19302814886698444,0.9173842619210704,0.11571346219981425,-0.16201428417037708,-0.14562770436585748,-0.03536709577945566,-0.13613097381080644,-0.03487799938562197,-0.2445877503830788,-1.6462986058983802,1
0.23402750220905258,0.024322596930914812,-0.187097509027118,0.15765473536790356,0.07477274598643016,0.9379408676209241,-0.08181128846283237,-0.1605970498625338,0.24061064101452517,1.262119790073915,1.6082788632221534,0.49391560856589534,-0.10976020000831829,0.5493859907948916,0.40747010995345717,0.4215234823624254,0.5888280942434841,0.12379412633417484,0.2018095949735797,0.6778102251393016,2
0.9681681142450829,-0.22916339072488517,-0.06353609716306866,0.27378749950493625,-0.06109338216370145,-0.3081294693637739,-2.2862973587857205,1.651580289458353,-2.2797193287508217,-0.2104087053835545,-2.2702885129183454,-2.745421707052897,-1.4140488477668667,0.09772480573591262,-1.1182279449483628,-0.7226837024928923,0.3447953193210013,-0.8998754104825734,0.9620378013082527,-0.7251579106700305,1
-1.497739804538953,1.2632187722015393,-1.611339953226027,-3.000237884923273,2.4507730846119027,0.2985616495878524,1.5433563494263665,-0.8454825593934241,-0.1889835824928545,-0.6541936693815166,-1.451031319323065,1.7537678327222572,0.19552714793720627,-0.621135338652252,-1.1233910517331405,-0.12053889430590457,-1.4815563525722606,-0.6153367884112078,0.7543953997559888,-0.11646274063635212,1
0.17301672988459713,0.490152867439741,0.4865750822529382,-0.5207705647320502,-0.7125880356836009,-0.12115354261790631,0.5718444649468613,0.7877059633340838,-1.0600138304618754,0.18947059246544634,-0.32537987642680355,-0.14260658845551266,-0.4389916536750605,-1.0978888117700631,0.8431072449190783,-0.16213442381882148,0.28833028895329926,-0.6441254019384283,0.3803685331162431,0.042121921179517546,2
-0.3110467604259178,-0.19067598945777417,0.9144393329098324,-0.008999061755295891,-0.03126911013074573,0.6005996851004077,0.8448418678414978,0.9376513115745746,0.012327033729592977,0.6994517915803039,0.23182089660003488,-0.1498622818930624,0.24408047342745312,0.2455658542987616,-0.03913862692981673,0.2749487593169086,0.4947197102973139,0.4069937431252046,0.0029598684056136395,1.0854065474234942,2
1.9718288413847513,-0.19333029299343701,-2.679357475987092,1.204161847224215,0.11917777323549757,0.7045478401794041,0.837151800154325,0.94575646553352,-0.40279387750035583,-1.45125037793189,0.9855639850532047,-0.5317756001059072,-1.1792635888893717,1.5049274468731215,2.344280542593204,-0.03338635627884057,-1.3277378215705895,-0.10383677132291763,-1.6284195209887202,-0.293267767852343,1
-0.5356468563456165,0.23666687978394102,0.39127505714502786,0.14322015451471307,0.0873652164003448,0.07824386177891053,-0.08757883922821201,-0.06265977285860963,0.2412685188453175,0.1171951112663871,-0.17648418292200704,1.60799435547694,0.3398568963123236,-1.0293936470689267,0.9863834581966604,-0.22023611583686414,2.131556567623116,-0.22099973335230347,0.4764115983293424,0.2276997169214927,2
0.15223284041143098,0.7356759444885524,0.5568999283670514,0.8754470741583767,0.005182777909533484,-0.04793220067546865,1.2312677691219343,-0.4821014902340366,-0.1896414603236468,-1.037861644344747,-0.21883673574114917,0.7683127422041396,-0.36183842412891487,0.43816611939898686,-1.1111286731192935,0.2993778798244947,0.6621677313877409,0.03608928047217745,0.6076253634796329,-1.0018375334126117,2
-1.342866305561489,-0.40501099996254747,0.5325819909257226,-0.3619901753469546,-1.3322701323683475,-0.28524780000676214,0.2616784015642223,0.5526564985246657,0.18929617021272485,0.12327435734855097,0.3972605560498088,-0.5423293360150705,1.7798288098244386,-0.16404879401298508,-0.30052090790918945,-0.07366139279134742,-0.4217012423371161,0.709608936481104,1.4760711080825868,0.0724891968463862,2
-0.1172872746922075,0.030294779886156174,-0.3533796218016099,-1.2385629035225234,-0.027955302127083984,-0.1793383589828791,-0.1292333725337317,-0.7529487183621303,0.9445399199622989,-0.5893483778384354,0.36020207233305945,0.1284925027111181,-0.32459203745146525,0.42799357018594675,-0.49607357738264607,-1.1188316026159104,-0.311367274951951,0.8702895701214046,0.7063738671494392,0.11702786782446024,2
-0.005992898803640364,-0.5403804802813517,-0.7878162879831877,0.29281490153868733,0.19274431091678837,0.32144331894486416,0.6064497695391391,0.2358800646292144,-0.2580607547260472,-0.14758982920119454,0.9121087762575051,0.6574985151579256,0.7861484223939075,-0.08063389046605654,-0.5328607132241874,-0.5827114444494258,0.45383124003104686,-0.1272693637287948,0.5974799692669815,1.1596376657202843,2
0.05635876961585809,-1.2935391085256789,-1.4509730144237503,-0.5476713745039051,-1.4230684716686792,-0.01393657763076545,-2.4638097545646276,-1.5911567236164055,0.113640219671609,1.7126594719409478,-1.2319892102115644,0.9279379978302337,0.5373957685123689,2.886359630003963,-2.409004641142796,1.634396303239066,-0.5287900930344822,2.3498904048925056,-0.299372879131396,-1.6597951728614329,1
0.23536839830409556,-1.7222091295352255,-0.05433471542851179,0.2547600974711851,0.09929492521352709,0.5528750604414975,-0.38492812313222946,0.7971619762861868,0.1471919890420169,0.8426518104046082,-0.1387639405674586,0.5598764579981655,-0.521465795603699,-0.11793323758053678,-1.7023043999763439,-0.12251963380651966,0.6375048445604687,-0.018809936021591915,0.4513862926048024,0.38965852047812555,2
-0.6456003361391407,1.5545285852405346,0.0015308165312977516,0.22720317038782142,0.5751577545393539,0.8817173372008381,0.241171554398428,-0.18085993475989742,-0.03175078093349192,-0.4468238308010381,0.8049038769340516,-0.09841281933589159,-0.5015123741693509,-0.5302605656824274,-0.4141092571742995,0.3931328828536091,-0.023200913075402178,1.0999289756990007,-0.28314024839115387,-0.09891720358438356,2
