A2,A5,A8,A9,A10,A11,A12,A15,A19,A20,target
1.3014656168862622,1.9626355130999371,-1.9339456147104566,0.9062992050884264,-0.272901451216699,-0.2819815008516474,0.9511845979574489,-0.92523036254647,0.07599998961190464,-2.1754557981245686,1
0.21156241891179373,-0.1329976146579004,-0.19116775062907984,0.9232398807549475,0.9856616941229863,0.031845750398949456,-0.3890724632492302,-1.669035172754415,-0.5459561415416317,1.4652479018244697,2
-0.3600697969169208,1.216880098321283,-0.05814673581930409,-0.4404845103999926,-0.24795938566899234,0.5052238310668665,-0.06049331275985082,1.198598015172287,0.6293030396217173,0.06881360595360564,2
0.7658522337935461,0.6255114930827647,1.3875283540676495,0.5837748029758152,0.4477220101481235,-0.2153921051030964,0.5720548089312419,-0.6409906672170054,-0.12995925381926643,-0.45619716454996734,2
0.5597444686931111,-0.7082562919444049,-0.3971139918320321,0.5107995847200325,-0.38075903196353866,0.003495809634714866,2.655273228633137,-0.13759419745127116,-0.5432372076349496,1.4477250776484838,1
-3.2829313719010833,-1.3882295009190009,3.612422992637249,-0.1622664907998209,1.0712736488407903,0.18678147318023153,0.7290278443877065,-2.100043495812412,1.1132732750111358,-0.9407706484935732,1
-0.29870437818151624,0.8040631945509211,0.6353181484935878,1.1076326197405413,2.820588786578596,-2.302738906488369,0.8879962997864144,0.12672215474762355,-0.48545986211795444,-0.7668903162857146,1
0.08016038096750344,-0.029625576965809756,-0.13444813010105364,0.724512723897682,-0.15493222227484313,-0.6703097592268608,-0.15627346998752417,1.1521102145342905,-0.18909606628960265,-0.5202228682699153,2
1.874431863557051,-0.0014332030497850369,-0.610487802389845,1.3037535188029574,0.31627058361291266,0.5929108571515922,0.9704736573991332,0.8944349767122525,-0.10616858213579781,0.4293794111133123,2
-1.288555263000434,-0.41760634181014994,0.30377846183572027,0.6554468923341733,-0.3376159996648028,1.1928747198365566,0.733018684272193,-1.028167635387748,-0.23667740965653988,-0.049802434622297866,1
0.3776492587500084,0.9000515152650054,-0.07907897672845661,0.2390972096069842,-0.30997749459842516,-0.5714146170260423,0.26742069774878086,1.1574231060357758,-1.3725120491729983,0.98539210131286,2
0.43501258495919093,-1.4076956638610179,-1.3410905334770398,0.19544239154325702,1.2937299091311472,0.1749140561161333,0.4982242710682437,0.6626600849599553,-0.4480745209010752,-0.2102036713101674,2
1.5482613226699549,-0.4773473246322023,-2.1324642865585486,-0.8418482108067976,-0.14684290371883016,-1.4298244513291456,-2.707085296155075,0.12074515180845256,1.4470224120563668,1.0265033426488266,1
-0.17397249444759602,-0.8096145886424937,0.16805651271508615,-0.028695778813789975,0.24953370552580562,-0.9960044275415558,1.4447184636722659,0.015151433216431812,1.638027519000786,2.269949904367815,1
0.5357319135357789,-1.8493761885454052,-1.280319511482726,-1.4028452011481276,-0.47580852499669113,-0.621521489074457,-0.47554066074643536,0.9342816629733923,-0.049750703572143694,-1.1503705838294027,1
0.02213003933728387,-0.021570612989802694,0.6191125426284375,0.18697205370999653,-0.11246329985577502,0.1307408925997678,-0.018589493972743728,0.6095311699451021,0.5701662271513811,-0.7722819544937102,2
0.010790777179654761,-0.3780027689281152,-0.10001121763760915,0.5068901980277584,-0.14953934323750115,-0.3934033610645694,-0.16891112962173108,-1.0055878465064354,-0.1381160555393128,0.04994287222562099,2
