height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
-0.29944224817944814,-0.12171344730727053,-0.18773475727714828,-0.27650313434822604,-0.38139696359855874,-0.8682306767758308,-0.09620307893752815,-0.2527110232405446,-0.2613401485388477,-0.2053535024228833,1
-0.29944224817944814,-0.4485791202645318,-0.1993641357236314,-0.4866884318823765,-0.17012295903449207,-0.8579367853699366,0.19194110642314002,-0.2863678963736779,-0.287985442341673,-0.23798690232410072,1
-0.32750674334464225,-0.6846487729558871,-0.20919885700244736,-0.5995696136191894,0.4799509011626364,-0.17167735831032271,-0.04235587739366576,-0.32124865580256146,-0.307969412693792,-0.23798690232410072,1
-0.32750674334464225,-0.19435026351999526,-0.19756947855596424,-0.1266526941673509,0.041151045529574784,0.06165084688994573,-0.10853449913841266,-0.27106931767679915,-0.26484610824974575,-0.2053535024228833,1
-0.27137775301425404,0.3685850621286214,-0.1563641499863265,-0.15000661611558982,-0.8592012508434479,-1.551058806700146,-0.013582563591601893,-0.2129347186286598,-0.24310915804217773,-0.21985723571231328,1
-0.32750674334464225,-0.6967549089913413,-0.20948600214927413,-0.6112465745933089,0.4539479467547512,-0.10648271273965937,-0.05468729759455027,-0.32308448524618694,-0.3086706046359716,-0.23798690232410072,1
-0.32750674334464225,-0.672542636920433,-0.20891171185562063,-0.58789265264507,0.7237285987365593,0.08566992683703223,-0.01769303699189673,-0.31757699691531055,-0.3058658368672532,-0.23798690232410072,1
-0.32750674334464225,-0.6967549089913413,-0.20948600214927413,-0.6112465745933089,0.905749279591755,0.37046758906677174,-0.03413493059307608,-0.3200247695068112,-0.3069176247805226,-0.23798690232410072,1
-0.32750674334464225,-0.672542636920433,-0.20891171185562063,-0.58789265264507,0.5774619801922053,0.47683780026101236,-0.0896263214970564,-0.31880088321106087,-0.3041128570118041,-0.23436096900174325,1
-0.29944224817944814,-0.10355424325408934,-0.1870886806967881,-0.2648261733741065,-0.4626561961231997,-0.7927421397992732,-0.015637800291749313,-0.25577073897992036,-0.25713299688577,-0.22710910235702825,1
-0.35557123850983635,-0.7451794531331578,-0.21135244560364796,-0.5995696136191894,1.5363209239829696,0.9434942106615493,-0.112233925198678,-0.331651689316439,-0.3139295442023188,-0.23798690232410072,1
-0.35557123850983635,-0.7270202490799765,-0.2111370867435279,-0.564538730696831,1.5363209239829696,0.9434942106615493,-0.09990250499779349,-0.3298158598728136,-0.31287775628904935,-0.23798690232410072,1
-0.35557123850983635,-0.7572855891686119,-0.21149601817706132,-0.6229235355674283,1.5363209239829696,0.9434942106615493,-0.12045487199926769,-0.33287557561218933,-0.3146307361444984,-0.23798690232410072,1
-0.35557123850983635,-0.5393751405304377,-0.20891171185562063,-0.20255294049912745,-0.9014560517562613,0.9434942106615493,-0.14429561772097774,-0.3310397461685639,-0.3020092811852653,-0.22348316903467078,1
-0.32750674334464225,-0.6846487729558871,-0.20919885700244736,-0.5995696136191894,0.6424693662119182,0.5145820687492907,-0.03413493059307608,-0.3200247695068112,-0.30516464492507356,-0.23798690232410072,1
-0.32750674334464225,-0.6846487729558871,-0.20919885700244736,-0.5995696136191894,0.8049878312612004,0.42879964036683893,-0.025913983792486408,-0.31880088321106087,-0.3055152408961634,-0.23798690232410072,1
-0.29944224817944814,-0.12171344730727053,-0.18773475727714828,-0.27650313434822604,-0.5536665365507977,-1.1907726074938492,-0.028996838842707536,-0.26372599990229734,-0.27255921961372154,-0.22710910235702825,1
-0.32750674334464225,-0.5151628684595294,-0.20517882494687295,-0.43609215998151685,0.31743243611335414,-0.16481476403972659,-0.030024457192781247,-0.3010545319226815,-0.29464676579237936,-0.23436096900174325,1
-0.29944224817944814,-0.10355424325408934,-0.1870886806967881,-0.2648261733741065,-0.5569169058517833,-1.2147916874409355,0.10151069161665358,-0.26189017045867186,-0.2722086236426317,-0.23436096900174325,1
-0.32750674334464225,-0.6967549089913413,-0.20948600214927413,-0.6112465745933089,0.6327182583089612,-0.010406392951313759,-0.046466350793960595,-0.3218605989504366,-0.30832000866488185,-0.23798690232410072,1
-0.29944224817944814,-0.006705154970456373,-0.18364293893486716,-0.20255294049912745,-0.07261188000492276,-0.573139123140197,-0.07112919119572962,-0.21538249122016043,-0.23995379430236946,-0.2053535024228833,1
-0.35557123850983635,-0.7028079770090684,-0.21084994159670115,-0.517830886800353,0.772484138251344,0.9434942106615493,-0.13997962065066816,-0.3298158598728136,-0.3114753724046901,-0.22710910235702825,1
-0.32750674334464225,-0.3880484400872612,-0.20216380090519215,-0.3134840697532624,0.3109316975113829,0.620952279943531,-0.10915107014845687,-0.2851440100779276,-0.2736110075269909,-0.2126053690675983,1
-0.32750674334464225,-0.5272690044949836,-0.2054659700936997,-0.4477691209556363,0.19391840267590005,0.12341419532531063,-0.0793501379963193,-0.3047261908099324,-0.29289378593693033,-0.23073503567938575,1
-0.35557123850983635,-0.4606852562999859,-0.20797849012843372,-0.05075244783557434,-0.23187997575321914,0.9434942106615493,-0.13808880288653252,-0.3218605989504366,-0.2974515335610978,-0.21623130238995578,1
-0.35557123850983635,-0.7451794531331578,-0.21135244560364796,-0.5995696136191894,1.2112839938844056,0.9434942106615493,-0.11634439859897285,-0.3322636324643142,-0.3139295442023188,-0.23798690232410072,1
-0.32750674334464225,-0.10355424325408934,-0.19541588995476367,-0.03907548686145487,0.28817911240448335,0.2640973778725319,-0.07984339480435469,-0.25026325064904403,-0.2522246532905127,-0.2126053690675983,1
-0.32750674334464225,-0.7028079770090684,-0.20962957472268748,-0.6170850550803686,0.19716877197688534,0.8439865937379052,-0.1259218016216598,-0.3255322578376875,-0.3058658368672532,-0.23073503567938575,1
-0.35557123850983635,-0.5454282085481648,-0.2089834981423273,-0.21422990147324691,1.234036578991305,0.9434942106615493,-0.11326154354875172,-0.31390533802805964,-0.3023598771563551,-0.22710910235702825,1
-0.1029907820230894,-0.7936039972749742,-0.2106345827365811,-0.7140038311655601,0.07365473853943122,-0.42902464345767805,-0.10812345179838317,-0.3310397461685639,-0.3132283522601391,-0.23798690232410072,1
-0.32750674334464225,-0.12776651532499758,-0.19599018024841716,-0.06242940880969381,-0.10186520371379355,-0.7584291684462925,0.07479261451473712,-0.26984543138104883,-0.27781815918006864,-0.23436096900174325,1
-0.35557123850983635,-0.5333220725127107,-0.20883992556891395,-0.19087597952500795,0.7432308145424729,0.9434942106615493,-0.13003227502195466,-0.31696505376743545,-0.3016586852141755,-0.21985723571231328,1
-0.35557123850983635,-0.3517300319808988,-0.20668633696771338,0.1594328496985761,0.9285018646986545,0.9434942106615493,-0.13052553182999002,-0.30044258877480634,-0.2911408060814813,-0.20172756910052583,1
-0.32750674334464225,0.14462154547272013,-0.18952941444481541,0.20030221310799426,-0.06936151070393712,-0.5971582030872832,-0.04441111409381318,-0.2404721602830416,-0.2567824009146802,-0.21985723571231328,1
-0.35557123850983635,-0.6120119567431624,-0.20977314729610086,-0.34267647218856107,0.6229671504060047,0.9434942106615493,-0.12970343714993107,-0.3236964283940621,-0.306216432838343,-0.22710910235702825,1
