height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
-0.07133252849376942,-0.5283387692380059,-0.18446857642727804,-0.36320703463844584,0.11849971729712383,0.3739592311924649,-0.05083346629649383,-0.28206342568132275,-0.3407834829889149,-0.3773496856071263,1
-0.13957398075280883,-0.7844274975698351,-0.23844703286553742,-0.4769286838635311,2.1407624711145967,0.8897586563430434,0.00195541820800396,-0.38581143456458816,-0.4928362062666765,-0.6749052024957668,1
0.09927110215382906,1.5910162238529946,0.5228699326614368,0.21836753647937543,0.09449659855745056,-0.4619915612929566,-0.03484714173649772,1.19747339665394,1.3093958486550068,1.234409364206343,1
0.8499270770032625,-0.7755968517652894,-0.20794619502681838,-0.4927968209647058,1.7927172493893333,0.22574100557448235,-0.012534314265524428,-0.2752972511889359,-0.41070058342467136,-0.5943172500050933,1
-0.07133252849376942,2.059040451493924,0.3446808273931307,0.832596676770679,-1.117660897796049,-0.8177153027761146,-0.05722799612049227,0.15661022057509277,0.767029215177634,1.6993398593448437,1
-0.2078154330118482,-0.6872903937198309,-0.22901585274435457,-0.38770714446826876,0.2565176500502452,0.9964757787879901,-0.054711000338705656,-0.3745344770772767,-0.46228990025105476,-0.5757200301995533,1
-0.0030910762347300274,-0.03382260418343908,-0.04761613296670968,-0.2007055565467865,-1.1236616774809673,-0.4323479161693601,-0.04756817447147335,-0.22116785524984092,-0.04142968403582176,-0.3091598796534795,1
-0.03721180236424972,0.3282338738029402,0.016796820626900945,-0.02038915601515108,0.7725847029532201,0.4569614375385344,-0.044438936472495395,0.3043383636588728,0.24502678571067554,0.5463122314013619,1
-0.17369470688232852,-0.6519678105016476,-0.22118997987784111,-0.3815729340611017,-0.30155486064715825,0.7415404307250608,-0.05525521564287574,-0.36889599833362097,-0.44056808263994596,-0.5509237371254999,1
-0.344298337529927,0.9463790801211487,-0.2039329268901448,6.84845722805815,-1.3636928648777,1.310698417098113,-0.05899669585904503,-0.3790452600722013,-0.37472382300627244,-0.5323265173199598,1
-0.13957398075280883,-0.7491049143516518,-0.23282845747419445,-0.4559180949240127,-0.0015158764012425756,0.6763244114531486,-0.05096952012253635,-0.38581143456458816,-0.47654484305834494,-0.6315116896161733,1
-0.17369470688232852,-0.6872903937198309,-0.2260059016418494,-0.4060730438909247,-0.47557747150978924,-0.207056213230026,-0.05301032751317416,-0.3801729558209324,-0.4650051274524434,-0.60671539654212,1
2.044152491536452,-0.5195081234334601,0.2403358558396182,-0.4803080093572998,-1.5797209335347595,-2.9994875838728148,-0.053078354426195413,-0.15237841457724108,-0.06315150164693056,0.05038636992029442,1
0.9181685292623019,-0.2104355202743558,0.28207384446102324,-0.43119759430111787,0.7125769061040369,0.35617304411830697,-0.03702400295317805,0.9978712491285273,0.9835685844883748,1.1228260453731027,1
-0.07133252849376942,-0.6431371646971018,-0.20794619502681838,-0.41628448396992135,-0.10952991072977201,-0.041051800537886214,-0.05423481194755683,-0.3395759088666112,-0.41613103782744854,-0.47033578463482645,1
0.09927110215382906,2.70367759522577,0.8768401823160448,0.5489537260871814,0.15450439540663377,-1.1022942959626405,-0.03178593065054102,2.0071589442429025,1.7397593600751,1.9473027900853774,1
-0.2760568852708876,-0.740274268547106,-0.23864769627237112,-0.38770714446826876,-0.3675634371812598,-0.6635683481334121,-0.05246611220900407,-0.3993437835493619,-0.4982666606694537,-0.66250705595874,1
0.40635763731950636,1.3790807245438945,0.9051337226795934,-0.10024408670485885,2.476806133470022,1.0616917980599025,0.04501645415046156,4.563645206616409,3.2148065372294568,0.9864464334658093,1
-0.10545325462328912,-0.7667662059607435,-0.23443376472886387,-0.47035369187022025,-0.26555018253764834,0.07752277995649981,-0.04566342090687807,-0.39144991330824386,-0.4846905246625107,-0.6563079826902267,1
-0.344298337529927,-0.42237101958345585,-0.2350357549493649,1.1550284070348256,-0.007516656086160896,1.310698417098113,-0.05879261511998126,-0.39032221755951274,-0.47993887706008065,-0.5943172500050933,1
-0.10545325462328912,-0.11329841642435161,-0.11564102788332652,-0.1305845525510864,-0.32555797938683156,0.8482575531700083,-0.054370865773599356,-0.18959237428536885,-0.1099891708708839,0.013191930309214353,1
-0.03721180236424972,-0.6784597479152851,-0.21195946316349193,-0.4391316628517053,0.4065371421732029,0.0893802380059384,-0.014643148569183494,-0.33168203862549317,-0.4242767194316144,-0.6315116896161733,1
0.37223691118998664,-0.4047097279743642,-0.03657964559085739,-0.4194434186706182,-0.22954550442813842,-0.15369765200755292,-0.051581762339727694,-0.036225752457933094,0.018305314394727445,0.27355300758677475,1
-0.07133252849376942,-0.6696291021107392,-0.21336410701132769,-0.42851617298541017,-1.2796819492888436,-1.902672714299745,-0.04471104412458043,-0.3835560430671259,-0.4629687070514019,-0.6439098361532001,4
-0.10545325462328912,-0.6607984563061935,-0.21517007767283078,-0.4152559936022526,0.40053636248828456,0.6526094953542714,-0.0522620314699403,-0.3395759088666112,-0.4235979126312672,-0.5013311509773931,1
0.031029649894789672,1.4055726619575322,0.36274053400816175,0.2734652347473431,0.352530125008938,-0.5746374127626227,-0.033758711128157565,1.011403598113301,0.889214439240121,0.9554510671232426,1
0.5769612679671049,0.3900483944347611,0.5256792203571083,-0.3181738492540936,-0.5535876074137274,-1.2742274376795002,-0.031717903737519766,0.7373735311716327,0.9577739260751832,0.5587103779383886,1
-0.10545325462328912,-0.5371694150425518,-0.19269577610745886,-0.350975345622957,0.1064981579272872,1.192123836603727,-0.05185386999181274,-0.3001065576610211,-0.34010467618856777,-0.40214597868117963,1
-0.10545325462328912,-0.19277422866526414,-0.13008879317535132,-0.17190782625206213,-0.715608658906522,-0.4619915612929566,-0.05607153859913085,-0.25612642346050646,-0.2403200765375367,-0.11698860832956585,1
-0.13957398075280883,-0.6961210395243768,-0.22440059438717996,-0.42443894331358056,-1.5317146960554129,-3.4085698865784466,0.00195541820800396,-0.3970883920518996,-0.49690904706875944,-0.6811042757642801,2
0.031029649894789672,1.9265807644257364,0.5048102260464058,0.4540754896697411,-0.9736421853580095,0.012306760684586837,-0.054915081077769434,0.4114694597883316,1.4675578331358927,2.0588861089186175,1
-0.17369470688232852,-0.7137823311334685,-0.2296178429648556,-0.42443894331358056,-0.22954550442813842,-0.7465705544794824,-0.05185386999181274,-0.3824283473183947,-0.47858126345938634,-0.6191135430791467,1
0.031029649894789672,-0.5989839356743726,-0.183866586206777,-0.4213902040094197,-0.2235447247432201,-0.8058578447266754,-0.04845252434074973,-0.3001065576610211,-0.37947547060870246,-0.45793763809779975,1
-0.10545325462328912,0.8845645594893279,0.06575869189431836,0.38825210613894234,0.2565176500502452,0.29688575387111393,-0.048996739644919816,0.28742292742790565,0.3583875213686496,0.837668675021489,1
-0.13957398075280883,-0.38704843636527253,-0.17523805971292886,-0.24077994908702172,-0.23554628411305675,-0.26041477445250033,-0.05559535020798203,-0.2854465129275162,-0.3394258693882206,-0.24716914696834608,1
-0.10545325462328912,0.5490000189165861,0.004757016216880268,0.21377606162371146,0.05249114076302231,1.0972641722082184,-0.054915081077769434,0.10360852038472892,0.30068894333914187,1.0236408730768893,1
-0.07133252849376942,-0.44003231119254754,-0.16640886981224703,-0.3223980061213044,-0.3435603184415865,-0.39084681299632495,-0.05396270429547179,-0.2775526426863982,-0.32313450617988904,-0.2843635865794261,1
-0.03721180236424972,-0.6784597479152851,-0.21195946316349193,-0.4391316628517053,0.1064981579272872,-0.05883798761204412,-0.05151373542670643,-0.3407036046153423,-0.42699194663300294,-0.5137292975144199,1
-0.03721180236424972,-0.38704843636527253,-0.1457405389083782,-0.3179167266621764,1.030618229404708,0.9490459465902358,-0.045595393993856814,-0.11629215061784441,-0.1982340549160134,-0.1541830479406459,1
-0.07133252849376942,-0.4312016653880017,-0.16460289915074394,-0.3183207764494749,-0.7036070995366854,-0.02326561346372831,-0.05641167316423716,-0.30123425340975224,-0.3020914953691274,-0.2719654400423994,1
-0.0030910762347300274,1.4850484741984447,0.33203903276260904,0.3736328501985083,-0.7576141167009501,-1.0845081088884825,-0.05335046207828045,0.3381692361208072,0.6509532523182713,1.50716858802093,1
0.7475648986147034,0.769766164030232,0.9478750283351668,-0.29753057830302837,-0.7276102182763587,-0.995577173517693,-0.0546429734256844,1.1704086986843925,1.9515470817834109,4.488922830175849,1
-0.17369470688232852,-0.7932581433743809,-0.2404536669338742,-0.4795366415815482,1.1926392808975026,-1.321657269877254,0.00195541820800396,-0.3970883920518996,-0.5036971150722309,-0.6811042757642801,1
-0.2078154330118482,-0.7579355601561977,-0.2370423890177017,-0.4464780226207676,-0.7696156760707867,-1.0607931927896053,-0.04790830903657965,-0.3993437835493619,-0.4962302402684123,-0.6687061292272534,4
0.16751255441286847,0.16928224932111516,0.1155232167890705,-0.24077994908702172,-0.3135564200169949,0.5933222051070783,-0.04756817447147335,0.2073565292679943,0.559314334271406,0.5587103779383886,1
-0.10545325462328912,-0.7844274975698351,-0.23764437923820272,-0.4795366415815482,1.420668908924398,1.310698417098113,-0.04763620138449461,-0.3869391303133193,-0.4887633654645936,-0.6439098361532001,1
-0.07133252849376942,-0.6607984563061935,-0.21155813634982457,-0.42443894331358056,1.3366579933355416,0.4332465214396572,-0.01280642191760947,-0.3023619491584834,-0.4168098446277957,-0.6129144698106334,1
-0.2078154330118482,0.0014999790347442643,-0.15075712407922015,0.18530891751859488,-0.0375205545107525,1.310698417098113,-0.05477902725172692,-0.22455094249603436,-0.19484002091427766,-0.0797941687184858,1
-0.17369470688232852,-0.5283387692380059,-0.20433425370381217,-0.29587764735498934,-0.32555797938683156,0.5636785599834825,-0.05613956551215212,-0.3407036046153423,-0.3930516066156455,-0.43314134502374635,1
-0.07133252849376942,0.1339596661029318,-0.049020776814545426,-0.05712095486046285,-0.6616016417422572,0.4510327085138151,-0.05457494651266314,-0.13771836984373617,0.053603268012779245,0.19296505509610132,1
-0.2078154330118482,0.2046048325392985,-0.1276808322933472,0.35427519220702897,0.11249893761220552,0.030092947758745398,-0.0512416277746214,-0.16252767631582138,-0.20162808891774917,-0.06739602218145911,1
-0.24193615914136793,-0.6872903937198309,-0.23202580384685972,-0.36015829533428495,-0.5415860480438908,0.12495261215425421,-0.038860729604752065,-0.39032221755951274,-0.4779024566590392,-0.66250705595874,1
-0.2078154330118482,-0.7579355601561977,-0.2370423890177017,-0.4464780226207676,1.456673587033908,0.6348233082801128,-0.04226207525581507,-0.384683738815857,-0.48944217226494074,-0.6501089094217134,1
-0.07133252849376942,-0.6431371646971018,-0.20794619502681838,-0.41628448396992135,1.1566346027879926,-0.27227223250193894,0.0012751490777913618,-0.29672347041482766,-0.4208826854298786,-0.62531261634766,1
-0.10545325462328912,-0.6961210395243768,-0.22159130669150848,-0.4336218930249085,0.3765332437486113,0.04195040580818334,-0.0532824351652592,-0.35536364934884723,-0.4507501846451532,-0.5323265173199598,1
-0.03721180236424972,-0.49301618601982256,-0.16982014772841955,-0.36199488527655055,-1.2196741524396606,-1.9086014433244645,-0.05661575390330093,-0.3440866918615358,-0.39576683381703404,-0.43314134502374635,1
-0.07133252849376942,-0.5106774776289142,-0.18085663510427186,-0.3550525752947866,0.14250283603679711,0.16052498630256937,-0.05151373542670643,-0.2730418596914736,-0.3380682557875263,-0.34015524599604624,1
-0.03721180236424972,-0.7226129769380143,-0.22199263350517584,-0.45749756227436117,0.14850361572171544,1.310698417098113,-0.055867457860067075,-0.3610021280925029,-0.43581643503751594,-0.5137292975144199,1
