height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
-0.024259758303784098,1.6002781406204611,0.28829491506871013,0.4266122015164613,-1.1209476222337484,-1.3209728959394218,-0.06118606835368008,0.09140411501522076,0.44958431503418694,1.2642260388366817,1
-0.12656209874438604,-0.7229362683337438,-0.22125571534871702,-0.41943016287524604,0.26401033920896133,0.995295495561286,-0.052447949422209136,-0.27499729675576345,-0.3829279036496433,-0.565353057603915,1
-0.024259758303784098,-0.6346011197043063,-0.19891713895853505,-0.3934978298670711,-0.3006720914221865,-0.44944766782425677,-0.05544387591299918,-0.2501845600669835,-0.3450080924466531,-0.4637097744683263,1
-0.07541092852408507,-0.38726270354188147,-0.15385483830937483,-0.2861703866294871,-0.7108098568279675,-0.2681236270754638,-0.06118606835368008,-0.21379254625677285,-0.2427395107173765,-0.23052812492197577,1
-0.07541092852408507,0.09858061392002454,-0.05853074078230511,-0.08807977786329084,-0.8950746499812893,0.19396021870371769,-0.062434371058175925,-0.13770015374451428,0.008335602853937361,0.19996107424051754,1
-0.12656209874438604,-0.7141027534708,-0.21971512387353206,-0.4153782358427187,-0.003470812142635169,0.053580316188523776,-0.052447949422209136,-0.27499729675576345,-0.3852260740255821,-0.565353057603915,1
-0.024259758303784098,1.5119429919910237,0.26903752162889805,0.3941967852562426,-0.5503211660170095,-0.4085035295906584,-0.056941839158394195,0.28328927874178583,0.6506742229288318,1.6827572046891057,1
-0.07541092852408507,-0.5816000305266439,-0.19198447732020268,-0.36539366396946155,-0.056967042412954465,-0.3558610661474604,-0.052447949422209136,-0.23364273560779683,-0.32834635722109684,-0.42783567453811855,1
0.1291937523571188,2.8193031917066977,0.7903351620446105,0.568008247243535,-0.5027689613322813,-1.2273862942626261,-0.046456096440629056,0.9234578853123091,1.33380536717664,2.6872320027349232,1
-0.12656209874438604,-0.7406032980596312,-0.22433689829908696,-0.42753401694030074,-0.2887840402510044,0.053580316188523776,-0.042087036974893584,-0.2840953002083161,-0.3961423833112914,-0.6072061741891575,1
-0.177713268964687,0.46958823816366185,-0.04081393881767801,0.2103689596445424,-1.47758915736921,-1.4905986114786152,-0.06118606835368008,-0.20304036035830153,-0.11404196966480373,-0.1767169750266641,1
-0.177713268964687,0.7257601691890304,-0.0017214301348595234,0.34463361379436824,-0.40172052637723404,1.077183772028483,-0.053696252126704994,-0.003711375625102456,0.25079257751548073,0.38531059054659106,1
-0.2800156094052889,-0.6787686940190251,-0.2210631414143189,-0.3675654968588962,0.686036155785924,0.9075580564892894,-0.0610612380832305,-0.2708618406409668,-0.3829279036496433,-0.5115419077086033,1
-0.177713268964687,-0.6169340899784188,-0.20662009633445985,-0.35923473488002,0.3531707229928265,0.2699993325661154,-0.04882787157917117,-0.2477032863981055,-0.3513280609804848,-0.49360485774349944,1
