height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
41.59737791344998,-0.6918946227427965,1.5623221114718613,-0.44868472609041377,-1.0187906493026937,-3.2285612975263223,0.13584640452953406,1.0305524830240884,0.6902834364465145,-0.00018757259113850853,4
-0.08032893220770201,0.7846283311281498,0.08481041439245673,0.20189606107326843,-0.0094182688622654,-0.2512230940625006,-0.04925700921172333,0.1697487621187881,0.2397862491810929,0.6244953579909455,1
-0.08032893220770201,0.1419065747372673,-0.05157528072256522,-0.06426681060209584,-0.9119159266678248,-0.028069540351208032,-0.06908951782685806,-0.132822573022312,-0.0010422588998358472,0.2258881546671395,1
-0.23760329766301402,0.04636685419267667,-0.1308264278839969,0.06881462523558629,-0.3597298597210023,0.07176231262489653,-0.05730498372221278,-0.15393220105541203,-0.1547288726093759,-0.17271904865666646,1
0.07694543324761001,-0.014431149790244648,-0.03007303149271941,-0.20903455107062274,0.39433068331390597,0.5650491155656479,-0.038622185751433696,0.06810981232978806,0.09930295280055114,0.13664773601255606,1
-0.13275372069280603,2.1916678518757573,0.3131438228808193,0.9388130655512531,-1.3869146939339088,-1.0440054559315655,-0.07167636677665823,-0.013201347501411968,0.4806147572620217,1.1063936187256957,1
-0.18517850917791,-0.7266363393044658,-0.23874724068522296,-0.4167658995917627,-0.33597992135769805,1.0348460707473157,-0.06492181674106887,-0.27824445502811207,-0.37179140949810774,-0.5891743357113891,1
-0.18517850917791,-0.6658383353215445,-0.22871285771129493,-0.38439386460327274,-1.060353041438476,-1.0028982223531695,0.1697628685380253,-0.27589894080221206,-0.36492568448702867,-0.6367692256605002,1
-0.13275372069280603,0.4198403072306219,-0.021062565148784025,0.11332617334475995,-1.2028526716183012,-0.5331012671715011,-0.05773612521384615,-0.15080484875421202,0.009520394963362782,-0.15487096492574975,1
-0.08032893220770201,-0.47475889423236317,-0.18243182603562683,-0.3196497946262929,1.2730784027561617,0.9702489894098363,-0.045520449617567516,-0.143768306076512,-0.23447690927652556,-0.27385818979852766,1
-0.027904143722598,-0.43133174853027656,-0.16482045999975312,-0.3164125911274439,-0.30035501381274177,-0.2864578657011251,-0.061041543316368595,-0.18989675251921204,-0.23764570543548516,-0.25006074482397206,1
-0.23760329766301402,-0.6745237644619618,-0.23280852423126555,-0.3789877347601949,-0.7812912656696517,-1.7369559648245259,-0.04580787727865642,-0.27589894080221206,-0.37654460373654713,-0.6070224194423057,1
-0.13275372069280603,0.20270457872018863,-0.06201923034849032,0.01216356400572891,-1.4641019936146475,-2.200880458066423,-0.06808352101304686,-0.20709719017581202,-0.20014828422113,-0.2084152161184998,1
0.024520644762506004,0.7325157562856458,0.14542627888802206,0.06586877005163373,-0.9059784420769988,-1.8426602797404013,-0.06046668799419079,0.026672394338888045,0.07976204315363367,0.5769004680418343,1
-0.39487766311832606,-0.7526926267257178,-0.24632422374716864,-0.4059860119405955,3.2918231636370185,0.7882026692769404,0.06916318715690717,-0.28137180732931205,-0.39080418645186527,-0.6367692256605002,1
-0.13275372069280603,0.5588071734772992,0.005149700579028001,0.17807024332173982,0.5308928289029052,0.5826665013849603,-0.048969581550634425,0.14863913408568807,0.18116352024034052,0.5590523843109175,1
-0.18517850917791,-0.3879046028281899,-0.1828413926876239,-0.23642129267088524,-0.3478548905393502,1.0583359185063992,-0.05184385816152351,-0.21335189477821204,-0.23289251119704577,-0.4166428596458611,1
-0.18517850917791,0.3937840198093699,-0.05382789730854906,0.17981833321111823,-1.0841029798017803,-0.0456869261705206,-0.07167636677665823,-0.156277715281312,-0.006851718524595094,0.20209070969258391,1
-0.4997272400885341,-0.6397820479002925,-0.245300307117176,0.10118666022407623,2.389325505831459,1.2756170102779207,-0.04221503151504506,-0.27980813117871206,-0.38763539029290567,-0.6189211419295836,2
-0.29002808614811804,-0.5268714690748671,-0.2180641247593713,-0.25490572464931305,-1.2028526716183012,-0.7210200492441684,-0.06434696141889105,-0.27120791235041203,-0.3443285094537913,-0.5594275294931946,1
-0.08032893220770201,-0.04048743721149664,-0.09027932933628766,-0.13979076823024286,-0.36566734431182835,-0.7973620544611896,-0.057017556061123874,-0.107803754612712,-0.13201916680349884,-0.018035656322055192,1
-0.027904143722598,-0.27499402400276457,-0.12795946132001745,-0.25814292814816203,0.2399560839524289,0.05414492680558396,-0.046095304939745334,-0.103894564236212,-0.14997567837093653,-0.16676968741302756,1
-0.4473024516034301,3.8766411051167196,-0.02884433153672822,8.242753459829293,0.8574544813983379,-1.4961850252939208,2.5170408628206005,0.13534788680558807,-0.09716240905494337,-0.6248705031732225,2
-0.13275372069280603,-0.47475889423236317,-0.18980402577157396,-0.3034637771320479,0.25776853772490704,1.2756170102779207,-0.061760112469090876,-0.19849697134751204,-0.24451143044656426,-0.27385818979852766,1
-0.13275372069280603,-0.5181860399344499,-0.1979953588115152,-0.32369629899985414,-0.06879311477052595,0.3301506379748142,-0.06046668799419079,-0.22195211360651204,-0.2867620458993588,-0.38094669218402777,1
-0.4997272400885341,1.4273500875190324,-0.19656187552952548,7.805730987484679,1.9202642231562004,1.2756170102779207,-0.019077104797387886,-0.153150362980112,-0.261939809320842,-0.4285415821331389,2
-0.027904143722598,-0.28367945314318194,-0.13000729458000276,-0.26138013164701107,-1.671913954293559,-3.2814134549842597,-0.06564038589379113,-0.25322563661851205,-0.3279563959658334,-0.4701871108386112,1
-0.18517850917791,0.5848634608985512,-0.022291265104775214,0.2815312671449537,-0.9000409574861727,-1.3552459387394202,-0.06592781355488005,-0.107803754612712,-0.07445270324906632,0.2258881546671395,1
-0.18517850917791,-0.6050403313386231,-0.2186784747373669,-0.35202182961478284,-0.21129274495035094,-0.32169263733975084,-0.06865837633522469,-0.25244379854321203,-0.3401034479085119,-0.4404403046204167,1
-0.08032893220770201,-0.28367945314318194,-0.14188472748791758,-0.2405325411144235,-0.06879311477052595,-0.6681678917862307,-0.056011559247312694,-0.146895658377712,-0.21229533616380844,-0.16676968741302756,1
-0.18517850917791,-0.6918946227427965,-0.2330133075572641,-0.39828146761333494,-0.37754231349348044,-0.022197078411437175,-0.06535295823270224,-0.27198975042571205,-0.36492568448702867,-0.5594275294931946,1
-0.4473024516034301,-0.7353217684448832,-0.24632422374716864,-0.35202182961478284,1.3087033103011174,0.7882026692769404,0.01167765493912537,-0.28449915963051203,-0.39080418645186527,-0.6367692256605002,1
0.024520644762506004,-0.07522915377316597,-0.06406706360847564,-0.20780441374106018,-0.7516038427155216,0.1833390894805428,-0.06061040182473524,-0.123440516118712,-0.008964249297234819,-0.00018757259113850853,1
-0.18517850917791,-0.5876694730577885,-0.21581150817338746,-0.3427634276080747,0.5012054059487749,1.2756170102779207,-0.06089782948582414,-0.23367968473601203,-0.31158428247787556,-0.42259222088950005,1
-0.027904143722598,-0.43133174853027656,-0.16482045999975312,-0.3164125911274439,-0.1400429298604383,0.28904340439641824,-0.06003554650255742,-0.18129653369091203,-0.2165203977090879,-0.23221266109305538,1
