dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Ann thyroid,Data\Input\Subsets\Ann thyroid\3961129730_20260528_183143.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,-0.7033988068550655,0.9299847670684491,0.8099752581285594,1.02357426854626,-0.6123759589397098,0.6910040730325363,-0.9980567131964236,1.0972010504332919,-1.4827576659276052,1.1255657665772232,-1.168720982421071,-0.7740910123049347,-0.2850823529614014,-1.1176435827220113,-0.38470854148526185,1.005680169203761,-1.5902535840703063,-1.1345297154968423,-1.3342305645475128,0.294333355962543,-0.5193034783707252,-1.5777556156267152,-1.8978548694418453,-0.9950770054437523,-0.055798172027112306,1.5291395215658512,0.5609856799525388,1,1,1,1,0,0,0,0
Ann thyroid,Data\Input\Subsets\Ann thyroid\616739963_20260528_183144.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,-0.7033988068550655,0.7521390745613353,0.8099752581285594,1.02357426854626,-0.6123759589397098,0.7330271386570175,-0.9419633859708788,1.0972010504332919,-1.4827576659276052,1.1096597383989104,-1.1567470631262298,-0.7740910123049347,-0.28431617279924853,-1.1077313846889614,-0.3556266842193924,1.0125671425467722,-1.6178858248930814,-0.970007300653767,-1.1986773981270828,0.5564429002013199,0.7031318122248229,-1.5777556156267152,-1.8978548694418453,-0.9479291487004541,-1.4418401251018838,1.5008137094540235,-0.07976511167983036,1,1,1,1,0,0,0,0
Ann thyroid,Data\Input\Subsets\Ann thyroid\2457631660_20260528_183144.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,-0.7033988068550655,1.1078304595755628,0.8099752581285594,1.02357426854626,-0.6123759589397098,0.6511625564790424,-1.049731859832144,1.0972010504332919,-1.4827576659276052,1.1398811919377045,-1.123551013050264,-0.7740910123049347,-0.28807127569179325,-1.0801682552478495,-0.5430074390065082,1.0474781868451863,0.020987175728347976,-1.0292539686771287,-0.9500248544388784,0.4100185313848228,0.2474936161254131,-1.5777556156267152,-1.8978548694418453,-0.969476639134882,1.1122944793726692,1.4795769528292864,1.9918619797392358,1,1,1,1,0,0,0,1
Ann thyroid,Data\Input\Subsets\Ann thyroid\4095911610_20260528_183145.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,-0.7033988068550655,-0.31493508048134744,0.8099752581285594,1.02357426854626,-0.6123759589397098,1.0490233961308346,-0.4708797595096644,1.0972010504332919,-1.4827576659276052,1.1852133722458953,-1.2935755271863254,-0.7740910123049347,-1.0066482397652203,-1.220070131499746,0.45546313534450905,1.4697086367182135,-1.8944857723891553,-1.291009683688549,-1.5076570702524748,0.02250952419905843,-0.012390985262978943,-1.5777556156267152,-1.8978548694418453,-0.5317790252274943,-0.48253661929139874,0.22374655250954062,-0.7769650589873488,1,1,1,1,1,0,0,0
Ann thyroid,Data\Input\Subsets\Ann thyroid\3358462597_20260528_183145.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,-0.7033988068550655,-0.31493508048134744,0.8099752581285594,1.02357426854626,-0.6123759589397098,1.0490233961308346,-0.4708797595096644,1.0972010504332919,-1.4827576659276052,1.1852133722458953,-0.9776234433197162,-0.7740910123049347,-0.2855809786788419,-0.9575311506226347,-0.29275224051527193,1.0797651959941603,-1.7590660151193784,-1.150873344339963,-1.2796939859617857,0.3004480360736806,-0.45892710018634275,-1.5777556156267152,-1.8978548694418453,-1.2485890855678548,0.33477935070250747,1.6339743317198234,1.3280689108187693,1,1,1,1,1,1,0,1
Ann thyroid,Data\Input\Subsets\Ann thyroid\3692951717_20260528_183146.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,-0.7033988068550655,0.040756304532880136,0.8099752581285594,1.02357426854626,-0.6123759589397098,0.9287128019126987,-0.6599723871930689,1.0972010504332919,-1.4827576659276052,1.0233127282880707,-1.3667407347026495,-0.7740910123049347,-1.1172901269845226,-1.2793188269730102,0.5425646052917643,1.4396371908605679,-1.176291595121222,-1.260693298419487,-1.2769042889789868,-0.08573303808557647,0.530739075590908,-1.5777556156267152,-1.8978548694418453,-0.6343786225876333,1.2284518122094403,0.5777110852259776,1.963829367530473,1,1,1,1,1,0,0,0
Ann thyroid,Data\Input\Subsets\Ann thyroid\4123607450_20260528_183146.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,-0.7033988068550655,-0.13708938797423365,0.8099752581285594,1.02357426854626,-0.6123759589397098,0.9865258999601435,-0.5704877496081812,1.0972010504332919,-1.4827576659276052,0.9934233786343187,-1.3674531218213073,-0.7740910123049347,-1.1124084648812607,-1.2798929539009354,0.610269948898959,1.466685467486728,-1.7570130087706433,-1.2770793689323852,-1.4574231220587541,0.25046637056494747,1.4200094016727838,-1.5777556156267152,-1.8978548694418453,-0.5538853134130977,0.39221964182723396,0.3378673142955242,1.4125656125718136,1,1,1,1,1,0,0,0
Ann thyroid,Data\Input\Subsets\Ann thyroid\1642850339_20260528_183147.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,0.8359161833890442,1.2856761520826767,0.8099752581285594,-0.6435305152296426,-0.6123759589397098,-1.0053976511856355,-1.0974866946839514,-0.27402789501520375,-1.4823790300744624,1.0233127282880707,-1.1162927211069267,-0.7740910123049347,-0.331763480747415,-1.0741252806468422,-0.606507202365187,-0.1668653819724002,0.9626031991912204,-0.6094201205481976,0.5509478353959146,1.3252528213456098,2.1701227306408453,-0.43327053419139816,-1.8978548694418453,-0.6043345804925433,0.9189757665790906,0.6984568848795157,1.8488268856114007,0,0,0,1,0,0,0,0
Ann thyroid,Data\Input\Subsets\Ann thyroid\1984699523_20260528_183147.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,0.19787684724896223,1.2856761520826767,0.8099752581285594,-0.19381019398701382,-0.6123759589397098,-0.5350652089605917,-1.0974866946839514,0.13212646278574977,-1.483068641012314,1.0233127282880707,-1.1443739413578253,-0.7740910123049347,-0.33318509137365065,-1.0974720939976088,-0.5450709962570814,0.545842112215587,1.1284484833280861,-0.9403143876828549,-0.3006838437791487,1.1790185631356844,1.8920374696086215,-1.5777556156267152,-1.8978548694418453,-0.6470317706114241,0.6939349351701982,0.7564911082126518,1.8885543982144697,0,0,0,1,0,0,0,0
Ann thyroid,Data\Input\Subsets\Ann thyroid\687496161_20260528_183147.csv,0.2895663191412432,0.40210938753670283,-0.17094278514675892,-0.9210042997937388,-0.7774604688727849,-1.3418641122753823,-0.38423663968391986,-0.9290086959615286,-0.09914817544917576,-0.2129997121938312,1.2856761520826767,0.8099752581285594,0.1945281143120301,-0.6123759589397098,-0.1497849307070602,-1.0974866946839514,0.45955091485725885,-1.4824058518086354,1.0233127282880707,-1.1371508092699465,-0.7740910123049347,-0.3056042043011393,-1.0914751306979587,-0.5605837660992342,0.967792736841019,-1.1782619217087762,-0.8906472717505195,-0.7982278862740938,0.36535490244596774,0.5597819639600563,-1.5777556156267152,-1.8978548694418453,-0.8551122143720395,-0.06368418204494389,1.1347286633031648,0.6880664101476909,1,1,1,1,0,0,0,0
