mcg,alm,erl,pox,vac,target
0.5787666186312738,-0.3355283226816736,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,7
-0.5116741190129711,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
1.0149429136889723,-0.10052101834015917,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
0.5787666186312738,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,0.691503319325808,8
-0.5843701681892542,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,7
0.06989427439729308,0.7220045468551413,-0.09863558413301868,6.439860435014475,-0.19640258645397182,1
-0.0028017747789899983,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
-0.14819387313155616,1.0745155033674116,-0.09863558413301868,-0.10019381109315616,1.4018280439496298,8
0.3606784711024254,1.8970410685627122,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,7
-0.72976226654182,1.192019155538169,-0.09863558413301868,-0.10019381109315616,1.4018280439496298,1
-0.5116741190129711,0.48699724251362686,-0.09863558413301868,-0.10019381109315616,0.513922138169852,8
-0.5843701681892542,1.0745155033674116,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,8
-0.72976226654182,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
0.7241587169838399,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
1.1603350120415383,-0.5705356270231874,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,7
-0.2935859714841219,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,1
-0.22088992230783921,0.01698263383059804,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,1
0.5787666186312738,0.48699724251362686,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
-0.0028017747789899983,0.6045008946843841,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,8
0.7968547661601231,0.6045008946843841,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,8
-0.366282020660405,0.01698263383059804,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,1
-0.5116741190129711,-0.2180246705109164,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,1
1.6692073562755192,-0.923046583535459,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,1
-0.5116741190129711,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,0.869084500481764,1
-0.2935859714841219,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,1.4018280439496298,1
0.06989427439729308,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,0.691503319325808,7
0.6514626678075569,0.36949359034286966,-0.09863558413301868,-0.10019381109315616,1.5794092251055858,1
0.5060705694549907,1.192019155538169,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,1
0.9422468645126891,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,7
2.1780797005095005,-1.6280684965600016,-0.09863558413301868,-0.10019381109315616,1.04666568163772,4
0.21528637274985923,-0.8055429313647018,-0.09863558413301868,-0.10019381109315616,1.224246862793674,8
0.06989427439729308,-0.8055429313647018,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,7
-0.8751543648943861,1.309522807708926,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
-1.238634610775801,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
2.0326876021569347,-0.923046583535459,-0.09863558413301868,-0.10019381109315616,-1.2618896733897067,4
1.7419034054518021,-0.3355283226816736,-0.09863558413301868,-0.10019381109315616,-1.4394708545456625,3
1.596511307099236,-0.5705356270231874,-0.09863558413301868,-0.10019381109315616,0.691503319325808,7
-0.72976226654182,0.8395081990258972,-0.09863558413301868,-0.10019381109315616,1.04666568163772,1
0.6514626678075569,-0.8055429313647018,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,7
0.5060705694549907,0.36949359034286966,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
2.6142559955671985,-1.27555754004773,-0.09863558413301868,-0.10019381109315616,0.691503319325808,5
2.6142559955671985,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,0.869084500481764,5
2.105383651333218,-1.0405502357062162,-0.09863558413301868,-0.10019381109315616,1.5794092251055858,5
-0.6570662173655373,-1.27555754004773,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,6
-0.9478504140706692,0.7220045468551413,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,10
0.21528637274985923,0.9570118511966544,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,8
1.7419034054518021,0.9570118511966544,-0.09863558413301868,-0.10019381109315616,-1.7946332168575736,5
-0.07549782395527307,0.25198993817211246,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,3
1.7419034054518021,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,1.4018280439496298,10
-0.5843701681892542,-1.8630758009015154,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,6
-0.14819387313155616,0.13448628600135526,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.6570662173655373,-0.5705356270231874,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,6
-0.366282020660405,0.6045008946843841,-0.09863558413301868,-0.10019381109315616,0.869084500481764,8
