mcg,gvh,alm,mit,erl,pox,vac,nuc,target
2.006133332250531,2.915208397566656,-0.6736655685382164,0.09144210540794627,-0.08833906504195091,-0.08656617007296753,-0.384492073806549,-0.545669349861385,3
0.09899218028416318,-0.3094454921858764,-1.0241991490976263,0.7616880239656486,-0.08833906504195091,-0.08656617007296753,-0.20364876750003497,-0.545669349861385,5
-1.66144580614633,-0.5512945339173165,0.027401592580602954,-0.9511626567929244,-0.08833906504195091,-0.08656617007296753,0.7005677640325353,0.34814297759426693,1
0.9058595907314725,-0.6319108811611299,-0.323131987978807,-0.7277473506070237,-0.08833906504195091,-0.08656617007296753,0.33888115141950714,-0.545669349861385,1
-0.7812268129310834,-0.4706781866735032,-2.543177998188401,-1.0256344255215581,-0.08833906504195091,-0.08656617007296753,-0.7461786864195761,-0.049106945719355984,5
-0.26776573355552286,-0.1482127976982501,-0.6736655685382164,-0.35538850696385565,-0.08833906504195091,-0.08656617007296753,0.8814110703390493,-0.545669349861385,8
0.02564059751622589,-0.6319108811611299,0.8453132805525583,1.7298210174378856,-0.08833906504195091,-0.08656617007296753,-0.384492073806549,-0.049106945719355984,7
-1.294687892306644,-0.22882914494206347,0.6116242268462863,-0.0575014320493211,-0.08833906504195091,-0.08656617007296753,-0.20364876750003497,-0.545669349861385,6
-1.5880942233783928,-0.3094454921858764,-2.776867051894674,-0.5788038131497565,-0.08833906504195091,-0.08656617007296753,-2.0120818305651733,-0.545669349861385,9
-0.927929978466958,-0.3094454921858764,-1.1410436759507623,0.09144210540794627,-0.08833906504195091,-0.08656617007296753,-0.9270219927260901,-0.545669349861385,7
-0.26776573355552286,-0.22882914494206347,-0.439976514831943,-0.7277473506070237,-0.08833906504195091,-0.08656617007296753,0.15803784511299312,-0.545669349861385,1
0.09899218028416318,0.7385670219836962,0.6116242268462863,-0.35538850696385565,-0.08833906504195091,-0.08656617007296753,0.33888115141950714,-0.545669349861385,1
-0.19441415078758598,-0.5512945339173165,1.0790023342588315,0.09144210540794627,-0.08833906504195091,-0.08656617007296753,0.8814110703390493,-0.545669349861385,8
0.24569534582003774,-0.6319108811611299,0.9621578074056949,0.24038564286521322,-0.08833906504195091,-0.08656617007296753,-0.02280546119352092,-0.545669349861385,6
1.0525627562673472,0.8191833692275096,0.8453132805525583,-0.5043320444211228,-0.08833906504195091,-0.08656617007296753,-1.2887086053391181,-0.545669349861385,7
-0.561172064627272,-1.760539742574516,0.1442461194337396,-0.20644496950658825,-0.08833906504195091,-0.08656617007296753,0.5197244577260212,-0.049106945719355984,7
-0.19441415078758598,-0.22882914494206347,0.8453132805525583,1.655349248709252,-0.08833906504195091,-0.08656617007296753,-0.384492073806549,-0.545669349861385,6
0.5391016768917861,-0.7931435756487563,-0.20628746112567034,-0.1319732007779548,-0.08833906504195091,-0.08656617007296753,0.8814110703390493,-0.545669349861385,1
-0.561172064627272,-1.760539742574516,-0.0894429342725337,-0.28091673823522195,-0.08833906504195091,-0.08656617007296753,0.8814110703390493,0.6460804200794845,7
-0.4878204818593347,-2.2442378260373963,3.4158928713215633,3.9639740792968947,-0.08833906504195091,-0.08656617007296753,-5.08641803777591,-2.730543928086312,1
0.02564059751622589,0.17425259127700343,1.1958468611119681,1.878764554895153,-0.08833906504195091,-0.08656617007296753,-0.384492073806549,-0.545669349861385,6
-0.41446889909139745,1.4641141471780166,-0.5568210416850796,1.878764554895153,-0.08833906504195091,-0.08656617007296753,0.33888115141950714,1.3412677858783244,6
0.6124532596597234,0.9804160637151363,0.4947796999931496,-0.65327558187839,-0.08833906504195091,-0.08656617007296753,-0.384492073806549,-0.545669349861385,6
0.24569534582003774,-0.3900618394296898,0.2610906462868763,0.24038564286521322,-0.08833906504195091,-0.08656617007296753,0.8814110703390493,1.0433303433931074,6
0.6858048424276607,0.2548689385208168,-0.790510095391353,1.3574621737947177,-0.08833906504195091,-0.08656617007296753,-0.02280546119352092,-0.545669349861385,6
-0.7078752301631461,0.17425259127700343,0.3779351731400129,1.9532363236237866,-0.08833906504195091,-0.08656617007296753,0.15803784511299312,-0.545669349861385,6
-0.34111731632346015,0.7385670219836962,0.3779351731400129,3.5916152356537263,-0.08833906504195091,-0.08656617007296753,-0.5653353801130631,-0.2477319073761677,6
0.9058595907314725,0.8191833692275096,-0.323131987978807,-0.7277473506070237,-0.08833906504195091,-0.08656617007296753,0.5197244577260212,-0.545669349861385,1
0.09899218028416318,-0.3900618394296898,1.4295359148182414,-0.0575014320493211,-0.08833906504195091,-0.08656617007296753,1.6047842955651035,-0.545669349861385,6
0.4657500941238496,0.7385670219836962,0.3779351731400129,-0.7277473506070237,-0.08833906504195091,-0.08656617007296753,-4.724731425162882,1.4405802667067305,7
-0.927929978466958,-1.679923395330703,-0.5568210416850796,-0.8022191193356574,-0.08833906504195091,-0.08656617007296753,-0.20364876750003497,-0.545669349861385,7
0.09899218028416318,1.2222651054465765,0.3779351731400129,-0.5043320444211228,-0.08833906504195091,-0.08656617007296753,-0.20364876750003497,-0.545669349861385,2
-0.6345236473952093,0.2548689385208168,-0.5568210416850796,-0.8766908880642909,-0.08833906504195091,-0.08656617007296753,0.33888115141950714,3.8240798065884696,5
0.6858048424276607,0.41610163300844355,0.8453132805525583,-0.5788038131497565,-0.08833906504195091,-0.08656617007296753,0.15803784511299312,-0.545669349861385,1
-1.0746331440028325,0.6579506747398828,0.4947796999931496,-0.7277473506070237,-0.08833906504195091,-0.08656617007296753,0.15803784511299312,-0.545669349861385,7
-0.6345236473952093,0.17425259127700343,-1.0241991490976263,-1.1001061942501917,-0.08833906504195091,-0.08656617007296753,0.7005677640325353,0.7453929009078899,1
-1.8081489716822046,-0.1482127976982501,-0.5568210416850796,0.4638009490511143,-0.08833906504195091,-0.08656617007296753,-1.8312385242586593,-0.545669349861385,1
-1.5880942233783928,-0.1482127976982501,-1.608421783363309,-0.7277473506070237,-0.08833906504195091,-0.08656617007296753,0.5197244577260212,-0.545669349861385,5
0.9058595907314725,-0.5512945339173165,-0.0894429342725337,0.24038564286521322,-0.08833906504195091,-0.08656617007296753,-0.02280546119352092,-0.049106945719355984,1
-1.0012815612348953,-0.06759645045443671,-2.309488944482128,-0.28091673823522195,-0.08833906504195091,-0.08656617007296753,0.33888115141950714,0.34814297759426693,5
0.31904692858797506,-0.3900618394296898,1.4295359148182414,-0.9511626567929244,-0.08833906504195091,-0.08656617007296753,0.33888115141950714,-0.14841942654776186,7
-1.5880942233783928,-1.1156089646240097,0.6116242268462863,-0.8022191193356574,-0.08833906504195091,-0.08656617007296753,1.2430976829520755,-0.545669349861385,1
3.0330554910016523,2.1896612723723363,-1.8421108370695816,1.5808774799806182,-0.08833906504195091,-0.08656617007296753,0.33888115141950714,0.34814297759426693,3
0.5391016768917861,-1.679923395330703,1.5463804416713782,-0.28091673823522195,-0.08833906504195091,-0.08656617007296753,-0.20364876750003497,-0.049106945719355984,7
-0.0477109852517114,-0.7931435756487563,-1.8421108370695816,0.016970336679312584,-0.08833906504195091,-0.08656617007296753,-0.02280546119352092,-0.545669349861385,5
0.3923985113559123,2.350893966859963,-0.5568210416850796,-0.0575014320493211,-0.08833906504195091,-0.08656617007296753,0.15803784511299312,-0.545669349861385,7
0.7591564251955979,-0.1482127976982501,-0.6736655685382164,1.9532363236237866,-0.08833906504195091,-0.08656617007296753,0.7005677640325353,3.526142364103252,7
-0.7812268129310834,-1.3574580063554496,-1.9589553639227182,-0.20644496950658825,-0.08833906504195091,-0.08656617007296753,-0.5653353801130631,-0.545669349861385,5
