dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\3343457092_20260528_183135.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0078778926637124,16.0,0.5,8124.0,2.0,507.75,0.125,4062.0,0.9306083650190116,0.25,0.1528549021506032,0.0098184487013197,0.6296933985296416,1.16515590506087,-0.7168470367314422,-0.0004370746463537,3.8826590282304925e-05,-0.0024020817078386,0.001835355137227,94.9,12.934063553268942,3.9,0.8306623862918074,33.60348696702917,0.8413186287511122,0.1026631494582113,0.0024420752683782,2,1,1,1,1,2,2,2
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\3019454163_20260528_183136.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0078778926637124,14.0,0.7142857142857143,8124.0,2.0,580.2857142857143,0.1428571428571428,4062.0,0.9306083650190116,0.2857142857142857,0.1646663748194309,0.0052102297135727,0.6289489142322715,1.1789997090985245,-0.6996085931480374,-0.0002992232739925,2.131176969840074e-05,0.0049710026777242,0.001360305930465,83.0,5.157518783291051,3.0,0.0,34.4481039700908,1.2632326594640195,0.0976449676807996,0.0031521004917294,3,2,2,1,3,3,3,3
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\3358867399_20260528_183136.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0078778926637124,18.0,0.5555555555555556,8124.0,2.0,451.3333333333333,0.1111111111111111,4062.0,0.9306083650190116,0.2777777777777778,0.1444403952523063,0.0052102297135727,0.6289489142322715,1.1553928260134334,-0.7336459579840108,-0.0004948531240224,5.99299107003717e-05,-0.0009195213204987,0.002935413040095,70.6,20.41176131547692,3.5,0.5,33.65052772658737,1.0504071673034157,0.1000665220993834,0.003437696662548,1,2,1,1,2,2,2,2
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\1417593125_20260528_183136.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0078778926637124,11.0,0.4545454545454545,8124.0,2.0,738.5454545454545,0.1818181818181818,4062.0,0.9306083650190116,0.2727272727272727,0.1333269608890263,0.0052102297135727,0.3373516409562647,1.1426235304677108,-0.5278175947122828,-0.0005105965435504,3.941236545197573e-05,7.852566582927656e-05,0.0016039927879429,94.7,37.515463478411135,4.2,0.3999999999999999,30.900429665608076,1.3039350239658494,0.1152599410794699,0.0033232059905588,3,1,2,1,3,3,3,2
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\323501216_20260528_183137.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0078778926637124,13.0,0.4615384615384615,8124.0,2.0,624.9230769230769,0.1538461538461538,4062.0,0.9306083650190116,0.2307692307692307,0.1210845907757381,0.0052102297135727,0.3359267731048483,1.1287203876623062,-0.5600652838784114,-0.0003105992823839,3.827071128562214e-05,0.0154172817051104,0.001837888747643,38.1,30.70325715620413,3.3,0.458257569495584,33.04304575872671,1.3335460382781756,0.1057333059400909,0.0026649135534458,5,2,5,1,3,5,4,4
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\1491135366_20260528_183137.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0078778926637124,18.0,0.6111111111111112,8124.0,2.0,451.3333333333333,0.1111111111111111,4062.0,0.9306083650190116,0.2777777777777778,0.1492145017189873,0.0052102297135727,0.6276405543939957,1.1609219822642176,-0.7421679350021021,-0.0004507516026496,2.46836022178709e-05,-0.003162521024896,0.0003902631781877,62.4,28.44362846051818,3.6,0.4898979485566356,33.191489361702125,1.1405563094351177,0.0994557094560993,0.0014190671468025,3,2,2,1,2,2,4,2
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\633354518_20260528_183137.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0078778926637124,15.0,0.6,8124.0,2.0,541.6,0.1333333333333333,4062.0,0.9306083650190116,0.2666666666666666,0.1747542429693982,0.0052102297135727,0.6295543313187866,1.190953495450063,-0.7358190625729695,-0.0002769552916288,8.083671667090762e-05,0.0070921777807366,0.0043493575822946,67.2,25.564819576910764,3.2,0.3999999999999999,36.29447852760736,2.277697479266984,0.0947952083367315,0.0055504665976738,2,1,2,1,2,2,2,2
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\3657231526_20260528_183138.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.1916167664670658,21.0,0.5714285714285714,334.0,2.0,15.904761904761903,0.0952380952380952,167.0,0.930635838150289,0.3333333333333333,0.1324296439512808,0.0,0.6227432569250541,1.1415986948902812,-0.7509902849913719,-0.00177820725739,4.355765130305673e-05,0.0098228127524945,0.0107683759888171,200.0,0.0,20.8,1.9390719429665315,40.91047649606931,0.9327375406276835,0.0775655813155088,0.0013555659996808,1,1,1,1,2,1,1,1
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\1047136087_20260528_183138.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0384846662657847,21.0,0.5714285714285714,1663.0,2.0,79.19047619047619,0.0952380952380952,831.5,0.9314750290360048,0.2857142857142857,0.1447449003215686,0.0039340153920043,0.6340079929095095,1.1557447025573204,-0.7721713623489398,-0.0014790174812078,7.109391287314962e-05,-0.000904322208367,0.001772862639996,105.1,84.38655106117325,8.7,1.5524174696260025,37.535697096101394,0.878861975872783,0.0861158883047585,0.0006926842205419,4,2,3,1,3,3,3,3
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\3195705393_20260528_183138.csv,64.0,0.0005,200.0,2.0,112.0,48.0,176.0,224.0,0.0178571428571428,0.0288678394226432,21.0,0.5714285714285714,2217.0,2.0,105.57142857142856,0.0952380952380952,1108.5,0.931184668989547,0.238095238095238,0.1475731114132946,0.0067059180392142,0.6239472591682115,1.1590180191776054,-0.7765394425875455,-0.0012193765044212,8.141738198552638e-05,0.002945763661132,0.0025062169984716,154.4,62.06802719597265,6.9,1.374772708486752,37.42018289748116,1.4525820458893783,0.0858889708152919,0.0035488749993448,2,1,2,1,2,2,2,2
