battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,target,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
-0.5304554643596392,0,-0.9048381470056454,0,-1.0166715362608203,0,0.8015598448057185,1.7345961440730862,-1.1671440555611863,5,-1.661301925237019,-0.4059712283787303,-1.3639226711617218,-0.6089048221997181,-0.5170683056916011,-0.8505145857362557,-0.015008156612011839,1,1,1
-0.4065961994972071,1,-0.41746856362424845,1,3.0508438677843053,1,-0.2219288550541052,1.0327736507398777,-1.081722882572517,6,1.4500710962549928,-1.1111354639143023,-1.5394617307662906,0.1997167170946299,0.19137304610094188,-0.6135358284631169,-1.479983443814374,1,1,1
-1.4708684012781053,0,0.6791129989838951,1,3.0508438677843053,1,-0.9222105970634583,-0.01996008925993523,1.6232809287353396,7,1.6138275710703618,0.6811569680719431,1.1097922345816098,-1.3273728792974266,0.4275201633651229,-0.1395783139168395,-1.2968615329140787,1,1,1
1.5315719265908507,1,-1.2703653345416932,1,-1.0166715362608203,1,1.1786346289646008,1.383684897406482,0.91143782049643,1,-1.4975454504216499,0.640474416021814,-0.01042413263175699,1.628373429863825,0.6636672806293039,-0.1395783139168395,1.266845219690055,1,0,1
-0.5625671256202698,1,0.4354282072931963,0,-0.11277922425079248,1,1.0170311500393656,-0.01996008925993523,-1.594249920504532,3,-0.3512501267140667,-0.5234986009679923,-1.1768349892147472,0.5612505793729903,1.1359615151576659,1.5192729869951316,0.7174794869891692,1,1,0
-1.1199338175012143,1,0.8009553948292445,0,0.33916693175422147,1,1.0170311500393656,1.383684897406482,1.6232809287353396,4,-0.5150066015294357,-0.8647800098329645,-1.4909575169281861,-0.529790541904708,-1.2255096574841442,-0.1395783139168395,1.266845219690055,1,1,1
1.7402977247849494,1,0.31358581144784725,0,1.4690323217667565,0,-1.2992853812223406,0.6818624040732731,-1.2810389528794117,3,0.3037757725474095,0.2268684701788343,0.30369839508168195,-0.5849865514128546,1.1359615151576659,0.5713579579025767,-0.38125197841260233,0,0,0
0.538404117601349,1,-1.2703653345416932,0,-1.0166715362608203,0,-0.8144749444466347,0.33095115740666897,-0.4837746716518329,5,-1.661301925237019,0.5365078941159284,-0.3384050071560829,1.6697704369949349,0.6636672806293039,1.2822942297219928,-1.1137396220137834,1,1,1
-0.12676600851171238,0,1.0446401865199426,1,0.5651400097567284,1,0.26288158172160075,0.6818624040732731,0.6551743015304224,6,0.9588016718088856,1.3049560995072569,1.6849136272334206,-0.24553109293775285,0.8998143978934848,-0.3765570711899782,1.266845219690055,1,1,1
-0.9387323003876562,1,1.4101673740559908,1,1.9209784777717704,0,1.4479737605066598,-0.01996008925993523,0.25654216091663307,8,1.4500710962549928,0.38733853659878814,0.46999855681232605,-1.1424662474451355,0.4275201633651229,1.2822942297219928,1.0837233087897598,1,1,1
0.953562023899501,0,-1.0266805428509949,0,0.33916693175422147,1,1.6634450657403068,1.0327736507398777,0.8829640961668735,4,-0.18749365189869763,1.135445465965052,1.456250904853785,-1.4138466275268564,-0.9893625402199632,-1.0874933430093945,-0.9306177111134881,1,1,0
-1.1291085778613943,0,1.7756945615920383,1,-1.0166715362608203,1,0.7476920184973067,0.6818624040732731,0.769069198848648,3,-0.8425195511601737,-0.5280188845291177,-1.5001964148021107,1.3165159761427965,0.6636672806293039,-0.1395783139168395,1.6330890414906456,1,1,1
-1.0671789454301783,0,-0.9048381470056454,0,0.5651400097567284,1,-1.2454175549139288,-0.01996008925993523,-0.9108805365951788,4,0.3037757725474095,-0.30200470647284466,1.7311081166030442,0.15647984297991505,-1.4616567747483251,-1.3244721002825333,0.16811375428828343,1,1,1
0.6485012419235108,0,0.8009553948292445,0,1.0170861657617425,0,0.1551459291047772,-1.4236050759263523,-0.5976695689700585,3,-0.02373717708332859,0.3285748503041572,1.03126160265325,1.2870781044051183,-1.2255096574841442,0.09740044335629923,-0.1981300675123071,1,1,1
1.5086350256904004,0,0.6791129989838951,1,1.9209784777717704,1,-0.8683427707550465,-0.01996008925993523,-0.341406050004051,4,1.1225581466242547,0.7286199454637605,0.6940418302549994,0.40302201878296995,-1.697803892012506,-0.8505145857362557,0.5343575760888739,1,1,1
0.049848128421755636,0,-0.41746856362424845,1,-0.5647253802558064,0,0.909295497422542,0.6818624040732731,-0.8824068122656223,5,-0.6787630763448047,-0.42631250440379487,-0.5370413114454634,1.6670106365195276,-0.5170683056916011,-0.3765570711899782,1.0837233087897598,1,1,0
0.900807151828465,1,-1.2703653345416932,1,-0.5647253802558064,1,0.909295497422542,-1.4236050759263523,-0.9108805365951788,8,1.1225581466242547,-1.4524168727792746,-0.0612380709383427,-1.3586506180187097,0.8998143978934848,-0.6135358284631169,-0.5643738893128977,1,0,0
-0.09006696707099174,1,0.9227977906745933,0,0.5651400097567284,0,-0.7067392918298112,1.7345961440730862,0.5412794042121969,7,0.46753224736277854,1.788626440547681,1.5209231899712579,-0.17377628057716224,-1.2255096574841442,-0.1395783139168395,-1.6631053547146692,1,0,0
0.08884085995252129,0,-1.2703653345416932,1,-0.5647253802558064,0,1.1247668026561892,-1.4236050759263523,0.5697531285417533,8,-1.1700325007909118,-0.08503109553882253,-1.3754712935041276,-1.0642719006419277,0.4275201633651229,1.2822942297219928,-0.9306177111134881,0,1,1
0.6691444527339162,0,1.2883249782106414,1,0.1131938537517145,0,1.2863702815814244,-0.01996008925993523,-0.42682722299272013,2,0.3037757725474095,-0.04886882704981885,-1.4101171605313452,-1.103829040789433,-0.28092118842742014,-0.3765570711899782,0.9006013978894645,0,1,1
-0.6520210391320262,0,-0.05194137608820061,1,0.33916693175422147,0,-0.8144749444466347,-0.7217825825931438,-0.5691958446405021,4,-0.5150066015294357,-0.702049801632448,1.114411683518572,0.7167193394876032,1.1359615151576659,1.7562517442682704,-0.38125197841260233,1,1,1
0.9902610653402216,1,0.6791129989838951,0,1.2430592437642494,0,-0.4374001602877523,-1.4236050759263523,0.2280684365870767,3,0.14001929773204044,-0.17543676676133177,-0.8996680529970069,-1.7220243472806749,-0.7532154229557821,-0.6135358284631169,-0.015008156612011839,1,1,1
-0.3446665670659911,0,0.9227977906745933,1,1.4690323217667565,0,-1.676360165381223,1.7345961440730862,-1.081722882572517,4,1.6138275710703618,-0.5709615783598097,-1.2045516828365213,0.027689154127572932,-0.044774071163239115,-0.8505145857362557,1.0837233087897598,0,1,0
-0.48458166255873847,1,-1.2703653345416932,1,-1.0166715362608203,1,1.0708989763477774,0.6818624040732731,-0.08514253103804353,3,-0.6787630763448047,0.5749303043854948,1.7149400453236758,0.44533895940588236,1.1359615151576659,-0.6135358284631169,-0.7474958002131928,1,1,0
0.5108798365208085,0,-0.17378377193355,0,-1.0166715362608203,0,-0.9222105970634583,-0.3708713359265394,0.7121217501895353,1,-1.4975454504216499,1.6462375083722292,0.9873768377521078,-1.566555587166062,0.4275201633651229,-0.8505145857362557,-0.7474958002131928,0,1,0
-0.5809166463406301,0,-1.2703653345416932,1,-1.0166715362608203,1,-1.5147566864559878,-0.01996008925993523,0.7121217501895353,7,-1.3337889756062808,0.32179442496246896,0.9804476643466643,1.1978445557002813,-1.697803892012506,-0.8505145857362557,0.5343575760888739,1,0,0
0.8870450112881949,1,0.4354282072931963,0,-0.5647253802558064,1,-0.6528714655213994,-0.3708713359265394,-0.028195082378930765,1,-0.18749365189869763,-1.3665314851178907,-1.5787270467304704,-0.4653951974785369,-1.2255096574841442,-0.8505145857362557,0.3512356651885787,1,0,0
-1.0075430030890073,1,0.4354282072931963,1,-1.0166715362608203,1,0.5322207132636596,-0.7217825825931438,-0.42682722299272013,8,-1.3337889756062808,-1.4365958803153354,-0.11436173371340957,-1.0090758911337812,-0.28092118842742014,0.8083367151757155,-1.479983443814374,1,1,1
-0.04419316527009096,1,-1.2703653345416932,0,-1.0166715362608203,0,-0.9222105970634583,-0.01996008925993523,-0.8824068122656223,5,-1.661301925237019,-0.9597059646165993,0.00574393864761119,0.508814370340251,-0.044774071163239115,-0.6135358284631169,-0.38125197841260233,0,0,1
1.072833908581843,1,0.4354282072931963,0,-1.0166715362608203,1,1.1247668026561892,-0.01996008925993523,0.8829640961668735,7,1.1225581466242547,-0.014966700341377887,-0.7680137582935803,-0.023827121413363916,0.4275201633651229,0.5713579579025767,0.7174794869891692,1,1,0
1.4100063518184638,0,1.5320097699013395,1,0.33916693175422147,0,-0.2219288550541052,0.6818624040732731,-0.7685119149473968,7,0.46753224736277854,1.3230372337517586,0.2967692216762384,-1.0394336963632618,0.8998143978934848,0.334379200629438,-0.015008156612011839,1,1,0
0.46729972480995274,0,1.166482582365292,1,-1.0166715362608203,1,0.47835288695524786,1.383684897406482,-0.42682722299272013,8,-1.4975454504216499,2.6565208842837698,1.3638619261145384,0.541931976045139,-0.044774071163239115,-0.1395783139168395,1.4499671305903503,1,1,0
1.5636835878514814,0,-1.0266805428509949,0,-0.7906984582583134,0,0.10127810279636544,0.33095115740666897,-0.5976695689700585,8,-1.3337889756062808,0.6585555502663158,1.0520491228695805,-1.3834888222973758,1.1359615151576659,-1.0874933430093945,-0.5643738893128977,1,0,1
-1.516742203079006,0,-1.148522938696344,0,-0.7906984582583134,1,0.5322207132636596,-0.01996008925993523,0.05722609060973839,3,-0.3512501267140667,-0.9642262481777247,-1.0682779391961321,0.40486188576657484,-1.2255096574841442,-0.1395783139168395,1.266845219690055,1,0,0
-1.2139751111930608,1,1.0446401865199426,0,-0.7906984582583134,1,-0.32966450767092875,-1.4236050759263523,-0.028195082378930765,1,-0.6787630763448047,-1.3642713433373281,1.3269063346188397,-1.5131994446415202,-0.044774071163239115,-0.3765570711899782,-0.015008156612011839,1,1,1
-0.48916904273882855,0,0.19174341560249786,1,-1.0166715362608203,1,-1.5147566864559878,0.6818624040732731,1.0822801664737682,3,-0.3512501267140667,0.5387680358964911,1.373100823988463,-0.27312909769182614,-0.5170683056916011,-0.1395783139168395,-0.015008156612011839,1,0,1
-0.163465049952433,0,-0.2956261677788991,1,-1.0166715362608203,1,-0.6528714655213994,0.33095115740666897,-0.3698797743336074,8,0.3037757725474095,-0.7743743386104553,-0.17672429436240114,1.0938920711266051,-1.4616567747483251,-0.3765570711899782,0.5343575760888739,1,0,1
0.5773968491321146,0,1.7756945615920383,0,-0.33875230225329944,0,-1.1376819022971054,0.33095115740666897,-0.1420899796971563,3,-0.8425195511601737,0.5997918639716848,-0.6386691880586348,-0.6346629599701865,0.4275201633651229,-0.3765570711899782,1.6330890414906456,1,1,0
0.08654716986247625,1,-1.2703653345416932,0,-0.11277922425079248,1,0.10127810279636544,-1.4236050759263523,0.028752366280182004,6,1.4500710962549928,-0.4376132133066085,-1.4724797211803367,0.6265658572909638,-0.7532154229557821,-0.8505145857362557,-1.479983443814374,1,0,1
-0.8446910066958095,0,0.19174341560249786,0,-0.33875230225329944,1,0.10127810279636544,-0.7217825825931438,-1.0247754339134043,3,-0.5150066015294357,0.027975993489313997,1.292260467591622,-0.2234526891344942,-0.044774071163239115,0.5713579579025767,0.3512356651885787,1,1,1
-1.0809410859704487,0,-0.2956261677788991,0,2.3729246337767846,1,0.20901375541318898,1.383684897406482,0.9968589934850991,8,0.9588016718088856,0.48904491672411105,1.6918428006388642,0.1132429688652002,-0.7532154229557821,-1.0874933430093945,-1.2968615329140787,1,1,0
-1.5488538643396366,0,-1.2703653345416932,1,-0.33875230225329944,0,-0.8683427707550465,-1.072693829259748,-1.4234075745271937,6,-1.0062760259755428,-0.7427323536825772,-1.2368878253952575,0.4379794914714628,1.1359615151576659,2.4671880160876865,0.9006013978894645,0,0,0
-1.044242044529728,1,1.2883249782106414,0,-0.33875230225329944,0,-0.16806102874569342,1.383684897406482,0.25654216091663307,5,1.1225581466242547,-1.0433312104974204,-0.23677713054291152,1.5998554916179493,0.4275201633651229,1.0453154724488543,-0.7474958002131928,1,0,0
-1.2965479544346823,0,-0.2956261677788991,1,-0.11277922425079248,1,-1.460888860147576,-1.4236050759263523,0.2850158852461895,6,-0.02373717708332859,-0.8557394427107137,-0.8673319104382705,1.3054767742411673,-0.7532154229557821,-0.1395783139168395,0.16811375428828343,1,0,1
-0.3882466787768468,1,-0.5393109594695975,0,-1.0166715362608203,1,-0.38353233397934056,1.0327736507398777,-1.081722882572517,5,-1.3337889756062808,1.2597532638960023,-0.031211652848087506,1.529020612749161,1.1359615151576659,2.4671880160876865,-1.1137396220137834,1,0,1
0.9833799950700864,1,-0.9048381470056454,1,-0.7906984582583134,1,-1.460888860147576,1.7345961440730862,-0.8539330879360659,7,-1.3337889756062808,-0.12797378936951442,0.2113094163424352,-1.1801835206090356,-0.7532154229557821,0.5713579579025767,-1.6631053547146692,1,0,1
0.5498725680515741,0,-1.2703653345416932,0,-0.33875230225329944,1,1.0708989763477774,0.6818624040732731,-1.0247754339134043,1,-1.0062760259755428,-0.4805559071373004,-1.2830823147648809,-0.13421914042965716,0.4275201633651229,-1.3244721002825333,0.5343575760888739,1,1,1
-1.3630649670459885,0,0.19174341560249786,1,1.4690323217667565,0,-0.32966450767092875,-0.01996008925993523,-1.0532491582429606,4,1.1225581466242547,1.1761280180151812,0.31755674189256894,0.5410120425533366,-1.2255096574841442,-0.8505145857362557,-0.38125197841260233,1,1,0
-0.7712929238143683,0,-0.9048381470056454,0,-0.33875230225329944,0,-0.2219288550541052,-0.01996008925993523,-1.3664601258680809,6,-0.02373717708332859,-1.1653788666478078,-0.982818133862329,-0.4571157960523149,0.8998143978934848,0.09740044335629923,0.3512356651885787,1,0,0
0.5796905392221596,0,-0.6611533553149469,0,-0.5647253802558064,1,-0.06032537612886989,0.6818624040732731,-1.5657761961749757,2,-0.18749365189869763,-0.3178256989367838,-0.5370413114454634,9.114937349962029e-05,1.608255749686028,-1.0874933430093945,-0.015008156612011839,1,1,0
0.5659283986818894,1,0.31358581144784725,1,-1.0166715362608203,1,-0.49126798659616405,-1.4236050759263523,0.19959471225752032,6,-1.661301925237019,-0.7314316447797635,-1.3870199158465335,1.4857837386344461,-0.044774071163239115,1.0453154724488543,-1.1137396220137834,1,0,0
